"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 06- 30","3,333.62","3,334.38","3,345.57","3,288.31","18.51M","0.01%"
"2023- 06- 29","3,333.20","3,313.70","3,373.89","3,311.99","21.47M","0.75%"
"2023- 06- 28","3,308.39","3,348.61","3,350.79","3,299.58","15.18M","-0.62%"
"2023- 06- 27","3,329.18","3,336.23","3,336.23","3,302.38","16.09M","-0.19%"
"2023- 06- 26","3,335.46","3,320.63","3,340.55","3,306.50","16.84M","0.33%"
"2023- 06- 23","3,324.39","3,359.31","3,367.36","3,315.89","18.17M","-0.73%"
"2023- 06- 22","3,348.81","3,337.01","3,367.43","3,336.11","17.40M","-0.10%"
"2023- 06- 21","3,352.19","3,375.36","3,398.41","3,347.33","17.62M","-0.92%"
"2023- 06- 20","3,383.37","3,364.83","3,389.88","3,337.40","19.23M","-0.09%"
"2023- 06- 19","3,386.50","3,423.18","3,425.99","3,372.27","20.55M","-1.26%"
"2023- 06- 16","3,429.86","3,426.54","3,431.73","3,395.22","24.51M","0.20%"
"2023- 06- 15","3,423.03","3,440.38","3,451.53","3,400.45","21.91M","-0.08%"
"2023- 06- 14","3,425.78","3,443.17","3,451.52","3,410.87","20.33M","-0.72%"
"2023- 06- 13","3,450.74","3,434.11","3,457.73","3,424.35","24.21M","1.46%"
"2023- 06- 12","3,400.96","3,424.14","3,433.44","3,388.18","19.51M","-0.45%"
"2023- 06- 09","3,416.39","3,360.54","3,419.20","3,344.29","27.73M","1.86%"
"2023- 06- 08","3,353.91","3,341.64","3,353.91","3,317.76","29.62M","-0.04%"
"2023- 06- 07","3,355.12","3,360.11","3,372.59","3,351.38","23.23M","0.04%"
"2023- 06- 05","3,353.91","3,370.14","3,370.14","3,346.05","21.56M","0.03%"
"2023- 06- 02","3,353.04","3,354.60","3,366.58","3,331.48","24.14M","0.90%"
"2023- 06- 01","3,323.20","3,308.42","3,329.38","3,293.74","24.55M","-0.12%"
"2023- 05- 31","3,327.33","3,357.19","3,365.90","3,324.52","43.59M","-1.00%"
"2023- 05- 30","3,361.02","3,298.20","3,366.68","3,296.84","46.06M","3.30%"
"2023- 05- 26","3,253.75","3,232.96","3,268.67","3,227.03","35.11M","1.52%"
"2023- 05- 25","3,204.92","3,219.90","3,227.90","3,193.82","25.62M","0.69%"
"2023- 05- 24","3,183.08","3,159.93","3,186.87","3,156.32","13.25M","-0.10%"
"2023- 05- 23","3,186.26","3,188.05","3,199.12","3,168.35","14.56M","0.16%"
"2023- 05- 22","3,181.22","3,176.80","3,200.78","3,159.37","23.12M","0.24%"
"2023- 05- 19","3,173.54","3,140.16","3,174.12","3,127.26","31.08M","2.13%"
"2023- 05- 18","3,107.43","3,092.78","3,110.43","3,079.80","21.98M","1.10%"
"2023- 05- 17","3,073.54","3,042.43","3,076.52","3,036.89","20.21M","1.38%"
"2023- 05- 16","3,031.67","3,038.03","3,046.17","3,026.56","21.96M","1.04%"
"2023- 05- 15","3,000.38","2,990.29","3,004.00","2,967.84","14.68M","0.06%"
"2023- 05- 12","2,998.44","3,006.68","3,017.51","2,991.31","15.94M","-0.49%"
"2023- 05- 11","3,013.27","3,027.27","3,039.82","3,007.36","18.38M","-0.29%"
"2023- 05- 10","3,021.91","3,032.51","3,039.15","3,009.39","19.48M","-0.47%"
"2023- 05- 09","3,036.24","3,060.36","3,063.38","3,018.19","15.21M","-0.81%"
"2023- 05- 08","3,061.07","3,052.49","3,067.10","3,045.31","17.50M","1.09%"
"2023- 05- 04","3,028.01","3,038.02","3,046.67","3,011.20","15.91M","-0.63%"
"2023- 05- 03","3,047.16","3,041.13","3,050.14","3,031.21","16.18M","-0.51%"
"2023- 05- 02","3,062.72","3,049.62","3,069.40","3,040.42","20.69M","0.58%"
"2023- 04- 28","3,044.99","3,064.46","3,074.05","3,026.30","29.86M","0.29%"
"2023- 04- 27","3,036.24","3,017.86","3,041.48","2,983.72","25.04M","0.74%"
"2023- 04- 26","3,013.85","3,017.87","3,039.93","3,001.01","21.06M","0.32%"
"2023- 04- 25","3,004.37","3,071.34","3,074.36","2,977.82","25.76M","-1.76%"
"2023- 04- 24","3,058.11","3,078.88","3,087.96","3,049.81","19.40M","-1.12%"
"2023- 04- 21","3,092.86","3,099.42","3,116.72","3,077.24","19.55M","-0.30%"
"2023- 04- 20","3,102.15","3,110.53","3,120.64","3,089.01","16.11M","-0.97%"
"2023- 04- 19","3,132.53","3,138.11","3,148.15","3,111.58","17.77M","-0.09%"
"2023- 04- 18","3,135.36","3,140.10","3,143.36","3,118.26","24.40M","-0.01%"
"2023- 04- 17","3,135.63","3,154.79","3,158.41","3,123.44","21.06M","-1.16%"
"2023- 04- 14","3,172.28","3,199.55","3,199.99","3,143.07","27.05M","-0.10%"
"2023- 04- 13","3,175.58","3,163.97","3,182.56","3,152.04","34.72M","-0.05%"
"2023- 04- 12","3,177.05","3,165.47","3,187.44","3,127.84","28.65M","0.52%"
"2023- 04- 11","3,160.59","3,146.13","3,170.89","3,124.04","30.01M","0.86%"
"2023- 04- 10","3,133.60","3,103.31","3,159.38","3,102.53","31.22M","0.74%"
"2023- 04- 07","3,110.61","3,089.25","3,121.44","3,079.42","46.61M","2.12%"
"2023- 04- 06","3,045.97","3,099.24","3,101.08","3,039.51","27.41M","-2.51%"
"2023- 04- 05","3,124.49","3,066.38","3,133.04","3,060.26","21.45M","1.98%"
"2023- 04- 04","3,063.97","3,084.58","3,090.77","3,057.00","39.82M","-0.92%"
"2023- 04- 03","3,092.53","3,113.91","3,113.91","3,069.02","24.82M","-0.25%"
"2023- 03- 31","3,100.20","3,075.99","3,104.80","3,073.26","35.92M","1.34%"
"2023- 03- 30","3,059.25","3,096.10","3,099.64","3,059.25","27.74M","-0.08%"
"2023- 03- 29","3,061.76","3,041.74","3,066.13","3,038.02","24.97M","0.23%"
"2023- 03- 28","3,054.88","3,019.68","3,055.80","3,008.67","31.72M","1.10%"
"2023- 03- 27","3,021.73","3,049.65","3,050.46","3,002.12","21.81M","-0.59%"
"2023- 03- 24","3,039.60","3,041.46","3,060.55","3,018.70","34.30M","-0.22%"
"2023- 03- 23","3,046.16","2,990.40","3,046.16","2,987.79","24.19M","0.86%"
"2023- 03- 22","3,020.13","3,000.91","3,023.02","2,980.93","16.18M","1.57%"
"2023- 03- 21","2,973.46","3,001.58","3,006.89","2,960.08","14.07M","-0.21%"
"2023- 03- 20","2,979.69","3,006.93","3,015.63","2,974.02","15.78M","-1.35%"
"2023- 03- 17","3,020.35","3,024.25","3,031.07","2,993.47","26.38M","1.36%"
"2023- 03- 16","2,979.94","2,933.06","2,993.62","2,925.10","20.96M","0.44%"
"2023- 03- 15","2,967.02","2,983.33","2,989.61","2,952.10","21.61M","0.73%"
"2023- 03- 14","2,945.43","2,995.28","2,999.26","2,939.81","22.11M","-2.81%"
"2023- 03- 13","3,030.55","3,012.37","3,038.12","2,973.95","21.36M","1.13%"
"2023- 03- 10","2,996.58","2,984.23","3,002.06","2,970.14","23.47M","-0.96%"
"2023- 03- 09","3,025.59","3,078.39","3,085.55","3,022.06","25.86M","-1.26%"
"2023- 03- 08","3,064.32","3,073.80","3,081.95","3,059.23","32.01M","-1.45%"
"2023- 03- 07","3,109.34","3,107.97","3,129.49","3,091.71","18.42M","-0.39%"
"2023- 03- 06","3,121.66","3,056.67","3,123.39","3,043.78","23.40M","3.26%"
"2023- 03- 03","3,023.25","3,016.05","3,034.20","2,992.57","18.38M","0.65%"
"2023- 03- 02","3,003.77","2,998.19","3,025.17","2,982.68","21.13M","0.11%"
"2023- 02- 28","3,000.51","3,014.36","3,037.33","2,988.69","24.23M","0.20%"
"2023- 02- 27","2,994.47","2,991.96","2,997.34","2,971.63","16.71M","-0.93%"
"2023- 02- 24","3,022.57","3,057.29","3,073.17","3,021.78","18.16M","-0.96%"
"2023- 02- 23","3,051.87","3,012.82","3,068.15","3,012.82","22.64M","1.93%"
"2023- 02- 22","2,994.15","3,017.85","3,019.78","2,990.65","20.42M","-2.05%"
"2023- 02- 21","3,056.83","3,071.46","3,077.57","3,044.80","15.88M","-0.40%"
"2023- 02- 20","3,069.17","3,048.00","3,080.19","3,014.33","22.38M","0.45%"
"2023- 02- 17","3,055.32","3,060.34","3,094.82","3,052.09","17.81M","-1.77%"
"2023- 02- 16","3,110.24","3,060.65","3,114.20","3,053.75","24.26M","2.29%"
"2023- 02- 15","3,040.66","3,100.95","3,101.76","3,035.22","21.48M","-1.52%"
"2023- 02- 14","3,087.69","3,061.29","3,095.34","3,061.01","17.58M","2.04%"
"2023- 02- 13","3,026.08","3,048.81","3,049.48","3,002.57","18.45M","-1.58%"
"2023- 02- 10","3,074.80","3,069.20","3,078.81","3,046.97","16.32M","-0.47%"
"2023- 02- 09","3,089.25","3,067.78","3,090.59","3,052.77","20.80M","-0.07%"
"2023- 02- 08","3,091.50","3,024.04","3,097.36","3,020.53","23.27M","3.09%"
"2023- 02- 07","2,998.80","2,972.32","3,012.93","2,961.03","21.25M","0.92%"
"2023- 02- 06","2,971.32","3,013.80","3,023.04","2,971.32","22.96M","-2.23%"
"2023- 02- 03","3,038.97","3,037.42","3,047.12","3,010.92","22.98M","-0.04%"
"2023- 02- 02","3,040.26","3,050.12","3,055.17","3,014.15","33.45M","1.50%"
"2023- 02- 01","2,995.29","2,981.42","2,995.29","2,958.93","27.16M","1.92%"
"2023- 01- 31","2,938.75","2,995.54","3,002.74","2,934.74","42.41M","-1.89%"
"2023- 01- 30","2,995.35","3,035.74","3,039.08","2,981.47","29.67M","-1.05%"
"2023- 01- 27","3,027.22","3,002.10","3,045.74","2,994.33","28.52M","1.01%"
"2023- 01- 26","2,996.81","2,974.12","2,996.97","2,943.75","21.11M","1.09%"
"2023- 01- 25","2,964.59","2,949.89","2,971.20","2,938.64","24.67M","2.90%"
"2023- 01- 20","2,880.99","2,864.31","2,885.12","2,853.68","15.46M","0.75%"
"2023- 01- 19","2,859.56","2,826.39","2,863.25","2,825.60","17.69M","0.43%"
"2023- 01- 18","2,847.18","2,855.76","2,865.13","2,822.67","16.71M","-0.38%"
"2023- 01- 17","2,858.00","2,872.78","2,881.48","2,847.67","15.66M","-0.47%"
"2023- 01- 16","2,871.53","2,871.96","2,889.06","2,856.04","15.79M","0.23%"
"2023- 01- 13","2,864.91","2,864.53","2,899.05","2,855.73","21.20M","0.34%"
"2023- 01- 12","2,855.23","2,882.31","2,883.17","2,838.08","25.45M","-0.15%"
"2023- 01- 11","2,859.63","2,866.12","2,880.68","2,836.71","21.76M","0.58%"
"2023- 01- 10","2,843.14","2,821.59","2,869.86","2,818.77","22.56M","0.56%"
"2023- 01- 09","2,827.33","2,784.30","2,830.45","2,779.75","28.54M","2.84%"
"2023- 01- 06","2,749.21","2,701.22","2,766.62","2,698.98","25.45M","1.26%"
"2023- 01- 05","2,715.08","2,738.66","2,749.85","2,699.80","24.85M","-0.08%"
"2023- 01- 04","2,717.19","2,605.94","2,725.57","2,604.39","30.91M","3.42%"
"2023- 01- 03","2,627.36","2,635.47","2,642.46","2,565.47","20.87M","0.38%"
"2023- 01- 02","2,617.40","2,625.87","2,647.13","2,611.87","13.77M","0.40%"
"2022- 12- 29","2,606.97","2,644.33","2,649.38","2,606.97","16.70M","-2.15%"
"2022- 12- 28","2,664.13","2,693.60","2,694.57","2,656.39","20.39M","-2.14%"
"2022- 12- 27","2,722.29","2,733.09","2,740.08","2,706.46","16.44M","0.37%"
"2022- 12- 26","2,712.25","2,718.55","2,728.18","2,704.76","11.85M","-0.46%"
"2022- 12- 23","2,724.74","2,723.56","2,736.75","2,709.69","15.31M","-1.64%"
"2022- 12- 22","2,770.25","2,743.19","2,770.25","2,736.58","17.26M","1.72%"
"2022- 12- 21","2,723.47","2,758.66","2,761.26","2,718.44","15.56M","-0.82%"
"2022- 12- 20","2,745.93","2,771.07","2,773.07","2,732.75","13.99M","-1.29%"
"2022- 12- 19","2,781.75","2,782.60","2,802.47","2,768.67","12.78M","-0.42%"
"2022- 12- 16","2,793.38","2,764.83","2,793.38","2,754.97","23.04M","-0.68%"
"2022- 12- 15","2,812.51","2,831.55","2,848.85","2,812.51","14.95M","-1.80%"
"2022- 12- 14","2,864.19","2,828.69","2,864.85","2,827.56","14.98M","1.76%"
"2022- 12- 13","2,814.65","2,831.41","2,845.75","2,799.04","16.90M","-0.06%"
"2022- 12- 12","2,816.20","2,801.37","2,824.29","2,792.87","13.92M","-0.47%"
"2022- 12- 09","2,829.61","2,839.22","2,844.05","2,813.88","19.72M","0.11%"
"2022- 12- 08","2,826.50","2,840.39","2,847.06","2,808.70","24.65M","-0.26%"
"2022- 12- 07","2,833.96","2,849.72","2,861.35","2,829.88","21.45M","-1.38%"
"2022- 12- 06","2,873.53","2,851.07","2,892.24","2,843.74","23.27M","-0.47%"
"2022- 12- 05","2,887.23","2,917.99","2,922.01","2,877.88","27.36M","-0.81%"
"2022- 12- 02","2,910.67","2,954.62","2,955.18","2,909.73","24.69M","-1.90%"
"2022- 12- 01","2,967.09","3,018.66","3,021.92","2,965.37","26.98M","-0.09%"
"2022- 11- 30","2,969.77","2,898.55","2,969.77","2,887.28","33.06M","1.95%"
"2022- 11- 29","2,913.00","2,897.18","2,914.25","2,881.33","12.09M","0.12%"
"2022- 11- 28","2,909.55","2,915.03","2,924.16","2,884.80","16.55M","-0.70%"
"2022- 11- 25","2,929.94","2,943.38","2,945.81","2,923.47","11.40M","-0.47%"
"2022- 11- 24","2,943.76","2,935.95","2,946.46","2,914.33","13.80M","1.41%"
"2022- 11- 23","2,902.86","2,908.79","2,927.47","2,886.91","15.85M","1.09%"
"2022- 11- 22","2,871.47","2,903.94","2,921.90","2,868.90","16.55M","-1.76%"
"2022- 11- 21","2,922.95","2,956.22","2,958.25","2,905.78","16.44M","-1.12%"
"2022- 11- 18","2,956.14","2,968.02","3,007.44","2,952.40","22.15M","0.05%"
"2022- 11- 17","2,954.53","2,995.00","2,998.24","2,954.53","22.14M","-2.73%"
"2022- 11- 16","3,037.59","3,046.28","3,046.28","2,988.02","24.74M","0.09%"
"2022- 11- 15","3,034.94","3,054.93","3,058.15","3,010.11","24.45M","-0.68%"
"2022- 11- 14","3,055.63","3,064.59","3,091.84","3,046.40","34.37M","-0.33%"
"2022- 11- 11","3,065.72","3,012.69","3,071.49","3,012.68","40.75M","4.50%"
"2022- 11- 10","2,933.74","2,946.38","2,960.35","2,933.49","32.10M","-1.35%"
"2022- 11- 09","2,973.95","2,945.84","2,975.19","2,929.79","25.80M","1.41%"
"2022- 11- 08","2,932.49","2,913.13","2,937.91","2,900.86","32.03M","1.10%"
"2022- 11- 07","2,900.51","2,874.49","2,903.00","2,865.91","21.45M","1.48%"
"2022- 11- 04","2,858.14","2,815.39","2,866.55","2,790.79","25.06M","1.00%"
"2022- 11- 03","2,829.78","2,787.10","2,850.96","2,777.88","26.56M","-0.26%"
"2022- 11- 02","2,837.23","2,845.78","2,860.66","2,820.98","22.82M","-1.10%"
"2022- 11- 01","2,868.84","2,821.18","2,868.84","2,807.72","26.53M","1.60%"
"2022- 10- 31","2,823.80","2,814.78","2,835.55","2,795.64","31.97M","1.66%"
"2022- 10- 28","2,777.62","2,820.92","2,830.07","2,771.60","35.64M","-2.70%"
"2022- 10- 27","2,854.77","2,826.06","2,865.46","2,810.98","34.70M","1.72%"
"2022- 10- 26","2,806.45","2,781.18","2,820.47","2,761.14","30.36M","1.41%"
"2022- 10- 25","2,767.30","2,755.96","2,793.50","2,755.37","27.19M","0.42%"
"2022- 10- 24","2,755.77","2,747.06","2,761.37","2,728.55","24.30M","2.15%"
"2022- 10- 21","2,697.79","2,664.49","2,718.14","2,663.52","18.02M","1.70%"
"2022- 10- 20","2,652.77","2,668.86","2,672.25","2,614.76","26.71M","-1.51%"
"2022- 10- 19","2,693.44","2,724.53","2,725.57","2,687.36","22.40M","-1.35%"
"2022- 10- 18","2,730.22","2,751.32","2,756.34","2,694.80","23.86M","0.39%"
"2022- 10- 17","2,719.49","2,671.47","2,722.47","2,657.68","22.84M","0.73%"
"2022- 10- 14","2,699.68","2,703.10","2,710.58","2,680.81","21.81M","1.66%"
"2022- 10- 13","2,655.65","2,677.69","2,691.10","2,655.54","23.76M","-1.36%"
"2022- 10- 12","2,692.14","2,651.99","2,693.10","2,644.16","29.35M","1.76%"
"2022- 10- 11","2,645.64","2,613.57","2,646.50","2,592.05","33.38M","-1.03%"
"2022- 10- 07","2,673.19","2,638.92","2,686.25","2,621.29","31.07M","0.21%"
"2022- 10- 06","2,667.53","2,651.07","2,690.40","2,640.07","23.44M","1.46%"
"2022- 10- 05","2,629.03","2,667.06","2,669.46","2,607.76","36.60M","1.50%"
"2022- 10- 04","2,590.06","2,560.46","2,597.29","2,554.68","29.32M","3.14%"
"2022- 09- 30","2,511.23","2,510.81","2,535.82","2,472.84","34.39M","-0.20%"
"2022- 09- 29","2,516.35","2,569.99","2,583.19","2,510.19","22.43M","-0.45%"
"2022- 09- 28","2,527.85","2,587.84","2,605.85","2,509.87","32.32M","-3.02%"
"2022- 09- 27","2,606.61","2,626.62","2,628.48","2,566.89","28.30M","-0.64%"
"2022- 09- 26","2,623.44","2,644.82","2,661.01","2,618.56","25.37M","-2.18%"
"2022- 09- 23","2,682.02","2,734.53","2,751.49","2,670.24","20.14M","-2.10%"
"2022- 09- 22","2,739.47","2,718.86","2,744.93","2,714.42","20.25M","-0.83%"
"2022- 09- 21","2,762.31","2,775.31","2,779.64","2,743.34","18.83M","-1.19%"
"2022- 09- 20","2,795.51","2,804.34","2,816.20","2,774.21","22.90M","0.42%"
"2022- 09- 19","2,783.82","2,800.61","2,820.05","2,776.80","18.18M","-0.43%"
"2022- 09- 16","2,795.90","2,798.17","2,803.33","2,773.36","21.43M","-1.02%"
"2022- 09- 15","2,824.84","2,859.92","2,870.15","2,821.49","18.17M","-1.02%"
"2022- 09- 14","2,854.05","2,806.12","2,868.18","2,798.78","20.12M","-1.44%"
"2022- 09- 13","2,895.76","2,800.49","2,902.57","2,800.49","26.60M","4.78%"
"2022- 09- 08","2,763.67","2,763.57","2,783.24","2,752.28","27.38M","0.94%"
"2022- 09- 07","2,738.05","2,762.80","2,769.12","2,723.87","23.99M","-1.63%"
"2022- 09- 06","2,783.53","2,787.18","2,807.95","2,768.34","13.36M","0.10%"
"2022- 09- 05","2,780.85","2,802.28","2,814.63","2,766.58","17.28M","-0.76%"
"2022- 09- 02","2,802.06","2,829.57","2,846.78","2,798.54","21.47M","-0.47%"
"2022- 09- 01","2,815.38","2,855.36","2,855.36","2,814.97","22.77M","-3.01%"
"2022- 08- 31","2,902.67","2,814.41","2,903.20","2,806.40","21.86M","2.24%"
"2022- 08- 30","2,839.18","2,819.76","2,844.39","2,800.41","15.93M","1.01%"
"2022- 08- 29","2,810.80","2,820.34","2,820.34","2,798.25","17.77M","-2.84%"
"2022- 08- 26","2,893.01","2,898.59","2,922.65","2,886.51","16.37M","0.35%"
"2022- 08- 25","2,882.93","2,874.56","2,883.34","2,842.81","12.74M","0.97%"
"2022- 08- 24","2,855.31","2,869.24","2,880.19","2,849.84","13.75M","0.12%"
"2022- 08- 23","2,851.92","2,875.05","2,891.71","2,845.51","15.63M","-1.65%"
"2022- 08- 22","2,899.76","2,922.30","2,927.60","2,893.48","16.09M","-2.22%"
"2022- 08- 19","2,965.54","2,987.19","2,997.15","2,957.46","15.27M","-0.44%"
"2022- 08- 18","2,978.76","2,967.27","2,989.70","2,946.16","23.10M","-0.58%"
"2022- 08- 17","2,996.16","3,001.28","3,015.20","2,983.15","15.53M","-0.19%"
"2022- 08- 16","3,001.85","2,987.81","3,017.49","2,970.66","24.32M","1.47%"
"2022- 08- 12","2,958.22","2,934.60","2,965.47","2,931.68","19.28M","0.40%"
"2022- 08- 11","2,946.47","2,910.74","2,946.47","2,905.52","29.74M","2.61%"
"2022- 08- 10","2,871.66","2,898.83","2,902.85","2,867.37","27.12M","-1.84%"
"2022- 08- 09","2,925.39","2,918.93","2,929.27","2,885.16","26.11M","0.37%"
"2022- 08- 08","2,914.66","2,931.09","2,933.19","2,902.94","19.26M","-1.18%"
"2022- 08- 05","2,949.37","2,947.89","2,958.48","2,932.97","16.05M","0.44%"
"2022- 08- 04","2,936.41","2,932.37","2,940.72","2,917.56","18.52M","1.00%"
"2022- 08- 03","2,907.24","2,884.93","2,907.29","2,869.97","16.44M","0.87%"
"2022- 08- 02","2,882.20","2,904.48","2,906.48","2,872.15","18.72M","-0.78%"
"2022- 08- 01","2,904.88","2,888.12","2,917.02","2,872.42","19.03M","0.12%"
"2022- 07- 29","2,901.50","2,954.22","2,956.36","2,878.33","24.35M","-0.71%"
"2022- 07- 28","2,922.12","2,927.40","2,939.41","2,905.25","19.84M","0.91%"
"2022- 07- 27","2,895.73","2,907.67","2,911.72","2,864.03","14.30M","-0.07%"
"2022- 07- 26","2,897.64","2,877.32","2,902.25","2,866.69","11.09M","0.39%"
"2022- 07- 25","2,886.49","2,879.88","2,914.87","2,878.66","14.21M","-0.31%"
"2022- 07- 22","2,895.40","2,918.68","2,939.20","2,888.70","17.40M","-0.95%"
"2022- 07- 21","2,923.11","2,900.97","2,932.37","2,887.96","18.62M","1.18%"
"2022- 07- 20","2,889.02","2,911.80","2,921.77","2,879.20","25.76M","1.34%"
"2022- 07- 19","2,850.75","2,856.38","2,865.63","2,831.41","21.65M","-0.81%"
"2022- 07- 18","2,873.97","2,866.38","2,883.85","2,849.76","30.53M","1.54%"
"2022- 07- 15","2,830.30","2,798.87","2,832.88","2,767.60","29.30M","2.53%"
"2022- 07- 14","2,760.47","2,749.84","2,792.12","2,740.64","23.37M","0.15%"
"2022- 07- 13","2,756.38","2,749.83","2,783.01","2,741.80","19.42M","0.71%"
"2022- 07- 12","2,736.99","2,750.74","2,756.34","2,713.03","21.09M","-1.11%"
"2022- 07- 11","2,767.84","2,797.91","2,811.34","2,765.19","19.22M","-0.74%"
"2022- 07- 08","2,788.38","2,830.95","2,846.75","2,785.83","25.41M","-0.36%"
"2022- 07- 07","2,798.41","2,743.39","2,817.52","2,743.35","31.37M","2.72%"
"2022- 07- 06","2,724.40","2,756.97","2,766.20","2,717.74","28.40M","-1.58%"
"2022- 07- 05","2,768.23","2,704.13","2,768.23","2,698.52","24.43M","3.71%"
"2022- 07- 04","2,669.32","2,667.74","2,684.52","2,631.61","27.60M","0.21%"
"2022- 07- 01","2,663.82","2,727.03","2,750.90","2,649.23","36.85M","-1.98%"
"2022- 06- 30","2,717.75","2,796.21","2,799.65","2,717.75","29.18M","-3.53%"
"2022- 06- 29","2,817.33","2,821.86","2,837.89","2,802.06","22.94M","-1.56%"
"2022- 06- 28","2,862.11","2,839.42","2,862.11","2,817.23","21.41M","0.67%"
"2022- 06- 27","2,843.19","2,817.95","2,866.65","2,803.97","27.22M","2.30%"
"2022- 06- 24","2,779.15","2,733.89","2,790.28","2,724.88","34.68M","2.30%"
"2022- 06- 23","2,716.64","2,755.76","2,775.70","2,703.46","41.28M","-1.25%"
"2022- 06- 22","2,751.15","2,872.01","2,875.80","2,751.15","34.60M","-3.81%"
"2022- 06- 21","2,860.19","2,853.78","2,882.75","2,834.78","33.46M","0.90%"
"2022- 06- 20","2,834.67","2,898.38","2,899.36","2,807.38","43.66M","-1.79%"
"2022- 06- 17","2,886.44","2,856.49","2,895.17","2,835.81","41.31M","-0.64%"
"2022- 06- 16","2,904.97","2,922.77","2,983.15","2,896.26","34.05M","1.03%"
"2022- 06- 15","2,875.47","2,914.29","2,920.25","2,852.14","36.57M","-1.44%"
"2022- 06- 14","2,917.54","2,891.06","2,932.51","2,869.37","36.41M","-0.68%"
"2022- 06- 13","2,937.45","2,994.08","2,994.08","2,936.70","35.76M","-3.59%"
"2022- 06- 10","3,046.76","3,045.13","3,064.34","3,031.92","30.64M","-1.22%"
"2022- 06- 09","3,084.26","3,074.11","3,090.34","3,054.29","38.49M","0.24%"
"2022- 06- 08","3,076.75","3,080.50","3,093.14","3,056.61","28.27M","0.43%"
"2022- 06- 07","3,063.45","3,124.13","3,128.72","3,059.34","28.70M","-2.80%"
"2022- 06- 03","3,151.77","3,179.20","3,179.69","3,146.33","14.50M","0.16%"
"2022- 06- 02","3,146.79","3,147.43","3,155.67","3,127.70","25.19M","-1.05%"
"2022- 05- 31","3,180.33","3,173.84","3,183.57","3,140.95","38.05M","-0.16%"
"2022- 05- 30","3,185.27","3,185.16","3,188.56","3,146.50","21.79M","1.52%"
"2022- 05- 27","3,137.58","3,152.47","3,157.42","3,128.31","19.69M","1.32%"
"2022- 05- 26","3,096.69","3,150.26","3,175.79","3,077.79","29.53M","-1.79%"
"2022- 05- 25","3,153.15","3,166.06","3,170.89","3,118.00","26.38M","0.36%"
"2022- 05- 24","3,141.87","3,224.93","3,226.89","3,138.07","26.61M","-3.05%"
"2022- 05- 23","3,240.64","3,244.49","3,256.20","3,214.65","21.71M","0.66%"
"2022- 05- 20","3,219.49","3,185.39","3,225.46","3,178.08","20.60M","1.75%"
"2022- 05- 19","3,164.26","3,144.46","3,186.11","3,142.76","28.72M","-1.83%"
"2022- 05- 18","3,223.09","3,223.90","3,249.55","3,198.53","26.01M","0.90%"
"2022- 05- 17","3,194.29","3,162.11","3,201.08","3,162.11","22.19M","1.41%"
"2022- 05- 16","3,149.86","3,204.46","3,215.01","3,139.30","21.17M","-0.62%"
"2022- 05- 13","3,169.67","3,101.80","3,175.77","3,097.26","23.84M","3.14%"
"2022- 05- 12","3,073.16","3,108.13","3,136.51","3,073.16","28.98M","-2.21%"
"2022- 05- 11","3,142.52","3,151.55","3,161.90","3,108.41","21.93M","-0.56%"
"2022- 05- 10","3,160.09","3,123.56","3,178.54","3,086.18","28.94M","0.41%"
"2022- 05- 09","3,147.03","3,185.27","3,210.29","3,144.72","20.06M","-1.75%"
"2022- 05- 06","3,203.19","3,212.30","3,218.45","3,187.17","22.98M","-1.50%"
"2022- 05- 04","3,251.94","3,285.66","3,296.93","3,238.60","18.55M","-0.47%"
"2022- 05- 03","3,267.33","3,278.59","3,291.53","3,251.79","23.30M","0.25%"
"2022- 05- 02","3,259.25","3,232.22","3,264.87","3,227.07","21.51M","-0.59%"
"2022- 04- 29","3,278.58","3,233.17","3,288.96","3,222.82","40.18M","1.81%"
"2022- 04- 28","3,220.20","3,240.28","3,240.51","3,181.28","33.77M","0.48%"
"2022- 04- 27","3,204.94","3,177.25","3,206.28","3,164.84","30.44M","-1.21%"
"2022- 04- 26","3,244.27","3,244.82","3,261.87","3,228.55","20.74K","0.88%"
"2022- 04- 25","3,215.83","3,253.11","3,253.73","3,215.45","20.15K","-2.44%"
"2022- 04- 22","3,296.15","3,312.96","3,317.21","3,280.13","20.08M","-1.55%"
"2022- 04- 21","3,348.01","3,347.02","3,379.49","3,342.09","22.51M","0.51%"
"2022- 04- 20","3,331.03","3,335.07","3,341.03","3,295.38","24.57M","-0.08%"
"2022- 04- 19","3,333.75","3,320.66","3,346.89","3,314.06","21.18M","1.46%"
"2022- 04- 18","3,285.68","3,286.06","3,305.03","3,277.74","18.75M","-0.76%"
"2022- 04- 15","3,310.90","3,311.19","3,320.77","3,294.10","22.51M","-1.23%"
"2022- 04- 14","3,352.17","3,360.80","3,369.68","3,328.31","29.37M","-0.07%"
"2022- 04- 13","3,354.55","3,287.26","3,359.93","3,281.51","26.70M","2.61%"
"2022- 04- 12","3,269.35","3,267.57","3,299.16","3,260.10","23.26M","-0.86%"
"2022- 04- 11","3,297.63","3,307.27","3,334.71","3,287.38","21.41M","-0.84%"
"2022- 04- 08","3,325.69","3,307.94","3,333.41","3,288.98","27.56M","1.06%"
"2022- 04- 07","3,290.82","3,292.64","3,304.86","3,263.83","34.56M","-0.94%"
