"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 06- 01","314.92","314.38","316.03","311.29","5.01M","0.61%"
"2023- 05- 31","313.02","314.10","315.60","312.09","7.07M","-0.11%"
"2023- 05- 30","313.38","313.23","313.92","310.58","4.37M","1.50%"
"2023- 05- 26","308.76","313.38","313.95","307.95","4.55M","-1.57%"
"2023- 05- 25","313.67","317.19","319.08","313.24","4.26M","-1.61%"
"2023- 05- 24","318.80","317.09","322.22","315.77","5.54M","0.25%"
"2023- 05- 23","318.02","318.27","323.74","317.35","5.36M","0.74%"
"2023- 05- 22","315.69","308.72","315.82","308.69","6.45M","2.27%"
"2023- 05- 19","308.68","307.98","310.21","305.82","5.75M","1.00%"
"2023- 05- 18","305.63","304.89","307.13","303.04","3.74M","1.00%"
"2023- 05- 17","302.59","301.36","303.50","300.11","3.40M","-0.24%"
"2023- 05- 16","303.33","304.09","304.97","301.15","3.89M","0.07%"
"2023- 05- 15","303.11","300.13","303.11","297.95","3.40M","0.24%"
"2023- 05- 12","302.38","305.53","305.73","301.32","4.49M","-1.14%"
"2023- 05- 11","305.88","307.20","310.81","305.43","5.35M","0.08%"
"2023- 05- 10","305.63","310.48","310.99","304.16","5.17M","-2.12%"
"2023- 05- 09","312.25","310.99","313.05","306.57","5.27M","-0.25%"
"2023- 05- 08","313.02","314.02","317.26","311.34","9.29M","0.32%"
"2023- 05- 04","312.02","312.94","316.17","309.72","6.06M","-0.48%"
"2023- 05- 03","313.52","316.01","318.02","312.69","5.85M","-1.48%"
"2023- 05- 02","318.22","314.61","320.93","314.11","8.20M","1.00%"
"2023- 04- 28","315.08","319.54","319.91","312.02","7.72M","-0.62%"
"2023- 04- 27","317.05","314.70","318.11","310.53","6.99M","1.02%"
"2023- 04- 26","313.84","318.15","323.09","312.73","6.98M","-1.84%"
"2023- 04- 25","319.73","327.41","327.41","315.11","7.09M","-1.64%"
"2023- 04- 24","325.06","331.69","334.41","323.25","6.73M","-2.30%"
"2023- 04- 21","332.70","335.05","337.61","328.83","7.15M","-1.26%"
"2023- 04- 20","336.96","338.39","343.59","334.46","5.87M","-1.05%"
"2023- 04- 19","340.53","330.79","344.36","330.63","7.85M","3.05%"
"2023- 04- 18","330.44","339.71","339.71","328.62","8.46M","-1.48%"
"2023- 04- 17","335.42","322.73","335.45","322.54","8.96M","4.72%"
"2023- 04- 14","320.30","310.29","321.97","310.18","9.24M","4.63%"
"2023- 04- 13","306.13","304.37","306.98","298.95","5.33M","-0.22%"
"2023- 04- 12","306.79","306.14","311.97","305.43","6.97M","0.32%"
"2023- 04- 11","305.80","302.23","306.79","300.44","5.60M","1.47%"
"2023- 04- 10","301.37","301.88","304.38","299.33","6.26M","-0.16%"
"2023- 04- 07","301.84","299.89","302.42","297.68","6.13M","0.60%"
"2023- 04- 06","300.05","302.27","304.55","299.35","7.79M","-1.44%"
"2023- 04- 05","304.42","304.78","306.28","301.54","6.05M","0.32%"
"2023- 04- 04","303.45","304.55","308.45","301.65","6.64M","-0.12%"
"2023- 04- 03","303.80","301.23","307.12","300.18","9.15M","2.04%"
"2023- 03- 31","297.72","290.65","301.55","290.32","11.01M","2.31%"
"2023- 03- 30","291.01","289.77","293.24","285.93","9.08M","0.50%"
"2023- 03- 29","289.57","288.12","290.65","286.78","5.72M","0.32%"
"2023- 03- 28","288.65","286.56","288.65","284.34","5.77M","1.19%"
"2023- 03- 27","285.26","288.28","291.25","284.44","5.57M","-0.18%"
"2023- 03- 24","285.77","285.60","286.03","281.65","5.24M","0.18%"
"2023- 03- 23","285.27","283.86","287.39","282.18","7.28M","-0.27%"
"2023- 03- 22","286.03","289.09","290.17","285.53","5.46M","-0.20%"
"2023- 03- 21","286.60","289.43","291.70","285.42","6.69M","-0.30%"
"2023- 03- 20","287.47","286.68","292.61","285.84","5.54M","-0.11%"
"2023- 03- 17","287.79","293.04","294.05","287.48","7.33M","-1.15%"
"2023- 03- 16","291.14","285.94","294.35","285.73","9.36M","1.53%"
"2023- 03- 15","286.75","283.70","289.08","282.10","7.45M","3.17%"
"2023- 03- 14","277.94","285.58","286.35","276.18","7.20M","-2.87%"
"2023- 03- 13","286.14","284.70","286.19","278.30","6.93M","0.16%"
"2023- 03- 10","285.67","285.25","291.37","284.43","8.55M","-0.98%"
"2023- 03- 09","288.51","287.42","290.11","284.73","14.56M","1.14%"
"2023- 03- 08","285.27","283.06","285.44","281.38","7.23M","-0.29%"
"2023- 03- 07","286.10","277.40","289.69","277.20","9.67M","2.91%"
"2023- 03- 06","278.00","281.10","282.19","275.70","5.70M","0.06%"
"2023- 03- 03","277.84","276.70","279.47","274.15","5.41M","1.07%"
"2023- 03- 02","274.91","271.58","277.66","271.56","7.66M","1.11%"
"2023- 02- 28","271.90","277.45","278.45","271.33","7.75M","-1.39%"
"2023- 02- 27","275.74","273.70","275.85","271.36","4.94M","-0.09%"
"2023- 02- 24","276.00","279.63","281.60","275.54","5.19M","-1.39%"
"2023- 02- 23","279.89","280.86","281.85","274.60","6.19M","0.14%"
"2023- 02- 22","279.50","280.95","283.65","278.66","6.53M","-2.21%"
"2023- 02- 21","285.82","279.63","287.46","278.60","10.69M","2.47%"
"2023- 02- 20","278.92","281.04","281.44","275.72","6.43M","-0.61%"
"2023- 02- 17","280.63","276.33","284.36","275.86","11.65M","0.73%"
"2023- 02- 16","278.61","275.42","279.17","274.64","4.98M","2.15%"
"2023- 02- 15","272.75","277.77","278.92","272.52","5.87M","-1.57%"
"2023- 02- 14","277.11","278.16","278.84","275.48","4.55M","0.26%"
"2023- 02- 13","276.39","274.99","277.85","273.55","6.23M","0.17%"
"2023- 02- 10","275.92","277.09","277.95","273.61","6.03M","-0.37%"
"2023- 02- 09","276.95","271.56","277.74","271.20","6.40M","1.45%"
"2023- 02- 08","272.99","273.18","274.02","271.55","4.22M","0.45%"
"2023- 02- 07","271.78","272.47","274.31","270.66","5.49M","-0.24%"
"2023- 02- 06","272.44","275.41","276.98","271.74","5.61M","-1.70%"
"2023- 02- 03","277.15","276.30","279.34","275.05","6.14M","0.47%"
"2023- 02- 02","275.86","281.21","282.21","274.75","7.17M","-0.99%"
"2023- 02- 01","278.63","278.70","282.12","277.20","10.17M","0.18%"
"2023- 01- 31","278.12","274.77","280.99","271.79","16.21M","2.20%"
"2023- 01- 30","272.14","274.95","275.66","270.60","5.77M","-0.38%"
"2023- 01- 27","273.18","271.18","275.93","269.62","7.26M","1.07%"
"2023- 01- 26","270.28","261.90","270.62","261.02","6.49M","3.39%"
"2023- 01- 25","261.42","265.01","265.63","260.99","5.17M","-0.85%"
"2023- 01- 20","263.65","255.45","264.08","255.44","5.76M","2.85%"
"2023- 01- 19","256.34","256.72","259.29","255.62","4.30M","-1.03%"
"2023- 01- 18","259.01","262.60","262.79","257.53","5.33M","-1.11%"
"2023- 01- 17","261.91","262.62","265.48","260.89","5.01M","-0.06%"
"2023- 01- 16","262.06","263.98","264.09","261.06","5.09M","-0.08%"
"2023- 01- 13","262.27","261.82","264.72","261.22","5.93M","0.81%"
"2023- 01- 12","260.15","262.86","263.68","259.63","6.44M","-0.26%"
"2023- 01- 11","260.83","263.67","264.17","259.57","6.50M","-0.77%"
"2023- 01- 10","262.85","260.95","264.72","260.92","8.23M","1.18%"
"2023- 01- 09","259.79","259.74","260.58","257.37","6.02M","0.97%"
"2023- 01- 06","257.29","244.27","258.83","243.70","11.93M","4.27%"
"2023- 01- 05","246.76","245.52","247.49","243.65","8.08M","0.57%"
"2023- 01- 04","245.37","236.73","245.96","234.54","7.92M","2.49%"
"2023- 01- 03","239.41","242.53","242.55","233.19","7.01M","-1.13%"
"2023- 01- 02","242.15","245.88","247.04","240.71","5.97M","-0.26%"
"2022- 12- 29","242.77","246.43","249.78","242.37","5.08M","-2.19%"
"2022- 12- 28","248.20","250.29","251.43","246.91","5.77M","-2.18%"
"2022- 12- 27","253.72","249.12","253.88","248.90","6.67M","2.15%"
"2022- 12- 26","248.39","247.21","249.26","246.12","4.10M","0.75%"
"2022- 12- 23","246.53","249.54","250.07","246.07","4.67M","-2.84%"
"2022- 12- 22","253.74","253.25","254.29","251.68","4.59M","0.94%"
"2022- 12- 21","251.37","253.49","253.77","249.35","3.68M","-0.13%"
"2022- 12- 20","251.69","251.99","255.74","250.75","4.46M","-0.23%"
"2022- 12- 19","252.27","251.73","254.65","250.79","3.57M","-0.03%"
"2022- 12- 16","252.35","250.86","254.32","250.16","5.74M","-1.18%"
"2022- 12- 15","255.36","258.32","259.17","255.30","4.62M","-1.66%"
"2022- 12- 14","259.67","256.72","259.84","256.14","4.41M","1.71%"
"2022- 12- 13","255.31","258.50","259.73","255.00","4.78M","-0.58%"
"2022- 12- 12","256.79","260.54","260.69","255.16","6.11M","-1.95%"
"2022- 12- 09","261.91","265.63","266.14","260.14","4.84M","-0.80%"
"2022- 12- 08","264.03","268.79","268.91","262.04","6.24M","-1.43%"
"2022- 12- 07","267.87","268.13","269.69","265.53","4.52M","-0.44%"
"2022- 12- 06","269.05","269.19","273.13","267.75","4.67M","-1.04%"
"2022- 12- 05","271.87","276.87","276.93","270.47","4.45M","-1.17%"
"2022- 12- 02","275.08","283.03","283.03","274.74","5.87M","-3.10%"
"2022- 12- 01","283.88","285.39","289.17","282.79","8.81M","0.97%"
"2022- 11- 30","281.14","280.85","282.40","277.13","14.50M","-0.16%"
"2022- 11- 29","281.60","280.66","282.37","279.99","4.12M","0.56%"
"2022- 11- 28","280.04","281.84","281.97","278.11","4.92M","-1.00%"
"2022- 11- 25","282.88","285.63","287.09","282.13","4.11M","-0.70%"
"2022- 11- 24","284.87","284.85","286.26","282.82","3.73M","0.79%"
"2022- 11- 23","282.64","282.42","283.52","280.02","4.64M","0.66%"
"2022- 11- 22","280.80","279.44","282.91","278.88","5.24M","0.14%"
"2022- 11- 21","280.40","284.14","284.45","277.87","5.84M","-1.11%"
"2022- 11- 18","283.54","284.05","287.15","282.58","6.43M","0.24%"
"2022- 11- 17","282.86","291.11","291.46","282.48","9.03M","-2.54%"
"2022- 11- 16","290.22","293.36","293.36","283.83","10.13M","-0.90%"
"2022- 11- 15","292.86","294.15","295.01","290.58","5.64M","0.11%"
"2022- 11- 14","292.54","290.25","297.00","289.61","8.23M","1.42%"
"2022- 11- 11","288.43","283.73","289.06","283.73","10.37M","3.07%"
"2022- 11- 10","279.84","278.23","284.52","277.83","6.69M","-0.21%"
"2022- 11- 09","280.42","276.41","280.48","275.83","6.66M","1.50%"
"2022- 11- 08","276.28","277.81","280.97","271.51","8.39M","-0.06%"
"2022- 11- 07","276.44","272.65","277.75","270.33","8.61M","1.95%"
"2022- 11- 04","271.14","271.29","273.79","269.26","7.58M","-0.11%"
"2022- 11- 03","271.44","255.39","272.76","255.14","15.33M","3.98%"
"2022- 11- 02","261.04","265.37","267.54","260.27","9.71M","-1.25%"
"2022- 11- 01","264.35","254.93","264.57","254.00","11.08M","4.14%"
"2022- 10- 31","253.83","258.58","258.85","252.23","5.75M","-0.92%"
"2022- 10- 28","256.19","255.11","259.26","254.81","5.64M","-0.17%"
"2022- 10- 27","256.63","249.07","257.05","248.49","9.37M","3.64%"
"2022- 10- 26","247.61","250.13","251.72","246.91","6.64M","-1.17%"
"2022- 10- 25","250.55","253.29","254.06","249.38","8.11M","-0.88%"
"2022- 10- 24","252.77","250.93","256.98","250.08","9.33M","2.76%"
"2022- 10- 21","245.97","253.86","254.18","244.86","8.89M","-3.59%"
"2022- 10- 20","255.12","252.03","255.60","251.31","7.23M","1.26%"
"2022- 10- 19","251.94","255.48","258.06","251.32","7.35M","-1.07%"
"2022- 10- 18","254.67","246.05","255.87","244.38","8.35M","5.31%"
"2022- 10- 17","241.83","239.38","242.39","235.17","8.56M","-1.23%"
"2022- 10- 14","244.84","241.57","246.08","240.78","7.12M","3.71%"
"2022- 10- 13","236.09","242.65","243.59","236.09","6.78M","-2.77%"
"2022- 10- 12","242.82","238.33","243.27","235.95","5.92M","1.70%"
"2022- 10- 11","238.75","242.38","243.62","237.01","5.91M","-2.95%"
"2022- 10- 07","246.00","242.32","247.34","241.48","5.41M","0.66%"
"2022- 10- 06","244.39","242.25","246.13","241.58","4.60M","1.51%"
"2022- 10- 05","240.76","246.22","247.66","239.90","6.25M","-1.05%"
"2022- 10- 04","243.31","239.48","244.22","236.99","5.76M","3.00%"
"2022- 09- 30","236.23","236.63","240.01","233.88","7.90M","-0.40%"
"2022- 09- 29","237.17","245.33","246.12","237.17","7.20M","-1.74%"
"2022- 09- 28","241.37","248.62","251.01","239.21","7.79M","-4.11%"
"2022- 09- 27","251.71","248.15","251.71","244.50","6.63M","1.75%"
"2022- 09- 26","247.39","259.65","259.81","247.02","9.55M","-5.97%"
"2022- 09- 23","263.10","268.45","269.26","262.27","6.11M","-2.23%"
"2022- 09- 22","269.10","266.32","269.31","263.13","6.00M","-0.12%"
"2022- 09- 21","269.43","268.64","273.95","267.47","4.23M","-0.39%"
"2022- 09- 20","270.49","268.82","271.56","266.98","4.13M","2.31%"
"2022- 09- 19","264.37","269.54","269.86","263.24","4.51M","-1.44%"
"2022- 09- 16","268.24","271.86","275.83","267.08","6.96M","-1.93%"
"2022- 09- 15","273.53","271.24","275.33","269.57","5.24M","0.88%"
"2022- 09- 14","271.15","267.83","272.07","265.99","6.68M","-1.27%"
"2022- 09- 13","274.63","271.70","274.87","270.41","7.14M","2.82%"
"2022- 09- 08","267.11","271.82","272.13","265.58","6.47M","-0.65%"
"2022- 09- 07","268.86","269.92","270.34","265.86","7.99M","-0.83%"
"2022- 09- 06","271.10","270.99","273.33","269.78","5.40M","0.18%"
"2022- 09- 05","270.61","268.51","273.41","268.51","4.88M","0.76%"
"2022- 09- 02","268.56","270.77","271.50","266.94","6.33M","0.02%"
"2022- 09- 01","268.50","275.10","275.99","268.49","8.17M","-3.49%"
"2022- 08- 31","278.20","276.81","278.52","271.85","7.23M","-0.06%"
"2022- 08- 30","278.38","279.30","282.16","277.74","6.17M","0.21%"
"2022- 08- 29","277.80","275.45","278.95","272.18","6.50M","-1.10%"
"2022- 08- 26","280.88","280.83","283.79","277.61","8.14M","0.67%"
"2022- 08- 25","279.01","278.52","279.42","275.85","6.67M","1.47%"
"2022- 08- 24","274.97","270.41","275.22","269.19","6.35M","2.25%"
"2022- 08- 23","268.92","269.70","273.12","267.95","5.57M","-1.00%"
"2022- 08- 22","271.63","268.17","273.69","267.68","6.07M","-0.06%"
"2022- 08- 19","271.78","276.21","276.40","271.71","5.61M","-1.33%"
"2022- 08- 18","275.44","272.29","276.35","271.27","4.95M","0.31%"
"2022- 08- 17","274.59","278.73","282.08","274.01","7.50M","-1.07%"
"2022- 08- 16","277.55","281.80","282.21","277.09","7.98M","-1.00%"
"2022- 08- 12","280.36","273.87","281.13","273.56","11.08M","2.43%"
"2022- 08- 11","273.72","273.47","277.13","271.44","10.12M","1.61%"
"2022- 08- 10","269.37","263.81","272.16","263.81","14.57M","2.84%"
"2022- 08- 09","261.93","257.03","262.44","256.85","6.67M","2.09%"
"2022- 08- 08","256.57","252.14","257.10","251.44","5.38M","1.51%"
"2022- 08- 05","252.75","250.24","254.26","250.24","6.06M","1.28%"
"2022- 08- 04","249.56","252.41","253.87","248.79","8.44M","-0.30%"
"2022- 08- 03","250.30","248.19","250.78","246.85","4.65M","0.51%"
"2022- 08- 02","249.04","250.10","251.37","247.76","5.49M","-0.48%"
"2022- 08- 01","250.25","247.25","251.37","247.10","5.67M","1.14%"
"2022- 07- 29","247.42","246.49","247.82","245.56","8.32M","0.90%"
"2022- 07- 28","245.22","243.68","247.91","241.18","16.17M","1.50%"
"2022- 07- 27","241.59","241.10","241.61","238.66","4.80M","0.25%"
"2022- 07- 26","240.98","237.68","244.32","237.37","6.54M","1.35%"
"2022- 07- 25","237.78","235.66","238.26","235.53","2.85M","0.66%"
"2022- 07- 22","236.23","237.09","240.52","235.87","4.55M","-0.32%"
"2022- 07- 21","237.00","235.91","237.39","235.08","3.42M","0.39%"
"2022- 07- 20","236.08","237.58","238.84","235.02","4.97M","1.04%"
"2022- 07- 19","233.65","232.54","235.14","231.19","3.21M","-0.01%"
"2022- 07- 18","233.68","227.60","234.07","226.57","5.56M","3.76%"
"2022- 07- 15","225.22","229.69","230.38","221.73","6.50M","-1.58%"
"2022- 07- 14","228.83","229.54","230.44","226.15","6.45M","-0.64%"
"2022- 07- 13","230.30","229.92","230.90","225.78","5.82M","-0.01%"
"2022- 07- 12","230.32","234.12","234.26","227.22","4.95M","-2.16%"
"2022- 07- 11","235.40","239.57","239.60","234.06","4.30M","-1.54%"
"2022- 07- 08","239.09","238.41","244.10","238.41","5.42M","0.96%"
"2022- 07- 07","236.82","234.76","237.86","230.86","6.32M","2.26%"
"2022- 07- 06","231.59","241.02","241.44","231.59","7.72M","-4.89%"
"2022- 07- 05","243.49","242.99","246.11","240.80","5.29M","1.48%"
"2022- 07- 04","239.93","249.85","250.27","236.56","7.38M","-3.25%"
"2022- 07- 01","248.00","249.16","253.15","246.04","8.03M","0.66%"
"2022- 06- 30","246.38","247.10","253.39","245.00","8.68M","-0.16%"
"2022- 06- 29","246.77","244.52","248.49","243.38","4.92M","-0.65%"
"2022- 06- 28","248.38","243.37","248.89","243.08","5.11M","2.08%"
"2022- 06- 27","243.33","238.93","244.68","237.62","5.47M","2.99%"
"2022- 06- 24","236.27","230.06","237.81","227.55","6.24M","3.36%"
"2022- 06- 23","228.59","238.94","241.50","228.53","10.13M","-4.20%"
"2022- 06- 22","238.62","251.49","252.60","238.62","7.23M","-4.43%"
"2022- 06- 21","249.67","252.32","252.87","246.16","6.16M","-0.36%"
"2022- 06- 20","250.57","259.37","259.48","247.24","7.43M","-2.97%"
"2022- 06- 17","258.25","254.35","259.78","252.32","8.15M","-0.44%"
"2022- 06- 16","259.38","267.08","268.17","259.36","6.30M","-1.35%"
"2022- 06- 15","262.94","265.77","268.55","261.58","6.64M","-1.01%"
"2022- 06- 14","265.62","262.59","266.81","257.52","8.94M","-0.81%"
"2022- 06- 13","267.80","275.52","275.52","267.80","7.46M","-4.39%"
"2022- 06- 10","280.11","275.23","281.61","274.14","7.29M","0.76%"
"2022- 06- 09","278.00","275.81","278.10","273.68","6.39M","0.21%"
"2022- 06- 08","277.43","276.33","279.65","275.63","4.50M","0.76%"
"2022- 06- 07","275.34","280.59","280.99","274.30","4.75M","-2.08%"
"2022- 06- 03","281.18","282.10","282.16","278.71","3.86M","0.01%"
"2022- 06- 02","281.15","284.00","284.00","278.54","5.95M","-1.17%"
"2022- 05- 31","284.47","283.59","284.88","281.54","8.23M","0.44%"
"2022- 05- 30","283.22","282.04","284.32","281.42","4.66M","1.49%"
"2022- 05- 27","279.06","283.50","283.55","277.23","5.29M","-0.30%"
"2022- 05- 26","279.90","279.10","281.96","277.92","6.36M","0.49%"
"2022- 05- 25","278.54","276.18","280.08","273.52","7.13M","1.81%"
"2022- 05- 24","273.60","274.79","279.55","273.59","8.63M","-0.69%"
"2022- 05- 23","275.51","279.41","279.41","273.38","5.21M","-1.07%"
"2022- 05- 20","278.49","275.11","279.54","274.26","6.10M","1.76%"
"2022- 05- 19","273.66","272.47","274.08","270.03","6.48M","-1.15%"
"2022- 05- 18","276.85","283.12","283.16","275.75","5.82M","-2.05%"
"2022- 05- 17","282.63","281.53","285.68","280.55","5.60M","0.82%"
"2022- 05- 16","280.33","284.75","285.54","279.68","3.56M","-1.02%"
"2022- 05- 13","283.22","278.32","283.71","277.73","4.90M","3.03%"
"2022- 05- 12","274.90","278.25","282.42","274.73","7.77M","-1.93%"
"2022- 05- 11","280.30","284.51","286.18","278.85","6.23M","-2.08%"
"2022- 05- 10","286.26","284.70","286.86","279.21","8.06M","-1.22%"
"2022- 05- 09","289.79","294.23","296.20","287.59","7.59M","-2.04%"
"2022- 05- 06","295.81","293.71","296.71","291.97","6.64M","-0.56%"
"2022- 05- 04","297.47","296.43","300.09","295.76","7.75M","0.53%"
"2022- 05- 03","295.91","297.78","300.13","295.83","6.54M","-0.63%"
"2022- 05- 02","297.78","295.47","300.32","294.33","5.38M","-0.06%"
"2022- 04- 29","297.95","298.20","299.40","296.42","7.09M","-0.62%"
"2022- 04- 28","299.80","290.84","299.80","287.94","18.52M","3.90%"
"2022- 04- 27","288.55","281.63","290.31","280.88","6.99K","0.70%"
"2022- 04- 26","286.55","285.22","288.13","283.79","6.41M","1.29%"
"2022- 04- 25","282.90","284.04","285.72","280.78","7.63K","-1.96%"
"2022- 04- 22","288.57","288.31","289.36","285.33","5.81M","-0.86%"
"2022- 04- 21","291.06","287.37","292.26","287.37","5.57M","1.66%"
"2022- 04- 20","286.30","291.36","291.36","285.34","5.54M","-1.86%"
"2022- 04- 19","291.74","291.26","292.44","290.10","3.79M","0.77%"
"2022- 04- 18","289.50","290.90","295.01","289.31","4.38M","-0.57%"
"2022- 04- 15","291.17","290.02","292.88","289.44","5.01M","-0.39%"
"2022- 04- 14","292.30","293.27","293.87","291.53","6.92M","-0.15%"
"2022- 04- 13","292.74","291.82","293.08","289.38","4.07M","0.90%"
"2022- 04- 12","290.14","290.44","293.24","288.55","5.13M","-1.03%"
"2022- 04- 11","293.15","296.07","297.94","292.44","4.91M","-1.86%"
"2022- 04- 08","298.72","293.55","299.16","292.02","7.51M","2.38%"
"2022- 04- 07","291.78","295.69","295.69","290.21","7.35M","-2.21%"
"2022- 04- 06","298.36","298.19","299.83","296.10","6.05M","-0.56%"
"2022- 04- 05","300.05","302.21","302.57","298.18","5.61M","-0.15%"
"2022- 04- 04","300.49","302.96","304.19","299.31","7.74M","-0.98%"
"2022- 04- 01","303.46","303.76","304.28","301.51","6.35M","-0.72%"
"2022- 03- 31","305.67","303.68","306.89","303.62","7.02M","0.68%"
"2022- 03- 30","303.60","306.35","306.72","303.19","11.96K","-0.44%"
"2022- 03- 29","304.95","310.61","311.31","303.43","13.95M","-1.75%"
"2022- 03- 28","310.38","306.96","312.00","305.82","9.63M","1.04%"
"2022- 03- 25","307.19","308.75","309.86","304.02","7.27M","0.16%"
"2022- 03- 24","306.69","303.64","306.75","302.68","6.85M","0.42%"
"2022- 03- 23","305.42","303.69","305.70","302.08","6.87M","0.70%"
"2022- 03- 22","303.30","298.00","303.63","297.99","6.62M","1.80%"
"2022- 03- 21","297.94","302.73","303.07","296.89","7.65M","-1.03%"
"2022- 03- 18","301.04","300.99","303.20","297.58","10.06M","0.08%"
"2022- 03- 17","300.79","304.73","305.83","298.11","11.85M","-0.21%"
"2022- 03- 16","301.41","301.05","301.41","296.15","11.17M","1.13%"
"2022- 03- 15","298.04","304.53","305.59","297.35","13.93M","-3.19%"
"2022- 03- 14","307.86","306.71","312.65","305.46","19.90M","0.30%"
"2022- 03- 11","306.93","302.36","306.93","299.72","18.95M","1.65%"
"2022- 03- 10","301.96","297.79","301.96","296.17","23.29M","3.72%"
"2022- 03- 08","291.13","297.90","299.73","289.96","14.92M","-2.77%"
"2022- 03- 07","299.42","296.67","301.74","295.65","16.05M","0.01%"
"2022- 03- 04","299.38","295.39","300.39","294.87","15.02M","0.91%"
"2022- 03- 03","296.67","289.20","296.67","289.20","13.38M","3.48%"
"2022- 03- 02","286.68","284.84","288.17","283.33","6.83M","0.62%"
"2022- 02- 28","284.92","281.21","286.98","279.48","10.26M","1.66%"
"2022- 02- 25","280.27","278.89","281.54","277.72","7.65M","1.61%"
"2022- 02- 24","275.84","277.28","279.53","273.90","10.32M","-1.74%"
"2022- 02- 23","280.73","276.52","282.19","275.35","9.38M","2.16%"
"2022- 02- 22","274.79","276.44","278.72","273.08","5.81M","-2.09%"
"2022- 02- 21","280.67","273.68","282.01","272.64","6.28M","0.84%"
"2022- 02- 18","278.34","269.37","278.63","268.73","6.28M","2.04%"
"2022- 02- 17","272.78","271.47","278.25","267.84","6.44M","0.95%"
"2022- 02- 16","270.20","267.68","271.07","267.37","4.45M","2.65%"
"2022- 02- 15","263.22","266.01","268.09","261.07","5.00M","-0.77%"
"2022- 02- 14","265.25","268.92","270.16","264.53","6.07M","-2.84%"
"2022- 02- 11","273.01","274.31","276.24","272.35","5.98M","-1.89%"
"2022- 02- 10","278.26","280.12","280.34","276.52","5.73M","-0.45%"
"2022- 02- 09","279.53","272.90","279.53","272.34","7.33M","3.56%"
"2022- 02- 08","269.93","273.14","274.89","267.20","5.99M","-0.62%"
"2022- 02- 07","271.61","275.39","275.39","269.41","7.19M","-1.42%"
"2022- 02- 04","275.53","268.63","276.08","268.09","10.28M","2.35%"
"2022- 02- 03","269.20","268.68","271.60","267.07","7.65M","1.54%"
"2022- 01- 28","265.13","255.54","266.21","249.76","10.97M","5.02%"
"2022- 01- 27","252.46","263.83","265.22","250.79","9.24M","-4.31%"
"2022- 01- 26","263.83","267.81","270.03","263.83","7.82M","-0.88%"
"2022- 01- 25","266.16","274.53","274.92","264.79","9.76M","-2.80%"
"2022- 01- 24","273.84","279.01","281.50","273.32","10.43M","-1.85%"
"2022- 01- 21","279.01","282.39","284.28","277.33","11.91M","-1.97%"
"2022- 01- 20","284.63","281.66","286.19","281.66","12.68M","1.07%"
"2022- 01- 19","281.62","277.64","285.47","276.67","11.12M","0.53%"
"2022- 01- 18","280.13","288.91","289.44","278.57","17.27M","-2.84%"
"2022- 01- 17","288.32","291.26","291.66","287.01","12.43M","-1.40%"
"2022- 01- 14","292.42","296.40","296.92","291.25","9.80M","-2.32%"
"2022- 01- 13","299.38","298.48","301.05","297.20","11.03M","0.04%"
"2022- 01- 12","299.25","299.32","300.24","296.30","18.00M","0.30%"
"2022- 01- 11","298.36","302.72","304.03","297.42","7.55M","-1.56%"
"2022- 01- 10","303.09","304.17","306.53","301.85","8.60M","-0.49%"
"2022- 01- 07","304.57","304.06","305.71","301.25","7.79M","0.50%"
"2022- 01- 06","303.06","295.85","307.37","294.28","14.69M","1.16%"
"2022- 01- 05","299.58","299.32","301.56","297.51","11.57M","-0.35%"
"2022- 01- 04","300.62","297.15","301.13","295.08","6.61M","1.16%"
"2022- 01- 03","297.16","295.58","298.35","295.02","5.99M","1.51%"
"2021- 12- 30","292.73","293.98","294.70","291.11","5.18M","-0.65%"
"2021- 12- 29","294.65","295.09","298.37","293.54","8.25M","0.18%"
"2021- 12- 28","294.13","294.20","295.43","292.18","7.20M","0.24%"
"2021- 12- 27","293.42","297.38","298.21","293.02","4.86M","-1.37%"
"2021- 12- 24","297.50","297.48","298.64","296.65","4.13M","0.46%"
"2021- 12- 23","296.13","298.55","299.57","295.38","4.20M","-0.41%"
"2021- 12- 22","297.34","300.19","301.31","296.60","4.06M","-0.70%"
"2021- 12- 21","299.44","301.14","301.50","296.02","4.61M","-0.23%"
"2021- 12- 20","300.14","302.87","303.10","299.26","5.26M","-1.55%"
"2021- 12- 17","304.86","299.54","304.86","299.16","6.11M","1.34%"
"2021- 12- 16","300.83","301.85","302.75","298.05","3.27M","0.31%"
"2021- 12- 15","299.89","300.11","303.68","299.11","3.76M","-0.56%"
"2021- 12- 14","301.58","301.82","304.01","299.16","3.94M","-0.66%"
"2021- 12- 13","303.58","305.84","307.32","303.36","3.97M","-0.26%"
"2021- 12- 10","304.36","303.91","306.15","302.32","5.21M","-0.33%"
"2021- 12- 09","305.37","305.99","306.93","302.90","8.37M","0.32%"
"2021- 12- 08","304.41","307.78","309.75","303.59","6.54M","-0.54%"
"2021- 12- 07","306.05","302.57","306.05","302.14","6.83M","1.59%"
"2021- 12- 06","301.27","297.92","303.75","295.66","8.56M","0.37%"
"2021- 12- 03","300.17","296.79","300.69","295.42","5.96M","1.43%"
"2021- 12- 02","295.95","286.90","296.54","285.60","8.41M","1.67%"
"2021- 12- 01","291.08","285.59","291.81","279.29","9.37M","2.69%"
"2021- 11- 30","283.45","293.44","295.79","281.95","10.07M","-2.13%"
