"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 01- 03","681.72","680.80","685.14","677.53","14.14M","0.49%"
"2021- 12- 30","678.38","683.61","685.75","678.10","15.66M","-1.07%"
"2021- 12- 29","685.72","686.23","686.93","681.29","32.36M","-3.53%"
"2021- 12- 28","710.79","708.05","710.79","703.33","34.52M","0.62%"
"2021- 12- 27","706.44","710.82","712.27","705.60","19.87M","-0.56%"
"2021- 12- 24","710.41","710.27","713.23","708.48","12.69M","0.11%"
"2021- 12- 23","709.64","711.82","711.86","706.63","12.03M","-0.02%"
"2021- 12- 22","709.79","711.80","713.86","707.90","10.20M","-0.05%"
"2021- 12- 21","710.13","711.60","714.24","707.70","12.90M","0.39%"
"2021- 12- 20","707.39","714.13","714.49","706.36","13.42M","-1.82%"
"2021- 12- 17","720.49","705.37","720.49","703.94","29.58M","2.23%"
"2021- 12- 16","704.77","703.73","706.07","700.37","11.99M","0.14%"
"2021- 12- 15","703.77","701.61","705.11","697.37","10.20M","0.09%"
"2021- 12- 14","703.17","697.89","704.46","696.41","14.83M","-0.12%"
"2021- 12- 13","704.03","704.76","713.58","702.71","13.33M","0.11%"
"2021- 12- 10","703.26","704.05","706.60","699.69","12.79M","-0.39%"
"2021- 12- 09","706.00","704.10","707.99","700.48","32.33M","-0.08%"
"2021- 12- 08","706.56","708.66","715.20","704.31","14.81M","0.09%"
"2021- 12- 07","705.93","698.02","705.93","697.04","11.86M","1.00%"
"2021- 12- 06","698.94","696.11","702.47","688.00","13.62M","0.27%"
"2021- 12- 03","697.05","677.66","697.94","676.81","16.39M","2.54%"
"2021- 12- 02","679.80","659.32","679.85","655.22","17.01M","2.07%"
"2021- 12- 01","666.04","661.83","669.02","655.76","23.48M","1.31%"
"2021- 11- 30","657.44","682.44","684.46","653.13","44.75M","-3.78%"
"2021- 11- 29","683.28","679.06","687.62","675.50","22.75M","-0.98%"
"2021- 11- 26","690.06","703.34","703.65","688.76","20.70M","-2.07%"
"2021- 11- 25","704.65","708.65","708.65","702.65","14.34M","-0.67%"
"2021- 11- 24","709.42","708.17","715.35","707.27","15.51M","0.75%"
"2021- 11- 23","704.12","703.94","711.97","703.15","18.37M","0.42%"
"2021- 11- 22","701.20","694.92","703.57","693.55","15.13M","0.00%"
"2021- 11- 19","701.20","698.04","701.63","693.08","16.17M","0.19%"
"2021- 11- 18","699.85","697.86","700.85","692.58","13.26M","-0.39%"
"2021- 11- 17","702.61","714.67","714.67","699.18","17.74M","-2.00%"
"2021- 11- 16","716.97","708.84","716.97","705.51","14.63M","0.87%"
"2021- 11- 15","710.79","706.00","710.79","701.97","18.58M","0.75%"
"2021- 11- 12","705.53","699.48","706.40","696.99","15.34M","1.57%"
"2021- 11- 11","694.64","701.39","701.39","692.33","15.43M","-0.68%"
"2021- 11- 10","699.37","697.92","704.03","697.38","14.51M","-0.29%"
"2021- 11- 09","701.42","699.72","710.37","698.78","13.64M","0.24%"
"2021- 11- 08","699.71","693.21","702.07","688.56","16.09M","0.17%"
"2021- 11- 05","698.54","708.37","708.57","694.00","19.79M","-1.47%"
"2021- 11- 04","708.96","711.80","715.15","706.93","15.38M","0.52%"
"2021- 11- 03","705.32","720.09","721.64","703.56","18.76M","-1.99%"
"2021- 11- 02","719.61","718.97","726.86","718.49","13.89M","0.31%"
"2021- 11- 01","717.41","717.28","719.28","712.43","13.78M","0.58%"
"2021- 10- 29","713.30","727.67","729.11","710.30","19.64M","-1.31%"
"2021- 10- 28","722.74","735.79","738.95","722.74","26.23M","-1.93%"
"2021- 10- 27","736.98","743.04","743.10","734.31","16.66M","-0.97%"
"2021- 10- 26","744.20","743.17","744.20","737.22","16.79M","0.56%"
"2021- 10- 25","740.02","731.30","741.47","726.84","16.25M","1.34%"
"2021- 10- 22","730.20","730.36","735.87","726.66","14.29M","-0.29%"
"2021- 10- 21","732.29","723.61","732.93","722.71","22.06M","1.14%"
"2021- 10- 20","724.01","719.10","726.62","718.41","20.17M","0.93%"
"2021- 10- 19","717.34","716.39","719.79","712.65","14.48M","0.33%"
"2021- 10- 18","715.01","715.08","716.72","707.62","14.49M","0.35%"
"2021- 10- 15","712.54","708.17","713.61","706.14","19.29M","1.17%"
"2021- 10- 14","704.27","702.32","705.71","697.90","16.34M","0.81%"
"2021- 10- 13","698.64","695.97","702.06","693.48","15.90M","0.14%"
"2021- 10- 12","697.66","702.85","702.85","688.65","26.66M","-0.96%"
"2021- 10- 08","704.45","711.31","711.31","700.95","20.18M","-1.40%"
"2021- 10- 07","714.45","709.70","715.80","709.21","25.75M","1.60%"
"2021- 10- 06","703.18","710.57","716.30","703.18","31.37M","-0.37%"
"2021- 10- 05","705.80","710.66","715.43","698.62","25.96M","-1.33%"
"2021- 10- 01","715.29","718.90","722.40","712.15","18.02M","-1.08%"
"2021- 09- 30","723.11","715.28","723.65","713.69","21.01M","1.10%"
"2021- 09- 29","715.22","718.93","721.84","709.58","27.72M","-0.71%"
"2021- 09- 28","720.35","712.59","723.39","712.22","32.86M","1.64%"
"2021- 09- 27","708.73","704.17","711.10","703.40","13.98M","0.08%"
"2021- 09- 24","708.19","704.31","712.37","703.01","20.23M","1.40%"
"2021- 09- 23","698.43","695.43","699.67","691.28","18.49M","-0.59%"
"2021- 09- 17","702.60","698.62","702.81","695.14","22.20M","0.23%"
"2021- 09- 16","701.00","710.13","710.81","698.33","16.79M","-0.97%"
"2021- 09- 15","707.85","705.35","712.76","705.35","18.74M","-0.34%"
"2021- 09- 14","710.23","700.57","718.01","700.57","28.45M","1.79%"
"2021- 09- 13","697.75","696.94","699.54","693.53","16.35M","-0.19%"
"2021- 09- 10","699.07","700.35","700.55","692.01","21.80M","-0.13%"
"2021- 09- 09","700.00","704.98","708.37","698.05","27.94M","-1.26%"
"2021- 09- 08","708.90","699.53","710.51","698.59","17.97M","1.08%"
"2021- 09- 07","701.31","703.26","705.60","697.93","10.51M","-0.75%"
"2021- 09- 06","706.59","711.26","712.17","703.06","12.53M","-0.94%"
"2021- 09- 03","713.29","714.57","716.25","710.87","14.07M","-0.14%"
"2021- 09- 02","714.26","711.84","720.78","710.76","18.36M","-0.25%"
"2021- 09- 01","716.06","711.58","716.22","708.38","13.36M","0.51%"
"2021- 08- 31","712.45","700.57","712.45","691.94","21.48M","1.28%"
"2021- 08- 30","703.47","721.69","722.09","703.44","16.92M","-2.41%"
"2021- 08- 27","720.83","714.72","720.83","711.65","16.34M","0.62%"
"2021- 08- 26","716.42","713.45","722.62","706.01","31.20M","0.63%"
"2021- 08- 25","711.92","704.43","712.20","703.18","14.97M","1.16%"
"2021- 08- 24","703.74","691.92","704.79","690.92","16.74M","2.75%"
"2021- 08- 23","684.93","681.20","692.26","679.38","15.59M","1.23%"
"2021- 08- 20","676.59","686.36","689.54","671.22","23.13M","-1.47%"
"2021- 08- 19","686.68","706.88","706.88","684.36","23.87M","-3.26%"
"2021- 08- 18","709.85","711.32","711.90","705.98","14.24M","-0.12%"
"2021- 08- 17","710.68","710.23","716.72","706.39","20.50M","0.17%"
"2021- 08- 13","709.49","715.91","719.42","702.40","19.79M","-0.58%"
"2021- 08- 12","713.60","717.67","721.32","713.25","19.02M","-0.20%"
"2021- 08- 11","715.05","707.48","716.21","707.04","18.21M","1.37%"
"2021- 08- 10","705.39","711.15","712.46","701.85","13.68M","-0.53%"
"2021- 08- 09","709.17","705.52","712.14","705.52","16.82M","0.63%"
"2021- 08- 06","704.76","705.02","713.25","702.04","15.21M","0.05%"
"2021- 08- 05","704.42","706.47","711.69","704.42","14.05M","-0.71%"
"2021- 08- 04","709.44","700.51","711.25","699.64","17.23M","1.47%"
"2021- 08- 03","699.19","692.01","699.19","690.22","14.02M","0.64%"
"2021- 08- 02","694.73","699.94","701.66","689.79","13.16M","-0.50%"
"2021- 07- 30","698.20","703.45","705.95","695.35","19.97M","-1.73%"
"2021- 07- 29","710.46","710.61","714.92","707.90","18.29M","0.30%"
"2021- 07- 28","708.32","698.92","708.74","696.46","17.11M","1.20%"
"2021- 07- 27","699.91","701.59","704.90","697.76","14.66M","0.25%"
"2021- 07- 26","698.14","709.96","709.96","697.43","14.59M","-1.40%"
"2021- 07- 23","708.04","707.18","711.06","700.93","53.98M","0.22%"
"2021- 07- 22","706.49","697.88","708.84","697.47","19.96M","2.40%"
"2021- 07- 21","689.92","694.39","696.43","689.51","13.84M","0.00%"
"2021- 07- 20","689.95","687.66","691.46","686.09","16.71M","-1.03%"
"2021- 07- 19","697.13","702.48","704.72","696.50","12.04M","-1.73%"
"2021- 07- 16","709.42","705.36","709.78","699.90","13.68M","0.44%"
"2021- 07- 15","706.32","701.04","706.54","699.88","15.18M","0.77%"
"2021- 07- 14","700.92","709.04","709.04","699.32","15.76M","-1.15%"
"2021- 07- 13","709.05","701.27","711.39","701.27","16.38M","1.37%"
"2021- 07- 12","699.46","689.35","704.26","689.35","16.35M","1.88%"
"2021- 07- 09","686.53","703.09","703.09","681.60","33.10M","-2.51%"
"2021- 07- 08","704.19","708.51","714.04","704.19","22.49M","-0.62%"
"2021- 07- 07","708.57","720.20","720.20","706.25","21.50M","-1.65%"
"2021- 07- 06","720.44","721.30","724.73","719.82","11.05M","-0.03%"
"2021- 07- 05","720.66","725.67","726.84","719.90","12.48M","-0.68%"
"2021- 07- 02","725.60","722.72","728.76","722.28","13.99M","0.46%"
"2021- 07- 01","722.27","732.35","732.91","721.88","16.17M","-1.35%"
"2021- 06- 30","732.16","736.19","737.26","730.46","15.29M","-0.55%"
"2021- 06- 29","736.18","749.09","749.09","734.68","19.28M","-2.03%"
"2021- 06- 28","751.43","747.80","755.29","743.20","21.31M","0.51%"
"2021- 06- 25","747.63","728.49","747.73","728.49","27.82M","2.65%"
"2021- 06- 24","728.34","721.33","731.44","718.40","14.62M","0.94%"
"2021- 06- 23","721.55","725.64","726.87","718.26","15.93M","-0.55%"
"2021- 06- 22","725.51","718.46","727.33","717.99","18.73M","1.80%"
"2021- 06- 21","712.67","728.34","728.34","711.39","25.71M","-2.27%"
"2021- 06- 18","729.21","735.55","735.55","727.60","28.15M","-1.09%"
"2021- 06- 17","737.26","739.50","746.70","732.63","28.76M","-0.25%"
"2021- 06- 16","739.14","725.53","741.67","725.53","36.99M","1.85%"
"2021- 06- 15","725.74","725.04","729.25","719.37","16.93M","0.12%"
"2021- 06- 14","724.86","734.44","735.35","722.27","18.92M","-1.45%"
"2021- 06- 11","735.54","736.62","738.99","731.81","22.08M","-0.33%"
"2021- 06- 10","737.98","740.49","741.53","734.84","27.99M","-0.35%"
"2021- 06- 09","740.59","751.63","751.70","740.59","19.31M","-1.51%"
"2021- 06- 08","751.95","751.53","754.39","748.15","17.29M","-0.06%"
"2021- 06- 07","752.39","749.51","752.65","744.32","16.60M","0.40%"
"2021- 06- 04","749.37","751.45","757.12","747.47","22.92M","-0.26%"
"2021- 06- 03","751.31","753.46","758.36","751.31","21.90M","-0.25%"
"2021- 06- 02","753.21","749.34","757.34","747.77","18.44M","0.50%"
"2021- 06- 01","749.47","746.70","752.16","742.01","17.47M","0.34%"
"2021- 05- 31","746.94","741.08","749.33","738.07","22.43M","1.17%"
"2021- 05- 28","738.27","727.55","742.11","727.55","20.93M","1.62%"
"2021- 05- 27","726.47","736.39","741.37","726.47","49.05M","-1.35%"
"2021- 05- 26","736.40","739.40","739.60","732.93","18.63M","-0.49%"
"2021- 05- 25","740.01","731.84","740.01","729.78","21.08M","1.14%"
"2021- 05- 24","731.64","722.89","735.46","720.58","27.00M","1.15%"
"2021- 05- 21","723.33","737.35","739.32","720.86","27.81M","-1.82%"
"2021- 05- 20","736.75","746.79","749.31","732.78","29.02M","-1.52%"
"2021- 05- 18","748.13","738.87","751.24","738.87","30.90M","1.34%"
"2021- 05- 17","738.23","741.12","741.77","730.97","46.49M","-0.41%"
"2021- 05- 14","741.29","749.63","751.33","736.33","40.08M","-0.89%"
"2021- 05- 13","747.91","739.41","758.22","731.12","129.38M","1.15%"
"2021- 05- 12","739.41","758.13","758.13","728.59","43.12M","-2.58%"
"2021- 05- 11","758.99","758.25","764.09","745.17","35.03M","0.08%"
"2021- 05- 10","758.40","745.09","760.81","742.97","40.02M","1.86%"
"2021- 05- 07","744.54","738.66","745.51","734.96","32.77M","0.97%"
"2021- 05- 06","737.40","702.30","737.45","702.30","52.98M","5.08%"
"2021- 05- 04","701.76","706.74","709.45","693.91","24.04M","-0.52%"
"2021- 05- 03","705.42","718.74","721.59","702.86","29.72M","-1.74%"
"2021- 04- 30","717.88","709.79","727.36","708.92","33.14M","1.13%"
"2021- 04- 29","709.89","719.68","723.16","707.28","27.05M","-1.34%"
"2021- 04- 28","719.56","716.44","724.84","716.39","42.27M","0.56%"
"2021- 04- 27","715.58","708.85","715.97","708.21","25.62M","1.05%"
"2021- 04- 26","708.17","699.05","714.35","699.05","42.47M","1.55%"
"2021- 04- 23","697.38","688.57","703.30","685.61","48.10M","1.09%"
"2021- 04- 22","689.87","681.91","693.91","681.91","29.11M","1.32%"
"2021- 04- 21","680.89","691.57","691.60","677.42","23.45M","-1.62%"
"2021- 04- 20","692.09","678.15","692.09","677.54","26.36M","2.10%"
"2021- 04- 19","677.83","680.16","681.84","676.89","15.23M","-0.27%"
"2021- 04- 16","679.68","685.86","685.92","679.12","23.61M","-1.08%"
"2021- 04- 15","687.07","682.39","691.59","681.70","18.37M","0.69%"
"2021- 04- 14","682.37","681.28","683.26","676.79","18.43M","0.14%"
"2021- 04- 13","681.42","681.52","681.83","676.84","18.74M","-0.09%"
"2021- 04- 12","682.00","678.43","686.40","677.43","22.14M","0.68%"
"2021- 04- 09","677.38","683.11","684.80","675.75","37.38M","-0.55%"
"2021- 04- 08","681.15","685.14","685.30","678.30","42.03M","-0.45%"
"2021- 04- 07","684.25","671.71","687.27","671.03","53.56M","1.83%"
"2021- 04- 06","671.96","674.34","675.83","668.76","20.84M","-0.47%"
"2021- 04- 05","675.11","667.91","675.36","664.45","13.49M","0.94%"
"2021- 04- 02","668.83","673.79","674.63","665.97","17.99M","-0.73%"
"2021- 04- 01","673.72","684.52","684.73","671.58","24.34M","-1.49%"
"2021- 03- 31","683.92","674.38","686.11","671.70","43.20M","1.53%"
"2021- 03- 30","673.62","666.92","679.33","666.80","22.49M","1.02%"
"2021- 03- 29","666.84","664.68","669.13","656.90","17.89M","0.45%"
"2021- 03- 26","663.84","661.61","668.46","661.61","19.86M","0.83%"
"2021- 03- 25","658.38","648.54","662.64","643.90","19.68M","1.50%"
"2021- 03- 24","648.64","655.04","656.46","647.10","19.53M","-1.07%"
"2021- 03- 23","655.65","659.82","664.71","654.14","20.65M","-0.65%"
"2021- 03- 22","659.92","657.05","663.99","653.21","19.87M","0.43%"
"2021- 03- 19","657.07","657.56","665.71","652.27","46.80M","0.19%"
"2021- 03- 18","655.80","656.54","661.65","646.81","29.57M","-0.07%"
"2021- 03- 17","656.24","659.20","659.65","650.93","17.95M","-0.45%"
"2021- 03- 16","659.21","658.11","662.21","656.36","18.74M","0.12%"
"2021- 03- 15","658.44","655.04","661.67","652.25","24.02M","0.65%"
"2021- 03- 12","654.19","657.75","657.98","647.37","25.34M","-0.67%"
"2021- 03- 11","658.58","657.78","668.91","656.27","36.51M","0.45%"
"2021- 03- 10","655.62","658.75","658.80","644.73","30.53M","-0.68%"
"2021- 03- 09","660.12","647.45","664.01","647.45","54.11M","2.10%"
"2021- 03- 08","646.52","633.89","649.72","633.84","49.07M","2.84%"
"2021- 03- 05","628.64","624.62","635.64","622.66","52.34M","0.59%"
"2021- 03- 04","624.95","624.99","631.87","619.37","34.22M","-0.09%"
"2021- 03- 03","625.54","614.98","625.63","611.41","29.24M","1.74%"
"2021- 03- 02","614.82","608.21","621.29","608.02","30.79M","1.78%"
"2021- 02- 26","604.09","618.04","618.33","602.43","50.90M","-2.42%"
"2021- 02- 25","619.07","606.07","620.72","605.70","29.81M","2.42%"
"2021- 02- 24","604.43","610.77","619.19","603.88","41.89M","-0.91%"
"2021- 02- 23","609.98","608.46","617.45","607.24","46.38M","0.29%"
"2021- 02- 22","608.20","608.79","615.79","606.17","63.22M","0.16%"
"2021- 02- 19","607.22","603.38","608.77","594.30","65.09M","0.78%"
"2021- 02- 18","602.50","615.25","615.82","602.50","32.11M","-2.10%"
"2021- 02- 17","615.41","611.92","618.66","610.91","75.90M","0.61%"
"2021- 02- 16","611.65","611.80","613.33","606.30","18.27M","-0.03%"
"2021- 02- 15","611.83","609.87","618.63","609.87","23.14M","0.44%"
"2021- 02- 10","609.15","608.33","611.75","602.96","25.58M","0.52%"
"2021- 02- 09","606.00","608.91","615.47","603.13","37.95M","-0.46%"
"2021- 02- 08","608.77","598.26","613.15","596.39","32.54M","1.99%"
"2021- 02- 05","596.88","581.46","597.59","581.17","28.98M","2.97%"
"2021- 02- 04","579.65","588.02","590.48","575.15","25.16M","-1.43%"
"2021- 02- 03","588.03","588.05","597.58","583.54","26.30M","0.07%"
"2021- 02- 02","587.63","584.57","593.79","582.89","29.86M","0.55%"
"2021- 02- 01","584.42","563.63","588.85","563.33","27.95M","3.53%"
"2021- 01- 29","564.49","587.01","592.36","564.49","43.56M","-3.58%"
"2021- 01- 28","585.43","597.51","597.51","579.93","30.28M","-2.02%"
"2021- 01- 27","597.51","600.28","605.30","596.23","23.80M","-0.25%"
"2021- 01- 26","598.98","611.33","611.37","598.98","30.08M","-2.05%"
"2021- 01- 25","611.52","608.78","614.90","605.47","26.81M","0.48%"
"2021- 01- 22","608.62","618.76","618.77","608.62","29.65M","-1.72%"
"2021- 01- 21","619.28","619.37","621.75","613.04","25.02M","0.03%"
"2021- 01- 20","619.08","624.62","625.64","612.93","32.35M","-0.90%"
"2021- 01- 19","624.68","617.98","626.82","615.42","24.78M","1.20%"
"2021- 01- 18","617.26","628.81","628.95","613.66","33.78M","-1.85%"
"2021- 01- 15","628.90","647.02","650.42","628.07","38.90M","-2.33%"
"2021- 01- 14","643.89","646.03","648.43","641.61","37.89M","-0.43%"
"2021- 01- 13","646.67","634.59","652.21","634.59","81.10M","2.02%"
"2021- 01- 12","633.84","633.08","641.21","622.85","62.58M","0.19%"
"2021- 01- 11","632.63","637.41","648.09","620.92","111.00M","-0.71%"
"2021- 01- 08","637.15","635.53","638.13","627.61","107.78M","0.81%"
"2021- 01- 07","632.00","613.88","634.00","613.88","170.31M","3.91%"
"2021- 01- 06","608.23","601.96","615.72","600.99","80.93M","1.04%"
"2021- 01- 05","601.95","591.77","602.80","585.87","42.21M","1.67%"
"2021- 01- 04","592.06","600.17","600.17","588.43","37.48M","-1.47%"
"2020- 12- 30","600.92","598.95","602.28","589.93","31.11M","0.29%"
"2020- 12- 29","599.21","619.86","619.86","596.13","46.15M","-4.21%"
"2020- 12- 28","625.54","626.98","629.93","622.77","51.02M","0.09%"
"2020- 12- 24","625.00","613.55","625.00","613.55","27.58M","1.89%"
"2020- 12- 23","613.38","615.69","617.36","607.19","22.43M","-0.36%"
"2020- 12- 22","615.57","619.23","624.19","615.22","29.41M","-0.58%"
"2020- 12- 21","619.13","617.66","619.83","612.98","26.28M","0.31%"
"2020- 12- 18","617.21","619.95","621.66","616.77","28.91M","-0.42%"
"2020- 12- 17","619.84","625.86","625.86","614.08","36.78M","-0.98%"
"2020- 12- 16","625.98","625.27","629.24","622.56","32.98M","0.38%"
"2020- 12- 15","623.60","625.99","626.19","618.85","36.73M","-0.36%"
"2020- 12- 14","625.84","630.52","631.73","625.23","51.93M","-0.78%"
"2020- 12- 11","630.75","620.99","632.16","620.89","42.44M","1.82%"
"2020- 12- 10","619.45","616.96","621.84","610.45","37.50M","0.34%"
"2020- 12- 09","617.36","612.30","620.02","611.86","23.20M","0.70%"
"2020- 12- 08","613.07","620.03","620.23","609.95","26.43M","-1.37%"
"2020- 12- 07","621.60","629.67","630.35","614.19","31.83M","-1.29%"
"2020- 12- 04","629.73","621.80","634.85","621.60","37.43M","0.83%"
"2020- 12- 03","624.57","622.89","625.27","617.12","29.83M","0.21%"
"2020- 12- 02","623.26","615.37","623.42","613.37","38.38M","1.79%"
"2020- 12- 01","612.30","606.33","614.58","606.33","30.09M","2.39%"
"2020- 11- 30","598.03","627.72","628.02","598.03","71.63M","-4.47%"
"2020- 11- 27","626.04","632.55","633.08","623.85","25.29M","-1.09%"
"2020- 11- 26","632.95","628.74","633.62","623.43","28.12M","0.12%"
"2020- 11- 25","632.22","632.02","638.89","623.42","43.93M","1.29%"
"2020- 11- 24","624.17","626.58","627.10","620.06","38.44M","-0.11%"
"2020- 11- 23","624.84","614.24","628.18","611.80","39.22M","1.58%"
"2020- 11- 20","615.11","613.21","619.62","611.37","28.18M","-0.26%"
"2020- 11- 19","616.70","613.01","616.70","608.85","28.51M","-0.08%"
"2020- 11- 18","617.20","613.68","617.37","609.54","27.77M","0.51%"
"2020- 11- 17","614.08","613.12","618.82","608.82","43.17M","0.45%"
"2020- 11- 16","611.34","600.47","616.77","599.18","58.49M","2.55%"
"2020- 11- 13","596.12","597.00","601.57","592.13","31.74M","-1.40%"
"2020- 11- 12","604.57","611.48","614.23","602.94","45.19M","-1.90%"
"2020- 11- 11","616.28","599.75","618.50","599.75","70.36M","3.40%"
"2020- 11- 10","596.04","594.08","598.45","587.21","67.14M","3.51%"
"2020- 11- 09","575.81","574.40","579.30","570.75","19.91M","1.03%"
"2020- 11- 06","569.96","572.71","574.06","568.57","18.12M","-0.15%"
"2020- 11- 05","570.82","564.22","573.03","560.54","23.99M","1.63%"
"2020- 11- 04","561.68","577.33","578.96","556.95","24.88M","-1.84%"
"2020- 11- 03","572.22","569.54","573.72","566.82","23.52M","1.30%"
"2020- 11- 02","564.86","548.38","566.21","548.38","20.53M","3.87%"
"2020- 10- 30","543.79","553.94","562.03","542.88","26.08M","-2.50%"
"2020- 10- 29","557.73","556.42","559.48","550.18","25.16M","-1.45%"
"2020- 10- 28","565.93","554.67","566.85","553.21","22.73M","1.56%"
"2020- 10- 27","557.22","561.11","562.13","554.35","37.94M","-2.11%"
"2020- 10- 26","569.21","576.48","581.57","568.99","34.97M","-0.77%"
"2020- 10- 23","573.63","566.33","576.47","563.79","85.62M","2.13%"
"2020- 10- 22","561.65","545.02","562.02","543.02","38.62M","2.27%"
"2020- 10- 21","549.17","538.73","549.79","537.87","23.32M","1.59%"
"2020- 10- 20","540.59","537.28","542.01","532.72","18.49M","0.14%"
"2020- 10- 19","539.83","528.58","543.18","528.53","27.38M","2.67%"
"2020- 10- 16","525.81","528.20","529.43","524.77","15.80M","0.00%"
"2020- 10- 15","525.83","524.92","528.37","522.74","15.78M","-0.11%"
"2020- 10- 14","526.39","534.64","535.59","525.98","17.81M","-1.90%"
"2020- 10- 13","536.61","543.77","543.81","534.40","15.27M","-0.94%"
"2020- 10- 12","541.72","538.12","542.31","535.55","20.09M","0.87%"
"2020- 10- 08","537.03","538.88","540.05","532.64","22.23M","0.13%"
"2020- 10- 07","536.33","526.61","536.82","524.00","15.98M","1.15%"
"2020- 10- 06","530.24","535.41","537.45","528.89","18.17M","-0.32%"
"2020- 10- 05","531.93","518.71","534.10","518.71","24.73M","2.40%"
"2020- 09- 29","519.47","521.55","524.12","518.28","18.80M","0.73%"
"2020- 09- 28","515.72","514.67","518.35","513.12","11.28M","0.73%"
"2020- 09- 25","511.97","510.80","516.65","510.69","15.62M","0.53%"
"2020- 09- 24","509.29","511.49","512.52","507.27","20.95M","-1.04%"
"2020- 09- 23","514.62","514.82","518.09","512.14","19.60M","0.02%"
"2020- 09- 22","514.54","520.88","523.40","513.51","24.00M","-1.97%"
"2020- 09- 21","524.87","528.05","533.17","524.01","17.42M","-0.90%"
"2020- 09- 18","529.64","531.09","532.39","527.68","19.55M","-0.54%"
"2020- 09- 17","532.49","536.22","537.87","530.71","17.23M","-0.65%"
"2020- 09- 16","536.00","536.47","537.55","534.23","16.63M","-0.48%"
"2020- 09- 15","538.59","534.30","541.71","533.25","21.02M","0.06%"
"2020- 09- 14","538.26","533.13","539.10","531.92","18.63M","1.46%"
"2020- 09- 11","530.51","524.49","531.69","524.09","18.85M","0.44%"
"2020- 09- 10","528.16","529.39","532.02","528.08","23.42M","0.31%"
"2020- 09- 09","526.52","526.76","528.29","523.74","27.82M","-1.25%"
"2020- 09- 08","533.20","539.17","542.46","532.71","30.85M","-0.42%"
"2020- 09- 07","535.43","526.05","538.29","524.47","26.16M","1.63%"
"2020- 09- 04","526.83","525.21","527.56","523.77","23.78M","-1.58%"
"2020- 09- 03","535.27","539.99","541.99","533.74","20.65M","-0.58%"
"2020- 09- 02","538.37","538.20","540.90","531.36","27.11M","0.71%"
"2020- 09- 01","534.55","525.25","537.10","525.18","27.53M","2.15%"
"2020- 08- 31","523.32","536.47","540.58","523.32","33.38M","-1.74%"
"2020- 08- 28","532.57","530.97","541.83","528.97","25.70M","1.49%"
"2020- 08- 27","524.76","530.45","531.26","522.47","21.84M","-1.63%"
"2020- 08- 26","533.44","538.31","539.74","527.68","22.42M","-1.50%"
"2020- 08- 25","541.55","533.82","542.33","530.29","29.53M","2.91%"
"2020- 08- 24","526.23","525.52","526.63","515.87","17.79M","0.42%"
"2020- 08- 21","524.05","523.94","530.05","520.19","22.50M","1.15%"
"2020- 08- 20","518.08","536.35","538.41","518.01","35.68M","-4.34%"
"2020- 08- 19","541.61","539.72","548.73","539.27","26.35M","1.16%"
"2020- 08- 18","535.41","553.97","558.04","532.57","42.48M","-4.51%"
"2020- 08- 14","560.70","574.08","574.70","557.75","39.14M","-2.99%"
"2020- 08- 13","578.01","564.61","581.92","563.40","70.70M","2.38%"
"2020- 08- 12","564.59","557.67","564.59","545.13","52.92M","2.58%"
"2020- 08- 11","550.39","539.92","551.59","536.29","57.02M","3.52%"
"2020- 08- 10","531.65","515.96","531.69","515.96","50.58M","3.56%"
"2020- 08- 07","513.37","518.19","519.26","508.37","27.87M","-0.81%"
"2020- 08- 06","517.55","510.39","526.00","510.39","39.30M","1.86%"
"2020- 08- 05","508.08","511.03","512.24","505.43","33.98M","0.14%"
"2020- 08- 04","507.39","501.47","509.38","500.60","33.98M","1.37%"
"2020- 08- 03","500.55","502.79","504.38","498.83","18.10M","-0.44%"
"2020- 07- 31","502.75","510.43","512.67","501.84","25.89M","-1.53%"
"2020- 07- 30","510.58","516.39","519.55","509.06","20.23M","-0.34%"
"2020- 07- 29","512.30","503.09","512.59","500.03","22.17M","1.30%"
"2020- 07- 28","505.74","504.29","510.37","502.40","20.86M","0.23%"
"2020- 07- 27","504.56","501.19","511.69","501.14","15.86M","0.18%"
"2020- 07- 24","503.66","503.55","508.48","500.57","17.72M","-0.62%"
"2020- 07- 23","506.80","513.18","513.18","502.36","26.43M","-1.23%"
"2020- 07- 22","513.11","520.74","529.10","513.11","38.05M","-0.50%"
"2020- 07- 21","515.70","515.59","518.53","507.46","27.19M","0.52%"
"2020- 07- 20","513.05","505.75","514.00","501.39","24.05M","1.48%"
"2020- 07- 17","505.58","506.30","510.43","503.32","25.05M","-0.17%"
"2020- 07- 16","506.46","500.94","510.37","500.60","28.37M","1.36%"
"2020- 07- 15","499.64","499.90","505.93","495.75","28.82M","1.51%"
"2020- 07- 14","492.19","492.02","493.27","487.76","17.32M","-0.28%"
"2020- 07- 13","493.56","482.09","494.70","480.35","23.63M","3.29%"
"2020- 07- 10","477.84","490.28","490.39","477.61","22.39M","-2.77%"
"2020- 07- 09","491.45","493.41","495.91","491.17","22.84M","-0.55%"
"2020- 07- 08","494.15","496.95","499.42","493.59","16.66M","-0.69%"
"2020- 07- 07","497.59","503.24","507.47","496.91","20.87M","-0.80%"
"2020- 07- 06","501.58","491.71","501.67","487.26","17.75M","1.69%"
"2020- 07- 03","493.26","495.95","496.37","489.23","12.24M","0.48%"
"2020- 07- 02","490.91","491.12","494.20","488.14","13.11M","0.51%"
