Date,WTI,USDKRW,VIX,per,pbr,RSI,MACD,Stochastic,ATR,CCI,ADX,WilliamsR,ROC,Momentum,MFI,forward_stage
2011-04-29,0.9394408975392052,0.1552923693513155,0.076274643099932,0.2131074453856442,0.7909090909090908,0.651960260655913,0.696545768566494,0.8040206081422365,0.2424114075956515,0.6900988919337544,0.3727034120734908,0.7384,0.6153846153846153,0.6765755173002904,0.4800842253026846,down
2011-05-02,0.9368995227174114,0.1570936437529546,0.0931339225016995,0.2229157378510923,0.8181818181818181,0.8115585941672898,0.700034542314335,0.854126679462572,0.2498941126641253,0.7251791458868786,0.3809523809523809,0.9832,0.6346153846153845,0.694122021566322,0.5318476925776451,down
2011-05-03,0.9215892890348972,0.1534910949496768,0.102787219578518,0.2153366027641551,0.8,0.6735391518000213,0.6934024179620034,0.8212950803111426,0.2609063955950869,0.695120083062416,0.3734533183352081,0.7477,0.6153846153846153,0.6663149326178057,0.4560449201614317,down
2011-05-04,0.9103700489679538,0.1663251750613557,0.1079537729435757,0.2095407935800267,0.7818181818181817,0.5798525798525798,0.681105354058722,0.7666430952621478,0.2587886488775942,0.6540654627155282,0.3522684664416947,0.5760000000000001,0.596153846153846,0.6489191715155718,0.3841024741182663,down
2011-05-06,0.8356164383561644,0.1888411050818454,0.1259007477906186,0.2001783325902809,0.7636363636363634,0.500587544065805,0.6609326424870466,0.5362157793716538,0.2750247070450374,0.5712753825466801,0.3295838020247469,0.2990999999999999,0.5769230769230769,0.6306792486960716,0.3268994560449201,down
2011-05-09,0.8689022500464885,0.215409902506023,0.1090414683888511,0.1979491752117699,0.7545454545454544,0.4891571413310544,0.6416580310880828,0.3618547328012931,0.2686714668925596,0.5661861074705112,0.3046494188226472,0.2299999999999999,0.5384615384615383,0.5748942285467353,0.2868924372696965,down
2011-05-11,0.8420008677865244,0.1753315470695517,0.1061862678450033,0.2055283102987071,0.7727272727272727,0.57119965815618,0.6331951640759931,0.2807354278209921,0.264859522801073,0.5911048322581743,0.2778402699662542,0.3349999999999999,0.5384615384615383,0.5737184318691148,0.3648008422530268,down
2011-05-12,0.8467117089196057,0.1798347330736494,0.0936777702243372,0.1934908604547481,0.7454545454545454,0.3938681764768721,0.6135751295336788,0.1802202242650773,0.277989552449527,0.5210975132338174,0.2677165354330708,0.0004999999999999,0.4999999999999999,0.5302441034299095,0.302509212142481,down
2011-05-13,0.8509266720386784,0.196046202688402,0.1078178110129163,0.1930450289790459,0.7454545454545454,0.3166328383719687,0.5968911917098445,0.1473886251136478,0.2775660031060286,0.4923150244251162,0.269591301087364,0.1324999999999999,0.4807692307692306,0.5093912991045856,0.2437269696437971,down
2011-05-16,0.8367941486394347,0.2052777339968026,0.1237253569000679,0.1885867142220241,0.7363636363636363,0.2954812520029911,0.5789637305699482,0.0522274977270431,0.2686714668925596,0.4652686762778506,0.2744656917885264,0.0523,0.4615384615384614,0.5031605816676213,0.2058255834356904,down
2011-05-17,0.8339428500588855,0.2156350618062275,0.1143439836845683,0.1881408827463219,0.7363636363636363,0.2393975002670654,0.5642141623488773,0.0764723709465602,0.2563885359311026,0.4638899763408283,0.2815898012748405,0.0725,0.4615384615384614,0.5009798305646839,0.1659940340410598,down
2011-05-18,0.8537159858674765,0.1415576520388173,0.0963970088375254,0.1979491752117699,0.7545454545454544,0.3465441726311291,0.5617962003454231,0.1369835336902717,0.2624594098545814,0.5214719749451073,0.2645294338207723,0.3123,0.4999999999999999,0.5328569849357332,0.2272328478680469,down
2011-05-19,0.843426517076799,0.1980726363902456,0.0867437117607069,0.1872492197949175,0.7272727272727271,0.2943061638713812,0.5487392055267702,0.1272855844024649,0.2826485952280108,0.4896597504723324,0.2570303712035995,0.0232999999999999,0.4807692307692306,0.5084566914890409,0.1872258290928232,down
2011-05-20,0.8499349160106613,0.1820863260756984,0.1127124405166553,0.1917075345519394,0.7454545454545454,0.3264608481999786,0.5430397236614853,0.1664814627740175,0.2788366511365241,0.4799407669656687,0.2551556055493063,0.1892,0.4615384615384614,0.4877445807832614,0.2535532549570098,down
2011-05-23,0.83883964544722,0.1962713619886065,0.1241332426920462,0.1765492643780651,0.709090909090909,0.2854395897874158,0.5233851468048359,0.061319325184362,0.30283778060144,0.4247927694847747,0.2680914885639295,0.0,0.423076923076923,0.4600480368215301,0.2103877873311106,down
2011-05-24,0.850554763528172,0.2147344246054081,0.1180149558123725,0.1778867588051716,0.709090909090909,0.2180322615105223,0.5100172711571676,0.078290736438024,0.2912607652124806,0.4202481659886641,0.2834645669291338,0.0736,0.4615384615384614,0.4863175454993116,0.2723284786804701,down
2011-05-25,0.861278125581107,0.2100060793011051,0.1078178110129163,0.1711992866696389,0.6909090909090907,0.2199551329986112,0.4929879101899827,0.0247499747449237,0.3100381194409148,0.4169971574951916,0.305774278215223,0.0302999999999999,0.4615384615384614,0.4936537128041243,0.2198631338831373,down
2011-05-26,0.8545217876402404,0.2304955756197508,0.0944935418082936,0.1863575568435131,0.7272727272727271,0.3570131396218352,0.4958203799654577,0.1764824729770684,0.3344627982493294,0.4951745502204218,0.3149606299212598,0.4504,0.5192307692307692,0.5582923814405016,0.2889980698368134,down
2011-05-27,0.856753238703279,0.1915430166843039,0.0929979605710401,0.1881408827463219,0.7363636363636363,0.4124559341950646,0.5010708117443868,0.3239721183957976,0.3247211633488635,0.5434801109768345,0.3085864266966629,0.5117,0.4999999999999999,0.539067603284191,0.3498859449026144,down
2011-05-31,0.8698320213227546,0.1699277238646339,0.0857919782460911,0.1997325011145787,0.7636363636363634,0.4504860591817113,0.5203799654576856,0.6354177189615112,0.3381335592263166,0.6345934537284472,0.2671541057367829,0.9415,0.5769230769230769,0.6282874571638176,0.3802421477452183,down
2011-06-01,0.854893696150747,0.1656496971607413,0.1245411284840244,0.1992866696388765,0.7636363636363634,0.5176797350710394,0.5333333333333333,0.7678553389231235,0.3218975010588734,0.6739119334138994,0.2420322459692538,0.905,0.596153846153846,0.6431306340257469,0.3235655378136515,down
2011-06-02,0.8555755284200086,0.1868146713800009,0.1216859279401767,0.1917075345519394,0.7454545454545454,0.4770857814336075,0.5362694300518135,0.8416001616324881,0.3344627982493294,0.6093853721638781,0.2337832770903636,0.6831,0.5769230769230769,0.6176349402554594,0.2789963151430075,down
2011-06-03,0.8544598028884893,0.1728547947672973,0.1197824609109449,0.1917075345519394,0.7454545454545454,0.5014421536160667,0.5386183074265976,0.7526012728558441,0.3216151348298743,0.6348487685315995,0.2223472065991751,0.6771,0.5384615384615383,0.5833659943521561,0.2337252149499912,down
2011-06-07,0.8474555259406186,0.1829869632765177,0.1214140040788579,0.1881408827463219,0.7363636363636363,0.4819997863476125,0.5368911917098446,0.6379432265885443,0.3087674714104194,0.5914622729825876,0.2214098237720284,0.5646,0.5576923076923076,0.6100073361673047,0.1938936655553605,down
2011-06-08,0.8576830099795449,0.1802850516740592,0.1312032630863358,0.1836825679893001,0.718181818181818,0.3994231385535733,0.5312953367875648,0.552985150015153,0.315120711562897,0.5666967370768158,0.2315335583052118,0.4307999999999999,0.5384615384615383,0.577497060508306,0.1510791366906475,down
2011-06-09,0.8650591954379223,0.176457343570576,0.1173351461590754,0.1801159161836826,0.718181818181818,0.4425809208417903,0.5239032815198618,0.4371148600868775,0.3017083156854441,0.5492842675018298,0.2412823397075365,0.3331999999999999,0.5769230769230769,0.6215743616027013,0.1108966485348307,down
2011-06-10,0.84869522097564,0.1886159457816401,0.1321549966009517,0.1761034329023628,0.709090909090909,0.3719688067514154,0.5117098445595855,0.2910394989392868,0.3169560920513907,0.521318786063216,0.2605924259467566,0.1307999999999999,0.5384615384615383,0.5906217653029435,0.0754518336550271,down
2011-06-13,0.8363602553771772,0.1609213518564383,0.1423521414004079,0.178778421756576,0.718181818181818,0.4713171669693408,0.5032469775474957,0.2075967269421153,0.3145559791048991,0.4834130482885398,0.2862767154105736,0.1829,0.5769230769230769,0.6187202910348015,0.1394981575715037,down
2011-06-14,0.8491910989896485,0.1832121225767227,0.1239972807613868,0.1868033883192152,0.7363636363636363,0.5159705159705159,0.5049740932642487,0.2311344580260632,0.3217563179443738,0.545131146703886,0.2898387701537308,0.4031,0.5384615384615383,0.5906318148471966,0.1996841551149323,down
2011-06-15,0.820926052191161,0.1881656271812306,0.1656016315431679,0.1885867142220241,0.7454545454545454,0.5923512445251575,0.5096027633851468,0.3485200525305587,0.312861781730905,0.5852836547463023,0.286464191976003,0.4791999999999999,0.5384615384615383,0.5920086024098807,0.2633795402702228,down
2011-06-16,0.8217938387156759,0.1904172201832796,0.1847722637661454,0.1774409273294694,0.718181818181818,0.3851084285866895,0.5027979274611398,0.3428629154460047,0.3213327686008754,0.5123997889397628,0.2932133483314585,0.1662999999999999,0.5192307692307692,0.5583928768830333,0.221266888927882,down
2011-06-17,0.8097687968759685,0.1976223177898357,0.1728076138681169,0.1734284440481498,0.7,0.337570772353381,0.4940587219343695,0.2611374886352157,0.336298178737823,0.4634644516689078,0.3130858642669666,0.1601999999999999,0.4615384615384614,0.4946988654064538,0.1737146867871556,down
2011-06-20,0.8113184156697453,0.1978474770900411,0.1475186947654656,0.1698617922425324,0.7,0.3285973720756329,0.4845595854922279,0.1250631376906758,0.3298037554708456,0.457234770471992,0.3316460442444694,0.0749999999999999,0.4423076923076922,0.4834936235641713,0.1375679943849798,down
2011-06-21,0.8121862021942602,0.1843379190777474,0.1321549966009517,0.1774409273294694,0.718181818181818,0.2682405725883987,0.4858031088082901,0.1609253459945449,0.3296625723563462,0.4853874827662508,0.3453318335208098,0.2729,0.4999999999999999,0.5394293868773051,0.2200386032637304,down
2011-06-22,0.824645137296225,0.1789340958728296,0.1275322909585316,0.1818992420864913,0.7272727272727271,0.3179147526973614,0.4919516407599309,0.2576017779573695,0.3202033036848792,0.5695732838589982,0.3391451068616422,0.4472999999999999,0.5192307692307692,0.5559709367180198,0.2939112124934199,down
2011-06-23,0.7974338312775057,0.1811856888748786,0.1380013596193066,0.1792242532322782,0.718181818181818,0.3486806965067834,0.4953022452504317,0.3609455500555612,0.3021318650289426,0.5217783527088901,0.3389576302962129,0.382,0.5192307692307692,0.5617192760308319,0.2439024390243902,down
2011-06-24,0.7983016178020207,0.1688019273636092,0.1626104690686607,0.1890325456977263,0.7454545454545454,0.4399102659972225,0.5082556131260794,0.5442974037781594,0.3035436961739375,0.6278701639121037,0.3196475440569928,0.8175,0.5576923076923076,0.6132834875938376,0.3249692928583961,down
2011-06-27,0.7948924564557118,0.1787089365726251,0.1552685248130523,0.1832367365135978,0.7272727272727271,0.4275184275184275,0.5133333333333333,0.6000606121830487,0.3022730481434421,0.5735221528144202,0.3037120359955005,0.6128,0.5576923076923076,0.6046509290803662,0.2751359887699596,down
2011-06-28,0.8090249798549557,0.1847882376781573,0.1363698164513936,0.181007579135087,0.7272727272727271,0.4440764875547484,0.5158203799654577,0.6712799272653803,0.3056614428914302,0.6118874572347706,0.2735283089613798,0.5935,0.5769230769230769,0.6221069874481192,0.2135462361817861,down
2011-06-29,0.8206781131841566,0.1816360074752885,0.1105370496261046,0.1899242086491306,0.7454545454545454,0.5303920521311827,0.5269084628670121,0.7123951914334782,0.3079203727234223,0.7054007591360147,0.2455943007124109,0.9394,0.596153846153846,0.6516928457294462,0.2863660291279172,down
2011-06-30,0.8247071220479761,0.1555175286515209,0.1003399048266485,0.190815871600535,0.7454545454545454,0.5973720756329453,0.537685664939551,0.8260430346499646,0.2881547366934915,0.7528552705485865,0.2199100112485939,0.9505,0.5769230769230769,0.6297647401690333,0.3551500263204069,down
2011-07-01,0.8217318539639248,0.1532659356494718,0.0915023793337865,0.1979491752117699,0.7636363636363634,0.6317701100309796,0.5532642487046632,0.9466612789170624,0.2864605393194973,0.8523769808173478,0.2124109486314211,0.9517,0.596153846153846,0.6451907905976464,0.42410949289349,down
2011-07-05,0.8338188805553833,0.1359286695336949,0.0940856560163154,0.207757467677218,0.7909090909090908,0.6293131075739771,0.5891191709844559,0.961612284069098,0.267400818862064,0.9011421082194346,0.2259092613423322,0.9895,0.6730769230769229,0.7362497110756027,0.5537813651517808,down
2011-07-06,0.8323312465133577,0.152590457748857,0.097892590074779,0.2099866250557289,0.7909090909090908,0.7519495780365346,0.6056649395509499,0.9778765531871908,0.2520118593816179,0.8899422988544876,0.238095238095238,1.0,0.7115384615384615,0.7580773211934838,0.6090542200386032,down
2011-07-07,0.8448521663670737,0.1485375903451689,0.0925900747790618,0.2122157824342398,0.8,0.8102766798418972,0.6206563039723662,0.9877765430851602,0.2415643089086545,0.8839338904869705,0.2557180352455943,0.9743,0.6730769230769229,0.7388625925814264,0.673802421477452,down
2011-07-08,0.8295419326845596,0.1399815369373831,0.0925900747790618,0.2122157824342398,0.8,0.8546095502617241,0.6316062176165803,0.967572482068896,0.231116758435691,0.8645810284080271,0.2757780277465317,0.9295,0.6730769230769229,0.7228134704091169,0.5795753640989646,down
2011-07-11,0.8230335337506973,0.1345777137324653,0.1257647858599592,0.2055283102987071,0.7818181818181817,0.7419079158209594,0.6329879101899827,0.884634811597131,0.2309755753211916,0.784701536995115,0.2746531683539557,0.7536,0.6538461538461537,0.7075884108655672,0.5151781014213019,down
2011-07-12,0.8371660571499411,0.1266971382252939,0.1458871515975527,0.1925991975033437,0.7545454545454544,0.5806003632090588,0.6201381692573402,0.6999696939084755,0.2518706762671184,0.6646184745791561,0.2459692538432696,0.426,0.5769230769230769,0.6248002653079683,0.4448148798034742,down
2011-07-13,0.8410091117585073,0.1530407763492669,0.1464309993201903,0.1975033437360678,0.7636363636363634,0.6315564576434141,0.614853195164076,0.5654106475401556,0.2438232387406466,0.6694694558390496,0.2193475815523059,0.5299,0.6153846153846153,0.665430572723527,0.511317775048254,down
2011-07-14,0.8263807103452551,0.1120617837119759,0.1585316111488783,0.1975033437360678,0.7636363636363634,0.5748317487447923,0.6101899827288428,0.4912617436104657,0.2391641959621629,0.6597504723323859,0.1962879640044994,0.5331,0.6153846153846153,0.6732792667852513,0.5723811194946481,down
2011-07-15,0.8359883468666707,0.1289487312273429,0.1412644459551326,0.200624164065983,0.7727272727272727,0.6592244418331374,0.6101208981001727,0.5610667744216588,0.2321050402371876,0.6916478017395449,0.1786651668541432,0.6334,0.596153846153846,0.6568181132985619,0.6227408317248638,down
2011-07-18,0.8278683443872807,0.1336770765316459,0.1605710401087695,0.1957200178332591,0.7545454545454544,0.6374318983014635,0.6054231433506044,0.530356601676937,0.2316814908936891,0.6681928818232882,0.1655418072740907,0.4388999999999999,0.5769230769230769,0.635724119911162,0.5343042639059482,down
2011-07-19,0.8375999504121986,0.1271474568257038,0.1369136641740312,0.1952741863575569,0.7545454545454544,0.5783570131396218,0.6011053540587219,0.480351550661683,0.2201044755047296,0.6476315296760906,0.1533558305211848,0.3845,0.5576923076923076,0.6102786738621403,0.4599052465344797,down
2011-07-20,0.841566974524267,0.130975164929187,0.1352821210061183,0.2024074899687918,0.7727272727272727,0.6145710928319623,0.6040759930915371,0.4581270835437923,0.2263165325427079,0.7078177392725231,0.1572928383952006,0.5675,0.5576923076923076,0.6154843377852814,0.5374627127566238,down
2011-07-21,0.8477034649476228,0.1084592349086976,0.1144799456152277,0.1997325011145787,0.7636363636363634,0.5351992308514046,0.6031433506044904,0.4633801394080211,0.2178455456727375,0.6625078722064306,0.1496062992125984,0.4543999999999999,0.5384615384615383,0.5889937391339303,0.4511317775048253,down
2011-07-22,0.852290336577202,0.1138630581136155,0.11393609789259,0.2064199732501115,0.7818181818181817,0.5499412455934194,0.6091191709844559,0.5876351146580463,0.2164337145277424,0.7067454170992835,0.1522309711286089,0.7534,0.5576923076923076,0.6058267257579868,0.5343042639059482,down
2011-07-25,0.8481373582098803,0.073109224776529,0.1388171312032631,0.1934908604547481,0.7636363636363634,0.4591389808781113,0.607495682210708,0.5704616627942216,0.2131865028942538,0.6551548058756447,0.1492313460817398,0.5165,0.5384615384615383,0.575527349834685,0.4558694507808386,down
2011-07-26,0.850554763528172,0.1176907662170982,0.1507817811012916,0.1979491752117699,0.7727272727272727,0.4805042196346544,0.6106735751295337,0.6613799373674109,0.206268530283778,0.6701162533403687,0.1529808773903262,0.7244999999999999,0.5384615384615383,0.5940788085260333,0.5207931216002807,down
2011-07-27,0.8369801028946879,0.109134712809312,0.1881713120326308,0.1997325011145787,0.7727272727272727,0.4715308193569062,0.6141278065630397,0.6731993130619255,0.2023154030777919,0.6736566186107471,0.1601049868766404,0.7886,0.5769230769230769,0.6230214959751575,0.5750131602035443,down
2011-07-28,0.8372280419016921,0.1181410848175081,0.1985044187627464,0.1943825234061524,0.7636363636363634,0.4328597372075632,0.6111226252158894,0.7445196484493383,0.2116334886347592,0.6231553505472248,0.1544806899137607,0.7283,0.596153846153846,0.6521350256765855,0.5035971223021581,down
2011-07-29,0.8264426950970061,0.1107108279107467,0.2190346702923181,0.1881408827463219,0.7454545454545454,0.4339279991453904,0.6018998272884283,0.6361248610970804,0.2105040237187632,0.5908665384418988,0.144731908511436,0.4024999999999999,0.5576923076923076,0.6093742148793552,0.4313037374978066,down
2011-08-01,0.8214219302051695,0.1248958638236548,0.1974167233174711,0.1988408381631743,0.7727272727272727,0.6278175408610192,0.6049740932642487,0.6956258207899788,0.2234928702527178,0.6724991915031234,0.1454818147731533,0.9652,0.596153846153846,0.6482358025063563,0.4853483067204771,down
2011-08-02,0.8146036075125519,0.1057573233062387,0.212780421481985,0.1850200624164066,0.7363636363636363,0.4695011216750347,0.5927806563039724,0.5280331346600666,0.2532825074121135,0.5452502936120237,0.1362954630671166,0.2306999999999999,0.5384615384615383,0.5817379681831428,0.410071942446043,down
2011-08-03,0.803074443686853,0.1273726161259092,0.1936097892590074,0.1703076237182345,0.7,0.38040807606025,0.5676683937823834,0.4202444691382968,0.2882959198079909,0.3289475923814063,0.1565429321334833,0.0823,0.4999999999999999,0.5412483543871285,0.328829619231444,down
2011-08-04,0.7702225252587863,0.1284984126269335,0.3061862678450034,0.1578243423985733,0.6727272727272728,0.2952675996154256,0.5347150259067357,0.1020305081321345,0.3115911337004094,0.2396384742387364,0.1895388076490438,0.0202999999999999,0.4615384615384614,0.4934929200960736,0.2696964379715739,down
2011-08-05,0.771772144052563,0.1521401391484476,0.3108089734874235,0.1386535889433793,0.6272727272727272,0.2455934195064629,0.48860103626943,0.0549550459642388,0.3756882676831851,0.0349270650712328,0.2418447694038244,0.0907999999999999,0.3653846153846153,0.3935401529540635,0.2010879101596772,down
2011-08-08,0.7372466373272175,0.1275977754261137,0.5283480625424881,0.1199286669638876,0.5818181818181818,0.2011537228928533,0.4327806563039723,0.089605010607132,0.4815756035578145,0.0,0.3061492313460817,0.1853,0.3076923076923076,0.328831137507914,0.1328303211089665,neutral
2011-08-09,0.7247877022252525,0.1978474770900411,0.3524133242692047,0.1025412394115025,0.5454545454545454,0.1311825659651746,0.3717098445595854,0.1629457520961713,0.6212057037978258,0.0029446307296897,0.3751406074240719,0.2380999999999999,0.2307692307692306,0.2340739847447918,0.0663274258641867,up
2011-08-10,0.7470402281038864,0.1730799540675027,0.460231135282121,0.1020954079358003,0.5363636363636364,0.1427197948937079,0.3273229706390328,0.2158803919587837,0.6412537060567557,0.2163197222174942,0.4176977877765279,0.2481,0.2499999999999999,0.2598410162099148,0.1680996666081768,neutral
2011-08-11,0.764581912849439,0.1904172201832796,0.4059823249490143,0.1047703967900133,0.5454545454545454,0.1170815083858562,0.298272884283247,0.2446711789069603,0.6824791754906114,0.252370172422597,0.4638170228721409,0.2709,0.2499999999999999,0.2527862361441908,0.2507457448675205,up
2011-08-12,0.7624744312899027,0.1753315470695517,0.3700883752549286,0.0976370931787783,0.5272727272727271,0.116013246448029,0.2718134715025906,0.2392160824325689,0.6800790625441198,0.3307007540297186,0.5005624296962878,0.2217,0.2115384615384615,0.2228988915352688,0.1959992981224775,up
2011-08-16,0.7703464947622884,0.1080089163082878,0.3223657375934738,0.1203744984395898,0.5818181818181818,0.2218780044867001,0.2782383419689119,0.289827255278311,0.7064803049555273,0.4325883814743579,0.5217472815898012,0.3983,0.3076923076923076,0.3284392052820404,0.2763642744341112,neutral
2011-08-17,0.7761110766751379,0.1561930065521353,0.305098572399728,0.1234953187695051,0.5909090909090908,0.2315991881209272,0.2899481865284973,0.3419537327002728,0.6820556261471129,0.4764855066296744,0.5309336332958379,0.4256999999999999,0.3461538461538461,0.3640547901152682,0.3526934549921039,down
2011-08-18,0.7438790057645819,0.1532659356494718,0.4558803535010197,0.1141328577797592,0.5727272727272728,0.225296442687747,0.2933678756476683,0.3885240933427619,0.6831850910631089,0.4716685673435346,0.5448068991376077,0.36,0.2884615384615384,0.2925120845769643,0.2847868047025793,neutral
2011-08-19,0.7431351887435691,0.1710535203656582,0.4610469068660775,0.0838163174320107,0.4999999999999998,0.188868710607841,0.2671848013816926,0.2958884735831902,0.7388112381759141,0.4090823985974707,0.5686164229471316,0.1231999999999998,0.2115384615384615,0.2275317314359793,0.2263555009650816,up
2011-08-22,0.754664352569268,0.2012248665931144,0.4527532290958531,0.0753455193936691,0.4727272727272726,0.1302211302211302,0.2405526770293609,0.1711283968077583,0.7333050967104334,0.4131504144610305,0.5952380952380952,0.0553,0.2307692307692306,0.2484649321153285,0.1821372170556237,up
2011-08-23,0.7628463398004091,0.1906423794834841,0.3688647178789939,0.0927329469460543,0.5181818181818181,0.2261510522380087,0.2414853195164076,0.1280937468431154,0.7405054355499083,0.4673622576636994,0.612673415823022,0.2323,0.3269230769230768,0.3627985970836223,0.2584663976136163,up
2011-08-24,0.7611107667513791,0.171954157566478,0.3638341264445955,0.0869371377619259,0.4999999999999998,0.2395043264608481,0.2397927461139896,0.1476916860288918,0.7307638006494425,0.4942043539684431,0.6224221972253468,0.1814,0.3653846153846153,0.4158802898288563,0.2114406036146692,up
2011-08-25,0.761978553275894,0.1865895120797964,0.4163154316791299,0.0905037895675434,0.509090909090909,0.2731545775024036,0.2448013816925733,0.224467117890696,0.7156572073979953,0.5207741144831578,0.6293588301462316,0.2833,0.4423076923076922,0.5003969569980001,0.2821547639936831,up
2011-08-26,0.7624124465381517,0.1991984328912703,0.3596193065941537,0.0940704413731609,0.5181818181818181,0.3334045507958551,0.2562694300518134,0.2706333973128599,0.6810673443456163,0.5339653793126926,0.6372328458942631,0.3692999999999999,0.5384615384615383,0.5832755484538776,0.3346201087910159,neutral
