Date,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR
2011-06-16,-2164400.0,-179977.08,-2279.97,38.35,-16.06,23.48,40.53,34.95
2011-06-17,-2446900.0,-20691.63,-3922.02,35.64,-18.59,24.54,36.08,36.01
2011-06-20,-2676100.0,-196213.68,-185.31,33.58,-21.34,25.53,35.24,35.55
2011-06-21,-2397500.0,230970.31,152.8,38.28,-20.98,26.26,29.59,35.54
2011-06-22,-2133700.0,-105176.22,1910.95,42.49,-19.2,25.93,34.24,34.87
2011-06-23,-2393300.0,-19966.35,-677.04,39.64,-18.23,25.92,37.12,33.59
2011-06-24,-2099200.0,293893.85,1945.12,44.26,-14.48,24.89,45.66,33.69
2011-06-27,-2345700.0,69671.79,-667.15,41.42,-13.01,24.04,44.5,33.6
2011-06-28,-2674300.0,-328600.0,1550.06,37.91,-12.29,22.43,46.05,33.84
2011-06-29,-2418200.0,121512.86,599.46,42.06,-9.08,20.94,54.13,34.0
2011-06-30,-2160900.0,86241.37,444.31,45.98,-5.96,19.57,60.4,32.6
2011-07-01,-1887500.0,57089.88,1419.77,49.91,-1.45,19.17,63.62,32.48
2011-07-04,-1597000.0,-119947.42,913.37,53.79,3.66,19.41,62.49,32.13
2011-07-05,-1312100.0,232148.98,429.06,57.3,8.93,19.89,63.39,31.13
2011-07-06,-1036200.0,275900.0,496.66,60.45,13.72,20.54,74.87,30.04
2011-07-07,-680600.0,199278.13,655.86,64.14,18.06,21.48,80.33,29.3
2011-07-08,-1003600.0,-104239.92,487.82,58.77,21.23,22.55,84.48,28.56
2011-07-11,-1244300.0,-109030.6,-1763.99,55.1,21.63,22.49,73.93,28.55
2011-07-12,-1530700.0,-251277.72,-3963.26,51.09,17.91,20.96,58.83,30.03
2011-07-13,-1224600.0,306100.0,-275.4,54.88,16.38,19.54,63.6,29.46
2011-07-14,-917200.0,307152.26,-78.78,58.36,15.03,18.31,58.29,29.13
2011-07-15,-645100.0,272100.0,1341.29,61.23,15.01,17.37,66.19,28.63
2011-07-18,-974100.0,-125122.45,150.21,56.19,13.65,16.67,64.15,28.6
2011-07-19,-1277600.0,-61555.53,-219.42,51.95,12.4,16.02,58.62,27.78
2011-07-20,-903700.0,-89168.41,992.93,56.37,13.26,16.23,62.01,28.22
2011-07-21,-1266000.0,-19545.93,-610.83,51.45,12.99,15.82,54.58,27.62
2011-07-22,-853000.0,412534.19,721.61,56.19,14.72,15.96,55.96,27.52
2011-07-25,-1195000.0,-131865.25,-322.03,51.72,14.25,15.8,47.46,27.29
2011-07-26,-864800.0,330200.0,359.11,55.42,15.17,16.0,49.46,26.8
2011-07-27,-567700.0,286199.22,371.74,58.51,16.17,16.38,48.62,26.52
2011-07-28,-867200.0,173556.93,-1002.93,54.44,15.3,16.08,45.0,27.18
2011-07-29,-1196000.0,-328800.0,-260.37,50.32,12.63,15.56,45.1,27.1
2011-08-01,-933200.0,228902.71,1117.13,53.4,13.52,15.6,63.25,28.02
2011-08-02,-1283500.0,-238038.21,-3561.97,49.11,9.99,15.11,48.43,30.13
2011-08-03,-1718000.0,-85537.56,-3705.59,44.48,2.72,16.19,40.09,32.61
2011-08-04,-2074400.0,-315011.77,-3994.78,41.11,-6.82,17.95,32.12,34.26
2011-08-05,-2555400.0,1044.04,-9521.29,37.2,-20.17,20.74,27.47,38.8
2011-08-08,-3126500.0,-4163.83,-18066.37,33.31,-36.33,24.17,23.31,46.3
2011-08-09,-3811500.0,425370.6,-23810.58,29.52,-54.01,27.85,16.76,56.19
2011-08-10,-3325200.0,-435152.04,12848.86,35.32,-66.86,30.12,17.84,57.61
2011-08-11,-2886300.0,304949.57,-12720.28,40.03,-75.27,32.58,15.44,60.53
2011-08-12,-3355200.0,-398906.32,4321.25,36.91,-82.93,34.54,15.34,60.36
2011-08-16,-2931700.0,423500.0,3394.61,41.49,-81.07,35.67,25.25,62.23
2011-08-17,-2500700.0,114866.71,2051.31,45.84,-77.68,36.16,26.16,60.5
2011-08-18,-3004100.0,-58185.18,-2871.36,41.97,-76.69,36.9,25.57,60.58
2011-08-19,-3507900.0,-503414.46,-9670.59,38.64,-84.27,38.17,22.16,64.52
2011-08-22,-3928200.0,-332685.38,-5192.87,36.12,-91.98,39.59,16.67,64.13
2011-08-23,-3499700.0,356011.44,2436.8,40.47,-91.71,40.52,25.65,64.64
2011-08-24,-3912300.0,-252026.7,2754.0,37.79,-92.2,41.04,26.9,63.95
2011-08-25,-3514100.0,-363414.97,1203.06,41.82,-90.75,41.41,30.05,62.88
2011-08-26,-3203100.0,224821.65,-1341.62,44.81,-87.43,41.83,35.69,60.43
2011-08-29,-2864000.0,240741.98,6308.47,48.03,-79.8,41.06,46.38,60.23
2011-08-30,-2370800.0,-203938.87,2124.24,52.45,-71.78,39.82,54.26,58.36
2011-08-31,-1960400.0,410400.0,967.08,55.85,-61.77,38.36,56.97,57.21
2011-09-01,-1460000.0,-435643.79,4477.79,59.69,-53.19,36.13,56.09,56.77
2011-09-02,-1902600.0,-107909.69,-2570.81,55.18,-46.88,34.4,57.33,55.37
2011-09-05,-2316600.0,-413811.33,-6843.64,51.41,-47.95,33.65,40.66,57.27
2011-09-06,-2821900.0,-11752.03,-3725.39,47.24,-49.76,33.4,37.65,56.49
2011-09-07,-2404000.0,415973.98,4067.47,50.9,-45.29,32.38,47.51,57.23
2011-09-08,-1987300.0,115874.62,1978.38,54.33,-40.22,31.03,61.51,55.4
