Date,Close,Open,High,Low,Volume
2022-09-06,855.72,855.25,860.09,852.71,2630000
2022-09-05,853.31,860.69,865.07,850.25,2970000
2022-09-02,860.47,865.76,866.97,857.5,5210000
2022-09-01,863.39,873.97,873.97,863.39,4110000
2022-08-31,879.44,875.21,879.54,871.38,5240000
2022-08-30,877.43,872.24,879.46,869.56,3520000
2022-08-29,869.52,866.66,871.94,862.87,3450000
2022-08-26,880.72,886.02,887.28,878.93,3680000
2022-08-25,882.44,870.57,883.38,870.37,3500000
2022-08-24,868.59,872.42,875.04,862.48,5670000
2022-08-23,870.51,884.36,884.36,868.03,5070000
2022-08-22,887.71,890.12,891.08,883.39,3230000
2022-08-19,894.25,898.3,898.81,892.76,2910000
2022-08-18,897.73,892.7,900.08,890.26,3350000
2022-08-17,895.29,900.14,903.64,894.16,4390000
2022-08-16,897.26,901.78,902.47,894.27,4210000
2022-08-12,899.55,898.85,903.37,895.9,4090000
2022-08-11,898.66,901.18,901.24,895.42,4360000
2022-08-10,895.51,900.84,902.08,894.38,3530000
2022-08-09,898.33,891.43,901.07,890.89,4050000
2022-08-08,891.33,889.68,891.99,882.91,3660000
2022-08-05,890.62,891.29,894.4,886.65,2940000
2022-08-04,889.37,895.72,897.07,887.04,3310000
2022-08-03,892.05,891.18,895.51,887.72,3340000
2022-08-02,889.31,895.55,896.16,887.42,3240000
2022-08-01,895.34,900.06,901.9,893.79,3220000
2022-07-29,904.26,903.73,907.77,898.79,3720000
2022-07-28,894.6,910.9,915.41,890.05,3730000
2022-07-27,908.3,900.42,911.06,893.18,3150000
2022-07-26,900.59,897.17,901.28,895.67,2880000
2022-07-25,898.1,891.05,899.87,889.93,2370000
2022-07-22,892.06,890.83,901.43,890.55,2750000
2022-07-21,892.98,892.64,895.93,888.94,3210000
2022-07-20,894.53,891.96,896.59,887.1,4500000
2022-07-19,886.68,882.94,886.76,879.2,3120000
2022-07-18,882.45,880.88,886.68,880.1,3050000
2022-07-15,879.64,888.57,889.75,868.35,4150000
2022-07-14,885.71,884.36,893.77,882.79,4250000
2022-07-13,889.56,885.78,893.96,882.67,3620000
2022-07-12,883.33,877.48,883.33,873.58,3600000
2022-07-11,878.93,889.73,890.76,874.02,3600000
2022-07-08,889.1,893.97,897.33,887.98,3050000
2022-07-07,892.47,886.31,896.59,883.61,3160000
2022-07-06,877.57,885.54,896.9,876.95,5290000
2022-07-05,893.28,894.14,895.08,884.68,3750000
2022-07-04,888.43,891.49,894.27,879.11,3680000
2022-07-01,890.34,891.63,895.08,882.22,4110000
2022-06-30,885.34,899.38,899.38,884.91,4830000
2022-06-29,900.35,884.38,902.7,884.38,4570000
2022-06-28,890.57,889.72,890.81,880.14,5430000
2022-06-27,889.17,878.8,892.3,874.23,5930000
2022-06-24,873.06,866.58,876.69,860.25,5510000
2022-06-23,858.9,862.3,873.52,856.01,5590000
2022-06-22,858.29,874.92,877.72,858.29,4800000
2022-06-21,879.29,878.58,882.01,870.26,3370000
2022-06-20,873.6,889.99,891.24,869.37,5410000
2022-06-17,885.66,872.66,889.27,867.96,6610000
2022-06-16,880.57,894.69,900.81,879.85,5670000
2022-06-15,886.92,894.18,897.04,879.94,5960000
2022-06-14,890.93,886.06,893.91,878.95,5230000
2022-06-13,894.04,906.2,909.36,893.99,5210000
2022-06-10,915.35,921.68,921.84,912.05,4179999
2022-06-09,928.94,930.09,932.77,922.83,5020000
2022-06-08,935.05,934.45,936.18,929.24,4920000
2022-06-07,933.76,943.79,944.54,931.96,4440000
2022-06-03,947.91,945.69,948.18,940.62,3230000
2022-06-02,940.4,945.1,945.42,938.02,3820000
2022-05-31,947.32,944.42,948.34,942.57,6620000
2022-05-30,941.72,943.52,950.12,941.14,4240000
2022-05-27,939.08,937.02,939.69,932.67,3410000
2022-05-26,932.38,934.18,940.2,928.89,4440000
2022-05-25,934.01,934.01,936.94,929.75,4340000
2022-05-24,929.01,930.16,937.5,927.98,8199999
2022-05-23,930.27,924.98,930.27,919.49,3170000
2022-05-20,922.78,918.1,923.75,915.31,3780000
2022-05-19,914.61,909.32,917.74,906.02,5250000
2022-05-18,924.25,930.76,932.99,922.27,4570000
2022-05-17,930.24,937.61,938.58,927.66,6210000
2022-05-16,938.58,944.13,947.18,936.52,3910000
2022-05-13,937.92,935.11,938.19,929.28,5040000
2022-05-12,928.39,933.85,942.14,925.61,6640000
2022-05-11,952.05,947.78,962.82,946.37,4500000
2022-05-10,953.81,944.23,955.52,935.98,6230000
2022-05-09,949.2,958.66,960.98,946.14,5080000
2022-05-06,961.64,964.15,966.59,956.52,5870000
2022-05-04,972.66,973.92,976.0,969.57,6800000
2022-05-03,975.49,992.33,995.21,974.61,4740
2022-05-02,994.5,991.23,996.73,989.33,4350000
2022-04-29,996.42,994.81,1000.65,990.7,7380000
2022-04-28,993.06,970.34,993.06,968.05,9840000
2022-04-27,962.94,956.85,966.65,952.18,5020000
2022-04-26,969.25,968.74,971.28,963.21,3900
2022-04-25,965.54,975.73,980.86,965.22,5480000
2022-04-22,984.79,980.3,987.26,974.2,4150000
2022-04-21,986.04,984.61,990.32,984.13,4170000
2022-04-20,979.78,971.88,985.66,969.49,8380000
2022-04-19,973.22,976.72,977.11,969.82,3990000
2022-04-18,972.0,955.93,980.54,954.58,4550000
2022-04-15,957.53,962.62,963.7,956.66,3970000
2022-04-14,967.64,966.45,969.78,961.0,5020000
2022-04-13,966.34,961.81,968.03,958.7,3120000
2022-04-12,957.69,956.59,959.68,948.36,3670000
2022-04-11,960.95,947.4,962.9,946.38,3470000
2022-04-08,954.31,958.17,960.1,950.18,3770000
2022-04-07,956.12,965.71,968.96,956.1,6190000
2022-04-06,971.37,977.7,984.77,970.81,4160000
2022-04-05,981.02,981.31,983.4,972.09,3520000
2022-04-04,981.78,975.8,981.78,973.94,4940000
2022-04-01,971.91,955.34,972.53,954.3,6080000
2022-03-31,955.59,955.71,960.1,954.16,4179999
2022-03-30,955.83,957.73,959.55,951.95,4040
2022-03-29,952.29,948.75,955.5,945.99,6280000
2022-03-28,947.21,948.06,948.74,938.13,3910000
2022-03-25,952.83,952.97,955.09,948.67,4110000
2022-03-24,955.93,948.32,955.93,945.71,5910000
2022-03-23,951.33,950.34,954.24,946.61,4680000
2022-03-22,947.83,944.32,949.94,942.6,4740000
2022-03-21,942.5,944.23,948.5,940.7,8710000
2022-03-18,943.58,947.44,948.6,940.1,6490000
2022-03-17,949.92,958.27,959.02,949.01,7550000
2022-03-16,948.46,942.25,949.4,937.63,4820000
2022-03-15,939.32,935.74,944.18,932.0,5040000
2022-03-14,944.11,967.3,967.3,942.53,7920000
2022-03-11,971.54,965.91,973.0,961.22,8430000
2022-03-10,972.99,976.68,980.65,965.35,12100000
2022-03-08,961.77,965.84,970.39,960.0,6770000
2022-03-07,974.49,982.52,984.04,965.34,7570000
2022-03-04,991.32,994.66,996.88,985.61,6760000
2022-03-03,995.03,985.25,995.26,982.77,8960000
2022-03-02,981.19,982.06,986.01,977.32,7190000
2022-02-28,981.95,970.07,982.41,965.95,12410000
2022-02-25,964.93,975.54,976.95,961.46,7080000
2022-02-24,971.75,974.86,977.3,961.76,8100000
2022-02-23,983.14,992.9,994.15,977.03,5140000
2022-02-22,989.38,987.38,994.93,982.73,5830000
2022-02-21,997.79,988.01,999.3,984.34,5850000
2022-02-18,999.14,981.76,1000.89,980.6,7620000
2022-02-17,987.57,974.65,993.63,970.97,6460000
2022-02-16,974.29,970.87,976.21,967.1,3950000
2022-02-15,964.78,962.94,973.63,957.2,5030000
2022-02-14,962.12,962.25,966.7,954.63,8100000
2022-02-11,971.0,973.28,981.2,969.18,5310000
2022-02-10,985.42,970.15,985.42,969.47,7150000
2022-02-09,966.72,965.95,969.73,960.3,4840000
2022-02-08,962.46,969.12,976.17,953.52,5780000
2022-02-07,961.27,955.36,964.16,948.38,6250000
2022-02-04,956.76,936.73,959.38,934.92,4860000
2022-02-03,935.66,934.73,945.73,934.66,4000000
2022-01-28,925.09,906.46,926.48,902.3,4700000
2022-01-27,897.62,926.31,933.86,897.1,6010000
2022-01-26,926.31,923.38,932.63,920.89,3520000
2022-01-25,922.44,938.76,939.06,915.78,5780000
2022-01-24,939.72,952.4,954.18,936.49,3530000
2022-01-21,950.24,943.98,954.03,941.16,2870000
2022-01-20,946.55,942.58,949.29,940.81,2820000
2022-01-19,938.51,935.81,943.69,929.72,3140000
2022-01-18,936.64,945.54,947.53,934.7,3460000
2022-01-17,944.82,951.9,953.71,941.03,2870000
2022-01-14,952.38,957.66,959.21,951.56,3950000
2022-01-13,965.37,958.57,969.52,957.46,4310000
2022-01-12,959.11,953.67,960.02,953.21,3360000
2022-01-11,951.46,952.85,959.43,947.16,3590000
2022-01-10,955.41,970.0,971.26,944.02,4030000
2022-01-07,986.98,977.72,989.29,976.36,3250000
2022-01-06,979.92,977.03,986.78,976.27,4270000
2022-01-05,981.33,988.83,990.39,975.8,4170000
2022-01-04,993.5,995.95,997.32,990.13,3970000
2022-01-03,999.57,1002.97,1005.17,993.42,3100000
2021-12-30,998.97,1007.62,1008.82,996.41,3900000
2021-12-29,1010.52,1013.78,1016.46,1009.86,5970000
2021-12-28,1030.92,1025.69,1031.63,1023.1,13490000
2021-12-27,1019.14,1018.68,1020.12,1016.01,3980000
2021-12-24,1018.14,1020.49,1026.2,1015.82,3480000
2021-12-23,1018.98,1020.95,1022.24,1014.73,3240000
2021-12-22,1016.66,1021.81,1024.45,1014.75,3100000
2021-12-21,1019.64,1021.86,1026.29,1018.49,3540000
2021-12-20,1019.02,1027.13,1028.65,1017.68,4190000
2021-12-17,1035.61,1025.99,1036.31,1022.47,3810000
2021-12-16,1028.62,1035.74,1037.4,1022.65,3160000
2021-12-15,1036.12,1033.82,1038.43,1031.08,4280000
2021-12-14,1034.59,1025.8,1040.52,1024.37,4630000
2021-12-13,1028.47,1031.65,1041.5,1026.94,4030000
2021-12-10,1032.94,1029.56,1035.82,1025.62,2950000
2021-12-09,1034.18,1025.14,1035.78,1024.32,5370000
2021-12-08,1023.21,1034.79,1035.74,1023.04,4540000
2021-12-07,1032.1,1023.11,1032.94,1018.06,3660000
2021-12-06,1018.87,1014.54,1024.95,1004.65,3540000
2021-12-03,1013.78,1003.16,1015.8,1001.82,4139999
2021-12-02,1003.51,968.35,1005.57,966.61,5510000
2021-12-01,974.36,963.8,980.7,960.89,6210000
2021-11-30,959.24,999.14,1001.79,958.04,8950000
2021-11-29,998.31,1006.64,1007.31,996.32,5800000
2021-11-26,1016.15,1032.19,1032.92,1014.94,5120000
2021-11-25,1034.71,1040.06,1040.74,1033.89,3920000
2021-11-24,1041.58,1043.76,1050.34,1040.98,4030000
2021-11-23,1045.54,1036.62,1047.43,1035.54,3900000
2021-11-22,1042.12,1035.96,1044.32,1035.22,3810000
2021-11-19,1041.62,1037.65,1046.45,1036.47,4010000
2021-11-18,1040.71,1048.29,1049.67,1040.71,3900000
2021-11-17,1053.49,1067.95,1069.09,1051.23,5380000
2021-11-16,1068.68,1065.35,1075.37,1063.01,3880000
2021-11-15,1069.68,1073.25,1074.13,1065.87,4800000
2021-11-12,1071.53,1064.59,1075.6,1063.2,3730000
2021-11-11,1059.82,1057.76,1062.43,1054.46,5700000
2021-11-10,1066.92,1078.41,1083.77,1066.09,4860000
2021-11-09,1087.71,1094.0,1103.31,1082.2,4720000
2021-11-08,1093.8,1089.93,1096.74,1083.77,6750000
2021-11-05,1087.99,1098.32,1099.28,1079.52,4630000
2021-11-04,1092.72,1095.41,1101.43,1090.49,6990000
2021-11-03,1086.97,1094.67,1096.31,1081.34,3770000
2021-11-02,1093.24,1084.79,1098.66,1084.32,4390000
2021-11-01,1083.47,1069.7,1083.92,1069.7,3820000
2021-10-29,1065.99,1077.2,1079.03,1064.81,4860000
2021-10-28,1076.49,1087.3,1088.55,1076.49,4910000
2021-10-27,1091.81,1113.31,1113.37,1090.28,4740000
2021-10-26,1118.94,1130.92,1131.95,1116.21,5280000
2021-10-25,1127.4,1114.99,1129.63,1110.11,5210000
2021-10-22,1114.94,1116.33,1120.34,1112.53,4420000
2021-10-21,1116.45,1119.57,1125.67,1114.71,4950000
2021-10-20,1120.32,1122.04,1125.85,1118.09,4330000
2021-10-19,1116.98,1118.99,1122.46,1113.76,4070000
2021-10-18,1111.83,1114.31,1115.11,1103.71,4250000
2021-10-15,1114.46,1109.68,1116.83,1107.06,5880000
2021-10-14,1105.37,1096.47,1105.37,1094.3,5400000
2021-10-13,1090.45,1080.83,1094.01,1079.49,4740000
2021-10-12,1080.47,1103.76,1104.29,1078.18,6610000
2021-10-08,1104.5,1101.92,1105.33,1096.95,5300000
2021-10-07,1106.98,1090.96,1111.86,1088.4,6500000
2021-10-06,1082.94,1100.0,1101.43,1082.94,8260000
2021-10-05,1094.77,1081.75,1101.15,1078.7,7760000
2021-10-01,1086.49,1095.77,1100.47,1082.81,5400000
2021-09-30,1101.26,1094.75,1102.83,1092.53,6000000
2021-09-29,1100.36,1098.35,1103.47,1090.79,9780000
2021-09-28,1106.87,1113.91,1117.19,1105.41,13190000
2021-09-27,1117.2,1112.34,1122.27,1109.47,4590000
2021-09-24,1116.34,1123.1,1126.68,1113.13,7520000
2021-09-23,1124.9,1130.68,1131.24,1118.05,13190000
2021-09-17,1134.76,1135.25,1136.3,1126.9,6360000
2021-09-16,1137.09,1142.74,1144.39,1135.12,6250000
2021-09-15,1141.59,1139.55,1150.43,1138.87,7310000
2021-09-14,1137.74,1133.41,1143.39,1132.92,6320000
2021-09-13,1133.24,1132.82,1137.58,1127.97,7680000
2021-09-10,1132.12,1125.42,1133.16,1120.56,4480000
2021-09-09,1124.46,1140.87,1140.87,1122.18,7570000
2021-09-08,1146.2,1166.88,1169.24,1145.1,6790000
2021-09-07,1173.97,1169.62,1174.39,1166.2,3550000
2021-09-06,1169.48,1165.64,1170.75,1163.16,4590000
2021-09-03,1167.94,1175.0,1178.35,1167.19,4520000
2021-09-02,1174.81,1174.94,1176.11,1169.87,4440000
2021-09-01,1176.7,1170.02,1179.76,1169.57,3940000
2021-08-31,1173.7,1160.25,1174.13,1155.31,5410000
2021-08-30,1161.13,1166.18,1168.08,1157.79,4200000
2021-08-27,1158.49,1151.46,1161.18,1146.41,3850000
2021-08-26,1151.92,1154.66,1163.48,1149.43,4750000
2021-08-25,1159.86,1161.5,1166.51,1156.45,3530000
2021-08-24,1164.08,1145.35,1168.29,1143.54,5280000
2021-08-23,1134.59,1132.11,1144.04,1132.11,4270000
2021-08-20,1124.3,1135.54,1145.51,1120.52,6700000
2021-08-19,1131.92,1154.55,1154.66,1131.52,8160000
2021-08-18,1161.08,1155.33,1164.41,1151.66,4760000
2021-08-17,1155.46,1164.99,1168.51,1151.9,7940000
2021-08-13,1164.19,1171.35,1173.49,1154.13,7670000
2021-08-12,1166.79,1171.63,1176.82,1164.1,6140000
2021-08-11,1169.28,1178.6,1179.17,1166.56,5570000
2021-08-10,1179.23,1185.76,1187.03,1174.93,5210000
2021-08-09,1185.7,1186.57,1188.14,1181.04,4930000
2021-08-06,1193.62,1196.16,1197.71,1190.62,5290000
2021-08-05,1195.86,1195.55,1200.61,1192.66,4920000
2021-08-04,1196.58,1178.86,1198.07,1176.5,4710000
2021-08-03,1179.9,1177.1,1181.08,1168.93,5060000
2021-08-02,1182.19,1181.52,1185.02,1178.43,5880000
2021-07-30,1176.39,1188.63,1188.63,1175.12,5030000
2021-07-29,1192.81,1195.7,1199.88,1189.31,4250000
2021-07-28,1193.21,1190.57,1196.41,1181.01,4720000
2021-07-27,1189.78,1191.45,1195.74,1188.13,4610000
2021-07-26,1186.42,1199.98,1200.44,1186.42,5020000
2021-07-23,1199.03,1210.57,1211.01,1197.13,4090000
2021-07-22,1219.16,1228.58,1237.73,1213.22,5380000
2021-07-21,1226.4,1233.1,1236.44,1221.75,5250000
2021-07-20,1231.59,1232.39,1236.36,1227.87,7560000
2021-07-19,1238.54,1238.23,1241.26,1232.6,8250000
2021-07-16,1242.36,1238.47,1243.24,1234.21,6620000
2021-07-15,1238.28,1226.29,1240.24,1225.17,6420000
2021-07-14,1224.19,1233.66,1233.66,1220.16,3710000
2021-07-13,1233.74,1227.76,1238.35,1227.76,4350000
2021-07-12,1226.39,1213.57,1227.71,1213.04,5030000
2021-07-09,1212.91,1231.52,1231.52,1204.72,9050000
2021-07-08,1235.15,1242.21,1247.01,1230.87,7970000
2021-07-07,1241.24,1250.38,1253.79,1240.01,6300000
2021-07-06,1251.37,1250.1,1256.16,1247.7,5320000
2021-07-05,1247.61,1247.48,1252.58,1244.41,5660000
2021-07-02,1244.8,1250.52,1253.83,1240.41,4470000
2021-07-01,1251.8,1258.46,1260.6,1249.17,6680000
2021-06-30,1258.96,1261.96,1265.25,1257.52,5740000
2021-06-29,1261.41,1262.61,1265.72,1258.14,5030000
2021-06-28,1262.32,1265.53,1265.81,1256.84,6040000
2021-06-25,1265.0,1257.96,1267.8,1256.81,7440000
