Date,Close,Open,High,Low,Volume
2022-10-26,247.61,250.13,251.72,246.91,6640000
2022-10-25,250.55,253.29,254.06,249.38,8109999
2022-10-24,252.77,250.93,256.98,250.08,9330000
2022-10-21,245.97,253.86,254.18,244.86,8890000
2022-10-20,255.12,252.03,255.6,251.31,7230000
2022-10-19,251.94,255.48,258.06,251.32,7350000
2022-10-18,254.67,246.05,255.87,244.38,8350000
2022-10-17,241.83,239.38,242.39,235.17,8560000
2022-10-14,244.84,241.57,246.08,240.78,7120000
2022-10-13,236.09,242.65,243.59,236.09,6780000
2022-10-12,242.82,238.33,243.27,235.95,5920000
2022-10-11,238.75,242.38,243.62,237.01,5910000
2022-10-07,246.0,242.32,247.34,241.48,5410000
2022-10-06,244.39,242.25,246.13,241.58,4600000
2022-10-05,240.76,246.22,247.66,239.9,6250000
2022-10-04,243.31,239.48,244.22,236.99,5760000
2022-09-30,236.23,236.63,240.01,233.88,7900000
2022-09-29,237.17,245.33,246.12,237.17,7200000
2022-09-28,241.37,248.62,251.01,239.21,7790000
2022-09-27,251.71,248.15,251.71,244.5,6630000
2022-09-26,247.39,259.65,259.81,247.02,9550000
2022-09-23,263.1,268.45,269.26,262.27,6110000
2022-09-22,269.1,266.32,269.31,263.13,6000000
2022-09-21,269.43,268.64,273.95,267.47,4230000
2022-09-20,270.49,268.82,271.56,266.98,4130000
2022-09-19,264.37,269.54,269.86,263.24,4510000
2022-09-16,268.24,271.86,275.83,267.08,6960000
2022-09-15,273.53,271.24,275.33,269.57,5240000
2022-09-14,271.15,267.83,272.07,265.99,6680000
2022-09-13,274.63,271.7,274.87,270.41,7140000
2022-09-08,267.11,271.82,272.13,265.58,6470000
2022-09-07,268.86,269.92,270.34,265.86,7990000
2022-09-06,271.1,270.99,273.33,269.78,5400000
2022-09-05,270.61,268.51,273.41,268.51,4880000
2022-09-02,268.56,270.77,271.5,266.94,6330000
2022-09-01,268.5,275.1,275.99,268.49,8170000
2022-08-31,278.2,276.81,278.52,271.85,7230000
2022-08-30,278.38,279.3,282.16,277.74,6170000
2022-08-29,277.8,275.45,278.95,272.18,6500000
2022-08-26,280.88,280.83,283.79,277.61,8140000
2022-08-25,279.01,278.52,279.42,275.85,6670000
2022-08-24,274.97,270.41,275.22,269.19,6350000
2022-08-23,268.92,269.7,273.12,267.95,5570000
2022-08-22,271.63,268.17,273.69,267.68,6070000
2022-08-19,271.78,276.21,276.4,271.71,5610000
2022-08-18,275.44,272.29,276.35,271.27,4950000
2022-08-17,274.59,278.73,282.08,274.01,7500000
2022-08-16,277.55,281.8,282.21,277.09,7980000
2022-08-12,280.36,273.87,281.13,273.56,11080000
2022-08-11,273.72,273.47,277.13,271.44,10120000
2022-08-10,269.37,263.81,272.16,263.81,14570000
2022-08-09,261.93,257.03,262.44,256.85,6670000
2022-08-08,256.57,252.14,257.1,251.44,5380000
2022-08-05,252.75,250.24,254.26,250.24,6060000
2022-08-04,249.56,252.41,253.87,248.79,8440000
2022-08-03,250.3,248.19,250.78,246.85,4650000
2022-08-02,249.04,250.1,251.37,247.76,5490000
2022-08-01,250.25,247.25,251.37,247.1,5670000
2022-07-29,247.42,246.49,247.82,245.56,8320000
2022-07-28,245.22,243.68,247.91,241.18,16170000
2022-07-27,241.59,241.1,241.61,238.66,4800000
2022-07-26,240.98,237.68,244.32,237.37,6540000
2022-07-25,237.78,235.66,238.26,235.53,2850000
2022-07-22,236.23,237.09,240.52,235.87,4550000
2022-07-21,237.0,235.91,237.39,235.08,3420000
2022-07-20,236.08,237.58,238.84,235.02,4970000
2022-07-19,233.65,232.54,235.14,231.19,3210000
2022-07-18,233.68,227.6,234.07,226.57,5560000
2022-07-15,225.22,229.69,230.38,221.73,6500000
2022-07-14,228.83,229.54,230.44,226.15,6450000
2022-07-13,230.3,229.92,230.9,225.78,5820000
2022-07-12,230.32,234.12,234.26,227.22,4950000
2022-07-11,235.4,239.57,239.6,234.06,4300000
2022-07-08,239.09,238.41,244.1,238.41,5420000
2022-07-07,236.82,234.76,237.86,230.86,6320000
2022-07-06,231.59,241.02,241.44,231.59,7720000
2022-07-05,243.49,242.99,246.11,240.8,5290000
2022-07-04,239.93,249.85,250.27,236.56,7380000
2022-07-01,248.0,249.16,253.15,246.04,8029999
2022-06-30,246.38,247.1,253.39,245.0,8680000
2022-06-29,246.77,244.52,248.49,243.38,4920000
2022-06-28,248.38,243.37,248.89,243.08,5110000
2022-06-27,243.33,238.93,244.68,237.62,5470000
2022-06-24,236.27,230.06,237.81,227.55,6240000
2022-06-23,228.59,238.94,241.5,228.53,10130000
2022-06-22,238.62,251.49,252.6,238.62,7230000
2022-06-21,249.67,252.32,252.87,246.16,6160000
2022-06-20,250.57,259.37,259.48,247.24,7430000
2022-06-17,258.25,254.35,259.78,252.32,8150000
2022-06-16,259.38,267.08,268.17,259.36,6300000
2022-06-15,262.94,265.77,268.55,261.58,6640000
2022-06-14,265.62,262.59,266.81,257.52,8940000
2022-06-13,267.8,275.52,275.52,267.8,7460000
2022-06-10,280.11,275.23,281.61,274.14,7290000
2022-06-09,278.0,275.81,278.1,273.68,6390000
2022-06-08,277.43,276.33,279.65,275.63,4500000
2022-06-07,275.34,280.59,280.99,274.3,4750000
2022-06-03,281.18,282.1,282.16,278.71,3860000
2022-06-02,281.15,284.0,284.0,278.54,5950000
2022-05-31,284.47,283.59,284.88,281.54,8230000
2022-05-30,283.22,282.04,284.32,281.42,4660000
2022-05-27,279.06,283.5,283.55,277.23,5290000
2022-05-26,279.9,279.1,281.96,277.92,6360000
2022-05-25,278.54,276.18,280.08,273.52,7130000
2022-05-24,273.6,274.79,279.55,273.59,8630000
2022-05-23,275.51,279.41,279.41,273.38,5210000
2022-05-20,278.49,275.11,279.54,274.26,6100000
2022-05-19,273.66,272.47,274.08,270.03,6480000
2022-05-18,276.85,283.12,283.16,275.75,5820000
2022-05-17,282.63,281.53,285.68,280.55,5600000
2022-05-16,280.33,284.75,285.54,279.68,3560000
2022-05-13,283.22,278.32,283.71,277.73,4900000
2022-05-12,274.9,278.25,282.42,274.73,7770000
2022-05-11,280.3,284.51,286.18,278.85,6230000
2022-05-10,286.26,284.7,286.86,279.21,8060000
2022-05-09,289.79,294.23,296.2,287.59,7590000
2022-05-06,295.81,293.71,296.71,291.97,6640000
2022-05-04,297.47,296.43,300.09,295.76,7750000
2022-05-03,295.91,297.78,300.13,295.83,6540000
2022-05-02,297.78,295.47,300.32,294.33,5380000
2022-04-29,297.95,298.2,299.4,296.42,7090000
2022-04-28,299.8,290.84,299.8,287.94,18520000
2022-04-27,288.55,281.63,290.31,280.88,6990
2022-04-26,286.55,285.22,288.13,283.79,6410000
2022-04-25,282.9,284.04,285.72,280.78,7630
2022-04-22,288.57,288.31,289.36,285.33,5810000
2022-04-21,291.06,287.37,292.26,287.37,5570000
2022-04-20,286.3,291.36,291.36,285.34,5540000
2022-04-19,291.74,291.26,292.44,290.1,3790000
2022-04-18,289.5,290.9,295.01,289.31,4380000
2022-04-15,291.17,290.02,292.88,289.44,5010000
2022-04-14,292.3,293.27,293.87,291.53,6920000
2022-04-13,292.74,291.82,293.08,289.38,4070000
2022-04-12,290.14,290.44,293.24,288.55,5130000
2022-04-11,293.15,296.07,297.94,292.44,4910000
2022-04-08,298.72,293.55,299.16,292.02,7510000
2022-04-07,291.78,295.69,295.69,290.21,7350000
2022-04-06,298.36,298.19,299.83,296.1,6050000
2022-04-05,300.05,302.21,302.57,298.18,5610000
2022-04-04,300.49,302.96,304.19,299.31,7740000
2022-04-01,303.46,303.76,304.28,301.51,6350000
2022-03-31,305.67,303.68,306.89,303.62,7020000
2022-03-30,303.6,306.35,306.72,303.19,11960
2022-03-29,304.95,310.61,311.31,303.43,13950000
2022-03-28,310.38,306.96,312.0,305.82,9630000
2022-03-25,307.19,308.75,309.86,304.02,7270000
2022-03-24,306.69,303.64,306.75,302.68,6850000
2022-03-23,305.42,303.69,305.7,302.08,6870000
2022-03-22,303.3,298.0,303.63,297.99,6620000
2022-03-21,297.94,302.73,303.07,296.89,7650000
2022-03-18,301.04,300.99,303.2,297.58,10060000
2022-03-17,300.79,304.73,305.83,298.11,11850000
2022-03-16,301.41,301.05,301.41,296.15,11170000
2022-03-15,298.04,304.53,305.59,297.35,13930000
2022-03-14,307.86,306.71,312.65,305.46,19900000
2022-03-11,306.93,302.36,306.93,299.72,18950000
2022-03-10,301.96,297.79,301.96,296.17,23290000
2022-03-08,291.13,297.9,299.73,289.96,14920000
2022-03-07,299.42,296.67,301.74,295.65,16050000
2022-03-04,299.38,295.39,300.39,294.87,15020000
2022-03-03,296.67,289.2,296.67,289.2,13380000
2022-03-02,286.68,284.84,288.17,283.33,6830000
2022-02-28,284.92,281.21,286.98,279.48,10260000
2022-02-25,280.27,278.89,281.54,277.72,7650000
2022-02-24,275.84,277.28,279.53,273.9,10320000
2022-02-23,280.73,276.52,282.19,275.35,9380000
2022-02-22,274.79,276.44,278.72,273.08,5810000
2022-02-21,280.67,273.68,282.01,272.64,6280000
2022-02-18,278.34,269.37,278.63,268.73,6280000
2022-02-17,272.78,271.47,278.25,267.84,6440000
2022-02-16,270.2,267.68,271.07,267.37,4450000
2022-02-15,263.22,266.01,268.09,261.07,5000000
2022-02-14,265.25,268.92,270.16,264.53,6070000
2022-02-11,273.01,274.31,276.24,272.35,5980000
2022-02-10,278.26,280.12,280.34,276.52,5730000
2022-02-09,279.53,272.9,279.53,272.34,7330000
2022-02-08,269.93,273.14,274.89,267.2,5990000
2022-02-07,271.61,275.39,275.39,269.41,7190000
2022-02-04,275.53,268.63,276.08,268.09,10280000
2022-02-03,269.2,268.68,271.6,267.07,7650000
2022-01-28,265.13,255.54,266.21,249.76,10970000
2022-01-27,252.46,263.83,265.22,250.79,9240000
2022-01-26,263.83,267.81,270.03,263.83,7820000
2022-01-25,266.16,274.53,274.92,264.79,9760000
2022-01-24,273.84,279.01,281.5,273.32,10430000
2022-01-21,279.01,282.39,284.28,277.33,11910000
2022-01-20,284.63,281.66,286.19,281.66,12680000
2022-01-19,281.62,277.64,285.47,276.67,11120000
2022-01-18,280.13,288.91,289.44,278.57,17270000
2022-01-17,288.32,291.26,291.66,287.01,12430000
2022-01-14,292.42,296.4,296.92,291.25,9800000
2022-01-13,299.38,298.48,301.05,297.2,11030000
2022-01-12,299.25,299.32,300.24,296.3,18000000
2022-01-11,298.36,302.72,304.03,297.42,7550000
2022-01-10,303.09,304.17,306.53,301.85,8600000
2022-01-07,304.57,304.06,305.71,301.25,7790000
2022-01-06,303.06,295.85,307.37,294.28,14690000
2022-01-05,299.58,299.32,301.56,297.51,11570000
2022-01-04,300.62,297.15,301.13,295.08,6610000
2022-01-03,297.16,295.58,298.35,295.02,5990000
2021-12-30,292.73,293.98,294.7,291.11,5180000
2021-12-29,294.65,295.09,298.37,293.54,8250000
2021-12-28,294.13,294.2,295.43,292.18,7200000
2021-12-27,293.42,297.38,298.21,293.02,4860000
2021-12-24,297.5,297.48,298.64,296.65,4130000
2021-12-23,296.13,298.55,299.57,295.38,4200000
2021-12-22,297.34,300.19,301.31,296.6,4059999
2021-12-21,299.44,301.14,301.5,296.02,4610000
2021-12-20,300.14,302.87,303.1,299.26,5260000
2021-12-17,304.86,299.54,304.86,299.16,6110000
2021-12-16,300.83,301.85,302.75,298.05,3270000
2021-12-15,299.89,300.11,303.68,299.11,3760000
2021-12-14,301.58,301.82,304.01,299.16,3940000
2021-12-13,303.58,305.84,307.32,303.36,3970000
2021-12-10,304.36,303.91,306.15,302.32,5210000
2021-12-09,305.37,305.99,306.93,302.9,8369999
2021-12-08,304.41,307.78,309.75,303.59,6540000
2021-12-07,306.05,302.57,306.05,302.14,6830000
2021-12-06,301.27,297.92,303.75,295.66,8560000
2021-12-03,300.17,296.79,300.69,295.42,5960000
2021-12-02,295.95,286.9,296.54,285.6,8410000
2021-12-01,291.08,285.59,291.81,279.29,9370000
2021-11-30,283.45,293.44,295.79,281.95,10070000
2021-11-29,289.62,289.23,293.24,287.99,7770000
2021-11-26,296.8,303.63,305.96,296.32,7580000
2021-11-25,303.46,303.69,305.73,301.36,7030000
2021-11-24,303.12,301.39,305.43,299.95,7710000
2021-11-23,300.24,299.98,303.84,298.9,5600000
2021-11-22,300.71,300.03,301.07,296.42,6020000
2021-11-19,300.73,301.31,303.43,299.07,6950000
2021-11-18,303.4,303.56,305.44,299.72,5420000
2021-11-17,303.57,309.61,310.01,302.55,7730000
2021-11-16,309.1,308.31,309.62,305.48,6550000
2021-11-15,310.27,307.71,310.6,307.11,5570000
2021-11-12,307.11,301.0,308.46,300.17,7700000
2021-11-11,299.43,301.72,303.94,297.49,7580000
2021-11-10,304.15,309.38,310.59,302.43,8510000
2021-11-09,311.25,310.97,315.45,309.34,8820000
2021-11-08,311.57,311.56,312.33,307.08,7720000
2021-11-05,311.1,313.46,313.93,306.31,8710000
2021-11-04,312.2,313.72,315.02,310.49,13180000
2021-11-03,310.85,316.21,316.36,310.64,5490000
2021-11-02,314.5,312.19,316.14,312.04,5930000
2021-11-01,311.49,311.45,313.36,309.75,7550000
2021-10-29,309.92,313.03,315.18,308.79,8130000
2021-10-28,310.54,316.37,319.41,310.27,11620000
2021-10-27,317.7,320.21,321.34,315.84,5580000
2021-10-26,320.91,318.21,321.25,316.48,6460000
2021-10-25,316.57,312.48,316.78,309.99,6690000
2021-10-22,312.93,313.89,316.32,312.05,7490000
2021-10-21,315.0,312.91,315.42,310.66,7380000
2021-10-20,312.91,319.09,319.8,312.26,5570000
2021-10-19,318.43,319.69,320.9,316.0,5020000
2021-10-18,318.11,322.19,322.19,316.95,5650000
2021-10-15,322.3,321.22,322.91,318.53,8080000
2021-10-14,318.72,315.19,318.72,315.08,7250000
2021-10-13,312.59,309.03,314.17,307.6,6100000
2021-10-12,308.81,309.73,311.67,305.45,7500000
2021-10-08,310.14,317.61,318.78,307.48,8530000
2021-10-07,315.52,310.53,316.55,308.12,7380000
2021-10-06,306.36,326.16,326.66,306.36,13160000
2021-10-05,323.34,320.71,327.67,317.08,10210000
2021-10-01,322.96,325.7,328.08,321.71,9000000
2021-09-30,327.3,327.24,331.7,326.22,7640000
2021-09-29,327.78,319.81,328.48,318.96,10710000
2021-09-28,326.44,330.72,332.02,325.86,8390000
2021-09-27,331.02,328.2,334.03,327.03,7970000
2021-09-24,328.24,335.76,336.56,325.96,11760000
2021-09-23,333.97,333.58,335.85,329.39,13240000
2021-09-17,337.22,337.67,339.02,333.2,10030000
2021-09-16,338.25,338.57,341.74,336.43,16010000
2021-09-15,334.45,324.67,336.33,323.89,25190000
2021-09-14,324.95,322.17,326.7,321.64,9390000
2021-09-13,320.2,319.58,320.92,315.49,6930000
2021-09-10,321.31,318.94,321.83,315.39,8540000
2021-09-09,318.47,324.04,327.73,318.28,9610000
2021-09-08,323.94,325.47,327.37,322.96,6500000
2021-09-07,327.04,326.68,327.72,324.65,6330000
2021-09-06,326.56,326.19,328.13,323.6,5950000
2021-09-03,326.08,324.43,327.35,322.58,7030000
2021-09-02,323.24,325.93,327.28,322.95,8090000
2021-09-01,325.89,321.99,327.01,321.35,9840000
2021-08-31,323.07,319.44,323.2,316.26,10380000
2021-08-30,317.32,310.59,319.22,309.88,11900000
2021-08-27,306.15,303.15,307.5,300.88,7230000
2021-08-26,305.01,307.97,309.74,302.78,6090000
2021-08-25,308.83,304.55,309.32,303.15,7320000
2021-08-24,302.44,298.27,304.37,297.84,6760000
2021-08-23,293.72,294.89,298.39,289.34,7660000
2021-08-20,291.96,299.29,301.38,290.75,10230000
2021-08-19,298.25,306.96,307.54,298.16,10500000
2021-08-18,311.09,303.85,311.67,301.69,6980000
2021-08-17,305.14,316.68,317.12,303.96,8780000
2021-08-13,315.94,321.01,322.0,310.94,9270000
2021-08-12,319.62,318.74,322.14,318.6,7200000
2021-08-11,318.21,321.92,323.1,317.72,7890000
2021-08-10,322.23,324.02,324.1,318.61,11610000
2021-08-09,323.78,326.7,326.75,323.19,6780000
2021-08-06,327.63,327.68,329.32,326.44,5860000
2021-08-05,327.39,327.22,328.66,326.35,6830000
2021-08-04,327.19,325.34,327.33,322.69,6280000
2021-08-03,325.49,326.74,329.0,322.33,7050000
2021-08-02,327.46,330.01,330.51,325.01,6290000
2021-07-30,328.93,331.59,332.25,327.69,8860000
2021-07-29,332.04,333.91,334.18,329.57,9140000
2021-07-28,331.29,329.47,333.56,327.71,10360000
2021-07-27,329.17,327.8,332.13,327.8,9910000
2021-07-26,326.45,333.17,333.2,326.26,7780000
2021-07-23,333.18,334.07,337.44,331.14,11720000
2021-07-22,332.74,334.51,335.87,331.87,9680000
2021-07-21,332.0,335.3,337.26,331.32,8860000
2021-07-20,333.05,333.08,336.73,328.97,15180000
2021-07-19,335.24,334.75,335.62,332.22,7400000
2021-07-16,337.47,336.39,338.39,334.15,6760000
2021-07-15,337.1,338.46,339.29,336.62,9250000
2021-07-14,338.2,337.6,340.36,334.42,10900000
2021-07-13,338.1,337.08,342.55,337.08,12370000
2021-07-12,336.68,333.67,337.89,332.67,10430000
2021-07-09,333.17,333.16,333.58,327.14,15870000
2021-07-08,334.24,336.41,340.2,332.36,15750000
2021-07-07,336.08,338.86,338.86,333.71,18790000
2021-07-06,339.5,338.12,344.3,338.12,22840000
2021-07-05,338.12,339.05,340.35,336.59,11060000
2021-07-02,338.22,332.18,340.06,332.12,18500000
2021-07-01,331.52,331.82,333.63,329.88,17340000
2021-06-30,331.45,331.74,334.12,329.93,17750000
2021-06-29,331.34,337.11,337.66,329.63,26800000
2021-06-28,336.25,331.68,337.34,330.86,24020000
2021-06-25,331.7,333.13,338.27,331.05,25750000
2021-06-24,332.31,329.72,334.48,327.62,22200000
2021-06-23,329.54,331.91,335.08,328.54,21940000
2021-06-22,331.75,325.4,332.35,325.4,34840000
2021-06-21,324.16,327.98,329.1,321.92,14060000
2021-06-18,327.93,326.28,329.33,325.9,16180000
2021-06-17,326.2,324.38,326.58,321.94,12270000
2021-06-16,324.56,324.12,326.14,323.33,14730000
2021-06-15,324.14,325.03,326.15,321.76,19310000
2021-06-14,324.91,323.6,325.15,322.88,11370000
2021-06-11,323.58,323.74,326.24,323.0,12110000
2021-06-10,323.51,324.81,326.27,321.24,21200000
2021-06-09,325.6,330.57,332.41,325.6,18360000
2021-06-08,330.04,327.09,334.65,326.04,40280000
2021-06-07,327.12,324.08,327.46,322.7,18970000
2021-06-04,323.89,324.32,326.18,321.98,17870000
2021-06-03,324.48,326.5,329.44,321.65,28790000
2021-06-02,326.15,321.52,329.68,319.47,41900000
2021-06-01,321.12,321.22,322.05,318.83,12560000
2021-05-31,321.13,321.29,321.47,316.33,22540000
