Date,Close,Open,High,Low,Volume
2023-01-12,808.73,812.33,820.1,808.73,1840000
2023-01-11,808.98,809.19,814.08,804.72,1770000
2023-01-10,805.77,798.71,808.04,796.69,1810000
2023-01-09,799.97,782.79,802.71,780.8,1780000
2023-01-06,776.71,757.56,777.95,753.63,2260000
2023-01-05,760.88,756.86,763.13,749.99,1820000
2023-01-04,754.71,740.99,756.18,738.06,1320000
2023-01-03,748.02,752.23,752.68,723.64,2290000
2023-01-02,752.34,772.99,772.99,752.02,1570000
2022-12-29,772.01,793.11,796.63,770.51,2060000
2022-12-28,801.92,792.66,805.15,789.4,1860000
2022-12-27,808.19,805.1,808.9,799.08,1810000
2022-12-26,802.26,801.54,803.95,796.05,1380000
2022-12-23,799.62,799.02,804.58,794.65,1470000
2022-12-22,810.86,802.23,810.86,801.03,1540000
2022-12-21,801.2,804.5,811.93,798.74,1520000
2022-12-20,799.64,801.39,806.08,794.7,1430000
2022-12-19,804.48,803.24,810.52,799.99,1220000
2022-12-16,807.03,808.49,814.23,803.2,2000000
2022-12-15,818.28,816.34,822.81,814.93,1530000
2022-12-14,821.0,821.23,826.13,815.91,1210000
2022-12-13,817.32,817.2,823.16,810.05,1990000
2022-12-12,815.83,830.11,832.92,814.26,2610000
2022-12-09,833.29,829.21,834.12,816.21,1940000
2022-12-08,824.66,835.01,835.34,818.28,2100000
2022-12-07,834.69,822.59,839.46,818.76,1440000
2022-12-06,824.97,835.48,841.36,824.22,1850000
2022-12-05,846.8,851.09,854.94,839.41,1640000
2022-12-02,846.9,861.41,861.7,845.81,1480000
2022-12-01,866.93,872.92,876.12,862.05,1870000
2022-11-30,863.11,855.98,867.3,849.08,2520000
2022-11-29,858.11,856.69,860.3,851.01,1120000
2022-11-28,857.22,866.63,867.34,850.57,1820000
2022-11-25,864.86,843.03,865.29,841.63,1830000
2022-11-24,841.24,864.15,864.15,839.83,2120000
2022-11-23,862.27,861.77,867.75,850.93,2040000
2022-11-22,855.28,848.31,856.71,844.47,1420000
2022-11-21,849.95,854.3,855.01,842.76,1410000
2022-11-18,853.04,855.26,866.83,852.28,1630000
2022-11-17,854.37,857.91,861.76,849.93,1500000
2022-11-16,858.19,852.15,863.86,833.48,2360000
2022-11-15,854.36,848.3,857.05,843.9,2000000
2022-11-14,848.76,831.87,860.99,831.73,3520000
2022-11-11,825.75,824.84,831.74,816.73,2860000
2022-11-10,805.94,802.3,818.93,798.76,2230000
2022-11-09,814.31,796.67,817.69,792.6,2660000
2022-11-08,785.93,790.97,800.63,783.38,2390000
2022-11-07,788.21,762.59,790.64,762.45,3480000
2022-11-04,754.6,758.38,760.55,744.17,1950000
2022-11-03,758.5,754.15,766.6,741.76,1960000
2022-11-02,772.66,767.46,783.18,766.32,3140000
2022-11-01,769.89,762.37,771.12,754.72,2160000
2022-10-31,761.79,763.33,765.69,749.84,3030000
2022-10-28,756.34,767.87,773.81,754.86,2380000
2022-10-27,770.82,747.8,771.35,747.8,1860000
2022-10-26,742.25,747.81,752.55,740.57,1530000
2022-10-25,747.78,762.94,762.96,744.3,1920000
2022-10-24,762.39,764.11,772.12,756.4,1350000
2022-10-21,751.24,765.67,765.67,748.97,1640000
2022-10-20,773.13,767.94,776.35,761.91,2009999
2022-10-19,773.78,770.94,786.32,769.02,2700000
2022-10-18,770.74,776.26,779.4,755.05,2550000
2022-10-17,766.64,751.94,766.64,749.9,1590000
2022-10-14,762.65,756.87,768.84,752.33,1720000
2022-10-13,744.65,753.1,762.51,744.65,2089999
2022-10-12,755.67,746.52,758.15,732.43,1980000
2022-10-11,751.56,748.21,752.05,740.13,2170000
2022-10-07,753.75,753.58,758.91,748.58,1940000
2022-10-06,760.27,751.82,764.03,751.07,1800000
2022-10-05,748.33,756.48,757.34,741.4,2420000
2022-10-04,743.87,721.06,748.96,719.04,2380000
2022-09-30,714.77,716.92,724.15,709.4,2410000
2022-09-29,720.91,737.8,742.32,720.47,2350000
2022-09-28,726.74,743.7,753.16,720.89,3430000
2022-09-27,753.5,754.97,756.26,740.15,2770000
2022-09-26,751.39,777.03,783.96,748.09,3450000
2022-09-23,792.92,798.82,817.1,789.1,4240000
2022-09-22,794.37,791.33,797.98,784.04,2640000
2022-09-21,803.52,796.73,810.28,795.93,1930000
2022-09-20,806.01,798.84,812.56,797.47,2430000
2022-09-19,791.74,816.71,818.59,787.8,3790000
2022-09-16,822.92,831.13,843.19,821.05,5540000
2022-09-15,834.63,829.55,843.07,821.63,4170000
2022-09-14,831.85,826.28,835.33,817.45,4760000
2022-09-13,847.27,820.05,850.77,816.46,9340000
2022-09-08,803.44,811.14,811.31,797.75,3920000
2022-09-07,809.12,817.14,826.2,806.0,4840000
2022-09-06,821.4,818.57,831.74,814.3,3220000
2022-09-05,815.34,801.29,825.56,801.23,4139999
2022-09-02,802.66,822.27,824.61,797.86,3980000
2022-09-01,821.8,842.37,851.3,821.8,12290000
2022-08-31,853.59,831.55,861.71,828.17,2640000
2022-08-30,831.32,824.79,849.52,823.41,2970000
2022-08-29,817.75,809.09,820.72,802.11,6240000
2022-08-26,824.74,824.78,827.88,819.6,4190000
2022-08-25,820.68,810.28,820.79,807.83,2540000
2022-08-24,808.41,801.47,809.72,798.52,4830000
2022-08-23,800.36,801.8,805.65,795.78,1890000
2022-08-22,809.74,815.42,816.85,805.92,2400000
2022-08-19,819.97,823.91,825.38,816.34,1450000
2022-08-18,823.13,825.03,827.39,817.24,1510000
2022-08-17,831.92,842.25,852.19,830.29,2000000
2022-08-16,836.78,850.59,856.55,835.53,3840000
2022-08-12,839.96,832.62,841.94,829.99,2049999
2022-08-11,833.67,820.08,835.66,818.18,2440000
2022-08-10,812.9,808.68,819.0,803.4,3390000
2022-08-09,803.53,801.4,815.74,798.27,2170000
2022-08-08,796.63,780.9,797.06,777.39,1590000
2022-08-05,777.56,761.87,778.25,761.79,1600000
2022-08-04,757.11,764.34,765.16,756.64,1570000
2022-08-03,760.07,754.87,760.22,750.75,1360000
2022-08-02,756.99,770.4,772.24,752.9,1870000
2022-08-01,772.64,773.9,782.14,768.02,2040000
2022-07-29,771.81,759.77,771.88,759.17,2380000
2022-07-28,755.59,755.83,760.17,752.31,2870000
2022-07-27,748.58,754.18,754.39,743.34,1640000
2022-07-26,752.92,747.56,753.2,746.0,1200000
2022-07-25,749.77,741.71,752.87,740.47,1650000
2022-07-22,743.91,746.3,749.32,739.2,1700000
2022-07-21,747.56,735.95,748.8,735.15,1350000
2022-07-20,742.34,746.24,747.04,737.72,1640000
2022-07-19,735.87,727.99,736.03,725.08,1480000
2022-07-18,728.33,718.93,730.16,714.78,1670000
2022-07-15,714.03,723.96,726.57,701.87,2029999
2022-07-14,718.95,718.56,724.33,712.46,1870000
2022-07-13,722.25,717.58,726.64,711.0,1640000
2022-07-12,715.43,731.33,733.42,710.2,2340000
2022-07-11,734.48,743.84,745.65,731.13,1580000
2022-07-08,740.55,741.37,753.57,740.55,3120000
2022-07-07,734.82,737.28,739.33,728.83,2049999
2022-07-06,729.6,757.73,759.39,728.92,2850000
2022-07-05,768.86,755.15,769.48,748.49,2120000
2022-07-04,745.2,758.42,761.47,734.09,2400000
2022-07-01,753.11,757.54,767.29,745.53,2950000
2022-06-30,750.39,766.22,769.83,750.39,3330000
2022-06-29,767.16,774.32,775.74,766.19,4019999
2022-06-28,789.0,789.48,799.94,780.8,5840000
2022-06-27,787.75,780.28,789.66,766.09,5470000
2022-06-24,775.84,756.3,780.43,749.32,7610000
2022-06-23,756.47,774.96,780.78,752.38,6900000
2022-06-22,779.29,811.65,812.11,777.53,4070000
2022-06-21,806.18,808.22,812.56,797.61,4500000
2022-06-20,801.63,843.25,844.29,796.37,3720000
2022-06-17,839.49,828.65,841.47,823.72,3280000
2022-06-16,848.95,853.75,864.12,847.04,2870000
2022-06-15,843.11,867.45,872.96,835.23,4190000
2022-06-14,862.81,864.72,870.87,854.59,3820000
2022-06-13,876.35,900.65,900.65,876.35,4120000
2022-06-10,917.86,927.18,927.78,915.46,5630000
2022-06-09,938.69,934.12,939.4,928.52,4970000
2022-06-08,937.34,945.55,947.34,935.55,1970000
2022-06-07,943.72,947.11,955.53,939.33,3940000
2022-06-03,945.58,954.94,957.81,939.98,2430000
2022-06-02,946.94,945.58,951.34,939.19,2680000
2022-05-31,948.59,950.39,952.09,941.6,3620000
2022-05-30,948.49,954.33,956.54,947.55,2590000
2022-05-27,943.78,948.35,950.67,941.15,3070000
2022-05-26,942.22,930.34,942.8,929.52,4670000
2022-05-25,931.54,928.03,937.91,926.97,2360000
2022-05-24,923.22,932.76,941.99,922.83,3980000
2022-05-23,933.45,929.36,934.58,925.35,3290000
2022-05-20,929.45,917.3,933.28,917.11,3630000
2022-05-19,910.92,910.36,919.97,907.39,6580000
2022-05-18,927.44,932.64,939.76,922.16,4660000
2022-05-17,931.74,927.53,935.63,926.39,8189999
2022-05-16,923.27,932.51,932.98,916.66,6660000
2022-05-13,923.75,925.13,939.98,920.18,22190000
2022-05-12,923.48,922.9,939.48,919.24,29320000
2022-05-11,928.13,934.73,938.89,921.84,11920000
2022-05-10,940.53,946.61,946.61,925.19,17620000
2022-05-09,952.63,965.79,968.05,947.85,7620000
2022-05-06,970.67,974.44,975.97,960.59,10780000
2022-05-04,981.7,986.62,1000.17,980.26,7970000
2022-05-03,989.05,1008.18,1008.18,988.13,12310000
2022-05-02,1004.06,989.35,1005.38,987.78,6800000
2022-04-29,997.71,998.56,1005.54,985.2,29890000
2022-04-28,997.83,989.73,1009.93,984.64,12580000
2022-04-27,985.01,964.77,986.32,962.11,12780
2022-04-26,985.25,1007.92,1008.84,980.5,8640000
2022-04-25,1005.08,1023.35,1027.66,1002.63,11420000
2022-04-22,1034.17,1022.8,1034.61,1016.11,10360000
2022-04-21,1036.51,1033.51,1043.77,1031.92,26390000
2022-04-20,1029.9,1005.07,1029.9,995.1,29300000
2022-04-19,1005.58,982.39,1005.58,977.01,20700000
2022-04-18,975.97,971.17,981.18,965.36,5610000
2022-04-15,974.09,978.92,984.7,972.51,27540000
2022-04-14,972.47,969.58,979.54,963.04,12700000
2022-04-13,964.12,959.05,968.8,956.98,19840000
2022-04-12,944.04,941.5,944.04,930.57,17400000
2022-04-11,946.04,939.57,953.75,937.89,15180000
2022-04-08,940.16,938.72,948.74,934.54,33330000
2022-04-07,935.65,933.25,951.14,928.99,31100000
2022-04-06,936.01,924.41,936.01,922.93,2360000
2022-04-05,926.95,926.26,928.32,918.82,1310000
2022-04-04,928.79,915.79,929.02,914.62,1160000
2022-04-01,917.39,919.48,921.78,913.5,1330000
2022-03-31,926.46,918.93,926.49,917.24,1700000
2022-03-30,914.07,933.19,935.28,911.52,2120
2022-03-29,933.58,940.66,941.19,928.97,1750000
2022-03-28,935.84,928.85,938.78,917.92,1870000
2022-03-25,935.98,943.84,945.67,931.64,2180000
2022-03-24,945.93,952.57,953.04,932.53,3130000
2022-03-23,953.21,932.41,962.5,932.18,8800000
2022-03-22,917.09,910.72,922.33,910.25,2069999
2022-03-21,904.63,910.27,914.59,901.78,1510000
2022-03-18,904.27,907.51,920.31,900.73,3090000
2022-03-17,896.13,907.42,910.23,895.87,1770000
2022-03-16,895.46,901.45,901.45,882.39,1280000
2022-03-15,893.2,908.11,908.49,892.11,1810000
2022-03-14,914.28,911.1,933.1,905.98,2660000
2022-03-11,902.07,893.58,902.82,889.35,1440000
2022-03-10,896.73,893.2,896.73,878.56,2430000
2022-03-08,876.05,912.81,914.69,875.99,3240000
2022-03-07,920.73,925.83,929.5,917.08,3040000
2022-03-04,926.39,914.19,928.84,905.47,2430000
2022-03-03,909.12,909.01,914.97,903.23,2060000
2022-03-02,900.69,888.12,907.01,886.65,2670000
2022-02-28,886.01,862.44,886.01,856.4,2390000
2022-02-25,860.34,864.24,864.83,856.17,1700000
2022-02-24,857.45,859.53,868.66,850.9,1910000
2022-02-23,869.37,860.92,874.72,856.4,1950000
2022-02-22,856.68,857.28,861.39,847.84,1550000
2022-02-21,867.32,858.24,867.74,853.69,1050000
2022-02-18,870.99,860.3,872.4,851.23,1220000
2022-02-17,866.33,869.29,876.7,853.91,2000000
2022-02-16,864.99,865.82,866.99,854.86,1570000
2022-02-15,855.49,875.57,878.51,852.5,1990000
2022-02-14,871.81,879.16,881.26,863.63,2340000
2022-02-11,887.25,876.74,903.18,873.62,2380000
2022-02-10,881.68,887.84,889.93,877.78,1970000
2022-02-09,887.8,864.06,888.03,862.82,2920000
2022-02-08,852.8,870.59,877.68,845.66,1800000
2022-02-07,861.36,859.15,862.82,842.03,1640000
2022-02-04,858.72,846.59,861.94,844.12,1570000
2022-02-03,846.82,843.58,854.62,839.1,2000000
2022-01-28,827.38,817.17,829.0,797.0,2270000
2022-01-27,803.73,839.79,842.21,800.49,2670000
2022-01-26,839.79,842.5,849.54,834.61,1560000
2022-01-25,837.65,859.68,861.28,836.08,2710000
2022-01-24,864.41,892.53,896.91,860.75,1690000
2022-01-21,894.25,898.04,899.31,886.28,1820000
2022-01-20,903.82,908.3,920.74,900.3,2049999
2022-01-19,902.38,888.24,921.75,887.94,2220000
2022-01-18,897.21,915.73,915.73,892.71,2170000
2022-01-17,913.5,929.78,932.47,909.51,2280000
2022-01-14,932.82,942.53,945.23,932.22,2150000
2022-01-13,950.72,947.49,963.17,943.99,3400000
2022-01-12,936.81,922.19,938.05,920.54,1890000
2022-01-11,917.12,917.78,926.42,908.61,2200000
2022-01-10,924.1,928.36,936.98,921.5,2590000
2022-01-07,928.17,922.74,930.1,910.63,3350000
2022-01-06,927.75,908.73,937.7,904.97,5610000
2022-01-05,908.99,898.36,917.52,895.84,5420000
2022-01-04,896.43,870.6,897.46,869.01,3350000
2022-01-03,871.1,866.97,874.53,865.25,1190000
2021-12-30,862.81,870.64,875.3,862.11,1150000
2021-12-29,874.28,871.84,880.12,862.7,1650000
2021-12-28,883.65,886.13,886.33,876.96,1720000
2021-12-27,882.94,890.11,894.95,882.35,1140000
2021-12-24,888.0,888.39,893.73,885.06,1080000
2021-12-23,886.95,882.86,889.34,879.76,1030000
2021-12-22,879.4,881.07,886.62,876.25,1100000
2021-12-21,877.02,879.35,881.66,868.99,1100000
2021-12-20,875.78,890.92,891.86,873.75,1730000
2021-12-17,898.68,875.73,906.3,875.73,2770000
2021-12-16,879.65,883.12,884.61,870.94,1390000
2021-12-15,876.87,882.0,883.0,873.47,1310000
2021-12-14,879.59,873.49,883.67,870.02,1180000
2021-12-13,880.69,881.76,893.27,879.73,1780000
2021-12-10,882.63,874.93,884.2,871.07,2370000
2021-12-09,883.36,878.12,884.99,875.56,2170000
2021-12-08,877.87,879.42,895.33,874.86,2490000
2021-12-07,872.22,873.89,878.58,864.25,1940000
2021-12-06,868.2,857.37,878.71,844.94,2290000
2021-12-03,857.72,852.76,862.19,847.41,2460000
2021-12-02,852.23,826.24,852.23,821.04,3260000
2021-12-01,832.57,815.35,840.73,803.63,4050000
2021-11-30,808.63,838.59,842.82,804.77,3130000
2021-11-29,831.08,835.49,843.73,828.15,2530000
2021-11-26,853.31,862.58,869.68,851.34,2220000
2021-11-25,862.64,870.71,870.71,861.01,1510000
2021-11-24,869.37,877.16,881.97,866.52,2000000
2021-11-23,878.2,875.03,892.22,872.29,3080000
2021-11-22,869.91,861.5,871.47,856.45,1760000
2021-11-19,864.46,860.4,872.27,858.03,2110000
2021-11-18,857.21,855.84,865.78,850.04,1770000
2021-11-17,857.43,879.95,881.38,857.43,2029999
2021-11-16,880.87,886.97,889.34,878.39,1720000
2021-11-15,890.45,893.47,895.75,880.57,1570000
2021-11-12,889.02,863.46,894.66,863.14,3410000
2021-11-11,851.54,850.38,861.01,843.65,2049999
2021-11-10,856.97,878.04,878.04,855.47,2200000
2021-11-09,884.05,879.75,893.4,877.07,1920000
2021-11-08,878.32,870.59,881.65,859.52,2730000
2021-11-05,876.16,907.09,908.73,870.81,3840000
2021-11-04,903.69,918.74,924.41,900.09,1970000
2021-11-03,910.64,919.62,920.72,908.86,1440000
2021-11-02,916.13,922.98,936.1,915.25,1940000
2021-11-01,916.47,920.01,928.57,914.16,1760000
2021-10-29,921.41,932.94,934.42,918.07,1880000
2021-10-28,926.54,952.34,952.34,926.54,2400000
2021-10-27,957.1,966.13,968.76,955.66,1810000
2021-10-26,968.19,972.01,973.22,962.57,1670000
2021-10-25,964.43,946.82,965.15,934.36,2110000
2021-10-22,948.24,961.51,965.6,942.46,3190000
2021-10-21,966.81,969.81,979.06,963.79,5750000
2021-10-20,968.95,1000.32,1003.08,968.87,3010000
2021-10-19,1004.08,1004.85,1010.83,997.43,1670000
2021-10-18,1007.36,1012.96,1015.39,1004.11,2450000
2021-10-15,1004.59,1008.86,1011.17,994.03,2029999
2021-10-14,996.17,1002.83,1009.57,987.48,3260000
2021-10-13,981.84,959.05,986.31,952.44,3600000
2021-10-12,955.85,953.26,969.18,949.59,1930000
2021-10-08,946.03,945.09,958.29,942.34,2190000
2021-10-07,937.3,923.18,940.74,922.8,2020000
2021-10-06,914.23,942.55,952.59,914.23,2790000
2021-10-05,936.74,926.05,948.64,918.86,2670000
2021-10-01,938.68,957.73,960.69,934.47,2710000
2021-09-30,964.92,960.97,969.28,954.12,1780000
2021-09-29,964.79,964.77,967.98,951.28,2500000
2021-09-28,979.0,993.77,995.62,971.32,2590000
2021-09-27,986.96,986.2,997.78,980.62,1870000
2021-09-24,992.42,1005.45,1009.81,988.97,3030000
2021-09-23,996.54,1020.19,1021.11,992.86,4220000
2021-09-17,1034.07,1039.99,1041.04,1029.47,2940000
2021-09-16,1047.39,1050.88,1063.74,1041.0,2530000
2021-09-15,1040.94,1043.46,1050.56,1032.93,2530000
2021-09-14,1052.98,1067.17,1072.97,1048.91,2810000
2021-09-13,1062.94,1036.77,1064.58,1034.24,4139999
2021-09-10,1037.51,1038.83,1047.26,1029.94,3030000
2021-09-09,1032.5,1057.7,1063.57,1031.95,6440000
2021-09-08,1066.0,1051.17,1070.44,1047.38,8199999
2021-09-07,1049.82,1026.28,1050.99,1025.94,6070000
2021-09-06,1022.57,1022.13,1029.23,1015.78,1610000
2021-09-03,1020.26,1021.87,1023.94,1016.08,1700000
2021-09-02,1017.91,1019.76,1040.25,1015.91,2860000
2021-09-01,1018.67,1017.08,1024.08,1013.94,1830000
2021-08-31,1023.12,1001.47,1023.22,995.63,2470000
2021-08-30,1002.64,983.84,1008.77,981.27,3360000
2021-08-27,973.37,971.42,976.9,962.94,1890000
2021-08-26,977.54,979.92,987.74,973.05,1830000
2021-08-25,986.89,983.68,1005.61,974.37,3660000
2021-08-24,975.04,948.86,979.18,948.67,3790000
2021-08-23,936.15,935.0,948.34,921.28,3000000
2021-08-20,925.48,939.18,950.18,920.54,4150000
2021-08-19,939.55,976.62,978.37,939.11,4230000
2021-08-18,984.36,977.72,991.36,962.1,2800000
2021-08-17,978.51,1008.42,1008.42,975.52,3630000
2021-08-13,1005.71,1017.85,1025.23,994.38,3040000
2021-08-12,1014.37,1018.79,1026.0,1012.56,2440000
2021-08-11,1014.49,1020.86,1032.69,1010.6,2720000
2021-08-10,1008.95,1015.34,1020.58,1005.32,1830000
2021-08-09,1011.42,1018.97,1020.37,1007.25,2310000
2021-08-06,1025.2,1032.01,1036.49,1022.74,1800000
2021-08-05,1032.01,1029.19,1038.2,1026.51,1750000
2021-08-04,1036.55,1027.99,1038.8,1023.44,2440000
2021-08-03,1022.18,1043.94,1044.71,1016.28,4590000
2021-08-02,1055.56,1079.38,1080.41,1046.84,2790000
2021-07-30,1068.69,1058.82,1077.87,1053.54,5050000
2021-07-29,1056.3,1071.58,1072.62,1047.39,2850000
2021-07-28,1065.43,1066.91,1076.52,1057.77,3080000
2021-07-27,1064.7,1060.77,1079.95,1057.42,4630000
2021-07-26,1049.96,1067.39,1075.7,1049.96,3280000
2021-07-23,1059.12,1036.09,1067.5,1031.85,5120000
2021-07-22,1028.65,1010.08,1029.79,1005.93,3840000
2021-07-21,998.11,996.39,1003.55,993.12,2510000
2021-07-20,983.68,985.61,992.17,976.18,3440000
2021-07-19,992.12,1010.51,1010.51,988.92,3250000
2021-07-16,1023.75,1020.7,1028.49,1013.97,2600000
2021-07-15,1028.22,1012.94,1029.08,1009.53,3260000
2021-07-14,1012.94,1009.34,1018.14,998.79,2740000
2021-07-13,1000.48,1001.97,1006.43,993.62,3170000
2021-07-12,998.12,980.53,1010.15,980.53,4059999
2021-07-09,979.65,999.2,999.2,962.51,5500000
2021-07-08,999.2,998.44,1027.44,998.01,5750000
2021-07-07,998.66,1005.84,1006.0,992.56,3030000
2021-07-06,1007.66,1011.18,1015.37,1006.53,2270000
2021-07-05,1011.18,1016.11,1022.05,1007.54,2750000
2021-07-02,1013.58,1009.69,1025.76,1009.69,3450000
2021-07-01,1009.47,1017.63,1019.25,1006.2,2630000
2021-06-30,1017.22,1021.24,1028.21,1009.44,3440000
2021-06-29,1019.39,1049.26,1049.26,1017.31,14790000
2021-06-28,1050.64,1042.51,1058.57,1031.08,4520000
2021-06-25,1041.96,1042.87,1059.44,1039.94,6480000
2021-06-24,1040.67,1006.93,1040.73,1006.93,6450000
2021-06-23,1006.96,1021.35,1029.19,1005.58,4430000
2021-06-22,1018.46,989.3,1035.0,989.3,7610000
2021-06-21,987.39,1009.11,1009.11,983.79,3290000
2021-06-18,1009.11,1014.28,1014.28,1000.58,4200000
2021-06-17,1014.28,1027.86,1027.86,1011.11,2790000
2021-06-16,1029.6,1026.48,1035.12,1020.68,2760000
2021-06-15,1025.82,1034.28,1038.8,1018.57,3280000
2021-06-14,1033.62,1040.96,1044.8,1028.81,3130000
