Date,Close,Open,High,Low,Volume
2023-03-07,1473.33,1485.84,1489.32,1473.33,11920000
2023-03-06,1492.76,1496.98,1498.91,1484.3,9730000
2023-03-03,1486.42,1494.57,1500.82,1478.06,10540000
2023-03-02,1488.62,1467.94,1497.9,1467.94,14870000
2023-02-28,1461.17,1464.99,1481.89,1460.38,13990000
2023-02-27,1456.69,1456.3,1458.81,1432.75,6850000
2023-02-24,1468.01,1478.5,1486.82,1465.37,6770000
2023-02-23,1478.56,1463.86,1492.73,1463.64,8330000
2023-02-22,1458.21,1470.17,1472.62,1456.7,9880000
2023-02-21,1485.08,1490.28,1491.52,1473.16,7570000
2023-02-20,1486.67,1482.21,1491.57,1471.63,7150000
2023-02-17,1483.38,1477.11,1492.54,1474.56,7470000
2023-02-16,1491.41,1460.51,1494.0,1459.47,11820000
2023-02-15,1450.57,1469.92,1476.61,1445.12,10880000
2023-02-14,1467.16,1461.22,1479.76,1457.21,9930000
2023-02-13,1451.56,1453.91,1460.6,1440.31,11310000
2023-02-10,1456.83,1450.7,1458.29,1443.19,17470000
2023-02-09,1453.25,1451.68,1468.71,1448.7,12510000
2023-02-08,1458.67,1451.08,1460.08,1443.15,9180000
2023-02-07,1445.99,1444.72,1446.18,1435.11,8620000
2023-02-06,1441.49,1458.85,1460.34,1441.49,9750000
2023-02-03,1460.21,1437.18,1466.9,1434.05,13410000
2023-02-02,1435.72,1448.13,1454.85,1431.24,11670000
2023-02-01,1439.49,1425.44,1445.25,1424.52,9730000
2023-01-31,1417.52,1429.36,1436.75,1416.19,10510000
2023-01-30,1429.92,1457.74,1463.46,1428.4,9880000
2023-01-27,1453.03,1468.92,1476.22,1449.26,12230000
2023-01-26,1462.1,1422.13,1466.62,1419.98,13030000
2023-01-25,1414.57,1414.45,1421.5,1410.78,7700000
2023-01-20,1403.38,1396.32,1404.01,1394.09,6170000
2023-01-19,1399.78,1390.01,1401.64,1386.99,6270000
2023-01-18,1402.71,1408.78,1411.01,1392.35,8870000
2023-01-17,1409.43,1413.68,1417.94,1402.53,7030000
2023-01-16,1409.18,1408.36,1416.3,1394.8,9240000
2023-01-13,1416.84,1409.66,1427.38,1409.66,11200000
2023-01-12,1397.61,1410.91,1411.65,1396.77,12000000
2023-01-11,1402.34,1408.66,1413.25,1395.86,7100000
2023-01-10,1400.5,1403.73,1409.67,1392.66,8369999
2023-01-09,1402.6,1380.83,1407.69,1370.57,9800000
2023-01-06,1366.72,1342.8,1376.33,1341.96,9720000
2023-01-05,1355.31,1346.67,1362.52,1343.3,8810000
2023-01-04,1346.37,1340.34,1353.5,1334.37,7190000
2023-01-03,1350.02,1346.02,1357.09,1319.6,9680000
2023-01-02,1343.91,1341.96,1358.22,1337.12,10490000
2022-12-29,1327.27,1349.29,1349.77,1325.84,9620000
2022-12-28,1361.0,1362.12,1369.46,1354.92,11460000
2022-12-27,1391.63,1384.0,1395.6,1381.74,11110000
2022-12-26,1377.29,1368.79,1381.74,1363.88,7120000
2022-12-23,1367.88,1366.43,1379.46,1366.3,8320000
2022-12-22,1383.18,1360.09,1384.46,1359.11,9400000
2022-12-21,1355.24,1356.69,1363.63,1347.68,10450000
2022-12-20,1354.03,1358.6,1360.81,1339.45,15700000
2022-12-19,1363.06,1374.23,1377.4,1354.87,10590000
2022-12-16,1383.71,1367.87,1390.83,1366.61,14450000
2022-12-15,1380.68,1382.79,1397.09,1379.9,6310000
2022-12-14,1389.25,1366.91,1393.67,1363.16,9300000
2022-12-13,1362.28,1397.18,1397.18,1356.87,10380000
2022-12-12,1392.01,1402.0,1404.98,1389.19,5580000
2022-12-09,1403.46,1404.71,1406.52,1392.4,7510000
2022-12-08,1392.75,1402.8,1403.79,1385.84,9580000
2022-12-07,1400.97,1397.4,1409.65,1390.93,7470000
2022-12-06,1397.9,1405.73,1409.37,1392.99,7910000
2022-12-05,1412.97,1430.41,1435.01,1407.18,10620000
2022-12-02,1422.82,1430.93,1438.52,1420.76,9140000
2022-12-01,1435.74,1442.74,1445.29,1429.89,8410000
2022-11-30,1426.92,1405.92,1429.09,1404.55,15450000
2022-11-29,1410.87,1395.4,1412.91,1384.2,8550000
2022-11-28,1391.62,1383.88,1397.5,1373.61,6020000
2022-11-25,1395.09,1404.28,1407.14,1392.72,5340000
2022-11-24,1402.01,1413.63,1415.52,1396.97,6820000
2022-11-23,1402.08,1395.59,1404.88,1389.18,10670000
2022-11-22,1389.83,1404.9,1405.74,1387.52,6790000
2022-11-21,1409.41,1424.16,1425.64,1401.63,7800000
2022-11-18,1420.98,1418.28,1434.54,1414.08,6710000
2022-11-17,1417.28,1438.25,1440.74,1417.28,7800000
2022-11-16,1436.57,1453.75,1455.2,1428.26,8870000
2022-11-15,1453.31,1464.05,1464.17,1445.46,11000000
2022-11-14,1460.91,1448.94,1473.05,1446.73,15090000
2022-11-11,1438.81,1443.39,1452.8,1424.85,16660000
2022-11-10,1411.64,1408.68,1427.57,1402.93,10570000
2022-11-09,1419.53,1424.58,1429.85,1413.11,9880000
2022-11-08,1415.71,1425.4,1428.08,1409.05,8530000
2022-11-07,1414.87,1401.4,1416.44,1400.15,9660000
2022-11-04,1391.6,1368.2,1391.95,1361.78,10020000
2022-11-03,1371.88,1373.96,1380.24,1363.77,10350000
2022-11-02,1396.39,1385.58,1400.81,1375.59,8740000
2022-11-01,1392.69,1388.33,1399.97,1382.12,6790000
2022-10-31,1390.84,1408.13,1408.29,1373.02,8800000
2022-10-28,1397.37,1366.05,1403.44,1365.4,8369999
2022-10-27,1365.51,1344.57,1367.46,1344.57,7580000
2022-10-26,1340.98,1357.43,1358.01,1336.6,9300000
2022-10-25,1354.32,1356.29,1356.57,1340.09,8740000
2022-10-24,1350.01,1396.07,1398.85,1344.28,10170000
2022-10-21,1382.58,1388.7,1390.67,1375.35,7260000
2022-10-20,1393.03,1394.55,1399.24,1380.08,8520000
2022-10-19,1398.26,1394.36,1424.64,1393.86,10150000
2022-10-18,1398.78,1396.78,1402.92,1373.26,9310000
2022-10-17,1368.56,1357.02,1374.53,1342.99,6160000
2022-10-14,1370.43,1369.61,1381.45,1358.99,7510000
2022-10-13,1351.16,1371.0,1373.48,1351.16,8400000
2022-10-12,1367.81,1362.73,1375.79,1347.99,8460000
2022-10-11,1369.42,1389.56,1394.42,1360.7,11220000
2022-10-07,1422.43,1415.04,1425.35,1407.78,8109999
2022-10-06,1427.82,1433.19,1435.13,1419.92,8020000
2022-10-05,1419.8,1462.92,1466.62,1397.88,10670000
2022-10-04,1433.22,1423.66,1440.26,1415.73,8930000
2022-09-30,1405.99,1451.58,1457.16,1400.35,11770000
2022-09-29,1449.48,1458.32,1468.43,1447.98,9580000
2022-09-28,1443.17,1459.02,1472.48,1425.35,10380000
2022-09-27,1481.49,1474.23,1481.49,1454.88,9430000
2022-09-26,1461.37,1497.85,1497.85,1457.3,10600000
2022-09-23,1516.13,1546.22,1547.66,1515.08,8199999
2022-09-22,1547.17,1544.21,1556.6,1536.21,8109999
2022-09-21,1561.74,1565.07,1570.39,1553.66,7300000
2022-09-20,1578.76,1577.1,1587.6,1573.37,9680000
2022-09-19,1565.87,1574.44,1576.32,1554.18,7040000
2022-09-16,1569.92,1561.7,1575.11,1560.55,10870000
2022-09-15,1558.96,1572.22,1581.29,1558.94,8890000
2022-09-14,1571.01,1563.88,1581.05,1556.1,7930000
2022-09-13,1594.75,1598.51,1598.66,1580.34,9980000
2022-09-08,1587.4,1596.16,1596.8,1573.26,12750000
2022-09-07,1584.22,1579.75,1593.92,1566.73,9400000
2022-09-06,1585.47,1576.33,1586.36,1570.23,9140000
2022-09-05,1571.08,1567.52,1585.21,1564.22,8380000
2022-09-02,1561.23,1572.38,1587.69,1552.02,9290000
2022-09-01,1552.16,1555.84,1563.65,1538.13,8720000
2022-08-31,1573.43,1555.79,1577.66,1551.15,9270000
2022-08-30,1566.22,1529.37,1567.25,1526.98,9360000
2022-08-29,1517.31,1531.56,1531.56,1505.21,6600000
2022-08-26,1553.6,1556.29,1559.83,1548.33,5990000
2022-08-25,1553.32,1525.83,1553.32,1525.73,8680000
2022-08-24,1520.14,1530.65,1534.71,1504.44,9310000
2022-08-23,1525.6,1536.76,1546.28,1521.56,7510000
2022-08-22,1540.73,1535.74,1550.76,1531.0,6080000
2022-08-19,1551.96,1545.12,1559.56,1537.38,7990000
2022-08-18,1538.32,1542.16,1544.93,1520.15,10120000
2022-08-17,1564.76,1589.59,1596.97,1558.1,12890000
2022-08-16,1591.09,1604.46,1609.51,1575.53,8910000
2022-08-12,1601.71,1587.77,1602.91,1579.5,9300000
2022-08-11,1588.05,1588.87,1593.7,1579.55,9380000
2022-08-10,1573.66,1591.01,1592.74,1572.48,8630000
2022-08-09,1589.63,1590.81,1592.76,1571.73,12990000
2022-08-08,1591.34,1575.1,1593.08,1570.55,7620000
2022-08-05,1582.05,1591.52,1599.34,1578.01,11600000
2022-08-04,1591.41,1597.6,1598.79,1579.82,7680000
2022-08-03,1590.72,1580.23,1590.85,1574.39,7890000
2022-08-02,1576.55,1580.94,1581.42,1563.47,10150000
2022-08-01,1576.96,1573.88,1585.6,1569.98,6410000
2022-07-29,1580.66,1580.52,1584.91,1569.16,7550000
2022-07-28,1568.33,1580.73,1582.83,1561.75,6790000
2022-07-27,1569.32,1570.78,1574.95,1553.69,6980000
2022-07-26,1573.9,1564.42,1573.91,1555.91,5100000
2022-07-25,1570.62,1546.23,1574.18,1545.2,7540000
2022-07-22,1539.44,1548.92,1556.56,1535.63,7990000
2022-07-21,1542.29,1531.95,1562.5,1526.42,8900000
2022-07-20,1536.61,1548.84,1551.39,1532.35,8279999
2022-07-19,1531.86,1505.89,1532.37,1502.67,8060000
2022-07-18,1510.35,1507.67,1521.94,1497.62,6610000
2022-07-15,1493.87,1494.27,1501.15,1462.69,8000000
2022-07-14,1489.76,1485.02,1501.32,1480.38,7530000
2022-07-13,1497.66,1469.85,1505.82,1461.74,8039999
2022-07-12,1462.24,1468.5,1477.07,1447.71,8369999
2022-07-11,1469.84,1490.67,1498.49,1467.91,9120000
2022-07-08,1478.37,1466.63,1489.03,1463.6,7040000
2022-07-07,1453.18,1456.23,1463.54,1435.47,6560000
2022-07-06,1438.28,1469.41,1480.9,1438.08,8750000
2022-07-05,1480.01,1490.75,1493.46,1458.09,7830000
2022-07-04,1478.71,1483.53,1496.96,1453.98,8369999
2022-07-01,1479.7,1495.17,1508.56,1470.72,8630000
2022-06-30,1479.31,1479.63,1509.41,1478.92,10480000
2022-06-29,1478.44,1490.91,1501.23,1465.02,12020000
2022-06-28,1531.7,1517.84,1542.58,1513.83,7650000
2022-06-27,1516.76,1474.04,1526.24,1474.04,9580000
2022-06-24,1462.01,1447.14,1471.01,1434.97,8230000
2022-06-23,1443.66,1459.09,1473.07,1436.48,11150000
2022-06-22,1451.86,1487.55,1488.44,1451.79,8700000
2022-06-21,1481.74,1464.9,1491.27,1452.72,7330000
2022-06-20,1458.47,1486.82,1487.57,1442.17,8240000
2022-06-17,1476.8,1460.04,1483.94,1446.55,12580000
2022-06-16,1492.71,1525.92,1529.14,1492.49,8950000
2022-06-15,1502.37,1517.14,1532.58,1494.5,10180000
2022-06-14,1507.12,1509.24,1519.55,1486.0,11360000
2022-06-13,1530.37,1576.79,1576.79,1527.69,10900000
2022-06-10,1600.87,1589.65,1604.16,1583.08,8570000
2022-06-09,1606.41,1591.75,1606.41,1580.61,10460000
2022-06-08,1595.67,1607.76,1612.53,1591.07,7290000
2022-06-07,1604.37,1612.56,1615.34,1598.29,7080000
2022-06-03,1617.83,1628.06,1629.59,1607.1,7630000
2022-06-02,1619.7,1618.32,1621.29,1609.62,8410000
2022-05-31,1633.17,1601.1,1633.21,1599.67,15710000
2022-05-30,1599.04,1590.68,1602.17,1585.67,6650000
2022-05-27,1577.33,1579.94,1584.91,1571.49,7480000
2022-05-26,1562.95,1572.23,1582.61,1555.48,7430000
2022-05-25,1568.23,1575.08,1577.16,1555.98,7510000
2022-05-24,1565.11,1578.86,1584.97,1562.82,6340000
2022-05-23,1585.02,1592.89,1595.49,1574.22,6750000
2022-05-20,1581.07,1559.6,1581.57,1557.78,8740000
2022-05-19,1549.05,1569.53,1569.56,1547.65,11140000
2022-05-18,1592.69,1596.38,1601.49,1580.88,8330000
2022-05-17,1593.6,1594.18,1598.4,1585.52,10300000
2022-05-16,1587.18,1610.47,1613.08,1583.64,8940000
2022-05-13,1597.06,1573.35,1597.08,1571.97,12320000
2022-05-12,1563.1,1562.65,1581.24,1556.95,14030000
2022-05-11,1575.62,1545.77,1579.23,1539.95,10790000
2022-05-10,1557.44,1544.07,1558.99,1520.01,10850000
2022-05-09,1554.25,1570.5,1573.26,1543.5,8770000
2022-05-06,1575.82,1579.94,1583.26,1571.69,7260000
2022-05-04,1591.04,1590.14,1593.66,1581.87,5770000
2022-05-03,1589.52,1600.68,1605.15,1587.21,6480000
2022-05-02,1609.62,1598.73,1612.41,1593.23,6720
2022-04-29,1604.4,1601.91,1608.27,1593.38,7660000
2022-04-28,1610.28,1601.06,1610.28,1589.08,8130000
2022-04-27,1592.23,1585.07,1596.91,1568.48,9220000
2022-04-26,1601.08,1589.89,1619.97,1588.9,14660000
2022-04-25,1564.43,1571.26,1577.96,1550.82,12020000
2022-04-22,1592.43,1589.14,1602.0,1579.36,9350000
2022-04-21,1601.35,1602.66,1613.95,1595.7,9880000
2022-04-20,1596.69,1580.15,1604.67,1574.86,10910000
2022-04-19,1580.3,1580.96,1586.48,1574.67,8000000
2022-04-18,1579.03,1547.87,1580.64,1545.51,9420000
2022-04-15,1552.45,1550.08,1558.72,1544.59,7920000
2022-04-14,1559.3,1572.18,1576.4,1557.54,9800000
2022-04-13,1569.66,1552.3,1570.82,1550.51,7410000
2022-04-12,1544.55,1546.94,1556.25,1535.35,7830000
2022-04-11,1558.19,1533.16,1568.89,1532.94,9290000
2022-04-08,1540.67,1550.54,1554.58,1531.97,7850000
2022-04-07,1549.75,1565.82,1571.94,1549.74,10760000
2022-04-06,1576.06,1557.02,1586.79,1547.06,11570000
2022-04-05,1568.55,1566.71,1569.69,1552.67,8780000
2022-04-04,1562.58,1553.97,1565.68,1549.39,7480000
2022-04-01,1561.68,1547.18,1561.7,1538.69,8820000
2022-03-31,1560.8,1552.13,1563.89,1548.67,7210000
2022-03-30,1559.8,1557.08,1573.01,1551.3,11190000
2022-03-29,1536.84,1535.73,1547.23,1527.66,9500000
2022-03-28,1524.52,1514.53,1527.86,1504.59,7090000
2022-03-25,1521.95,1529.96,1530.78,1517.08,7570000
2022-03-24,1528.57,1518.78,1528.57,1514.37,8480000
2022-03-23,1531.67,1526.61,1544.36,1520.27,10110000
2022-03-22,1519.27,1505.64,1521.83,1504.76,10360000
2022-03-21,1502.9,1523.92,1525.83,1501.06,8080000
2022-03-18,1520.17,1521.54,1523.38,1510.04,10270000
2022-03-17,1517.15,1533.01,1541.84,1517.15,10440000
2022-03-16,1512.47,1487.72,1512.47,1477.91,9670000
2022-03-15,1472.46,1461.63,1485.38,1458.45,9160000
2022-03-14,1476.01,1497.9,1498.93,1467.36,10820000
2022-03-11,1508.71,1511.89,1516.82,1499.3,13080000
2022-03-10,1517.03,1510.34,1520.22,1506.77,11640000
2022-03-08,1489.17,1484.97,1508.3,1479.29,9590000
2022-03-07,1508.96,1542.5,1542.5,1497.53,10670000
2022-03-04,1549.22,1564.07,1567.71,1545.7,7070000
2022-03-03,1568.09,1554.65,1575.25,1548.82,10220000
2022-03-02,1537.13,1537.41,1548.24,1532.5,9880000
2022-02-28,1552.72,1535.71,1552.76,1513.8,10830000
2022-02-25,1546.56,1542.5,1553.04,1533.48,9660000
2022-02-24,1530.45,1570.23,1573.59,1521.28,13180000
2022-02-23,1587.7,1590.02,1591.53,1574.18,7350000
2022-02-22,1578.89,1574.99,1586.57,1568.66,9030000
2022-02-21,1601.58,1569.3,1604.23,1563.29,8289999
2022-02-18,1593.01,1581.62,1600.03,1576.47,7440000
2022-02-17,1598.35,1599.84,1619.69,1579.38,13520000
2022-02-16,1598.71,1594.99,1602.31,1583.78,9310000
2022-02-15,1569.27,1568.08,1583.94,1557.47,9200000
2022-02-14,1559.87,1574.7,1583.91,1559.87,10850000
2022-02-11,1597.52,1592.46,1608.69,1585.85,11860000
2022-02-10,1612.45,1623.45,1623.58,1598.48,11330000
2022-02-09,1615.64,1607.12,1615.77,1594.72,8359999
2022-02-08,1591.48,1611.36,1624.79,1582.16,11380000
2022-02-07,1598.49,1604.57,1605.56,1580.63,12300000
2022-02-04,1610.33,1599.0,1613.7,1584.61,9920000
2022-02-03,1601.52,1605.77,1625.06,1601.52,9040000
2022-01-28,1591.85,1557.25,1593.32,1522.22,11460000
2022-01-27,1547.83,1576.45,1596.2,1541.42,13500000
2022-01-26,1576.45,1586.02,1596.47,1566.61,9690000
2022-01-25,1580.79,1610.46,1611.21,1558.39,11640000
2022-01-24,1615.78,1634.7,1639.69,1602.68,7830000
2022-01-21,1641.48,1644.48,1646.36,1630.52,7530000
2022-01-20,1660.56,1650.88,1662.98,1639.38,6930000
2022-01-19,1651.44,1660.44,1677.36,1645.79,8990000
2022-01-18,1670.28,1698.16,1700.77,1663.49,8350000
2022-01-17,1692.11,1718.48,1719.48,1680.35,8119999
2022-01-14,1720.0,1726.86,1735.06,1715.56,8010000
2022-01-13,1736.35,1744.32,1756.27,1729.86,11240000
2022-01-12,1749.11,1732.67,1751.03,1727.72,7890000
2022-01-11,1724.85,1739.14,1750.12,1716.06,8279999
2022-01-10,1734.83,1773.23,1781.54,1731.02,10120000
2022-01-07,1778.99,1769.15,1788.43,1768.59,8450000
2022-01-06,1767.85,1746.92,1787.12,1743.4,11410000
2022-01-05,1756.7,1749.87,1779.17,1747.51,13600000
2022-01-04,1741.62,1741.64,1750.26,1731.31,8130000
2022-01-03,1740.03,1742.54,1747.29,1727.57,5760000
2021-12-30,1731.95,1751.96,1756.72,1729.53,7330000
2021-12-29,1757.45,1759.98,1769.41,1747.69,8070000
2021-12-28,1775.53,1772.54,1775.53,1751.27,9290000
2021-12-27,1766.4,1779.53,1782.69,1766.17,6380000
2021-12-24,1774.68,1747.02,1777.84,1746.07,12390000
2021-12-23,1736.58,1732.4,1739.31,1726.89,6080000
2021-12-22,1723.04,1711.94,1731.24,1708.88,7460000
2021-12-21,1700.5,1706.95,1712.2,1691.04,13410000
2021-12-20,1695.89,1723.89,1724.9,1692.92,6890000
2021-12-17,1729.4,1719.13,1742.55,1714.7,7580000
2021-12-16,1730.56,1733.94,1738.24,1711.73,7360000
2021-12-15,1719.84,1731.01,1735.02,1716.71,6860000
2021-12-14,1734.73,1728.21,1750.67,1725.88,6710000
2021-12-13,1742.84,1751.43,1771.78,1741.61,11190000
2021-12-10,1736.05,1725.55,1740.62,1718.8,8440000
2021-12-09,1732.27,1720.86,1744.71,1716.98,11780000
2021-12-08,1717.28,1738.29,1743.78,1714.31,9200000
2021-12-07,1723.93,1706.34,1724.75,1698.53,9790000
2021-12-06,1706.25,1689.21,1711.63,1674.65,7930000
2021-12-03,1696.17,1682.68,1704.82,1678.48,10590000
2021-12-02,1677.35,1620.37,1679.95,1616.61,11480000
2021-12-01,1641.23,1611.23,1645.9,1597.82,15190000
2021-11-30,1590.05,1644.96,1659.74,1583.6,27720000
2021-11-29,1628.61,1643.32,1648.67,1623.56,12410000
2021-11-26,1664.86,1703.81,1704.26,1659.59,11460000
2021-11-25,1709.54,1726.56,1727.95,1708.26,8119999
2021-11-24,1727.16,1740.38,1746.29,1718.93,8640000
2021-11-23,1740.64,1758.1,1760.38,1735.63,8860000
2021-11-22,1764.31,1719.22,1769.78,1712.51,11720000
2021-11-19,1726.88,1731.66,1743.25,1719.82,10150000
2021-11-18,1713.52,1735.21,1735.21,1713.52,10840000
2021-11-17,1738.38,1753.34,1754.12,1724.57,12530000
2021-11-16,1751.4,1764.04,1765.06,1743.96,11130000
2021-11-15,1777.1,1775.12,1782.57,1761.24,8140000
2021-11-12,1768.94,1747.27,1775.17,1744.85,9180000
2021-11-11,1739.89,1747.19,1753.07,1730.9,12560000
2021-11-10,1765.07,1784.23,1790.55,1759.39,8750000
2021-11-09,1798.99,1812.58,1830.86,1789.94,8310000
2021-11-08,1815.48,1801.67,1823.14,1791.68,12030000
2021-11-05,1799.29,1815.99,1817.7,1790.1,12020000
2021-11-04,1799.22,1788.8,1817.32,1787.98,12580000
2021-11-03,1775.91,1806.0,1807.66,1770.3,8130000
2021-11-02,1800.39,1781.24,1810.78,1781.24,9320000
2021-11-01,1780.74,1786.74,1793.44,1777.9,10030000
2021-10-29,1788.95,1828.73,1831.01,1778.1,9880000
2021-10-28,1816.99,1838.43,1848.66,1816.99,11650000
2021-10-27,1836.54,1850.55,1859.25,1832.38,9290000
2021-10-26,1849.19,1855.59,1856.24,1832.01,8250000
2021-10-25,1842.28,1815.29,1846.36,1802.42,9180000
2021-10-22,1816.76,1824.31,1833.38,1814.17,12340000
2021-10-21,1826.85,1834.92,1849.85,1820.78,12550000
2021-10-20,1830.51,1845.79,1854.17,1828.88,9980000
2021-10-19,1842.92,1848.92,1859.73,1834.19,9610000
2021-10-18,1844.42,1838.54,1852.34,1822.7,10840000
2021-10-15,1841.4,1843.82,1848.9,1827.9,10630000
2021-10-14,1839.48,1845.93,1848.47,1826.85,11990000
2021-10-13,1831.43,1790.44,1834.29,1789.75,13370000
2021-10-12,1780.66,1790.43,1798.9,1767.7,10020000
2021-10-08,1790.64,1778.06,1800.1,1771.32,12780000
2021-10-07,1763.58,1717.41,1767.66,1716.68,12050000
2021-10-06,1698.88,1742.31,1750.3,1698.88,13840000
2021-10-05,1733.28,1708.66,1743.72,1693.67,15420000
2021-10-01,1722.25,1760.04,1767.09,1720.48,10140000
2021-09-30,1771.03,1762.7,1777.3,1758.46,8060000
2021-09-29,1773.47,1751.76,1775.83,1748.64,11330000
2021-09-28,1775.4,1804.11,1804.81,1773.83,9250000
2021-09-27,1808.77,1808.54,1819.03,1804.87,7650000
2021-09-24,1821.19,1844.81,1846.3,1818.27,8450000
2021-09-23,1837.41,1823.49,1843.05,1816.03,9200000
2021-09-17,1847.73,1846.96,1854.39,1840.87,9550000
2021-09-16,1853.58,1859.53,1862.75,1838.27,8410000
2021-09-15,1850.5,1845.57,1862.83,1840.55,8230000
2021-09-14,1851.22,1833.59,1867.38,1833.56,12860000
2021-09-13,1824.46,1825.17,1834.3,1813.46,11590000
2021-09-10,1832.57,1853.64,1863.52,1818.82,11910000
2021-09-09,1854.71,1875.95,1883.98,1849.29,13190000
2021-09-08,1887.91,1867.33,1895.86,1864.8,11830000
2021-09-07,1878.98,1879.54,1885.57,1865.76,7310000
2021-09-06,1884.01,1880.1,1887.74,1873.82,7390000
2021-09-03,1880.53,1873.4,1886.4,1865.16,9640000
2021-09-02,1861.02,1873.01,1883.84,1855.33,9580000
