날짜,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2015-04-14,-0.4531430695632608,-0.0638997831709475,-1.4865808532494995,-0.2983770504862494,-0.0692105347957112,0.0240132106093216,-0.696680223034933,1.543566997318846,down,53.29,1099.89,13.67,17.74,0.79,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-04-15,-0.4534540852333402,-0.0677298609527497,0.0668021584013985,-1.4091042606839117,0.0250297319858861,0.0397111064970747,-0.4262771797300151,1.1925350665614902,down,56.39,1090.3,12.84,17.71,0.79,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-04-16,-0.4532698050235355,-0.0649913323428355,-1.088733269866659,-0.9233699942383944,0.171744692770873,0.2123879612623607,-0.0848147320217121,1.2161622157470815,down,56.71,1093.62,12.6,17.89,0.8,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-04-17,-0.4531162055602914,-0.0663990066093848,-0.0848236677503548,-0.4621452549988435,0.2809777292677246,0.3766121028573184,-0.1105973477786929,1.233038750879647,down,55.74,1082.59,13.89,17.94,0.8,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-04-20,-0.4530052264004833,-0.0665335674186123,0.132727115867803,-0.0933882774908939,0.3859271172745036,0.536006122640659,-0.2124701222331036,1.5064386200272026,down,56.38,1081.89,13.3,17.96,0.8,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-04-21,-0.4531393506848898,-0.0691746131942777,0.4982694212648353,-0.5947195157947536,0.4983728901389095,0.7074754469530411,-0.806727973217167,1.6211990589286458,down,55.26,1081.18,13.25,17.69,0.79,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-04-22,-0.453033166920876,-0.0678042598231544,-1.85905449890322,-0.2515861349112224,0.7478954146856391,0.8958501976060803,-0.75453389741645,1.742710111883115,down,56.16,1081.32,12.71,17.79,0.8,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-04-23,-0.452835968501993,-0.0652915396268469,-4.116282174782337,0.4658745705725232,1.0177652695602135,1.1192433313933383,0.269224601421703,1.4220559443643768,down,57.74,1083.0,12.48,18.42,0.82,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-04-24,-0.4526329471025029,-0.068781077993869,1.220774173860308,1.3872099796331725,1.07773634842123,1.236373785325036,0.5748429247849355,1.104777083872151,down,57.15,1080.02,12.29,18.64,0.83,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-04-27,-0.4528385129977205,-0.069050362646181,1.5941493035128511,0.6619507882202547,1.020978005927768,1.0467915042190925,0.3962511473463389,0.8617549779632125,down,56.99,1074.38,13.12,18.44,0.82,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-04-28,-0.4529325614744185,-0.0692613879647841,0.1898074436114855,0.2764827694355092,1.0391835120105766,0.9103405630409296,-0.0558878948309534,0.7706216882473607,down,57.06,1067.81,12.41,18.3,0.82,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-04-29,-0.4528177655710192,-0.06801901617158,0.8231283211625188,0.8402018951727382,1.0970127666265568,0.8185682486202179,0.4591355760219012,0.8550043639101866,down,58.58,1062.85,13.39,18.35,0.82,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-04-30,-0.4529329040026896,-0.0689461595563376,-1.2857327399452063,0.3711786700040161,1.1237855696895105,0.7267959341995067,-0.1458126278370074,0.8955080482283434,down,59.63,1068.97,14.55,18.2,0.81,2150539.7,1.75,94.625,105.51,106.7,98.2,100.4,3.6,60.4,0.5,0.6
2015-05-04,-0.4528273074299974,-0.0669435853419862,1.6462494049693277,0.9126164073721844,1.211600363735999,0.682117307442055,0.5893063433803151,0.858379670936699,down,58.93,1075.06,12.85,18.58,0.83,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-06,-0.4529274235503533,-0.0682309283943664,1.3261091118766746,0.4970685142892079,1.1205728333219562,0.558949201245837,0.752805857936777,0.7773723023003867,down,60.93,1079.58,15.15,11.65,0.77,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-07,-0.4531026022946712,-0.0675679878965912,0.4026364683826592,-0.3529664519904477,1.1023673272391477,0.4985726786006321,0.4691970846099909,0.7132414687966391,down,58.94,1078.67,15.13,11.5,0.76,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-08,-0.4532333991615878,-0.0685316459743508,-0.7800317370248108,-1.118332142467673,1.183756648550527,0.5251383485645221,0.1510018755116462,0.6828637055580218,down,59.39,1091.89,12.86,11.4,0.75,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-11,-0.4531639637877926,-0.0689457185497538,0.220788863976644,-0.8186474689038107,1.3401098184381774,0.6132880716265213,0.5635237276233342,0.8246266006715693,down,59.25,1085.8,13.85,11.47,0.76,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-12,-0.453080191159225,-0.0667755259661154,-2.466443527299287,-0.4287231724452531,1.478257482243019,0.6350236197787951,0.6729426335188128,1.0440215573949163,down,60.75,1095.95,13.86,11.55,0.76,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-13,-0.4530002352742486,-0.0662911825375725,-0.3103711818056281,-0.0254300429652597,1.5714268369020985,0.6579666983839731,1.1458335371590411,0.8550043639101866,down,60.5,1092.38,13.76,11.82,0.78,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-14,-0.4529042294931448,-0.0663926588861539,0.0320351356495724,0.5160076944029094,1.5028884610609368,0.5686094448690701,1.3011580759876795,0.7807476093269002,down,59.88,1091.4,12.74,11.81,0.78,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-15,-0.4529780688018531,-0.0692915655317559,2.660828669099678,0.1349959532919759,1.3893717760740123,0.4188756687089616,1.143947004298774,0.7571204601413088,down,59.69,1088.24,12.38,11.54,0.76,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-18,-0.4528619517179799,-0.0672401912080915,0.4297219648927627,0.8312893398251143,1.4054354579117847,0.2582741184727168,0.7616096779513557,0.6288587931338132,down,59.43,1081.84,12.73,11.58,0.76,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-19,-0.4529246833241853,-0.0672803040583224,-1.658096064130539,0.522692110913627,1.3957972488091217,0.2172180830739775,0.786134605134825,0.8786315130957779,down,57.26,1088.24,12.85,11.55,0.76,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-20,-0.4528518226676799,-0.0663714563330222,1.3183393284602418,0.9783465030609132,1.3915136003190487,0.1749545172223338,0.7597231450910888,0.8482537498571607,down,58.98,1093.5,12.88,11.69,0.77,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-21,-0.4529295765851998,-0.0685704089042439,-1.084099768194385,0.6051332478791508,1.2512241122691707,0.017975558344801,0.4025395902138952,0.8178759866185434,down,60.72,1095.41,12.11,11.44,0.75,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-22,-0.4528604837396755,-0.0665046549943725,1.610902406497979,1.0407343904942818,1.2394440789214711,-0.1136452610217456,1.2508505330472302,0.7537451531147953,down,59.72,1091.48,12.13,11.72,0.77,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-26,-0.4529275703481838,-0.0679462598672868,3.6146712368197895,0.7276808839089833,1.0113397968251046,-0.2766618721637985,1.1364008728577064,0.7064908547436125,down,58.03,1095.75,14.06,11.54,0.76,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-27,-0.4530057157265848,-0.0686510332224866,-0.1277040464915916,0.341098795705785,0.859270275427527,-0.3986224479071126,0.930139946801862,0.4162144504634916,down,57.51,1105.87,13.27,11.25,0.74,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-28,-0.4529051592127375,-0.068446881411304,0.2642366102695878,0.9471525593442284,0.8646248360401176,-0.4106977524361538,1.0665991570278324,0.3689601520923088,down,57.68,1107.42,13.31,11.28,0.74,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-05-29,-0.4528293136670134,-0.0664733378207388,1.2083677367296473,1.4518260059034471,0.8271429117519823,-0.4952248841394406,1.4577403033898293,0.5309748893649348,down,60.3,1107.0,13.84,11.36,0.75,2171395.4,1.75,94.89,98.46,99.02,97.8,100.6,3.7,60.4,0.5,0.6
2015-06-01,-0.4529215027045259,-0.0684497116790654,-0.1465690175858508,1.0541032235157186,0.691137072192177,-0.585789668107248,1.1018144370861471,0.4567181347816483,down,60.2,1111.42,13.97,11.13,0.73,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-02,-0.4528556394112712,-0.0685057822832411,0.3270378941596496,1.4997309908969272,0.6804279509669954,-0.6340908862234117,1.004972416925781,0.4837205909937521,down,61.26,1113.8,14.24,11.16,0.74,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-03,-0.4529234110763215,-0.0684156237450281,2.79877148112943,1.218985497446765,0.6397332903113057,-0.7149954265679863,0.3685819987290917,0.5816044947626304,down,59.64,1106.53,13.66,11.11,0.73,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-04,-0.4529858980194762,-0.0686643636858223,1.6322385784841176,0.9460384899257755,0.5947549811655433,-0.7922773755538486,-0.0973916177568247,0.4668440558611872,down,58.0,1105.69,14.71,10.98,0.72,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-05,-0.4530590033390323,-0.0679292163078529,-0.73137051334007,0.612931733808322,0.6343787296987149,-0.7777870101189995,-0.2571180665927528,0.4735946699142132,down,59.13,1111.7,14.21,10.89,0.72,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-08,-0.4529936293718791,-0.0664283306941141,-1.054054504289543,0.9995138220115204,0.7393281177054939,-0.6848071652453838,-0.1307203649548728,0.433090985596057,down,58.14,1122.3,15.29,11.08,0.73,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-09,-0.4530772062700061,-0.0669992141244089,-1.705206483173947,0.6274146362482116,0.7168389631326127,-0.5845821376543436,0.196278664158051,0.2744515553499441,down,60.14,1117.11,14.47,11.02,0.73,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-10,-0.4530194168574253,-0.0666750718398188,-1.2518735052761116,0.9683198782948356,0.7221935237452034,-0.5942423812775767,0.6452734849015654,0.2204466429257354,down,61.43,1119.08,13.22,11.19,0.74,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-11,-0.452938139791975,-0.0676737724148497,0.8258453813268046,1.4807918107832256,0.5947549811655433,-0.6944674088686166,0.77104234225269,0.28120216940297,down,60.77,1108.72,12.85,11.21,0.74,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-12,-0.4530988344836901,-0.0686222373674548,5.044733759065208,0.78561249366854,0.410558096092421,-0.8816346290687519,0.5163604061166626,0.1158121251038311,down,59.96,1110.4,13.78,10.99,0.72,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-15,-0.4531927361625576,-0.0678445291858882,1.4520552522297765,0.3065626437337411,0.3313105990260778,-1.0663867883630789,0.0541598553512804,-0.1879655072823417,down,59.52,1110.35,15.39,10.89,0.72,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-16,-0.4532522871491036,-0.0679160325749886,0.7605508322511858,-0.0187456264545413,0.3013250595955695,-1.0820846842508325,0.4484452231470555,-0.1845902002558287,down,59.97,1114.53,14.81,10.77,0.71,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-17,-0.4533409530386857,-0.0671194988739286,-0.0694984397703568,-0.5312175589429313,0.3559415778439952,-1.0265382834172436,0.0648502082261257,-0.1238346737785942,down,59.92,1116.77,14.5,10.72,0.71,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-18,-0.4534028527905187,-0.0682022018287239,-0.8777797100580725,-0.9166855777276768,0.4309054264202659,-0.9130304208442585,0.3289648086634873,0.0246788353879792,down,60.45,1111.59,13.19,10.65,0.7,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-19,-0.4533381149472973,-0.0691519955072653,0.4784178610389966,-0.6147727653269079,0.572265826592662,-0.7910698451009446,0.3100994800608188,0.0921849759182403,down,59.61,1103.25,13.96,10.69,0.7,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-22,-0.4532386838834835,-0.0674848830182109,-3.500061124831363,-0.1089852493492363,0.7371862934604575,-0.6763544520750553,0.4358683374119433,0.1461898883424484,down,59.68,1101.22,12.74,10.74,0.71,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-23,-0.4531872557102214,-0.0673299682470786,-1.1356860868123708,0.1728743135193782,0.8967521997156623,-0.5556014067846455,0.340912850111844,0.0179282213349533,down,61.01,1098.78,12.11,10.92,0.72,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-24,-0.4530785763830902,-0.0669557541890892,-0.3247476451574939,0.8335174786620199,0.9267377391461704,-0.4819420491574956,0.3509743586999342,-0.0732050683808985,down,60.27,1103.97,13.26,11.0,0.73,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-25,-0.4531318150629275,-0.0680564030957181,-0.8688814956221338,0.5694830264886541,0.894610375470626,-0.5568089372375493,0.6697984120850348,0.1596911164485008,down,59.7,1107.92,14.01,11.0,0.73,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-26,-0.4530481892321903,-0.0668383575843501,2.5918809033994563,1.1120348332752752,0.8571284511824907,-0.6365059471292198,0.7685269651056675,0.1934441867136311,down,59.63,1109.94,14.02,11.12,0.74,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-29,-0.4531141503906653,-0.067276909693415,0.1728557619832606,0.7989813266899768,0.6932788964372133,-0.7922773755538486,0.7402289722016644,0.1664417305015267,down,58.33,1120.9,18.85,10.89,0.72,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-30,-0.4532059479672967,-0.06701764265646,-0.2360870090774065,0.3310721709397075,0.6236696084735334,-0.8502388372932453,0.8276383280606959,0.3588342310127699,down,59.47,1118.22,18.23,10.89,0.72,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-07-01,-0.4532735239019064,-0.0680938193659506,0.7582845140863116,-0.0443692230789604,0.529429341691936,-0.9033701772210256,0.590564031953826,0.5377255034179608,down,56.96,1117.56,16.09,10.84,0.72,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-02,-0.4533397786560423,-0.0686612497391494,0.5003686812061514,-0.4354075889559715,0.4319763385427841,-0.9697843521307512,0.6748291663790796,0.6086069509747348,down,56.93,1122.93,16.79,10.76,0.71,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-06,-0.4533263711208626,-0.0685129737066832,-0.0892585907795315,-0.3897307427993973,0.2317157716318896,-1.03136840522886,0.5496891533147107,0.6254834861073002,down,52.53,1120.95,17.01,10.53,0.7,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-07,-0.4532417177053124,-0.0664455943492553,0.1561310273757185,0.0525548163264521,0.2724104322875794,-0.9516713953371896,0.6704272563717903,0.6997402406905866,down,52.33,1124.23,16.09,10.68,0.71,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-08,-0.4533080213920584,-0.0686530727760404,4.617483928336126,-0.3162021611814982,0.2156520897941173,-0.8852572204274641,0.177413335555382,0.7537451531147953,down,51.65,1132.93,19.66,10.47,0.69,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-09,-0.4532418155705327,-0.0662010435634224,-0.8366266503075883,0.0258171502835793,0.2906159383703879,-0.8128053932532182,0.3251917429429534,0.7469945390617694,down,52.78,1134.44,19.97,10.48,0.69,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-10,-0.4533227990403221,-0.067263099910539,-1.6628714076907398,-0.4142402700053636,0.367721611191695,-0.7657117055899584,-0.2621488208867977,0.8921327412018298,down,52.74,1131.03,16.83,10.48,0.69,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-13,-0.4532627587276746,-0.0664038894734087,-3.844869298255457,-0.1156696658599539,0.4630327900958105,-0.6509963125640692,0.0189445752929654,0.7706216882473607,down,52.2,1129.04,13.9,10.73,0.71,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-14,-0.4531734077815505,-0.0676897407659953,0.963857538279543,0.3667223923302042,0.3859271172745036,-0.5254131454620431,0.2981514386124617,0.645735328266378,down,53.04,1134.82,13.37,10.79,0.71,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-15,-0.4532494001251051,-0.0696133927355734,1.2288812257658108,-0.0321144594759773,0.2295739473868533,-0.6002800335420972,-0.3558466196133856,0.5546020385505261,down,51.41,1141.37,13.23,10.62,0.7,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-16,-0.4530721172785511,-0.0663963010625243,0.1010774626084117,1.0496469458419069,0.1899501988536816,-0.6811845738866716,0.0434695024764347,0.2643256342704052,down,50.91,1144.92,12.11,10.71,0.71,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-17,-0.4531613703594549,-0.0690613584646814,3.720847770037855,0.5939925536946205,0.0667953047640941,-0.6268457035059872,-0.3111986752537363,0.3048293185885613,down,50.89,1145.15,11.95,10.52,0.7,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-20,-0.4532586483884225,-0.0677478549995713,-1.216037940301904,0.0336156362127505,0.0432352380686947,-0.5676767113136862,-0.4413694426121502,0.0921849759182403,down,50.15,1148.11,12.25,10.44,0.69,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-21,-0.4532041863933315,-0.0674553608473451,0.981940802969228,0.3756349476778282,0.0625116562740214,-0.5169604322917143,-0.4948212069863782,0.196819493740144,down,50.36,1154.55,12.22,10.52,0.7,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-22,-0.4532649606951311,-0.0683247820949533,0.9244822301910742,0.0213608726097673,0.0250297319858861,-0.3986224479071126,-0.6432284586607051,0.2170713358992224,down,49.19,1146.86,12.12,10.36,0.69,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-23,-0.4532030609432981,-0.0671086391886991,1.5558992744019349,0.4001444748837945,0.0892844593369753,-0.306850133486401,-0.4728116569499313,0.2677009412969181,down,48.45,1155.53,12.64,10.42,0.69,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-24,-0.4532572293427283,-0.0682555693315469,1.563864484419511,0.0971175930645728,0.1289082078701469,-0.2754543417108947,-0.4061541625538352,0.2575750202173786,down,48.14,1160.26,13.74,10.23,0.68,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-27,-0.4531936169495402,-0.0666004039635497,-2.779003159492744,0.4781293341755063,0.3163178293108236,-0.2959823594102642,-0.3715677267822762,0.2913280904825094,neutral,47.39,1168.2,15.6,10.29,0.68,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-28,-0.4531117037601581,-0.0668039892320784,-0.1627106244319162,1.0039700996853322,0.487663768913728,-0.356358882055469,-0.4539463283472628,0.1563158094219879,neutral,47.98,1165.03,13.44,10.36,0.69,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-29,-0.4531896534081185,-0.0680724138356666,-2.3671447496246927,0.617388011482134,0.649371499413969,-0.303227542127689,-0.6155593100434579,0.2845774764294829,down,48.79,1159.52,12.5,10.29,0.68,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-30,-0.4531353871434681,-0.0664150377285655,-3.5816233624312046,0.9738902253871012,0.8881849027355171,-0.2235305322360185,0.4685682403232354,0.0618072126796224,neutral,48.52,1160.07,12.13,10.61,0.7,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-31,-0.4530475531082585,-0.0661733278076947,-0.0386966857965722,1.6077957244868692,0.9417305088614248,-0.0774193474346225,0.9634686939999102,-0.1879655072823417,neutral,47.12,1170.77,12.12,10.73,0.71,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-08-03,-0.4531302002867928,-0.0680101577269478,-1.2700513312244144,1.2345824693051075,0.9299504755137252,-0.071381695170102,1.3087042074287474,-0.0225754629832034,neutral,45.17,1164.64,12.56,10.65,0.7,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-04,-0.4530744171112279,-0.0668844700805268,0.4236290677958199,1.659042917735709,0.965290575556824,-0.0641365124526775,1.8256142111418687,0.0314294494410051,neutral,45.74,1168.7,13.0,10.76,0.71,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-05,-0.4531386166957377,-0.0680928868122873,-0.7594016224363519,1.3749552160301883,0.8956812875931441,-0.1534937659675806,1.3470637089208404,0.1529405023954749,neutral,45.15,1167.13,12.51,10.64,0.7,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-06,-0.4531974826257416,-0.068925737935382,2.0136104385737763,1.1020082085091985,0.8817594300004081,-0.2476811412941004,1.3017869202744357,0.2238219499522483,neutral,44.66,1171.94,13.77,10.65,0.7,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-07,-0.45328149991736,-0.0671402856907244,-1.1071159785419673,0.6775477600785971,0.8581993633050089,-0.3768868997548389,0.77104234225269,0.2474490991378397,neutral,43.87,1161.53,13.39,10.61,0.7,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-10,-0.4532382924226023,-0.0671170378778539,-0.7734754897606404,0.970548017131742,0.8250010875069461,-0.4106977524361538,1.1885949486584229,0.3250811607476397,neutral,44.96,1161.53,12.23,10.7,0.71,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-11,-0.4532891823371527,-0.0687146433273896,2.3089189451533843,0.7176542591429058,0.6868534237021044,-0.48918723187492,1.2093468101213585,0.4094638364104656,neutral,43.08,1157.05,13.71,10.58,0.7,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-12,-0.4533650278828769,-0.0671781413372021,1.792715338442501,0.3210455461736307,0.5701240023476258,-0.6002800335420972,1.1062163470934372,0.4499675207286218,neutral,43.3,1177.28,13.61,10.57,0.7,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-13,-0.4534444455091417,-0.0687435565667986,-0.265709899360422,-0.127924429462937,0.4319763385427841,-0.6461661907524529,1.006858949786048,0.3385823888536916,neutral,42.23,1173.0,13.49,10.37,0.69,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-17,-0.4533728081678899,-0.0678634191037552,-1.6381026620167731,0.2842812553646803,0.4084162718473847,-0.6208080512414667,1.2703447059366546,0.4195897574900045,neutral,41.87,1177.2,13.02,10.46,0.69,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-18,-0.4533195694880526,-0.0674075870361634,-0.3996212497311,0.6073613867160572,0.3227433020459326,-0.6002800335420972,1.7375760109960816,0.4837205909937521,neutral,42.62,1181.58,13.79,10.55,0.7,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-19,-0.4532640799081485,-0.0674437756614509,1.3120636129299712,0.9605213923656644,0.1246245593800743,-0.635298416676316,1.7740489796279075,0.5579773455770392,neutral,40.8,1184.45,15.25,10.55,0.7,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-20,-0.4533419806234988,-0.0676507552948871,2.715050094791148,0.5873081371839021,-0.1345361742693185,-0.7174104874737947,0.6471600177618324,0.6254834861073002,neutral,41.14,1181.21,19.14,10.4,0.69,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-21,-0.4534056908819071,-0.0670938740274198,3.0360382871694074,0.2664561446694324,-0.3626404563656851,-0.7524288706080133,0.0900039796963509,0.6727377844784823,neutral,40.45,1182.53,28.03,10.28,0.68,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-24,-0.4534964119411153,-0.0680768271621816,3.355778270933912,-0.2215062606129912,-0.5671846717666522,-0.6992975306802331,-0.1653068007264319,0.4229650645165175,up,38.24,1193.57,40.74,9.97,0.66,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-25,-0.4536102781249219,-0.0674035446116736,0.4040990158492818,-0.8955182587770689,-0.5853901778494608,-0.5531863458788374,-0.4338233111710829,0.1259380461833706,up,39.31,1189.58,36.02,9.89,0.65,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
