,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2014-10-01,0.1554500801596533,-0.0073659611912982,5.899342736019984,0.6592276157550871,0.3684859431827789,-1.0898449144928055,1.1522102936107526,1.197960961032991,down,90.73,1053.9,16.71,129.97,1.08,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-02,0.1554198381440527,-0.0074990742024335,-0.5107815771710976,0.4006020753164873,0.2199193783451783,-1.2986738567316198,0.9784570157057836,0.8391005930383975,down,91.01,1061.8,16.16,127.15,1.06,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-06,0.1554554865535037,-0.0070668918433374,1.5148419230662,0.7859644343763925,0.1703971900659782,-1.35918678885764,0.8456887302634489,0.9570118568080492,down,90.34,1060.1,15.46,127.64,1.06,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-07,0.1554328472792552,-0.007808806957708,0.3373461635412548,0.6097693450736017,0.0425979945067518,-1.4683473723006562,0.7469783963041478,0.9365055500655012,down,88.85,1067.9,17.2,125.43,1.04,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-08,0.1554999625904135,-0.0069756681739891,0.8975741980136518,1.3670991148838434,-0.0165091334393902,-1.5597100345301376,-0.0369317412205943,0.9211258200085904,down,87.31,1068.7,15.11,125.98,1.05,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-10,0.1554615265091334,-0.00735669547177,1.8982694794130304,1.1012609099708603,-0.1219434697757519,-1.632088247465181,0.2008966657456748,0.9211258200085904,down,85.82,1062.5,21.24,124.15,1.03,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-13,0.1554264694240098,-0.0068437876835209,-0.9998149775213948,0.8467568920890517,-0.1714656580549522,-1.6581918652450327,0.1916606111062082,0.951885280122412,down,85.74,1051.9,24.64,123.06,1.02,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-14,0.1554643986558664,-0.0073195671500818,1.048035889229748,1.2723040960776628,-0.1890380474443458,-1.5786944838245751,0.3550233275417767,1.131315464119709,down,81.84,1065.5,22.79,123.51,1.03,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-15,0.1554261315243942,-0.0072755212866725,0.3143353708849504,1.0105874137214708,-0.2369627457790556,-1.5454716975593092,0.3763817038955435,1.1774546542904434,down,81.78,1064.2,25.27,122.45,1.02,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-16,0.1554701429493325,-0.0068914594326348,-0.1031806237725538,1.5154739269282986,-0.2417552156125266,-1.454109035329828,0.3325104443580764,1.2646064579462732,down,82.7,1059.7,25.2,122.93,1.02,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-17,0.1554251600629992,-0.0073264730054504,-1.3931826447637443,1.2290281092313635,-0.2593276050019203,-1.3556272046149327,0.0421519766298397,1.2543533045749986,neutral,82.75,1060.0,21.99,122.36,1.02,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-20,0.1554580208006211,-0.0063589146763618,0.0857660932656963,1.6133600876520702,-0.2417552156125266,-1.289181632084401,0.1974331452558747,1.2389735745180877,down,82.71,1063.0,18.57,125.31,1.04,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-21,0.1554257513873266,-0.0072896578780152,0.0378047448243592,1.4165573855653275,-0.3871268005611465,-1.3034199690552293,-0.2187665669350967,1.4132771818297476,down,82.81,1054.9,16.08,123.45,1.03,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-22,0.1553880755801817,-0.0074003961982289,3.692782267624937,1.1775090772714836,-0.4733912575636243,-1.31884483410696,-0.4993117266088999,1.551694752341948,down,80.52,1054.1,17.87,123.03,1.02,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-23,0.1553535253444815,-0.0072272254863231,0.9909648616038984,0.9487645753696142,-0.5436808151211988,-1.335456227239593,-1.072524367670806,1.372264568344651,down,82.09,1052.2,16.53,120.92,1.0,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-24,0.1553199465701764,-0.0071747545416914,-0.7065879735127184,0.7220808347461412,-0.5085360363424115,-1.2440935650101117,-1.0061402249496385,1.4799226787430295,down,81.01,1058.4,16.11,119.48,0.99,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-27,0.1553529340201541,-0.0065448928517608,-0.1399828502407055,1.0414988328973993,-0.4078941698395208,-1.1966324417740175,-0.7902474477521031,1.61834024925523,neutral,81.0,1055.6,16.04,120.28,1.0,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-28,0.1553105698558421,-0.0073861887096797,-2.1249684696163724,0.7715391054276259,-0.3679569212272626,-1.1218811726771691,-1.0604020459565062,1.7567578197674305,neutral,81.42,1049.51,14.39,118.62,0.99,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-29,0.1553416566204818,-0.005958791099143,-0.1342293686504869,1.0662279682381417,-0.2497426653349783,-1.0139071173150551,-0.622266703996801,1.5311884455994005,down,82.2,1045.56,15.15,124.27,1.03,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-30,0.1552594203015232,-0.0077005430279107,5.150587900921695,0.5118831843498295,-0.3775418608942046,-0.902373477710234,-0.6649834567043349,1.2799861880031842,neutral,81.12,1053.1,14.52,120.54,1.0,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-31,0.1552057787375389,-0.005653594206905,-1.0555479132959245,0.0966397867531938,-0.3519820217823593,-0.8062647031571434,-0.6747967647587685,1.0903028506346135,down,80.54,1053.8,14.03,118.49,0.98,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-11-03,0.1551365980149799,-0.0073993257283196,0.3036651068246595,-0.4958290807854301,-0.2721075245578429,-0.8430470736651166,-0.9114706648951044,1.0954294273202505,down,78.78,1051.2,14.73,117.89,0.98,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-04,0.1550867155842197,-0.0075198938293529,1.019108662345594,-0.9821687424867004,-0.1219434697757519,-0.8074512312380459,-1.3640373422289762,1.1159357340627982,neutral,77.19,1081.6,14.89,116.2,0.97,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-05,0.1551296288354071,-0.0069477736291318,-0.835784345517909,-0.656568460500257,0.1352524112871909,-0.7682958045682681,-1.3472969931949426,1.049290237149517,neutral,78.68,1076.9,14.17,117.05,0.97,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-06,0.1551620249610575,-0.0068165912034661,-0.890602239558047,-0.3979429200616579,0.4291905610734115,-0.848979714069628,-0.6661379635342685,1.1825812309760804,neutral,77.91,1088.5,13.67,118.61,0.99,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-07,0.1552105557933551,-0.0064968666166143,-0.7909504342372682,0.0203916194525707,0.703958831525748,-0.8881351407394059,-0.2684103606222306,1.2441001512037246,neutral,78.65,1089.9,13.12,120.72,1.0,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-10,0.1552478937008844,-0.0066921401169684,-1.050402370392254,0.371751417418955,0.9403873433103168,-0.848979714069628,0.3099975611743761,1.3466316849164663,down,77.4,1064.4,12.67,122.82,1.02,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-11,0.1552861608323566,-0.0063445124152672,-1.9405248860449764,0.7581441571180575,1.135281116538137,-0.7445652429502211,0.6944483355421802,1.382517721715925,down,77.94,1087.4,12.92,125.95,1.05,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-12,0.155321471342192,-0.0063063938699584,-1.824101493866436,1.1383546129819742,1.263080312097363,-0.6164202102127672,1.2959463939374538,1.1672015009191683,down,77.18,1095.3,13.02,129.65,1.08,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-13,0.1552633948457523,-0.0073644567681578,1.1079021813318914,0.7169289315501527,1.227935533318576,-0.498953930203434,1.1649098687400192,0.8237208629814856,down,74.21,1093.5,13.79,128.33,1.07,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-14,0.1552193834208139,-0.0071163570580491,-1.319496715508625,0.3593868497485832,1.2407154528744984,-0.5120057390933598,0.6678946784537136,0.8134677096102118,down,75.82,1095.4,13.31,127.25,1.06,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-17,0.1552605649364712,-0.0070491278081097,-0.1768352159819746,0.7972986214075661,1.271067761819815,-0.4787829528280942,0.9311222356785168,0.8288474396671226,neutral,75.64,1100.0,13.99,128.84,1.07,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-18,0.1553004370911178,-0.0070774329334927,1.163418891491103,1.2589091477680945,1.2151556137626534,-0.522684491821481,0.8399161961137817,0.8852397832091309,down,74.61,1100.1,13.86,129.92,1.08,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-19,0.1552552430175247,-0.0076247313205322,1.502282035150298,0.9333088657816504,1.116111237204253,-0.6069279855655482,0.7504419167939479,0.7416956360112926,down,74.58,1100.4,13.96,126.96,1.06,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-20,0.1551893103550212,-0.0073155189974989,-0.678441039066453,0.4047235978732784,1.1448660562050788,-0.6733735580960798,0.7718002931477147,0.5622654520139958,neutral,75.58,1113.1,13.58,126.03,1.05,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-21,0.1552337019170271,-0.0072362785142318,-1.1993943541650978,0.9023974466057224,1.203973184151221,-0.636591187588107,1.1348926911617525,0.7006830225261962,down,76.51,1111.9,12.9,126.75,1.05,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-24,0.1552691391392183,-0.0059608525717632,-0.7843821894588924,1.3361876957079142,1.2119606338736726,-0.6425238279926188,1.787189050074093,0.6545438323554627,down,75.78,1111.7,12.62,129.0,1.07,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-25,0.1553297076453234,-0.0068629969310352,1.2994091350036974,2.178008677932359,1.0522116394246397,-0.7160885690085648,1.265929216359187,0.7109361758974709,down,74.09,1113.5,12.25,129.75,1.08,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-26,0.1552889485041858,-0.0076182025448115,2.193708878848011,1.931747705164131,0.8141856376955808,-0.8810159722539916,1.1643326153250524,0.5725186053852697,neutral,73.69,1107.9,12.07,126.89,1.05,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-28,0.1551969130963733,-0.0075714867393502,2.109691125626143,1.296002850779208,0.5442098370767151,-1.0898449144928055,0.4271800044126108,0.1213798570492089,neutral,66.15,1099.1,13.33,122.62,1.02,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-12-01,0.1551404416231079,-0.0060244123069478,-0.6064410428699055,0.8395442276146684,0.5426123471322248,-1.0411972631758093,-0.2788009220916307,0.0496077834502898,neutral,69.0,1088.5,14.16,122.1,1.01,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-02,0.1550793662675793,-0.0067367952288997,0.0564722229468712,0.2666525922207988,0.5937320253559154,-0.999668780344227,-0.3919425914250987,0.0239749000221051,neutral,66.88,1108.6,12.85,121.46,1.01,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-03,0.1551369781520475,-0.00661890486082,-1.6491749710736314,1.033255787783818,0.6576316231355285,-0.8727102756876752,-0.0513630765947611,0.1521393171630315,neutral,67.38,1113.21,12.5,121.54,1.01,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-04,0.1551664176560609,-0.0065131402523248,-0.4874793499897984,1.4742587013603938,0.7263236907486126,-0.7552439956783422,0.2262958160042083,0.0547343601359268,neutral,66.81,1114.7,12.38,123.9,1.03,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-05,0.1551246448160763,-0.0070262591740131,-0.977537471734432,1.109503955084441,0.6768015024694125,-0.6828657827432988,0.4023581075690439,0.1213798570492089,neutral,65.84,1110.14,11.89,123.86,1.03,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-08,0.1551467772409013,-0.0072163860046284,2.0742050550773223,1.453651088576441,0.6144993946342897,-0.6733735580960798,0.5738023718141458,0.3008100410465059,neutral,63.05,1119.6,14.21,124.43,1.03,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-09,0.1551196185592935,-0.0074326972771527,1.2082214657260453,1.219754683478585,0.4882976890195536,-0.7196481532512715,0.2586220072423422,0.1726456239055794,neutral,63.82,1111.4,15.35,122.2,1.02,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-10,0.1550817738023408,-0.0070572622886945,1.1769251581870952,0.8745771693473866,0.4451654605183147,-0.6721870300151777,0.1627979403578746,0.1675190472199424,neutral,60.94,1102.6,18.53,121.19,1.01,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-11,0.1550546573581849,-0.007343683107559,0.6973806152742609,0.6107997257127998,0.4339830309068824,-0.5238710199023835,0.1633751937728411,0.1316330104204828,neutral,59.95,1100.4,20.08,118.7,0.99,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-12,0.1550238240182569,-0.0071389062651714,0.1939948479941157,0.2975640113967266,0.5154550180758892,-0.4040316837312457,0.610746590372013,0.1777722005912163,neutral,57.81,1100.8,21.08,118.42,0.98,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-15,0.1550542772211173,-0.0062935786155634,-1.989733448905108,0.6870478930134222,0.6224868443567413,-0.3221612461489836,1.2180171829169533,0.1060001269922972,neutral,55.91,1103.1,20.42,121.31,1.01,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-16,0.1550191356610898,-0.0072702063334545,-0.2724633446350842,0.336718475686236,0.6113044147453089,-0.2331716400813071,1.0102059535289505,-0.1708350140321035,up,55.93,1097.9,23.57,119.44,0.99,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-17,0.1550493776766904,-0.007359932591474,-0.1800441294614865,0.7272327379421288,0.6911789119698254,-0.0836691018876105,0.5691843444944125,-0.0734300570049996,up,56.47,1079.5,19.44,119.8,1.0,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-18,0.1550762829335865,-0.0069786107976046,-2.3556373292974166,1.094048245496477,0.7694559192498516,0.0421028746880387,0.8277938743994819,0.1008735503066602,up,54.11,1098.9,16.81,120.41,1.0,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-19,0.1551121847677492,-0.0064863637018779,-1.536944475609532,1.6174816102088612,0.8221730874180324,0.1773670759109069,1.7923843308087926,-0.1144426704900961,up,56.52,1097.5,16.49,123.69,1.03,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-22,0.1551362178779123,-0.0066739031740005,0.5038367536320616,1.994600924155185,0.7263236907486126,0.1607556827782739,2.026749217285262,-0.1041895171188213,up,55.26,1099.3,15.25,124.22,1.03,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-23,0.1551086368217849,-0.0073962327402992,0.1127034177480049,1.8070716478212208,0.5633797164105991,0.0041339760991633,1.977105423598128,-0.0529237502624509,up,57.12,1099.1,14.8,122.03,1.01,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-24,0.1551407372852716,-0.0069285573698059,0.2393270183013605,2.3150493029456407,0.451555420296276,-0.1453685620945328,2.209161296414732,0.0393546300790159,up,55.84,1106.1,14.37,122.28,1.02,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-26,0.1551194073720337,-0.0073145365647801,1.1582514126554435,2.1903732456027307,0.2726365465133592,-0.2853788756410104,1.1129570613930184,0.1367595871061198,up,54.73,1102.1,14.5,121.29,1.01,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-29,0.1550985420707674,-0.0072570911293396,0.3449673330550955,2.067757949538216,0.1144850420088166,-0.4348814138347071,1.104875513583485,0.1777722005912163,up,53.61,1105.6,15.06,121.4,1.01,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-30,0.1550696094161774,-0.0071565160405431,0.0514582956351339,1.8946540021530167,-0.0708237915520614,-0.5653995027339657,1.1903090189985528,0.2956834643608689,up,54.12,1098.8,15.92,121.15,1.01,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2015-01-02,0.1550435066708685,-0.007539784780776,1.2352590687545888,1.7339146224381905,-0.2976673636696881,-0.6793061985005916,0.8872509761410493,0.5007465317863514,up,52.69,1093.6,17.79,121.32,1.01,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-05,0.1549897806319803,-0.0066933773121765,1.4336257017297651,1.374311779358226,-0.5660456743440634,-0.8038916469953387,0.7619869850932811,0.454607341615618,up,50.04,1111.0,19.92,119.2,0.99,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-06,0.1549464872437252,-0.0077662538310864,0.7391497634856024,1.0579849231245608,-0.7960842263506707,-0.8454201298269213,0.3117293214192762,0.3059366177321428,up,47.93,1108.5,21.12,115.8,0.96,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-07,0.1549001527589293,-0.0071626280030168,-0.172056316512975,0.6921997962094106,-0.9031160526315228,-0.8003320627526315,-0.0790712405131617,0.3572023845885132,up,48.65,1097.3,19.31,115.36,0.96,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-08,0.1548596892799553,-0.0076084319748457,-0.5219939721219701,0.3459919014390148,-0.9989654493009426,-0.6793061985005916,-0.5391422122416002,0.536632568585811,up,48.79,1097.8,17.01,115.14,0.96,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-09,0.154898547735755,-0.0065265117771094,0.1749951971872012,0.7818429118196022,-1.1012048057483237,-0.5689590869766729,-0.2176120601051632,0.6340375256129148,up,48.36,1094.3,17.55,117.49,0.98,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-12,0.154856099096539,-0.0070519605800096,1.550760444845658,0.4170881655436494,-1.3344383376439115,-0.482342537070801,-0.4640992682959328,0.7519487893825675,up,46.07,1081.8,19.6,116.43,0.97,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-13,0.154810820548042,-0.0072161982438946,0.6347159249912542,-0.0094894190841598,-1.559684419817048,-0.3672493132232729,-1.0609792993714726,0.628910948927278,up,45.89,1081.4,20.56,111.33,0.93,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-14,0.1547828593548471,-0.0074527019757423,0.8242423773749239,-0.2835706691107236,-1.6603262863199388,-0.2865654037219129,-1.4269579644603434,0.705809599211834,up,48.48,1077.1,21.48,108.26,0.9,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-15,0.1547490271558302,-0.0072066699709753,1.2425888037434347,-0.624626660685131,-1.676301185764842,-0.2533426174566469,-1.6480460223925797,0.7827082494963892,up,46.25,1082.0,22.39,107.7,0.89,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-16,0.1547214460997028,-0.0073413170106779,-1.9451471002854843,-0.9110724783820656,-1.61879154776319,-0.2877519318028151,-1.8206447934676149,0.8032145562389379,up,48.69,1075.5,20.95,106.11,0.88,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-20,0.1547100419876746,-0.0073314233444634,2.644899662812971,-1.1140574643039942,-1.4223002845908796,-0.4953943459607268,-1.7357885414675138,0.5161262618432623,up,46.39,1079.1,19.89,110.0,0.91,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-21,0.1546837702925579,-0.0070754579398827,-1.6557087451017394,-1.4056551851969166,-1.3711806063671892,-0.4704772562617777,-1.4304214849501438,0.449480764929981,up,47.78,1086.7,18.85,108.23,0.9,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-22,0.1547134209838311,-0.0071370746241548,-0.3783198850041379,-1.2047309605533838,-1.221016551585098,-0.5950627047565245,-1.4460073271542435,0.5212528385288993,up,46.31,1081.9,16.4,109.74,0.91,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-23,0.1546735065917326,-0.0074103459589365,1.6746577224232564,-1.641612351573169,-1.098009825859343,-0.6579486930443492,-1.5880116672360454,0.6699235624123744,up,45.59,1084.7,16.66,109.24,0.91,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-26,0.1547147725822937,-0.0067454703980703,-2.458551321075394,-1.3768045272993843,-0.8999210727425421,-0.7255807936557834,-1.3317111509908426,0.541759145271448,up,45.15,1084.5,15.52,156.35,0.92,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-27,0.1547441698488552,-0.0063017193288696,-1.6843320026426196,-1.180001825212641,-0.6618950710134831,-0.9450884886227188,-0.831232440214737,0.4187213048161584,up,46.23,1079.3,17.22,160.16,0.94,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-28,0.1547782132351319,-0.0062091104371786,-2.231768255060947,-0.9409535169187964,-0.4685987877301533,-1.0850988021691963,-0.363079920676765,0.0854938202497494,up,44.45,1076.7,20.44,166.85,0.98,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-29,0.1547314986132684,-0.0070146616375717,-0.2204720521169383,-1.4314147011768568,-0.4318565190068757,-1.191886329450408,-0.3827065367856317,-0.1913413207746513,up,44.53,1084.4,18.76,165.62,0.97,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-01-30,0.1547658376617087,-0.0063894713723692,-1.562785003492398,-1.1995790573573952,-0.340799592170927,-1.1657827116705564,0.2257185625892417,-0.1964678974602892,up,48.24,1098.8,20.97,167.25,0.98,2094265.7,2.0,94.643,109.1,100.73,98.6,100.0,3.5,60.6,0.8,0.8
2015-02-02,0.1548200283125685,-0.0069879661125036,-0.3175855567361501,-0.8028825112663173,-0.2784974843358042,-1.1361195096479977,0.031184161745473,-0.3041260078586669,up,49.57,1099.0,19.43,168.44,0.99,2110001.8,2.0,94.587,94.05,89.07,98.6,100.1,3.6,60.7,0.8,0.8
2015-02-03,0.1548732475020332,-0.0069092187933214,-1.235745327175193,-0.3587884557721486,-0.2593276050019203,-1.0898449144928055,-0.3740477355611317,-0.2272273575741109,up,53.05,1098.1,17.33,169.37,0.99,2110001.8,2.0,94.587,94.05,89.07,98.6,100.1,3.6,60.7,0.8,0.8
2015-02-04,0.1549171322146157,-0.0077851888388568,1.8872263045089288,0.0471815160717082,-0.2657175647798815,-1.0779796336837824,-0.311704366744731,-0.1605818606608296,up,48.45,1091.3,18.33,169.95,1.0,2110001.8,2.0,94.587,94.05,89.07,98.6,100.1,3.6,60.7,0.8,0.8
2015-02-05,0.1548684746699622,-0.007138419333808,-0.5163815072373942,-0.4175201522064121,-0.2864849340582558,-1.171715352075068,-0.7244405584459024,-0.3348854679724896,up,50.48,1087.6,16.85,199.5,0.99,2110001.8,2.0,94.587,94.05,89.07,98.6,100.1,3.6,60.7,0.8,0.8
2015-02-06,0.1548963091508013,-0.0064678618682483,-0.3323296367372275,-0.1661072762421963,-0.2609250949464106,-1.0708604651983682,-0.3746249889760982,-0.2477336643166595,up,51.69,1084.8,17.29,202.89,1.01,2110001.8,2.0,94.587,94.05,89.07,98.6,100.1,3.6,60.7,0.8,0.8
2015-02-09,0.1549511756008924,-0.0067366222708794,-0.0687443442546281,0.3727817980581523,-0.3008623435586688,-1.0008553084251293,-0.2545562786630303,-0.1605818606608296,up,52.86,1096.7,18.55,203.54,1.01,2110001.8,2.0,94.587,94.05,89.07,98.6,100.1,3.6,60.7,0.8,0.8
2015-02-10,0.1549190751374057,-0.007752084517956,0.981281714483106,0.0914878835572053,-0.3743468810052239,-0.9640729379171564,-0.6003310742280676,-0.2374805109453857,up,50.02,1094.1,17.23,199.26,0.99,2110001.8,2.0,94.587,94.05,89.07,98.6,100.1,3.6,60.7,0.8,0.8
2015-02-11,0.1549652829098457,-0.0065411797079559,-0.3115061698706686,0.5644325969489072,-0.3344096323929657,-0.9237309831664764,-0.4664082819557995,-0.468176461799053,up,48.84,1097.6,16.96,203.06,1.01,2110001.8,2.0,94.587,94.05,89.07,98.6,100.1,3.6,60.7,0.8,0.8
2015-02-12,0.1549981436474676,-0.0066376785969229,0.0463252875497428,0.926096201307267,-0.3775418608942046,-0.8513527702314326,-0.0005647760776942,-0.3605183514006743,up,51.21,1105.7,15.34,203.87,1.01,2110001.8,2.0,94.587,94.05,89.07,98.6,100.1,3.6,60.7,0.8,0.8
2015-02-13,0.1549607212650344,-0.0073185987409863,0.3979426088081699,0.6406807642495302,-0.4398439687293274,-0.7410056587075139,-0.1829768552071627,-0.2426070876310226,up,52.78,1101.2,14.69,201.37,1.0,2110001.8,2.0,94.587,94.05,89.07,98.6,100.1,3.6,60.7,0.8,0.8
