날짜,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2014-08-05,-0.7090355685336052,-0.0493620710031769,1.1976620589594222,2.48204212164656,0.7918726453285271,1.67056668284,1.6220215327460936,-1.133175784651702,down,97.38,1032.2,16.87,26.48,0.98,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-06,-0.709061288040152,-0.0493610592945279,0.9555313154917712,2.197211902978643,0.7519108025379025,1.4950530414970409,1.4981616318234472,-1.1832479607501107,down,96.92,1026.2,16.37,26.32,0.98,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-07,-0.709081207301899,-0.0490447505540406,0.8133967785077737,1.9577435339504323,0.7172500205256261,1.3754843733321498,1.2361503029486176,-1.211229470922751,down,97.34,1032.74,16.66,26.02,0.97,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-08,-0.7091042556430776,-0.0490948481066876,0.1686343563007729,1.6602541944528315,0.7078712206870102,1.3030849962781796,1.2516327905639486,-1.239210981095391,down,97.65,1037.36,15.77,25.78,0.96,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-11,-0.7091256631255297,-0.0491720187088858,0.2712160783191342,1.3627648549552296,0.724997724740135,1.2712731487847684,1.2718791205224576,-1.257619869366865,down,98.08,1036.0,14.23,25.78,0.96,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-12,-0.7091408124491189,-0.0490352052284448,0.9352933824527792,1.139120386964125,0.7392698114510724,1.2833397116270968,1.3701333688505188,-1.2406836921571094,down,97.37,1030.0,14.13,25.68,0.95,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-13,-0.7091255868065192,-0.0478940868889841,-0.4465878122569015,1.4798617226298172,0.764144019718706,1.2965032347278185,1.7714870862633252,-1.239210981095391,down,97.59,1026.2,12.9,25.76,0.96,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-14,-0.7091079189555827,-0.0481648362149438,0.1281985090514041,1.8881183693871644,0.7739305934633487,1.3754843733321498,1.81078878559455,-1.2244838704782122,down,95.58,1029.1,12.42,25.8,0.96,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-18,-0.7091321502414243,-0.049323882853358,0.04278710855523,1.5874642496821416,0.7710761761211612,1.3601269297146408,0.981880217881454,-1.2001841379598666,down,96.41,1020.7,12.32,25.58,0.95,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-19,-0.7091087203051932,-0.0490010485064914,0.406855970827478,2.145520492924096,0.7926881931405807,1.3436725258387383,1.156355943700374,-1.189875160527841,down,94.48,1016.79,12.21,25.65,0.95,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-20,-0.7091340200571822,-0.0493649708922657,0.6543342770197418,1.8501410068981088,0.7996203495430358,1.340381645063558,0.659129899131096,-1.192084227120418,down,96.07,1016.8,11.78,25.42,0.94,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-21,-0.7091742020162235,-0.0488308708947984,-0.4129618980114314,1.307908664693261,0.8371355488974997,1.3535451681642805,0.4149829790431869,-1.2171203151696228,down,93.96,1021.7,11.76,25.23,0.94,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-22,-0.7091479864361082,-0.0481833551052406,-0.5858608159910731,1.959853387422046,0.9011560521437044,1.4566594324532685,1.3135627410252717,-1.2244838704782122,down,93.65,1022.7,11.47,25.54,0.95,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-25,-0.7091675241028026,-0.0490355921085712,0.0331205044021783,1.6992864836776933,0.9252147125992845,1.501634803047402,0.1112880296655438,-1.2237475149473531,down,93.35,1020.1,11.7,25.5,0.95,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-26,-0.709149703613845,-0.0490907173910021,0.0580167038934745,2.1697838078476592,0.9472345035247306,1.4467867901277274,0.3304247774517646,-1.2001841379598666,down,93.86,1019.0,11.63,25.51,0.95,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-27,-0.7091659595630868,-0.0490077093497291,0.1981013044322627,1.970402654780118,0.962729911953748,1.3985205387584132,0.1065241873223652,-1.1574755171700473,down,93.88,1015.7,11.78,25.5,0.95,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-28,-0.7091823299908444,-0.0487177272882836,0.4783497951515805,1.7594173076186983,0.970885390074284,1.3480603668723126,0.5626620916817268,-1.114766896380228,down,94.55,1013.2,12.05,25.48,0.95,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-08-29,-0.7091990438541493,-0.0492496070046718,0.2773277388648673,1.5347179128917867,0.9712931639803106,1.305278916794966,0.5054959835635822,-1.1051942744790613,down,95.96,1014.2,12.09,25.22,0.94,2030272.2,2.25,94.551,119.4,105.69,98.4,99.4,3.6,60.7,0.3,1.2
2014-09-02,-0.7092304491269803,-0.0491627181791222,2.021852452334172,1.0927036105886123,1.0267504151999527,1.2943093142110318,0.3006507628068977,-1.048494898602922,down,92.88,1011.8,12.25,25.02,0.93,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-03,-0.7092509789408115,-0.0488771989340018,-0.0135283594915646,0.7846650037329407,1.0781299273593272,1.299794115502999,0.3893773264486013,-1.0926762304544593,down,95.54,1017.5,12.36,24.78,0.92,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-04,-0.709219802625012,-0.049110802632253,-0.1366367485273343,1.4387195799333403,1.1682479605912457,1.412781022117529,1.034877963949317,-1.0646947202818189,down,94.45,1019.1,12.64,24.81,0.92,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-05,-0.7091945791920337,-0.0482205178515387,-0.4244772224433865,2.032643332192736,1.264482602413566,1.489568240205073,1.4439729251697886,-1.030822365862307,down,93.29,1017.9,12.09,25.07,0.93,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-11,-0.7092180091282647,-0.0498443872669155,-0.0394856189527674,1.7457032600532054,1.3272797839416903,1.553191935191896,1.6738283182281617,-1.0072589888748205,down,92.83,1033.5,12.8,25.05,0.93,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-12,-0.7091911829960652,-0.0490123912840017,0.3323091212885894,2.435625345271048,1.3937469306240553,1.5345436107992063,1.9906238340495463,-0.9461414798135268,down,92.27,1035.0,13.31,24.95,0.89,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-15,-0.7092085074114544,-0.0483038271799898,-0.0438925522010615,2.2457385328257704,1.44634976450151,1.5027317633057955,1.719680300781257,-0.8842876152213748,down,92.92,1009.1,14.12,24.93,0.89,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-16,-0.7092231225019698,-0.0488759492769564,-0.5879122484672585,2.0801150353040554,1.4956904071307504,1.4873743196882865,1.761959401576968,-0.8224337506292225,down,94.88,1037.4,12.73,24.86,0.89,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-17,-0.7092089271660122,-0.0478902660197714,-0.302676738488605,2.438790125478469,1.5491087888202588,1.4478837503861208,2.4050781179060943,-0.8187519729749276,down,94.42,1034.9,12.65,25.35,0.91,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-18,-0.7092289609062751,-0.0492806601263194,-0.0530684581939025,2.229914631788663,1.5197490675863308,1.335993804029984,2.472962871296391,-0.7797251298394032,down,93.07,1033.6,12.03,25.21,0.9,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-19,-0.7092130483925806,-0.0483051572944066,0.3013682086377474,2.6360614250743963,1.4830494160439205,1.1462196793279102,2.6855493358607414,-0.6935715327289054,down,92.41,1042.6,12.11,25.34,0.91,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-22,-0.7092285029922119,-0.0491348542507287,2.105465623596891,2.490481535533016,1.394562478436109,0.919148905840457,2.304441948406444,-0.6560174006550987,down,91.52,1022.8,13.69,24.95,0.89,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-23,-0.7092458655671062,-0.0487653563403013,0.3929634531742587,2.3248580380113024,1.323609818787449,0.674526768218708,2.3288566404152347,-0.6604355338402524,down,91.56,1039.8,14.93,24.75,0.88,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-24,-0.7092661282644006,-0.0487068843735914,-0.1032472071761119,2.123367031472148,1.2469483244544144,0.4529407960232224,2.34553008861636,-0.5993180247789592,down,92.8,1038.8,13.27,24.65,0.88,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-25,-0.7092459418861168,-0.0488393942405913,1.018820905942108,2.5885897219630767,1.147859265289907,0.2335487443445238,2.245489399409608,-0.503591805767295,down,92.53,1038.7,15.64,24.69,0.88,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-26,-0.7092664716999479,-0.0486409504136477,1.1064561564844806,2.407142323404256,0.9998373374021852,-0.0055885919852576,1.8459221228754925,-0.4689830958169239,down,93.54,1042.6,14.85,24.37,0.87,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-29,-0.7092848264219792,-0.0496406537957662,1.6612199732143749,2.240463899146735,0.8473298965481693,-0.2260776039223499,1.9269074427095307,-0.4999100281130001,down,94.57,1026.0,15.98,23.67,0.85,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-09-30,-0.7093147816336102,-0.0485380522830458,0.576484565093033,1.9566886072146248,0.751095254725849,-0.4476635761178354,1.6922882073079792,-0.5197916274461919,down,91.16,1052.2,16.31,23.63,0.84,2036012.5,2.25,94.49,122.34,109.5,98.4,99.6,3.5,60.6,0.3,1.2
2014-10-01,-0.7093386313243991,-0.0498406793803946,1.9692759397047748,1.7140554579789926,0.622646474327413,-0.6187893764272202,1.7059842540446182,-0.5072735834215898,down,90.73,1053.9,16.71,23.17,0.83,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-02,-0.7093678996649354,-0.049634121341951,-0.0869528117905202,1.3965225105010568,0.5264118325050927,-0.7833334151862444,1.5350814099830816,-0.583118203100062,down,91.01,1061.8,16.16,22.62,0.81,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-06,-0.7093378681342939,-0.0486273496941609,0.0620754359320459,1.9651280211010829,0.4852266679963878,-0.8754780768912978,1.0932350326532558,-0.5499822042114091,down,90.34,1060.1,15.46,22.83,0.82,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-07,-0.7093641218739144,-0.0493744100826056,1.279110847407249,1.7035061906209223,0.393885313046389,-0.9851741027306472,1.1236045275910205,-0.5109553610758844,down,88.85,1067.9,17.2,22.64,0.81,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-08,-0.7093888110738192,-0.0481935817507049,1.144520420628746,1.440829433404955,0.3025439580963901,-1.1036458106371445,0.4679807251110501,-0.4851829174958211,down,87.31,1068.7,15.11,22.62,0.81,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-10,-0.7094111343843977,-0.0493464742561355,2.18721100018576,1.19186672375448,0.185512847066704,-1.180433028724689,0.343525343895506,-0.4851829174958211,down,85.82,1062.5,21.24,22.08,0.79,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-13,-0.7094354038297446,-0.0480340142408847,-1.2101825929618,0.9123111387655995,0.1206767960084459,-1.2243114390604286,0.222642844437346,-0.4873919840883978,down,85.74,1051.9,24.64,21.79,0.78,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-14,-0.7094106764703346,-0.0490155633586662,0.8490202681142841,1.3100185181648747,0.0803071793117946,-1.1683664658823605,0.6388835691725863,-0.4564650517923218,down,81.84,1065.5,22.79,22.01,0.79,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-15,-0.7094392579397761,-0.0495133531156006,1.7019812072010785,0.9945954241585524,-0.0094030800140971,-1.1793360684662952,0.8264598614352481,-0.4572014073231806,down,81.78,1064.2,25.27,21.68,0.77,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-16,-0.7094618483668914,-0.0484865184807261,-0.4153173987835401,0.7329735936783927,-0.0697536181060606,-1.145330300456097,0.7740575956602824,-0.4446833632985785,down,82.7,1059.7,25.2,21.49,0.77,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-17,-0.7094352511917236,-0.0488083479663795,-0.5807062412623972,1.1338457532850894,-0.1129776521448994,-1.076221804177307,0.4757219689187152,-0.3732568768052599,neutral,82.75,1060.0,21.99,21.62,0.77,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-20,-0.7094086158570504,-0.0491355064689948,0.6967284288170243,1.561091081286964,-0.1851536335116396,-0.9818832219554668,0.5382473996729361,-0.306248523497095,down,82.71,1063.0,18.57,21.88,0.78,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-21,-0.7094299851799973,-0.0499313873632978,0.6926603465848513,1.353270514332966,-0.3164568312522631,-0.9577500962708098,-0.0328182012156123,-0.3813567876447084,down,82.81,1054.9,16.08,20.91,0.75,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-22,-0.709398236471619,-0.0487909862927439,0.612871404505176,1.858580420784565,-0.3217578920306111,-0.8743811166329043,0.0969965026360075,-0.404920164632195,down,80.52,1054.1,17.87,21.13,0.75,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-23,-0.7094219716838922,-0.0496900734522626,0.8262360903537116,1.6560344875096027,-0.3572342218549412,-0.8118543819044752,-0.6664092328583813,-0.3982929648544644,down,82.09,1052.2,16.53,20.58,0.74,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-24,-0.7094479201474707,-0.0493240780052802,-0.865344086866038,1.4313350927826909,-0.3136024139100756,-0.7756546933774899,-0.6509267452430502,-0.3666296770275293,down,81.01,1058.4,16.11,20.55,0.73,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-27,-0.7094159806415661,-0.0476006708384523,-0.2150553262327628,1.9134366110465344,-0.2475430411337371,-0.8008847793205403,-0.2579097519308066,-0.3806204321138493,neutral,81.0,1055.6,16.04,21.21,0.76,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-28,-0.7094476911904392,-0.0494446151306701,-1.30200785226091,1.653924634037989,-0.2642617712808351,-0.7822364549278509,-0.6616453905152022,-0.3548479885337861,neutral,81.42,1049.51,14.39,20.96,0.75,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-29,-0.7094278864072079,-0.0474567651263142,-0.6947344702878058,1.959853387422046,-0.2389797891071747,-0.7240975612329956,-0.1697786685820002,-0.3997656759161823,down,82.2,1045.56,15.15,21.87,0.78,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-30,-0.7094699763415123,-0.0495054049544203,0.5729131651449757,1.6138374180773185,-0.3450010046741377,-0.6330498597863359,-0.2138442102564034,-0.4513105630763091,neutral,81.12,1053.1,14.52,21.58,0.77,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-10-31,-0.7095013434548381,-0.0488822112570549,0.7517935889754166,1.3300621261452092,-0.4285946554096278,-0.522256873688593,-0.3478272761583047,-0.4137564310025022,down,80.54,1053.8,14.03,21.52,0.77,2053472.3,2.0,94.205,122.86,116.68,98.5,99.6,3.6,60.5,0.5,0.4
2014-11-03,-0.7095307644333954,-0.0496823101718507,2.724343717852782,1.048396687684715,-0.5207515581716803,-0.3961064439733414,-0.9897550319016364,-0.4203836307802328,down,78.78,1051.2,14.73,21.01,0.75,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-04,-0.7095597274978895,-0.0500978930375083,2.0127865046180853,0.7593467620735701,-0.5464413142513674,-0.2973800207179268,-2.2563416148942768,-0.5544003373965627,neutral,77.19,1081.6,14.89,20.22,0.72,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-05,-0.7095988409907835,-0.0484009032782475,-0.9793753079533992,0.3542548955236445,-0.4457211594627526,-0.2995739412347137,-2.058046677359463,-0.5993180247789592,neutral,78.68,1076.9,14.17,20.13,0.72,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-06,-0.709574189950384,-0.047821274679714,-1.5619398683149828,0.6454146746064038,-0.2989225532931114,-0.4838632646448209,-1.6304918270591733,-0.6376085123836248,neutral,77.91,1088.5,13.67,20.76,0.74,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-07,-0.7095494244314686,-0.0480698263304584,-1.005059541761436,0.9545082081978832,-0.2055423288129786,-0.653892104695812,-1.1636352774276593,-0.6626446004328294,neutral,78.65,1089.9,13.12,20.93,0.75,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-10,-0.7095279024705007,-0.0491436018500462,0.0817048583714472,1.231953939715149,-0.1076765913665512,-0.780042534411064,-0.6009064006396739,-0.6280358904824582,down,77.4,1064.4,12.67,21.1,0.75,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-11,-0.7095561023448896,-0.0486601797254155,-1.3767013128354717,0.985101083536289,-0.0032864714236954,-0.8601206332737888,-0.0709289399610421,-0.5396732267793837,down,77.94,1087.4,12.92,21.12,0.75,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-12,-0.7095359159666058,-0.0470146398873851,-1.3005121952924024,1.2361736466583784,0.1320944653771957,-0.9489744142036618,0.3286383365730725,-0.6133087798652792,down,77.18,1095.3,13.02,21.97,0.79,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-13,-0.7095808297042996,-0.0505321317421799,0.2590548425131825,0.8374113405232956,0.168794116919606,-1.009307228415304,0.1636902954405098,-0.6560174006550987,down,74.21,1093.5,13.79,21.91,0.78,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-14,-0.7096451666301721,-0.0474370068501258,-0.8721760863268365,0.1643680830783673,0.2226202725151411,-0.9654288180795644,-0.0494916494167379,-0.5912181139395105,down,75.82,1095.4,13.31,21.81,0.78,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-17,-0.7096112046704885,-0.047459767726941,-0.470761054778924,0.5736796565715213,0.3062139232506312,-0.9763984206634992,0.1386801231388214,-0.6221450462355868,neutral,75.64,1100.0,13.99,22.24,0.79,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-18,-0.7095673212394368,-0.0484443143097724,0.3655288631240072,1.1676034088309164,0.3408747052629075,-0.9412956923949074,0.064245086526654,-0.6250904683590225,down,74.61,1100.1,13.86,22.26,0.8,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-19,-0.709597314610573,-0.0489463580362379,-0.1195771332973896,0.8669492891258944,0.3812443219595588,-0.8425692691394929,0.073177290920114,-0.5728092256680366,down,74.58,1100.4,13.96,22.02,0.79,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-20,-0.7095665580493314,-0.0481496931105284,-0.7903286056238386,1.2994692508068035,0.4648379726950488,-0.7537154882096201,0.536460958794244,-0.5382005157176658,neutral,75.58,1113.1,13.58,22.17,0.79,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-21,-0.70953435142689,-0.0489515672230722,-1.7374115855660337,1.785790476013876,0.5414994670280836,-0.6396316213366967,0.8270553417281457,-0.5094826500141665,down,76.51,1111.9,12.9,22.48,0.8,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-24,-0.7095030224730696,-0.0474789045983246,-0.2434630844330663,2.3016496498235464,0.5883934662211634,-0.5639413635075455,1.872123255762976,-0.6493902008773682,down,75.78,1111.7,12.62,23.64,0.84,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-25,-0.7095739228338471,-0.0500565037114225,0.7777744109244953,1.6950667767344658,0.4517892077021918,-0.6341468200447292,1.330236189226397,-0.7112440654695203,down,74.09,1113.5,12.25,23.39,0.84,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-26,-0.70961578381112,-0.0495799273107977,0.6073891989927009,1.2488327674880633,0.3086605666867918,-0.7932060575117859,1.2700926796437657,-0.7237621094941225,neutral,73.69,1107.9,12.07,23.17,0.83,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-11-28,-0.7097124799974549,-0.0483434139185842,1.3825782197635514,-0.1025283810808283,0.0313743105885809,-0.9840771424722536,0.4030733731852399,-0.7944522404565822,neutral,66.15,1099.1,13.33,22.24,0.79,2078884.7,2.0,94.015,114.36,108.78,98.5,99.7,3.5,60.6,0.5,0.4
2014-12-01,-0.7097523566804541,-0.049492490690379,-0.317369258706375,-0.814603927750619,-0.0420249924962396,-0.9369078513613336,-0.3442543944009206,-0.8864966818139517,neutral,69.0,1088.5,14.16,21.41,0.77,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-02,-0.7097170972975917,-0.0493508223779097,0.0217951759042073,-0.3187883619212829,-0.0053253409538293,-0.931423050069366,-0.4603730515159018,-0.8533606829252988,neutral,66.88,1108.6,12.85,21.58,0.77,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-03,-0.7096890500612238,-0.0480274218720057,-1.4855895534342225,0.1306104275325401,0.01628667606559,-0.8831567987000523,-0.1155899619283425,-0.8062339289503255,neutral,67.38,1113.21,12.5,21.8,0.78,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-04,-0.7096708479772136,-0.0486611195359879,-0.2421275027790174,0.4449785948030555,0.0113933891932686,-0.8305027062971646,-0.0018532259849505,-0.8084429955429026,neutral,66.81,1114.7,12.38,22.06,0.79,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-05,-0.7096522642981509,-0.0484650517692894,-0.9032935306328762,0.7867748572045544,-0.0355006099998111,-0.7339702035585371,0.1011648646862889,-0.7613162415679293,neutral,65.84,1110.14,11.89,22.16,0.79,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-08,-0.7096334516620565,-0.0491433450712013,0.7449320429028372,1.1486147275863887,-0.1109387826147655,-0.6418255418534837,0.5989863895484645,-0.717871265247251,neutral,63.05,1119.6,14.21,22.31,0.8,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-09,-0.709656652641256,-0.0488340481050397,1.4129483965969534,0.8258071464294175,-0.2247077023962373,-0.6100136943600725,0.6091095545277193,-0.6935715327289054,neutral,63.82,1111.4,15.35,22.07,0.79,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-10,-0.709678174602224,-0.0496545540905721,3.628769992561362,0.5103840524230953,-0.3262434049969058,-0.5233538339469866,0.0886597785354447,-0.7657343747530829,neutral,60.94,1102.6,18.53,21.31,0.76,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-11,-0.7097014519004341,-0.0485672292072665,-0.1155569240564567,0.1559286691919107,-0.3372533004596289,-0.3796520400974388,0.1261750369879773,-0.8445244165549912,neutral,59.95,1100.4,20.08,21.05,0.75,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-12,-0.7097315215905808,-0.0493080669883689,-0.0036197723281041,-0.3314474827509686,-0.3054469357895399,-0.4169486888828175,0.6251875224359477,-0.8268518838143764,neutral,57.81,1100.8,21.08,20.97,0.75,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-15,-0.709711907604876,-0.0478309894793474,-2.851326703871425,-0.0445074106114375,-0.2483585889457906,-0.4290152517251462,1.19982600508188,-0.8194883285057868,neutral,55.91,1103.1,20.42,21.42,0.77,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-16,-0.7097324755782124,-0.0489458273599584,-1.3594042026880466,-0.3831388928055158,-0.2446886237915496,-0.4432757350842616,0.8365830264145029,-0.8806058375670799,up,55.93,1097.9,23.57,21.33,0.76,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-17,-0.7097064507956234,-0.0486279248787735,-0.3018830940557034,-0.0033652679149607,-0.2222610589600767,-0.3522280336376014,0.6085140742348221,-0.8975420147768359,up,56.47,1079.5,19.44,21.75,0.78,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-18,-0.7097301860078966,-0.0489259800671038,0.4666224083287418,-0.4010726473142366,-0.2544751975361923,-0.2381441667646782,0.5102598259067612,-0.8607242382338881,up,54.11,1098.9,16.81,21.76,0.78,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
2014-12-19,-0.7097075574212761,-0.0485469453903755,-1.3919989775831352,-0.0698256522708081,-0.2903593012665491,-0.1141876575662136,0.6442428918086626,-0.9100600588014384,up,56.52,1097.5,16.49,21.83,0.78,2085332.1,2.0,94.006,121.61,112.96,98.6,99.7,3.6,60.4,0.5,0.4
