OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,Date
0.7339339438699262,-0.026024459675479367,0.9584932195156943,1.1370937616463876,0.1843109157489382,-0.32130522086367136,1.6196746568637166,1.1028775744224328,2013-06-04
0.733823757578948,-0.02722521152572751,3.570274597287928,0.6863264788885566,-0.11050397612289063,-0.43263588822964066,1.109045877105838,1.068651424526152,2013-06-05
0.7337318342091266,-0.026382394108617497,1.158356860289411,0.27266836710836795,-0.3164208390610603,-0.513728596557939,0.014752928485317177,0.9597500384925309,2013-06-07
0.7336399108393051,-0.026412952127900808,0.67475482654855,-0.1748245770337888,-0.4801564943929529,-0.46424829995084177,-0.49216218741977685,1.0147193095380724,2013-06-10
0.7335625108401177,-0.026426287569496876,0.6893605030106934,-0.5797511191721794,-0.6198533970029887,-0.34604536916722045,-0.41417524651130094,1.1236206955716943,2013-06-11
0.7334747618522749,-0.026786084940635238,2.5391247374169073,-1.073084803933776,-0.7627252292177981,-0.18248549982709303,-0.15731349669370098,1.1910358393067932,2013-06-12
0.7334094501675673,-0.027677013153949152,1.1347196408045876,-1.4616396529937952,-0.8606944855936673,0.019559044651887583,-0.2216836701419673,1.1039147304798964,2013-06-13
0.7335162447731878,-0.026457217254894003,-0.0030255387655097887,-1.066536126702428,-0.8489018899187941,0.162502123739058,-0.30276533092776353,1.1371037243187136,2013-06-14
0.7335899921881438,-0.026431891741601453,-1.2917724555402823,-0.7707542050865146,-0.8248631371969374,0.22985030523205138,-0.3528997929403554,1.2553395148695028,2013-06-17
0.7336536515133182,-0.02446463689240623,-3.454616715039613,-0.503349884806445,-0.7899389115444285,0.27933060183914865,0.12059234828967755,1.2283734573754634,2013-06-18
0.7337413135348698,-0.02538819339740602,0.5943562742078136,-0.10824635851507777,-0.9359856733640113,0.3329342564968375,-0.0192889901652079,1.1568096894105124,2013-06-19
0.7336731319625519,-0.02689299577334117,5.057663787320607,-0.4476861283399819,-1.1119674857428876,0.5349788009758181,-0.19073647136876254,1.2615624512142813,2013-06-20
0.7335778169073728,-0.027016826629087973,0.9528598967273878,-0.9519342751538263,-1.2063082511418728,0.7535167776571646,-0.9458481214349588,1.0479083033768906,2013-06-21
0.7334710223017524,-0.02689317546315653,-0.9163391133957883,-1.5620527038744745,-1.1292028178830869,0.7095342917841897,-0.5899553355431039,1.07798582904332,2013-06-24
0.7335465090425329,-0.026016296843268942,-1.7731303047636313,-1.3022885070309784,-0.9119469206421544,0.551472233178184,-0.5206336102911253,1.233559237662779,2013-06-25
0.733665304996342,-0.026058649886329503,-3.0725522867977433,-0.8526126704783725,-0.7033086894713217,0.38104010042040454,-0.31204949055972486,1.1661440939276795,2013-06-26
0.7337604461189386,-0.02446586554071636,-5.024441635795168,-0.445503235929532,-0.4992060720215941,0.28070505452267935,-0.0019585588522131533,0.9068550795619142,2013-06-27
0.7338606312864261,-0.02367685984796925,0.014486992384261899,0.042373217805941076,-0.5404801568836501,0.30407075014269724,0.4201612324143,0.614377071357331,2013-06-28
0.7337399220742102,-0.025626632567521717,2.0753527013942783,-0.6288661984072937,-0.7645394747062402,0.5198598214569828,0.20910133678104317,0.6869779953797456,2013-07-01
0.733663391737935,-0.027253263102458156,4.562247997990282,-1.1080110825009688,-0.9799811264587304,0.7535167776571646,-0.36032712064592437,0.5448876155073065,2013-07-02
0.733560249716546,-0.026968241267474283,-0.5772376967927546,-1.8152682234866215,-1.0471082095310853,1.0229095036291391,-0.7224093462924203,0.2814499769116882,2013-07-03
0.7336406935359262,-0.026384148004080205,-1.3502108199467504,-1.5085718398184604,-1.0253372636697808,1.0132883348444257,-0.6945568673965359,0.3343449358423049,2013-07-04
0.7336957431982696,-0.026499094196734383,2.2011153486414714,-1.2848253677473824,-1.031687122879328,1.039402935831505,-0.5967637192732088,0.4318376052438324,2013-07-05
0.7336356494910353,-0.026079403292097975,-1.002020549999141,-1.694117694706672,-1.0634364189270635,1.1040022119574375,-0.9767953202081635,0.43080044918636956,2013-07-08
