OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,Date
-0.6555292735201076,-0.031336706361963174,0.5808669637585422,1.5658420758834264,0.8367619817799323,-0.05767310015711599,2.16775762501847,-0.529932261056215,2013-06-04
-0.6555494530043774,-0.03235615089563087,3.2098928540026073,1.241762676539056,0.726246936759229,-0.24756396743061265,1.8376601354036777,-0.530687932415043,2013-06-05
-0.6555679969789531,-0.032779486631485,0.345450295763296,0.9231208510091882,0.6412931946684844,-0.43406392635993957,0.9636877343283237,-0.6315700588185438,2013-06-07
-0.6555415828825415,-0.030746252380412096,0.33028383968204156,1.57236716446083,0.6287631442126224,-0.5324002683408576,0.946711292005277,-0.6519731855068922,2013-06-10
-0.6555624387054065,-0.031078026266660532,0.35363208416454406,1.2406751617761556,0.5593466646871467,-0.587785104628961,0.8806917940823188,-0.6213684954743695,2013-06-11
-0.6555806629562827,-0.03176879366964881,1.12324460495575,0.9285584248236907,0.48416636195197443,-0.6262153991962163,0.9247047926976246,-0.5896302984036051,2013-06-12
-0.6555940667575344,-0.032504143993314194,0.6854852656154016,0.6893051769855651,0.41199327132620917,-0.6375184270101146,0.9083571074976536,-0.6073885753360567,2013-06-13
-0.655573063369885,-0.0313274035158428,0.8263767155852826,1.1656366431360154,0.3801669431683195,-0.6092608574753682,0.8857218510669251,-0.5986983547095378,2013-06-14
-0.6555884101074649,-0.031996727458942255,-0.2093175936811869,0.9144207329059837,0.32302991308958867,-0.5233578460897389,0.9014407791438199,-0.5934086551977438,2013-06-17
-0.655570997462903,-0.030290907217460035,-1.2289205320793302,1.3070135623130905,0.29546380208669215,-0.39676393457407433,1.4924724748350668,-0.5937864908771577,2013-06-18
-0.6555867745977709,-0.03166192933374266,2.3542715510260663,1.0655852849491634,0.18670296412980966,-0.25999729802590105,1.1240208007126515,-0.5949199979153992,2013-06-19
-0.6556005227168529,-0.03186431803444498,2.222399971527153,0.8480823323690488,0.07217830296323065,-0.20122155339362832,0.9712328198052331,-0.6368597583303377,2013-06-20
-0.6556188453442521,-0.029966075687423925,-0.0010600532468208709,0.5555408611487942,0.010781055729506673,-0.03393674174792881,0.1318420604990481,-0.63610408697151,2013-06-21
-0.655641066141373,-0.03212306176677963,2.500591021478936,0.18796087128840108,-0.03157051481130702,-0.024894319496810115,-0.17624892980809143,-0.6213684954743695,2013-06-24
-0.6556557365403577,-0.03180671616096468,0.00985403880547591,-0.06434255370453186,-0.021797075455734644,-0.01472159446430138,-0.5296104329766876,-0.6648195986069635,2013-06-25
-0.6556339707346553,-0.0310323082389242,-2.5691927930631384,0.2890997442381543,0.04461219196033417,-0.10740642253827003,-0.31394673976169024,-0.7003361524718663,2013-06-26
-0.6556170991609697,-0.031078681136117784,-0.8217711890782085,0.5762036416439056,0.1019998230481823,-0.1673124699519324,0.00043182177620688944,-0.7547444903074623,2013-06-27
-0.6555994159809697,-0.03038575303390333,-0.31496959513393497,0.8937579524108723,0.08696376250114786,-0.06558521962684505,0.4160402801293069,-0.7638125466133949,2013-06-28
-0.655615574324864,-0.031166173175537187,0.4648799176439267,0.666467366964653,0.01905088903037562,0.11978443652109225,0.6562255011442603,-0.7335856922602861,2013-07-01
-0.6556291625820962,-0.03330462977909745,0.657792458319787,0.47180222440545055,-0.06439924700566557,0.29272076207374115,0.492119892021478,-0.7264068143514227,2013-07-02
-0.6556654512219988,-0.03245901571807213,1.9383282001839417,-0.08174278991094143,-0.12679889827585852,0.5029570794122553,-0.22592074253107913,-0.7740141099575691,2013-07-03
-0.6556401438614703,-0.02935884816818142,-0.05725545610099241,0.30541246568166275,-0.14333856487759639,0.6996297633740909,-0.2913114833309617,-0.8140646919754384,2013-07-04
-0.6556715013781601,-0.032285760198614254,2.0666108566404042,-0.18179414809779432,-0.17641789808107217,0.7018903689368706,-0.6849134423764087,-0.8000847718371255,2013-07-05
-0.6556981614158791,-0.03163301962207571,-0.4505862014368296,-0.6342002894644323,-0.1623842415705067,0.7030206717182607,-1.0703415588218708,-0.8628054946198264,2013-07-08
-0.6556756085979932,-0.030169563236876546,0.08377697507852133,-0.332958700140974,-0.09873158525472754,0.4679176931891693,-0.37179239508466344,-0.8896318278582105,2013-07-09
-0.6556962430736816,-0.03208653115054747,-1.706489745379889,-0.677700879980455,-0.05813422177773456,0.2610722841948249,-0.81632368109925,-0.8714957152463452,2013-07-10
-0.6556745756445023,-0.02927197473991033,-0.8093038645986774,-0.4003846154408092,0.03809656572328591,0.03840263626102237,0.3468769965909694,-0.9629319496644995,2013-07-11
-0.655641865450622,-0.029847826982478485,0.07710500274583179,0.06398418831773571,0.03233274251358936,-0.13114278094745682,0.19094523006817263,-1.0060052171176794,2013-07-12
-0.6556138773298431,-0.02994513244420527,-0.4072625293694056,0.5033401525295671,0.025566515267423873,-0.1944397367052893,0.2513059138834489,-0.9965593251323329,2013-07-15
-0.6556370695951282,-0.03135978736547786,0.007277838915958217,0.16186051697878712,0.005769035547161853,-0.26338820637007077,0.07651143366837805,-1.0109170809500598,2013-07-16
-0.65561977992122,-0.029853329365850348,-0.2271734248790691,0.42938914865232813,-0.0022501967445898584,-0.2566063896817317,0.290288855514148,-0.9969371608117469,2013-07-17
-0.6556571629999404,-0.03262631599527922,0.2993387080797778,-0.13394349853016857,-0.03658253499365185,-0.2498245729933923,0.6744594577134583,-1.0203629729354062,2013-07-18
-0.6556894673906636,-0.03298666290889738,0.2915510816763958,-0.685313483320759,-0.05938722682332073,-0.14922762544969462,0.2481621282680697,-1.0434109493796517,2013-07-19
-0.6557226079818318,-0.032855600961554515,-0.1411304949958993,-1.3117219867514895,-0.03908854508482424,-0.1006246058499306,-0.044209933962174555,-1.058524376556206,2013-07-22
-0.6556863562331253,-0.029767246960686375,-0.7610673144613173,-0.8625783896735527,-0.0012477927081208946,-0.12097005591494808,0.6656568579903971,-1.0759048178092436,2013-07-23
-0.6556599421367136,-0.030210605422691574,-0.25347056698174475,-0.49391088505025843,-0.008264620963403642,-0.11644884478938873,-0.002083206716096234,-1.1148218927888713,2013-07-24
-0.6556817940218735,-0.03219924491363956,0.15448807645806464,-0.9126040687669792,-0.044100565267169066,0.031620819572682944,-0.29319775470018916,-1.099330629932903,2013-07-25
-0.6556588354008305,-0.03120745733006693,0.3495992410502394,-0.5950497580000117,-0.08670273681709997,0.19551472287421273,0.10291923283756152,-1.0811945173210378,2013-07-26
-0.6556887295667414,-0.03293732496999171,0.14080216699008155,-1.1877453037808243,-0.13882774671348605,0.4068813429941169,-0.5101189621613379,-1.1012198083299725,2013-07-29
-0.6556465014442658,-0.029908280682951142,0.014415683411967093,-0.6026623613403157,-0.14985419111464468,0.5368661628539512,0.1142368610529258,-1.0981971228946614,2013-07-30
-0.6556808594449056,-0.03236577044698028,0.05574317862881234,-1.3454349444014069,-0.1716564789078446,0.6024237241745629,0.25885099936035827,-1.07552698212983,2013-07-31
-0.6556621556084801,-0.0302671839239014,-0.15042793746783978,-1.089868975119772,-0.17967571119959633,0.6894570383415822,0.6235301307443187,-1.0441666207384794,2013-08-01
-0.6556309087653786,-0.031934044242453,0.1419685547832716,-0.6211501123096257,-0.20072619596544453,0.7821418664155508,0.17585505911435342,-1.0218743156530616,2013-08-02
