OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,Date
-0.10764195348638134,-0.04376673630118277,4.294425200267243,0.6331110854665326,1.8983943931292715,1.0353191543724602,2.4739104303765997,1.3727419423808456,2013-06-04
-0.10765235712813156,-0.04401499753646696,0.11223648701065589,0.33115549612522316,1.7144011885132249,0.8639906228470664,2.253844219097778,1.2135481259589658,2013-06-05
-0.10766119309783724,-0.04424741241861453,0.4400119140713457,0.06202116649492576,1.6005909588538145,0.7606895964861672,1.7763740846007965,1.2957126763702589,2013-06-07
-0.10764984885286027,-0.04381160535396056,0.9737111249953829,0.4521252819172384,1.4678123575845023,0.6485701898261668,1.4646607621981473,1.3419302359766112,2013-06-10
-0.10765657559108782,-0.043818448948765645,1.7573531398150422,0.2580109744835394,1.2345013867827113,0.5654254612917844,1.3475561202065889,1.5062593367991968,2013-06-11
-0.10766877492990727,-0.044003135759554245,2.1657077601211574,-0.10864938400233619,0.9765315328880481,0.4772416583007729,1.0924150886211175,1.5268004744020205,2013-06-12
-0.10767658478700197,-0.044270989530749684,-0.19966302599810287,-0.35621545725111176,0.7128711675104142,0.44322790571852566,1.2643948527053375,1.537071043203432,2013-06-13
-0.10766125010409341,-0.04372840944577774,0.9993712330914211,0.10140667814813954,0.4871475453525838,0.46590374077335717,1.3639620845435707,1.706535428426724,2013-06-14
-0.10766980104251826,-0.04395227111152671,1.1961980812536388,-0.15459914759775303,0.14951053069633335,0.46086466631672757,1.2694863588788838,1.8554586760471932,2013-06-17
-0.10765965392892077,-0.04335452337676747,2.029320233476112,0.15110744285338626,-0.2051980184088287,0.47976119552908747,1.3594363012781967,2.0505994832740138,2013-06-18
-0.1076684043892422,-0.044034040064634475,11.144831616198653,-0.09833413095030392,-0.6566452627244894,0.5377105517803238,1.0646946661207,2.0608700520754253,2013-06-19
-0.10768162984067263,-0.04442347960340081,5.621580179553669,-0.4912514972049891,-1.036012694922524,0.613296668629762,0.5889217003482347,1.42923007078861,2013-06-20
-0.10770369126180875,-0.04279492540513665,-0.6643974633438762,-1.2133192108472515,-1.1687912961918359,0.8602113170045944,-0.3394295919616529,1.1981422727568478,2013-06-21
-0.10772258883572768,-0.04389326192158509,0.9014529306122421,-1.9306981731022261,-1.237077433987482,0.8236780271940326,-0.5238552600256529,1.193006988356142,2013-06-24
-0.10773396158383272,-0.043967547023195386,0.5035475930692442,-2.4145773162702873,-1.2522521312754034,0.8362757133356054,-0.7993623163053086,1.259765685565318,2013-06-25
-0.10771919696348581,-0.04348565339636187,-2.7355428533391883,-2.186703998848119,-1.172584970513816,0.8501331680913357,-0.5114093560458733,1.1673305663526135,2013-06-26
-0.10770696912153828,-0.04322212135784006,-1.1059055246468785,-1.9785234372525575,-1.094814646913219,0.7921838118400999,-0.31906356726746893,1.1211130067462602,2013-06-27
-0.10769428522954141,-0.04294328786549429,-1.4069197522878356,-1.7393971165008992,-1.10429883271817,0.8350159447214484,0.12502891564737695,1.1005718691434374,2013-06-28
-0.10768026169052466,-0.04353126317164283,-0.25196855881093494,-1.443068028824335,-1.2408711083094623,0.9282388221690889,0.31850615024212475,1.1673305663526135,2013-07-01
-0.10767168224897172,-0.043143994716075426,2.2248809497806588,-1.245202720280806,-1.4172769642815481,1.0995673536944828,-0.29813181966511326,1.3059832451716704,2013-07-02
-0.10768123079687948,-0.04427010066374589,7.43843259277272,-1.6296803340383736,-1.6771436553372017,1.2860131085897644,-1.3390619707011848,1.1159777223455545,2013-07-03
-0.10766908846431619,-0.04325345647393937,-2.523433744389045,-1.371799007737566,-1.715080398557005,1.4737186320992035,-1.4861499268258471,0.9157016307180282,2013-07-04
-0.10765902686010295,-0.04382771053427071,2.6778827294647796,-1.1458011908703127,-1.7454297931328477,1.399392283863922,-1.3136044398334548,0.9465133371222625,2013-07-05
-0.10766655168591682,-0.04384355177897628,1.1969124358036871,-1.4271262741075577,-1.7625013275817594,1.3792359860374053,-1.6321064371341658,0.9311074839201453,2013-07-08
-0.10765831428190088,-0.04338831905382557,-0.5519580571663056,-1.2545802230553804,-1.6771436553372017,1.2494798187792024,-1.0771322642176515,0.9927308967286148,2013-07-09
-0.10766518353576884,-0.043960386705664815,-3.820635098404489,-1.4983952951943262,-1.570920774321752,1.0176823937742578,-1.3124729940171114,1.141654144349084,2013-07-10
-0.10765820026938855,-0.04282962357168136,-3.8022170674710076,-1.3652347557953635,-1.3546813379688725,0.7745470512418975,-0.915901235388695,0.9208369151187339,2013-07-11
-0.10764528835236702,-0.04347391592460486,0.6527787218658436,-1.1017269278298112,-1.3470939893249119,0.5452691634652674,-1.0731722038604492,0.7924548051010885,2013-07-12
-0.1076360248357401,-0.04320566029016632,-1.364009213453912,-0.9001106181764523,-1.337609803519961,0.39283716115223305,-1.0573319624316393,0.9311074839201453,2013-07-15
-0.10764451876790879,-0.0438892092329471,1.985217461531074,-1.1701826980842072,-1.3243319433930298,0.22402816685515384,-1.2655179926388536,0.9567839059236748,2013-07-16
-0.10763705094835108,-0.04320383487746887,-0.390371057945426,-1.0201426536910096,-1.2200058995385703,0.07285593315627699,-1.2270488348831727,1.0492190251363793,2013-07-17
-0.1076488227402493,-0.04333714279150361,0.02314662145345059,-1.3849275116219706,-1.0986083212351994,-0.1438242684787798,-0.9441873807972839,1.0594895939377909,2013-07-18
