OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,Date
-0.4543155438349366,-0.06772468055193655,3.1564336816416416,0.8647114223787047,0.6686479176192958,0.44181874731413967,2.1287171573580785,-0.22509388457398555,2013-06-04
-0.4543561579013567,-0.06864125934274617,1.1747732735846825,0.5594564017225765,0.47802555981106465,0.23170844850882635,1.8124084811200005,-0.3938592358996374,2013-06-05
-0.45444076238429676,-0.0684675581802462,1.220947536167774,-0.14686360957663863,0.37950164453939467,0.04937135012030779,1.2300986715842948,-0.5322468239866719,2013-06-07
-0.4543844409500203,-0.06711892417958198,-0.3547109559715337,0.3644942534932978,0.2970414111054969,-0.10277748694560875,1.0458472955648968,-0.5423727450662108,2013-06-10
-0.4544103263007868,-0.0677934637211292,0.9356625230016569,0.1461366474765063,0.11819908664496544,-0.21024769725407355,0.9923955311906693,-0.41748638508522873,2013-06-11
-0.45446199913709956,-0.06788775435245352,6.687893229647885,-0.31285995292613905,-0.06599779842815681,-0.3273781511857709,0.6377273534604977,-0.38373331482009787,2013-06-12
-0.4544940499967443,-0.06882425832612353,1.653458124917961,-0.6114305570715488,-0.2405564743986157,-0.426395648323907,0.4855470360656374,-0.7212640174714016,2013-06-13
-0.4544175683270882,-0.0669252521847416,-1.0590504907865188,-0.0009205157592925682,-0.27268383807416025,-0.4179429351535783,0.5603795061895563,-0.7820195439486367,2013-06-14
-0.45436618908643633,-0.06733160592217444,-0.3955645717363947,0.46141829289871117,-0.3455058624053946,-0.28269952442831914,0.6251504677253855,-0.74151585963048,2013-06-17
-0.45432621114394817,-0.06730758940466708,0.7267861588407089,0.8491144505203623,-0.48579535045527267,-0.21507781906568982,0.49372201179346026,-0.6368813418085757,2013-06-18
-0.45436139369064216,-0.0672093884062773,2.2410933063887617,0.5861940677654492,-0.6721340597734312,-0.17522931411985437,0.2446996742382337,-0.4883678326420022,2013-06-19
-0.45439349348289704,-0.06767580626221856,3.7618526838165045,0.33887065686887863,-0.8852455721545436,-0.11364526102174562,-0.03702256622828498,-0.4411135342708195,2013-06-20
-0.45445402312164596,-0.06795190002357748,1.1441480339603178,-0.15131988725045062,-1.0448114784097484,-0.007382581166185105,-1.090965590830708,-0.6166294996494979,2013-06-21
-0.45452854748689625,-0.06804704902816007,0.6923847729555385,-0.8253318854145291,-1.1047825572707648,0.08318220280162225,-1.4858798029132392,-0.6436319558616022,2013-06-24
