Date,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR
2013-06-04,-0.709305085303323,-0.0490877233496701,0.8921448570357217,1.577969909059877,0.563111484047503,1.479695597879532,2.948751625321365,-0.8246428172217994
2013-06-05,-0.7093261875097331,-0.0496252693192366,0.5711302702290275,1.314238225108103,0.4562747206684864,1.4445928696109402,2.839183251428255,-0.8467334831475681
2013-06-07,-0.709348129225259,-0.0496978315970976,0.5494127625545225,1.026243226232766,0.3600400788461662,1.4413019888357594,1.9328622456385045,-0.8526243273944397
2013-06-10,-0.7093217610071226,-0.0489669003438328,0.6265978627200314,1.550541813928893,0.2532033154671497,1.4588533529700558,1.3463141571346249,-0.8371608612464015
2013-06-11,-0.7093417565878801,-0.0488317234005636,0.811760120619754,1.3068537379574532,0.1104824483577764,1.5279618492488454,1.1509966210642977,-0.8231701061600816
2013-06-12,-0.7093677050514586,-0.0485842074244937,0.3364153523106569,0.972441962706604,-0.0183741059466863,1.624494351987473,1.1051446385112027,-0.8386335723081196
2013-06-13,-0.7093862887305213,-0.049840963548983,0.202438298232417,0.7192595461129002,-0.1643571643042738,1.8032988741056128,1.109908480854381,-0.8128611287280562
2013-06-14,-0.7093595389173324,-0.0490356742778016,0.3594314148725484,1.2003061376409367,-0.2968836837629776,2.010624362941982,0.7555977065804648,-0.7686797968765188
2013-06-17,-0.7093798779336373,-0.0492508395431274,1.750166120899688,0.9429040141040052,-0.4669254025761452,2.2563434608221247,0.6019637910129514,-0.73259837586443
2013-06-18,-0.7094023920417422,-0.0479810801379305,0.5113178297752439,0.6443597478705962,-0.6451225995098484,2.528389604903712,0.5835039019331337,-0.7171349097163919
2013-06-19,-0.7094268904441206,-0.0489377576567915,3.726631362841904,0.3036184122049041,-0.8388152048725692,2.9068408940494663,0.2149016006296809,-0.7001987325066359
2013-06-20,-0.7094513506869937,-0.0492237562224225,2.538404271860896,-0.0550566779695087,-1.0182357235243529,3.3006496268127306,-0.3448498746938178,-0.8275882393452352
2013-06-21,-0.7094880601310563,-0.0469591979110454,-0.0496055204916234,-0.6278818955127624,-1.1018293742598428,3.522235599008216,-1.3768172222849069,-0.8923875260608232
2013-06-24,-0.7095262959553291,-0.049315415998911,-0.1386122574314749,-1.2903758855996197,-1.1226258434672085,3.4333818180783435,-1.7019494622068538,-0.8747149933202084
2013-06-25,-0.7095509469957286,-0.0494689954260673,0.4492071117341933,-1.760873209769585,-1.0904117048910928,3.3489158781820443,-1.8454602127951127,-0.8194883285057868
2013-06-26,-0.7095156112938557,-0.0487442542548245,-2.425805003179933,-1.4106375334816286,-1.0263912016448882,3.2578681767353843,-1.8198545602005272,-0.8555697495178755
2013-06-27,-0.7094905404988983,-0.0485167653168006,-1.6832664844580367,-1.1384664356433978,-0.93749649013105,3.0779666943588517,-1.670389006683295,-0.9218417472951816
2013-06-28,-0.709467225041183,-0.04792350347346,-0.2506904100793393,-0.8631305575977455,-0.9016123864006934,2.936458821026091,-1.2106782205665492,-0.978541123171321
2013-07-01,-0.709439750197394,-0.0485262918119478,-0.1331988693439074,-0.5076202476307533,-0.9260788207623004,2.8410232785458565,-1.2833268163000244,-0.9461414798135268
2013-07-02,-0.7094556245515832,-0.0486741656131697,0.3622791098358439,-0.7840110524122131,-0.9493219334058268,2.7466846963240164,-1.516159610822884,-0.929205302603771
2013-07-03,-0.7094727963289512,-0.0495237047267694,-0.2860390039939635,-1.0888848790604644,-0.9623706983986836,2.6556369948773564,-2.018149497735341,-0.9277325915420532
2013-07-04,-0.7094508546134254,-0.0481228939584119,-1.2981679147526155,-0.8388672426741818,-0.9118067340513628,2.558007531880336,-1.9324003355581243,-0.9365688579123608
2013-07-05,-0.7094322709343626,-0.0494801327805017,0.9825126081562184,-0.6173326281546913,-0.8979424212464524,2.471347671467249,-1.934186776436816,-0.9019601479619898
2013-07-08,-0.7094561587846568,-0.0489393445500532,0.9072693561978844,-1.0139850808181603,-0.8734759868848455,2.414305738030788,-2.2366907652286647,-0.913005480924874
2013-07-09,-0.7094392922833308,-0.0478538599151364,-0.7778793838549583,-0.8283179753161107,-0.8098632575446677,2.240986017204616,-2.006835372170292,-0.8997510813694128
2013-07-10,-0.7094577614838778,-0.0489716130915669,-2.8116504663502475,-1.1258073148137122,-0.7421727891442221,1.988685157774113,-2.3861563187458965,-0.898278370307695
2013-07-11,-0.7094402844304677,-0.0476290021043436,-1.303913047709167,-0.9496345499339276,-0.6137240087457864,1.731996457310035,-1.8067539937567856,-1.011677122059974
2013-07-12,-0.7094684843048565,-0.0489116312652487,0.0276884159274076,-1.4095826067458217,-0.5855876092299384,1.4972469620138276,-1.923468131164664,-1.048494898602922
2013-07-15,-0.7094369263940046,-0.047099174906856,-0.9734128764975474,-1.1025989266259562,-0.537878062224805,1.2943093142110318,-1.8573698186530596,-1.0448131209486269
2013-07-16,-0.709478138659688,-0.0489776285639743,0.126077511134823,-1.823113887182204,-0.5162660452053857,1.0760142227907266,-1.7102861863074168,-1.0882580972693052
2013-07-17,-0.7094402081114571,-0.0479262150580625,-0.4165142235645416,-1.4728782108942469,-0.4787508458509218,0.908179303256522,-1.1219516569248458,-1.0558584539115117
2013-07-18,-0.7094679882312882,-0.049032661406021,-0.4074273314147875,-2.0035063590052173,-0.444905611650699,0.7271808606215957,-0.9111516332391876,-1.0889944528001645
2013-07-19,-0.7094478781720149,-0.0490559118745005,-0.5682188707036224,-1.83155330106866,-0.372321856377932,0.5758003449632935,-0.8813776185943207,-1.047758543072063
2013-07-22,-0.7094120845560787,-0.0476432293642121,-0.4797032059317256,-1.4992513792894244,-0.3005536489172186,0.4310015908553523,-0.1245221663218025,-1.076476408775562
2013-07-23,-0.709375031676469,-0.0488555439180788,-0.1069753163689317,-1.1047087800975706,-0.2744561189315046,0.3180146842408228,-0.3972521404687837,-1.0757400532447032
2013-07-24,-0.7093467554830696,-0.0481567476813283,-0.1964241304622656,-0.7671322246392992,-0.2430575281674425,0.252197068737213,-0.4716871770809512,-1.0389222767017554
2013-07-25,-0.7093216083691016,-0.0486779351266133,-0.5010971969076161,-0.4411598632749066,-0.2194066416178892,0.2006399365927189,-0.8337391951625333,-0.9895864561342052
2013-07-26,-0.7092909701023264,-0.0481925854487866,-0.5485640157376249,-0.0075849748581897,-0.193716885538202,0.154567605740192,-0.4103527069125252,-0.994740944850218
2013-07-29,-0.7093161935353048,-0.0494787273442904,0.1912408803829156,-0.4211162552945712,-0.2088045200611929,0.1282405595387484,-0.6598589496365106,-1.011677122059974
2013-07-30,-0.7092926872800632,-0.0478742361724115,-0.6567801644202949,-0.0856495533079144,-0.2071734244370858,0.154567605740192,0.2071603568220154,-0.9755957010478852
2013-07-31,-0.7093124539037892,-0.0497399638699747,0.3794318529940602,-0.4084571344648863,-0.2353098239529337,0.1743128903912749,0.4251061440224417,-0.9535050351221166
2013-08-01,-0.7092879555014107,-0.0477818762456059,-1.739902477141493,-0.0634960918559653,-0.2430575281674425,0.239033545636491,0.7823943197608453,-0.914478191986592
2013-08-02,-0.7092649834792427,-0.0495922561190726,0.1689545069296908,0.2804100240171481,-0.2822038231460135,0.2894937175225918,0.7192734087137271,-0.929205302603771
2013-08-05,-0.7092973427397052,-0.0489819629908768,0.8876133792086547,-0.2227900289628375,-0.349894291546459,0.4682982396407314,0.3024372036855897,-0.8806058375670799
2013-08-06,-0.7093153540261891,-0.0488432784485857,1.237622542366087,-0.5223892219320527,-0.4184003077589583,0.6361331591749356,0.1863185465706084,-0.8688241490733366
2013-08-07,-0.7093375628582518,-0.0488473047408743,-0.1469047571328392,-0.9032177735584148,-0.4550999593013685,0.7600896683734002,0.0201795448522508,-0.8710332156659135
2013-08-08,-0.7093136368484523,-0.0484690575192704,0.3492011810491938,-0.6141678479472706,-0.4514299941471275,0.7557018273398264,-0.0340091618014068,-0.8032885068268898
2013-08-09,-0.7093414551277886,-0.0484702712272775,-0.5631570498954741,-1.0931045860036923,-0.4599932461736899,0.7710592709573353,-0.2745832001319317,-0.7517436196667627
2013-08-12,-0.7093118051921997,-0.0482372974931258,-0.911214640644386,-0.7491984701305784,-0.4273713336915474,0.7359565426887436,-0.0631876961533765,-0.7384892201113016
2013-08-13,-0.7092931451941263,-0.0479034062491963,-0.7602897996516764,-0.5181695149888244,-0.4265557858794939,0.7370535029471371,-0.1024893954846007,-0.7215530429015455
2013-08-14,-0.7092700968529478,-0.0474210334941118,-0.3477525258108191,-0.219625248755416,-0.4514299941471275,0.7940954363835988,0.3542439891676581,-0.7554253973210575
2013-08-16,-0.7093016166042947,-0.0486933076201302,-0.1831247890911302,-0.7302097888860507,-0.560305627056278,0.8994036211893742,-0.0673560582036579,-0.7546890417901987
2013-08-19,-0.7092731877728742,-0.0479649698331992,0.7871275965880223,-0.3662600650326026,-0.6651035209051606,1.037620613746954,-0.1030848757774983,-0.7451164198890321
2013-08-20,-0.7093000139050736,-0.0497641712676164,3.159668161516164,-0.8167137812222327,-0.813125448792882,1.2186190563818804,-1.2904725798147925,-0.7885613962097104
