Date,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR
2013-06-04,0.7339339438699262,-0.0260244596754793,0.9584932195156944,1.1370937616463876,0.1843109157489382,-0.3213052208636713,1.6196746568637166,1.1028775744224328
2013-06-05,0.733823757578948,-0.0272252115257275,3.570274597287928,0.6863264788885566,-0.1105039761228906,-0.4326358882296406,1.109045877105838,1.068651424526152
2013-06-07,0.7337318342091266,-0.0263823941086174,1.158356860289411,0.2726683671083679,-0.3164208390610603,-0.513728596557939,0.0147529284853171,0.9597500384925308
2013-06-10,0.7336399108393051,-0.0264129521279008,0.67475482654855,-0.1748245770337888,-0.4801564943929529,-0.4642482999508417,-0.4921621874197768,1.0147193095380724
2013-06-11,0.7335625108401177,-0.0264262875694968,0.6893605030106934,-0.5797511191721794,-0.6198533970029887,-0.3460453691672204,-0.4141752465113009,1.1236206955716943
2013-06-12,0.7334747618522749,-0.0267860849406352,2.5391247374169077,-1.073084803933776,-0.7627252292177981,-0.182485499827093,-0.1573134966937009,1.1910358393067932
2013-06-13,0.7334094501675673,-0.0276770131539491,1.1347196408045876,-1.4616396529937952,-0.8606944855936673,0.0195590446518875,-0.2216836701419673,1.1039147304798964
2013-06-14,0.7335162447731878,-0.026457217254894,-0.0030255387655097,-1.066536126702428,-0.8489018899187941,0.162502123739058,-0.3027653309277635,1.1371037243187136
2013-06-17,0.7335899921881438,-0.0264318917416014,-1.2917724555402823,-0.7707542050865146,-0.8248631371969374,0.2298503052320513,-0.3528997929403554,1.2553395148695028
2013-06-18,0.7336536515133182,-0.0244646368924062,-3.454616715039613,-0.503349884806445,-0.7899389115444285,0.2793306018391486,0.1205923482896775,1.2283734573754634
2013-06-19,0.7337413135348698,-0.025388193397406,0.5943562742078136,-0.1082463585150777,-0.9359856733640112,0.3329342564968375,-0.0192889901652079,1.1568096894105124
2013-06-20,0.7336731319625519,-0.0268929957733411,5.057663787320607,-0.4476861283399819,-1.1119674857428876,0.5349788009758181,-0.1907364713687625,1.2615624512142811
2013-06-21,0.7335778169073728,-0.0270168266290879,0.9528598967273878,-0.9519342751538264,-1.2063082511418728,0.7535167776571646,-0.9458481214349588,1.0479083033768906
