Date,1_PER,1_PBR,2_PER,2_PBR,3_PER,3_PBR,4_PER,4_PBR,5_PER,5_PBR,6_PER,6_PBR,7_PER,7_PBR,8_PER,8_PBR,9_PER,9_PBR
20110401,18.73,1.66,96.45,2.01,25.3,2.0,13.17,1.22,22.87,2.51,16.69,1.95,17.97,1.29,16.18,0.92,18.13,2.21
20110404,18.68,1.65,96.71,2.02,24.94,1.97,13.16,1.22,21.94,2.41,16.75,1.95,18.34,1.32,16.33,0.93,18.06,2.21
20110405,18.82,1.66,96.9,2.02,25.37,2.01,13.21,1.23,22.58,2.48,16.84,1.96,18.27,1.31,16.35,0.93,18.15,2.22
20110406,18.78,1.66,96.7,2.02,25.64,2.03,13.19,1.22,22.91,2.51,16.57,1.93,17.85,1.28,16.18,0.92,18.58,2.27
20110407,18.74,1.66,97.23,2.03,25.94,2.05,13.21,1.23,22.99,2.52,16.39,1.91,17.84,1.28,16.03,0.91,18.48,2.26
20110408,18.79,1.66,100.45,2.1,26.69,2.11,13.2,1.22,23.24,2.55,16.29,1.9,17.7,1.27,15.98,0.91,18.48,2.26
20110411,18.75,1.66,100.16,2.09,26.6,2.1,13.18,1.22,23.36,2.56,16.31,1.9,17.45,1.25,15.83,0.9,18.51,2.26
20110412,18.45,1.63,97.49,2.04,25.97,2.05,13.08,1.21,22.86,2.51,16.08,1.88,17.28,1.24,15.73,0.89,18.12,2.21
20110413,18.75,1.66,97.94,2.05,26.31,2.08,13.17,1.22,23.23,2.55,16.39,1.91,17.38,1.25,15.82,0.9,18.78,2.29
20110414,18.92,1.67,98.19,2.05,26.54,2.1,13.28,1.23,23.52,2.58,16.46,1.92,17.29,1.24,15.87,0.9,19.35,2.36
20110415,18.9,1.67,97.08,2.03,26.26,2.08,13.3,1.23,23.74,2.61,16.37,1.91,17.29,1.24,15.87,0.9,19.41,2.37
20110418,18.88,1.67,96.64,2.02,26.22,2.07,13.08,1.21,24.55,2.69,16.14,1.88,16.87,1.21,15.8,0.9,19.67,2.4
20110419,18.75,1.66,94.95,1.98,25.25,2.0,13.08,1.21,24.21,2.66,16.3,1.9,16.73,1.2,15.69,0.89,19.52,2.38
20110420,19.19,1.7,95.07,1.99,25.11,1.98,13.41,1.24,24.86,2.73,17.01,1.98,17.21,1.24,15.87,0.9,19.83,2.42
20110421,19.48,1.72,94.22,1.97,25.81,2.04,13.32,1.24,26.32,2.89,17.28,2.02,16.93,1.22,16.08,0.91,20.04,2.45
20110425,19.61,1.73,96.69,2.02,26.76,2.11,13.31,1.23,26.53,2.91,16.87,1.97,17.07,1.23,16.08,0.91,20.76,2.53
20110426,19.52,1.73,96.88,2.02,26.4,2.09,13.14,1.22,26.3,2.89,16.8,1.96,17.04,1.22,16.04,0.91,20.75,2.53
20110427,12.96,1.51,38.62,1.95,10.75,1.74,10.9,1.1,15.77,2.28,11.43,1.63,13.05,1.18,11.99,0.86,13.57,2.09
20110428,12.97,1.51,38.04,1.92,10.89,1.76,10.9,1.1,15.93,2.31,11.25,1.61,12.98,1.17,11.88,0.85,13.91,2.15
20110429,12.87,1.5,38.11,1.92,10.81,1.75,10.63,1.07,15.45,2.24,11.15,1.59,13.41,1.21,11.98,0.86,13.63,2.1
20110502,13.09,1.53,39.09,1.97,10.91,1.77,10.78,1.09,15.54,2.25,11.51,1.64,13.45,1.21,12.14,0.87,13.93,2.15
20110503,12.92,1.51,38.58,1.95,10.56,1.71,10.71,1.08,14.97,2.17,11.53,1.65,13.4,1.21,12.2,0.87,13.58,2.1
20110504,12.79,1.49,38.46,1.94,10.3,1.67,10.76,1.09,14.96,2.17,11.24,1.61,13.25,1.19,12.31,0.88,13.5,2.08
20110505,,,,,,,,,,,,,,,,,,
20110506,12.58,1.47,37.59,1.9,9.96,1.61,10.54,1.06,14.51,2.1,11.08,1.58,13.1,1.18,12.42,0.89,13.31,2.05
20110509,12.53,1.46,37.17,1.88,9.99,1.62,10.47,1.06,14.67,2.13,11.03,1.58,12.97,1.17,12.2,0.87,13.26,2.05
20110510,,,,,,,,,,,,,,,,,,
20110511,12.7,1.48,37.68,1.9,10.17,1.65,10.51,1.06,15.06,2.18,11.18,1.6,13.08,1.18,12.14,0.87,13.53,2.09
20110512,12.43,1.45,36.49,1.84,9.85,1.59,10.24,1.03,14.56,2.11,11.09,1.59,12.83,1.16,11.95,0.85,13.15,2.03
20110513,12.42,1.45,36.1,1.82,9.74,1.58,10.28,1.04,14.34,2.08,11.37,1.62,12.56,1.13,12.02,0.86,13.07,2.02
20110516,12.32,1.44,35.51,1.79,9.7,1.57,10.1,1.02,14.44,2.09,11.23,1.61,12.37,1.11,12.06,0.86,12.93,2.0
20110517,12.31,1.44,35.34,1.78,9.55,1.54,10.05,1.01,14.55,2.11,11.11,1.59,12.42,1.12,12.06,0.86,13.11,2.02
20110518,12.53,1.46,35.92,1.81,10.01,1.62,10.28,1.04,15.11,2.19,11.09,1.59,12.48,1.12,12.1,0.87,13.45,2.08
20110519,12.29,1.43,34.81,1.76,9.83,1.59,10.11,1.02,14.83,2.15,10.85,1.55,12.25,1.1,12.05,0.86,13.16,2.03
20110520,12.39,1.45,34.7,1.75,9.93,1.61,10.18,1.03,14.8,2.14,10.91,1.56,12.25,1.1,12.29,0.88,13.42,2.07
20110523,12.05,1.41,33.98,1.72,9.4,1.52,10.01,1.01,14.11,2.04,10.67,1.53,12.12,1.09,12.27,0.88,12.93,2.0
20110524,12.08,1.41,33.99,1.72,9.35,1.51,10.02,1.01,14.31,2.07,10.6,1.51,12.17,1.1,12.22,0.87,13.07,2.02
20110525,11.93,1.39,34.09,1.72,9.2,1.49,9.84,0.99,13.87,2.01,10.47,1.5,12.06,1.09,12.18,0.87,12.99,2.0
20110526,12.27,1.43,34.8,1.76,9.53,1.54,9.94,1.0,14.57,2.11,10.73,1.53,12.19,1.1,12.22,0.87,13.62,2.1
20110527,12.31,1.44,35.27,1.78,9.62,1.55,9.87,1.0,14.5,2.1,10.83,1.55,12.16,1.1,12.16,0.87,13.76,2.12
20110531,12.57,1.47,35.5,1.79,10.28,1.66,10.0,1.01,15.38,2.23,10.81,1.54,12.24,1.1,12.34,0.88,14.03,2.17
20110601,12.56,1.47,35.84,1.81,10.37,1.67,9.97,1.01,15.45,2.24,10.82,1.55,12.4,1.12,12.33,0.88,13.72,2.12
20110602,12.39,1.45,35.79,1.81,10.44,1.69,9.81,0.99,15.26,2.21,10.51,1.5,12.24,1.1,12.13,0.87,13.64,2.1
20110603,12.39,1.45,35.91,1.81,10.47,1.69,9.75,0.98,14.86,2.16,10.46,1.5,12.52,1.13,12.28,0.88,13.68,2.11
20110606,,,,,,,,,,,,,,,,,,
20110607,12.31,1.44,35.64,1.8,10.28,1.66,9.71,0.98,14.37,2.08,10.52,1.5,12.65,1.13,12.31,0.88,13.56,2.09
20110608,12.21,1.42,34.91,1.76,9.97,1.61,9.78,0.99,14.35,2.08,10.43,1.49,12.66,1.14,12.18,0.87,13.39,2.07
20110609,12.13,1.42,34.86,1.76,9.82,1.59,9.95,1.0,14.48,2.1,10.34,1.48,12.44,1.12,12.07,0.86,13.21,2.04
20110610,12.04,1.41,32.6,1.78,9.68,1.56,9.95,1.01,14.17,2.08,10.29,1.47,12.36,1.11,12.18,0.88,13.01,2.03
20110613,12.1,1.42,32.0,1.75,9.83,1.59,9.98,1.01,14.05,2.06,10.27,1.47,12.45,1.12,12.64,0.87,13.15,2.05
20110614,12.28,1.44,32.74,1.79,9.96,1.61,10.01,1.01,14.49,2.13,10.33,1.48,12.51,1.12,12.6,0.87,13.56,2.11
20110615,12.32,1.45,33.28,1.82,10.12,1.63,9.99,1.01,14.61,2.15,10.34,1.48,12.51,1.12,12.68,0.87,13.54,2.11
20110616,12.07,1.42,32.49,1.78,9.75,1.57,9.79,0.99,14.24,2.09,10.17,1.46,12.3,1.1,12.6,0.87,13.23,2.06
20110617,11.98,1.4,33.31,1.82,9.67,1.56,9.82,0.99,14.21,2.09,9.88,1.41,12.12,1.09,12.72,0.87,13.14,2.05
20110620,11.9,1.4,33.58,1.84,9.45,1.53,9.95,1.01,13.73,2.02,9.77,1.4,12.2,1.09,12.71,0.87,13.22,2.06
20110621,12.07,1.42,33.72,1.85,9.61,1.55,10.25,1.04,13.87,2.04,9.95,1.42,12.57,1.13,12.82,0.88,13.26,2.06
20110622,12.17,1.43,34.08,1.87,9.77,1.58,10.34,1.05,14.08,2.07,10.06,1.44,12.49,1.12,12.86,0.88,13.36,2.08
20110623,12.11,1.42,33.79,1.85,9.8,1.58,10.34,1.05,13.9,2.04,10.08,1.44,12.53,1.12,12.81,0.88,13.14,2.04
20110624,12.33,1.45,34.37,1.88,9.91,1.6,10.56,1.07,13.85,2.03,10.34,1.48,12.73,1.14,13.04,0.9,13.5,2.1
20110627,12.2,1.43,34.12,1.87,9.76,1.58,10.44,1.06,13.71,2.01,10.16,1.45,12.61,1.13,12.92,0.89,13.45,2.09
20110628,12.15,1.43,34.29,1.88,9.73,1.57,10.42,1.06,13.68,2.01,10.08,1.44,12.53,1.12,12.94,0.89,13.38,2.08
20110629,12.35,1.45,35.16,1.92,9.9,1.6,10.57,1.07,14.11,2.07,10.11,1.45,12.64,1.13,12.99,0.89,13.78,2.14
20110630,12.37,1.45,35.34,1.93,9.95,1.61,10.69,1.08,14.06,2.07,10.06,1.44,12.72,1.14,13.09,0.9,13.85,2.16
20110701,12.53,1.47,36.31,1.99,10.01,1.62,10.61,1.07,14.35,2.11,10.37,1.48,12.78,1.15,13.03,0.89,13.94,2.17
20110705,12.75,1.5,36.66,2.01,10.03,1.62,10.8,1.09,14.45,2.12,10.76,1.54,13.01,1.17,13.22,0.91,14.07,2.19
20110706,12.8,1.5,37.16,2.03,10.3,1.66,10.89,1.1,14.52,2.13,10.68,1.53,13.1,1.17,13.24,0.91,14.12,2.2
20110707,12.85,1.51,37.5,2.05,10.47,1.69,10.9,1.1,14.71,2.16,10.54,1.51,13.1,1.17,13.27,0.91,14.35,2.23
20110708,12.85,1.51,37.56,2.06,10.4,1.68,10.98,1.11,14.82,2.18,10.58,1.51,12.98,1.16,13.14,0.9,14.38,2.24
20110711,12.7,1.49,37.4,2.05,10.27,1.66,10.89,1.1,14.58,2.14,10.41,1.49,12.89,1.16,13.14,0.9,14.13,2.2
20110712,12.41,1.46,36.76,2.01,10.0,1.61,10.65,1.08,14.23,2.09,10.18,1.46,12.62,1.13,13.0,0.89,13.67,2.13
20110713,12.52,1.47,37.14,2.03,10.08,1.63,10.71,1.08,14.52,2.13,10.11,1.45,12.72,1.14,12.97,0.89,14.07,2.19
20110714,12.52,1.47,37.61,2.05,9.96,1.61,10.84,1.1,14.66,2.15,10.02,1.43,12.68,1.14,12.91,0.89,14.1,2.2
20110715,12.59,1.48,38.2,2.09,9.98,1.61,10.87,1.1,14.75,2.17,10.08,1.44,12.77,1.14,13.03,0.9,14.15,2.2
20110718,12.48,1.46,37.91,2.07,9.86,1.59,10.66,1.08,14.65,2.15,9.91,1.42,12.71,1.14,12.99,0.89,14.09,2.19
20110719,12.47,1.46,37.91,2.07,9.87,1.59,10.69,1.08,14.28,2.1,10.05,1.44,12.75,1.14,13.0,0.89,14.06,2.19
20110720,12.63,1.48,38.72,2.11,9.64,1.56,10.87,1.1,14.28,2.1,10.37,1.48,12.99,1.16,13.06,0.9,14.21,2.21
20110721,12.57,1.47,39.26,2.14,9.34,1.51,11.05,1.12,14.17,2.08,10.29,1.47,13.06,1.17,13.06,0.9,14.03,2.18
20110722,12.72,1.49,39.76,2.17,9.53,1.54,11.16,1.13,14.57,2.14,10.31,1.48,13.19,1.18,13.16,0.91,14.22,2.21
20110725,12.43,1.47,39.3,2.15,9.31,1.5,11.17,1.13,14.31,2.1,10.23,1.46,11.85,1.12,13.17,0.91,14.09,2.19
20110726,12.53,1.48,38.32,2.09,9.41,1.52,11.24,1.14,14.64,2.15,10.29,1.47,12.03,1.13,13.21,0.91,14.21,2.21
20110727,12.57,1.48,38.18,2.08,9.44,1.52,11.11,1.13,14.83,2.18,10.25,1.47,12.05,1.14,13.25,0.91,14.35,2.23
20110728,12.45,1.47,38.14,2.08,9.35,1.51,11.0,1.11,14.8,2.17,10.12,1.45,11.93,1.12,13.19,0.91,14.14,2.2
20110729,12.31,1.45,37.73,2.06,9.23,1.49,10.88,1.1,14.46,2.12,10.14,1.45,11.79,1.11,13.15,0.9,13.86,2.16
20110801,12.55,1.48,37.96,2.07,9.37,1.51,11.08,1.12,14.91,2.19,10.43,1.49,11.93,1.12,13.28,0.91,14.06,2.19
20110802,12.24,1.44,36.7,2.0,9.16,1.48,10.93,1.11,14.53,2.14,10.21,1.46,11.6,1.09,13.16,0.91,13.56,2.11
20110803,11.91,1.4,35.31,1.93,8.74,1.41,10.7,1.08,14.16,2.08,9.94,1.42,11.32,1.07,12.94,0.89,13.19,2.05
20110804,11.63,1.37,34.33,1.87,8.51,1.37,10.41,1.05,13.21,1.94,9.75,1.4,11.29,1.06,12.98,0.89,12.9,2.01
20110805,11.2,1.32,32.62,1.78,8.02,1.3,10.13,1.03,12.5,1.84,9.34,1.34,10.99,1.04,12.62,0.87,12.61,1.96
20110808,10.78,1.27,31.32,1.71,7.66,1.24,9.85,1.0,12.03,1.77,8.94,1.28,10.45,0.99,12.25,0.84,12.29,1.91
20110809,10.39,1.23,30.22,1.65,7.54,1.22,9.31,0.94,11.91,1.75,8.48,1.21,9.88,0.93,11.72,0.81,12.02,1.87
20110810,10.38,1.22,30.83,1.68,7.65,1.23,9.36,0.95,11.52,1.69,8.57,1.23,9.78,0.92,11.73,0.81,12.04,1.87
20110811,10.44,1.23,31.03,1.69,7.76,1.25,9.33,0.94,11.68,1.72,8.59,1.23,9.66,0.91,11.81,0.81,12.2,1.9
20110812,10.28,1.21,30.96,1.69,7.7,1.24,9.23,0.93,11.1,1.63,8.45,1.21,9.7,0.91,11.99,0.82,11.89,1.85
20110815,,,,,,,,,,,,,,,,,,
20110816,10.79,1.27,32.37,1.77,8.07,1.3,9.79,0.99,11.9,1.75,8.83,1.26,10.22,0.96,12.24,0.84,12.49,1.94
20110817,10.86,1.28,32.82,1.79,8.18,1.32,9.8,0.99,11.95,1.76,8.82,1.26,10.31,0.97,12.45,0.86,12.55,1.95
20110818,10.65,1.26,32.3,1.76,7.79,1.26,9.58,0.97,11.72,1.72,8.43,1.21,10.21,0.96,12.8,0.88,12.38,1.92
20110819,9.97,1.18,29.97,1.64,7.08,1.14,9.15,0.93,10.37,1.52,7.98,1.14,9.78,0.92,12.68,0.87,11.38,1.77
20110822,9.78,1.15,29.32,1.6,6.85,1.11,9.05,0.92,9.76,1.43,8.02,1.15,9.84,0.93,12.66,0.87,10.85,1.69
20110823,10.17,1.2,30.78,1.68,7.16,1.16,9.26,0.94,10.74,1.58,8.36,1.2,9.9,0.93,12.62,0.87,11.45,1.78
20110824,10.04,1.18,31.15,1.7,7.13,1.15,9.12,0.92,10.67,1.57,8.19,1.17,9.61,0.91,12.41,0.85,11.43,1.78
20110825,10.12,1.19,30.83,1.68,7.29,1.18,9.12,0.92,10.71,1.57,8.36,1.2,9.61,0.91,12.35,0.85,11.55,1.79
20110826,10.2,1.2,31.15,1.7,7.36,1.19,9.07,0.92,11.03,1.62,8.4,1.2,9.73,0.92,12.08,0.83,11.72,1.82
20110829,10.5,1.24,32.08,1.75,7.77,1.25,9.35,0.95,11.7,1.72,8.62,1.23,9.88,0.93,12.22,0.84,11.98,1.86
20110830,10.58,1.25,32.21,1.76,7.79,1.26,9.47,0.96,11.55,1.7,8.7,1.25,10.01,0.94,12.41,0.85,12.14,1.89
20110831,10.78,1.27,32.76,1.79,7.88,1.27,9.65,0.98,11.83,1.74,8.8,1.26,10.21,0.96,12.58,0.86,12.5,1.94
20110901,10.79,1.27,32.74,1.79,7.9,1.28,9.71,0.98,11.8,1.73,8.94,1.28,10.2,0.96,12.47,0.85,12.4,1.93
20110902,10.71,1.26,32.48,1.77,7.76,1.25,9.69,0.98,11.62,1.71,8.91,1.28,10.08,0.95,12.45,0.85,12.31,1.91
20110906,10.1,1.19,30.14,1.65,7.11,1.15,9.52,0.96,10.5,1.54,8.38,1.2,9.45,0.89,12.24,0.84,11.78,1.83
20110907,10.5,1.24,31.54,1.72,7.41,1.2,9.85,1.0,11.0,1.61,8.86,1.27,9.73,0.92,12.44,0.85,12.19,1.89
20110908,10.6,1.25,31.39,1.71,7.48,1.21,9.98,1.01,11.06,1.62,9.0,1.29,9.73,0.92,12.55,0.86,12.35,1.92
20110909,10.38,1.22,30.72,1.68,7.25,1.17,9.72,0.98,10.91,1.6,8.82,1.26,9.49,0.89,12.43,0.84,12.05,1.87
20110912,,,,,,,,,,,,,,,,,,
20110913,,,,,,,,,,,,,,,,,,
20110914,10.02,1.18,29.53,1.61,6.87,1.11,9.5,0.96,10.35,1.52,8.54,1.22,9.13,0.86,12.29,0.83,11.64,1.81
20110915,10.17,1.2,30.02,1.64,6.87,1.11,9.66,0.97,10.6,1.56,8.74,1.25,9.04,0.85,12.47,0.84,11.86,1.84
20110916,10.56,1.25,31.7,1.73,7.2,1.16,9.91,1.0,11.05,1.62,9.06,1.3,9.41,0.89,12.76,0.86,12.37,1.92
20110919,10.45,1.23,31.53,1.72,7.08,1.14,9.64,0.97,10.78,1.58,9.07,1.3,9.4,0.89,12.57,0.85,12.24,1.9
20110920,10.55,1.24,32.0,1.75,7.14,1.15,9.58,0.97,10.88,1.6,9.24,1.32,9.45,0.89,12.6,0.85,12.36,1.92
20110921,10.64,1.25,32.19,1.76,7.23,1.17,9.47,0.95,11.18,1.64,9.29,1.33,9.52,0.9,12.65,0.85,12.5,1.94
20110922,10.32,1.22,31.23,1.7,6.85,1.11,9.14,0.92,10.59,1.55,9.04,1.29,9.17,0.86,12.6,0.85,12.24,1.9
20110923,9.72,1.15,29.02,1.58,6.26,1.01,8.44,0.85,9.84,1.45,8.61,1.23,8.51,0.8,12.27,0.83,11.62,1.81
20110926,9.5,1.12,27.3,1.49,5.83,0.94,8.05,0.81,9.02,1.32,8.66,1.24,8.48,0.8,12.25,0.83,11.55,1.79
20110927,9.99,1.18,28.8,1.57,6.32,1.02,8.4,0.85,9.68,1.42,9.01,1.29,9.0,0.85,12.39,0.84,12.23,1.9
20110928,9.91,1.17,28.51,1.56,6.18,1.0,8.32,0.84,9.41,1.38,9.01,1.29,9.09,0.86,12.31,0.83,12.09,1.88
20110929,10.19,1.2,29.53,1.61,6.47,1.04,8.47,0.85,9.74,1.43,9.39,1.34,9.34,0.88,12.36,0.83,12.32,1.91
20110930,10.19,1.2,29.62,1.62,6.5,1.05,8.36,0.84,9.64,1.41,9.4,1.35,9.36,0.88,12.37,0.83,12.37,1.92
20111003,,,,,,,,,,,,,,,,,,
20111004,9.81,1.16,27.73,1.51,6.18,1.0,7.94,0.8,8.79,1.29,9.24,1.32,9.0,0.85,12.34,0.83,11.97,1.86
20111005,9.6,1.13,25.5,1.39,5.98,0.97,7.74,0.78,8.35,1.23,9.24,1.32,8.93,0.84,12.49,0.84,11.47,1.78
20111006,9.88,1.16,26.23,1.43,6.38,1.03,7.96,0.8,8.89,1.31,9.56,1.37,9.38,0.88,12.69,0.85,11.33,1.76
20111007,10.17,1.2,27.82,1.52,6.69,1.08,8.4,0.85,9.5,1.39,9.6,1.37,9.63,0.91,12.65,0.85,11.75,1.82
20111010,10.2,1.2,28.3,1.55,6.78,1.09,8.36,0.84,9.6,1.41,9.79,1.4,9.49,0.89,12.49,0.84,11.64,1.81
20111011,10.37,1.22,29.17,1.59,6.98,1.13,8.57,0.86,9.83,1.44,9.83,1.41,9.62,0.91,12.55,0.85,11.99,1.86
20111012,10.45,1.23,29.33,1.6,7.04,1.14,8.4,0.85,9.96,1.46,10.0,1.43,9.69,0.91,12.39,0.84,12.16,1.89
20111013,10.52,1.24,29.81,1.63,7.06,1.14,8.49,0.86,9.98,1.47,9.94,1.42,9.88,0.93,12.49,0.84,12.32,1.91
20111014,10.61,1.25,29.96,1.64,7.04,1.14,8.55,0.85,10.12,1.49,9.97,1.43,9.98,0.94,12.74,0.86,12.39,1.92
20111017,10.78,1.27,30.71,1.68,7.15,1.15,8.63,0.86,10.55,1.55,10.05,1.44,9.93,0.94,13.08,0.88,12.64,1.96
20111018,10.62,1.25,30.35,1.66,6.93,1.12,8.36,0.84,10.47,1.54,9.96,1.43,9.58,0.9,13.08,0.88,12.52,1.94
20111019,10.72,1.26,30.33,1.66,6.93,1.12,8.51,0.85,10.49,1.54,10.02,1.43,9.63,0.91,13.3,0.9,12.78,1.99
20111020,10.43,1.23,28.82,1.57,6.61,1.07,8.18,0.82,9.77,1.43,10.04,1.44,9.34,0.88,13.08,0.88,12.41,1.93
20111021,10.62,1.25,30.01,1.64,6.66,1.08,8.27,0.83,10.23,1.5,10.31,1.48,9.43,0.89,12.99,0.88,12.57,1.95
20111024,10.98,1.29,31.95,1.74,7.09,1.14,8.47,0.85,10.61,1.56,10.58,1.51,9.76,0.92,13.19,0.89,13.05,2.03
20111025,10.93,1.29,31.52,1.72,7.0,1.13,8.48,0.85,10.41,1.53,10.55,1.51,9.8,0.92,13.27,0.89,12.92,2.01
20111026,10.96,1.29,31.96,1.74,6.95,1.12,8.58,0.86,10.7,1.57,10.51,1.5,9.72,0.91,13.43,0.91,12.87,2.0
20111027,11.13,1.31,32.44,1.77,7.3,1.18,9.04,0.9,11.13,1.63,10.42,1.49,9.96,0.94,13.51,0.91,12.94,2.01
20111028,11.18,1.32,32.84,1.79,7.46,1.2,9.13,0.91,11.16,1.64,10.49,1.5,10.19,0.96,13.27,0.89,12.87,2.0
20111031,11.06,1.3,32.21,1.76,7.33,1.18,8.99,0.9,10.89,1.6,10.59,1.52,10.01,0.94,13.05,0.88,12.67,1.97
20111101,11.06,1.3,31.48,1.72,7.24,1.17,8.85,0.88,10.77,1.58,10.73,1.54,9.96,0.94,13.09,0.88,12.78,1.99
20111102,10.98,1.29,31.83,1.74,7.08,1.14,8.76,0.88,10.69,1.57,10.58,1.52,9.79,0.92,13.06,0.88,12.89,2.0
20111103,10.81,1.27,31.54,1.72,6.94,1.12,8.67,0.87,10.35,1.52,10.38,1.49,9.64,0.91,13.0,0.88,12.8,1.99
20111104,11.17,1.31,32.52,1.78,7.15,1.15,8.87,0.89,11.0,1.61,10.78,1.54,9.89,0.93,13.03,0.88,13.21,2.05
20111107,11.11,1.31,33.05,1.8,7.08,1.14,8.82,0.88,10.99,1.61,10.69,1.53,9.85,0.93,13.07,0.88,13.01,2.02
20111108,11.01,1.29,33.11,1.81,6.98,1.13,8.87,0.89,10.93,1.6,10.5,1.5,9.7,0.91,13.06,0.88,12.95,2.01
20111109,11.04,1.3,32.72,1.79,7.02,1.13,8.94,0.89,10.93,1.6,10.59,1.52,9.73,0.91,13.11,0.88,12.89,2.0
20111110,10.46,1.23,30.74,1.68,6.58,1.06,8.48,0.85,10.27,1.51,10.04,1.44,9.15,0.86,12.72,0.86,12.27,1.91
20111111,10.76,1.27,31.37,1.71,6.77,1.09,8.63,0.86,10.63,1.56,10.46,1.5,9.39,0.88,12.82,0.86,12.6,1.96
20111114,11.0,1.29,32.63,1.78,6.93,1.12,9.02,0.9,11.03,1.62,10.65,1.52,9.54,0.9,13.0,0.88,12.76,1.98
20111115,10.91,1.28,32.1,1.75,6.86,1.11,9.01,0.9,10.8,1.59,10.62,1.52,9.42,0.88,13.0,0.88,12.63,1.96
20111116,10.73,1.26,31.32,1.71,6.73,1.09,8.89,0.89,10.53,1.55,10.45,1.49,9.28,0.87,12.96,0.87,12.41,1.93
20111117,10.85,1.27,32.04,1.75,6.83,1.1,9.02,0.9,10.74,1.58,10.6,1.51,9.32,0.87,13.06,0.88,12.46,1.94
20111118,10.62,1.25,31.27,1.71,6.67,1.08,8.76,0.88,10.46,1.53,10.41,1.48,9.12,0.86,12.88,0.87,12.2,1.89
20111121,10.5,1.23,30.91,1.69,6.63,1.07,8.6,0.86,10.13,1.49,10.27,1.46,9.08,0.85,12.93,0.87,12.12,1.88
20111122,10.55,1.24,30.96,1.69,6.6,1.07,8.49,0.85,10.12,1.49,10.38,1.48,9.12,0.86,12.98,0.87,12.2,1.89
20111123,10.28,1.21,30.01,1.64,6.4,1.03,8.23,0.82,9.8,1.44,10.06,1.43,8.9,0.84,12.83,0.86,12.0,1.86
20111125,10.25,1.2,29.38,1.6,6.31,1.02,8.19,0.82,9.7,1.42,10.12,1.44,8.99,0.84,12.95,0.87,11.76,1.83
20111128,10.49,1.23,30.27,1.65,6.55,1.06,8.43,0.84,9.92,1.46,10.49,1.49,9.2,0.86,13.12,0.88,11.82,1.84
20111129,10.75,1.26,31.13,1.7,6.76,1.09,8.65,0.86,10.25,1.5,10.79,1.54,9.34,0.88,13.17,0.89,12.15,1.89
20111130,10.69,1.26,31.14,1.7,6.71,1.08,8.61,0.86,10.07,1.48,10.77,1.53,9.36,0.88,13.13,0.88,12.01,1.87
20111201,11.13,1.31,32.33,1.76,7.02,1.13,9.13,0.91,10.78,1.58,11.3,1.61,9.76,0.92,13.17,0.89,12.33,1.92
20111202,11.12,1.31,32.59,1.78,7.09,1.14,9.16,0.92,10.76,1.58,11.14,1.59,9.82,0.92,13.21,0.89,12.4,1.93
20111205,11.17,1.31,32.61,1.78,7.14,1.15,9.11,0.91,10.82,1.59,11.26,1.6,9.79,0.92,13.26,0.89,12.43,1.93
20111206,11.05,1.3,32.36,1.77,7.06,1.14,9.01,0.9,10.66,1.56,11.06,1.57,9.63,0.9,13.26,0.89,12.43,1.93
20111207,11.14,1.31,32.86,1.79,7.14,1.15,9.11,0.91,10.66,1.56,11.14,1.59,9.71,0.91,13.51,0.91,12.5,1.94
20111208,11.09,1.3,32.62,1.78,7.08,1.14,9.07,0.91,10.62,1.56,11.13,1.58,9.58,0.9,13.62,0.92,12.37,1.92
20111209,10.85,1.27,31.84,1.74,6.89,1.11,8.9,0.89,10.35,1.52,10.96,1.56,9.34,0.88,13.35,0.9,12.08,1.88
20111212,11.0,1.29,32.66,1.78,6.91,1.11,9.03,0.9,10.46,1.53,11.28,1.61,9.36,0.88,13.5,0.91,12.13,1.88
20111213,10.79,1.27,32.49,1.77,6.66,1.08,8.85,0.88,10.21,1.5,11.08,1.58,9.18,0.86,13.33,0.9,11.84,1.84
20111214,10.74,1.26,32.45,1.77,6.68,1.08,8.82,0.88,10.12,1.48,10.98,1.56,9.17,0.86,13.46,0.9,11.75,1.83
20111215,10.5,1.23,31.4,1.71,6.49,1.05,8.59,0.86,9.72,1.43,10.76,1.53,8.99,0.84,13.36,0.9,11.51,1.79
20111216,10.63,1.25,31.72,1.73,6.52,1.05,8.65,0.86,9.86,1.45,10.96,1.56,9.03,0.85,13.44,0.9,11.69,1.82
20111219,10.27,1.21,30.51,1.67,6.24,1.01,8.41,0.84,9.37,1.37,10.52,1.5,8.79,0.82,13.13,0.88,11.42,1.77
20111220,10.36,1.22,30.74,1.68,6.33,1.02,8.52,0.85,9.45,1.39,10.57,1.5,8.83,0.83,13.22,0.89,11.61,1.8
20111221,10.69,1.26,31.71,1.73,6.54,1.06,8.66,0.87,9.77,1.43,11.03,1.57,9.18,0.86,13.43,0.9,11.87,1.84
20111222,10.68,1.25,31.71,1.73,6.56,1.06,8.69,0.87,9.72,1.43,10.97,1.56,9.19,0.86,13.51,0.91,11.87,1.84
20111223,10.81,1.27,32.02,1.75,6.66,1.07,8.77,0.88,9.96,1.46,11.12,1.58,9.26,0.87,13.65,0.92,11.93,1.85
20111227,10.64,1.25,31.4,1.71,6.43,1.04,8.65,0.86,9.67,1.43,11.04,1.57,9.18,0.86,13.49,0.91,11.76,1.83
