Date,1_PER,1_PBR,2_PER,2_PBR,3_PER,3_PBR,4_PER,4_PBR,5_PER,5_PBR,6_PER,6_PBR,7_PER,7_PBR,8_PER,8_PBR,9_PER,9_PBR
20230628,13.81,0.92,8.92,0.78,,1.45,7.04,0.5,12.04,0.76,58.28,1.15,4.69,0.41,,0.67,7.94,0.69
20230629,13.72,0.92,8.74,0.76,,1.44,6.95,0.49,11.85,0.75,58.72,1.16,4.61,0.4,,0.66,7.84,0.68
20230630,13.79,0.92,8.8,0.77,,1.47,7.03,0.5,12.0,0.76,58.72,1.16,4.65,0.4,,0.67,7.99,0.7
20230703,14.0,0.93,9.04,0.79,,1.47,7.13,0.5,12.22,0.77,60.1,1.19,4.73,0.41,,0.67,8.03,0.7
20230705,13.83,0.92,8.88,0.77,,1.5,6.99,0.49,12.16,0.77,59.46,1.17,4.61,0.4,,0.66,7.95,0.69
20230706,13.72,0.92,8.56,0.75,,1.48,6.86,0.48,11.93,0.75,58.54,1.16,4.54,0.39,,0.65,7.98,0.7
20230707,13.53,0.9,8.6,0.75,,1.49,6.79,0.48,11.86,0.75,57.55,1.14,4.5,0.39,,0.65,7.9,0.69
20230710,13.5,0.9,8.84,0.77,,1.51,6.84,0.48,11.91,0.75,56.79,1.12,4.57,0.39,,0.65,7.92,0.69
20230711,13.75,0.92,8.9,0.78,,1.56,6.87,0.49,12.13,0.76,57.9,1.14,4.64,0.4,,0.66,7.99,0.7
20230712,13.85,0.92,8.96,0.78,,1.59,7.03,0.5,12.15,0.76,58.41,1.15,4.65,0.4,,0.66,7.98,0.7
20230713,13.92,0.93,9.0,0.78,,1.61,7.12,0.5,12.26,0.77,58.79,1.16,4.66,0.4,,0.67,7.95,0.69
20230714,14.15,0.94,9.1,0.79,,1.58,7.31,0.52,12.39,0.78,60.0,1.18,4.77,0.41,,0.67,8.14,0.71
20230717,14.11,0.94,9.29,0.81,,1.57,7.34,0.52,12.35,0.78,59.83,1.18,4.74,0.41,,0.67,7.99,0.7
20230718,14.01,0.94,9.43,0.82,,1.54,7.4,0.52,12.48,0.79,59.62,1.18,4.7,0.41,,0.67,7.89,0.69
20230719,14.0,0.93,9.54,0.83,,1.56,7.37,0.52,12.44,0.78,59.31,1.17,4.69,0.4,,0.67,7.92,0.69
20230720,13.94,0.93,9.46,0.82,,1.56,7.45,0.53,12.51,0.79,58.88,1.16,4.7,0.41,,0.66,7.85,0.69
20230721,13.97,0.93,9.7,0.84,,1.54,7.66,0.54,12.64,0.8,58.32,1.15,4.73,0.41,,0.66,7.85,0.69
20230724,14.05,0.94,9.94,0.87,,1.54,8.07,0.57,13.0,0.82,58.37,1.15,4.65,0.4,,0.65,7.75,0.68
20230725,14.07,0.94,10.3,0.9,,1.58,8.41,0.59,13.19,0.83,58.06,1.15,4.65,0.4,,0.65,7.76,0.68
20230726,13.89,0.93,9.87,0.86,,1.52,7.99,0.56,13.07,0.82,57.34,1.13,4.68,0.4,,0.64,7.59,0.66
20230727,14.07,0.94,9.6,0.84,,1.47,7.88,0.56,12.35,0.78,58.7,1.16,4.87,0.42,,0.67,7.68,0.67
20230728,14.04,0.94,9.89,0.86,,1.53,8.03,0.57,12.41,0.78,58.48,1.15,4.79,0.41,,0.66,7.68,0.67
20230731,14.1,0.94,10.16,0.89,,1.56,8.2,0.58,12.98,0.82,57.76,1.14,4.82,0.42,,0.66,7.67,0.67
