Date,1_PER,1_PBR,2_PER,2_PBR,3_PER,3_PBR,4_PER,4_PBR,5_PER,5_PBR,6_PER,6_PBR,7_PER,7_PBR,8_PER,8_PBR,9_PER,9_PBR
20160120,13.53,1.04,20.62,0.82,,0.4,13.41,0.45,390.52,1.13,9.45,1.31,8.73,0.59,24.68,1.39,9.12,1.14
20160121,13.49,1.03,20.85,0.83,,0.41,13.21,0.45,400.21,1.16,9.39,1.3,8.69,0.58,24.41,1.37,9.11,1.13
20160122,13.79,1.06,21.23,0.84,,0.42,13.57,0.46,404.59,1.17,9.71,1.34,8.89,0.6,24.52,1.38,9.34,1.16
20160125,13.88,1.06,21.74,0.86,,0.43,14.08,0.48,409.15,1.18,9.72,1.34,8.91,0.6,24.7,1.39,9.36,1.17
20160126,13.71,1.05,21.2,0.84,,0.43,13.98,0.47,398.68,1.15,9.53,1.32,8.8,0.59,24.73,1.39,9.21,1.15
20160127,13.93,1.07,22.05,0.87,,0.44,14.27,0.48,401.77,1.16,9.77,1.35,8.93,0.6,24.89,1.4,9.35,1.16
20160128,13.98,1.07,22.46,0.89,,0.45,14.32,0.48,403.39,1.17,9.59,1.33,9.3,0.62,25.17,1.42,9.42,1.17
20160129,14.05,1.07,22.9,0.91,,0.45,14.57,0.49,407.33,1.18,9.54,1.32,9.4,0.63,25.46,1.43,9.38,1.17
20160201,14.14,1.08,22.99,0.91,,0.45,14.46,0.49,409.4,1.19,9.64,1.33,9.47,0.63,25.78,1.45,9.34,1.16
20160202,13.99,1.07,22.9,0.91,,0.44,14.34,0.48,404.99,1.17,9.55,1.32,9.37,0.63,25.41,1.43,9.23,1.15
20160203,13.87,1.06,22.48,0.89,,0.43,14.11,0.48,407.47,1.18,9.39,1.3,9.21,0.62,25.48,1.43,9.18,1.14
20160204,14.1,1.08,23.0,0.91,,0.44,14.81,0.5,425.9,1.23,9.52,1.32,9.36,0.63,25.52,1.44,9.39,1.17
20160205,14.11,1.08,23.07,0.91,,0.45,14.93,0.5,423.7,1.23,9.56,1.32,9.55,0.64,25.1,1.41,9.39,1.17
20160208,,,,,,,,,,,,,,,,,,
20160209,,,,,,,,,,,,,,,,,,
20160210,,,,,,,,,,,,,,,,,,
20160211,13.71,1.05,22.18,0.88,,0.44,14.66,0.5,402.65,1.17,9.25,1.28,9.29,0.62,24.63,1.39,9.21,1.15
20160212,13.58,1.04,22.06,0.87,,0.44,14.7,0.5,391.31,1.13,9.22,1.27,9.18,0.62,24.01,1.35,9.3,1.16
20160216,13.95,1.07,22.56,0.89,,0.47,15.5,0.52,410.1,1.19,9.54,1.32,9.43,0.63,24.16,1.36,9.47,1.18
20160217,13.94,1.06,22.58,0.89,,0.47,15.35,0.52,408.63,1.18,9.64,1.33,9.5,0.64,23.63,1.33,9.55,1.19
20160218,14.12,1.08,23.27,0.92,,0.48,15.76,0.53,415.84,1.2,9.7,1.34,9.55,0.64,24.17,1.36,9.63,1.2
20160219,14.17,1.08,23.13,0.92,,0.48,15.72,0.53,424.69,1.23,9.71,1.34,9.4,0.63,24.38,1.37,9.68,1.21
20160222,14.16,1.08,22.86,0.91,,0.47,15.76,0.53,427.25,1.24,9.66,1.34,9.36,0.63,24.5,1.38,9.66,1.2
20160223,14.15,1.08,22.78,0.9,,0.48,16.06,0.54,432.46,1.25,9.7,1.34,9.32,0.63,24.23,1.36,9.66,1.2
20160224,14.14,1.08,22.2,0.88,,0.48,16.1,0.54,429.93,1.25,9.72,1.34,9.4,0.63,24.17,1.36,9.68,1.21
20160225,14.19,1.08,22.18,0.88,,0.48,16.05,0.54,428.55,1.24,9.72,1.34,9.39,0.63,24.75,1.39,9.64,1.2
20160226,14.19,1.08,22.21,0.88,,0.49,15.82,0.53,427.3,1.24,9.69,1.34,9.38,0.63,24.89,1.4,9.69,1.21
20160229,14.15,1.08,22.12,0.88,,0.48,15.93,0.54,430.89,1.25,9.69,1.34,9.32,0.62,24.77,1.39,9.62,1.2
20160301,,,,,,,,,,,,,,,,,,
20160302,14.38,1.1,22.43,0.89,,0.49,16.55,0.56,445.85,1.29,9.85,1.36,9.45,0.63,25.04,1.41,9.68,1.21
20160303,14.45,1.1,22.92,0.91,,0.51,16.62,0.56,443.46,1.28,9.98,1.38,9.54,0.64,24.79,1.4,9.68,1.2
20160304,14.42,1.1,23.08,0.91,,0.54,16.85,0.57,437.06,1.27,9.93,1.37,9.68,0.65,24.56,1.38,9.62,1.2
20160307,14.45,1.1,23.17,0.92,,0.56,16.96,0.57,443.09,1.28,9.93,1.37,9.78,0.66,24.3,1.37,9.62,1.2
20160308,14.35,1.1,23.36,0.93,,0.56,17.23,0.58,441.65,1.28,9.76,1.35,9.77,0.66,23.97,1.35,9.64,1.2
20160309,14.39,1.1,23.28,0.92,,0.55,16.97,0.57,437.4,1.27,9.77,1.35,9.72,0.65,24.43,1.38,9.75,1.21
20160310,14.52,1.11,23.53,0.93,,0.56,17.18,0.58,445.15,1.29,9.96,1.38,9.71,0.65,24.59,1.38,9.69,1.21
20160311,14.53,1.11,23.1,0.91,,0.56,17.19,0.58,442.94,1.28,10.1,1.4,9.66,0.65,24.51,1.38,9.68,1.2
20160314,14.55,1.11,22.86,0.91,,0.55,16.66,0.56,446.59,1.29,10.09,1.4,9.85,0.66,24.7,1.39,9.63,1.2
20160315,14.54,1.11,23.0,0.91,,0.55,16.7,0.56,443.76,1.29,10.09,1.4,9.78,0.66,24.82,1.4,9.58,1.19
20160316,14.57,1.11,22.54,0.89,,0.53,16.34,0.55,441.28,1.28,10.09,1.39,9.89,0.66,25.28,1.42,9.62,1.2
20160317,14.67,1.12,23.02,0.91,,0.53,16.86,0.57,455.54,1.32,10.12,1.4,9.97,0.67,25.27,1.42,9.63,1.2
20160318,14.69,1.12,23.15,0.92,,0.54,17.14,0.58,453.76,1.32,10.18,1.41,9.91,0.66,25.18,1.42,9.63,1.2
20160321,14.66,1.12,23.1,0.91,,0.52,17.02,0.57,454.73,1.32,10.16,1.4,9.91,0.66,24.98,1.41,9.68,1.21
20160322,14.72,1.13,23.56,0.93,,0.54,16.95,0.57,453.06,1.32,10.24,1.42,9.9,0.66,24.76,1.39,9.86,1.23
20160323,14.71,1.12,23.91,0.95,,0.53,17.02,0.57,452.78,1.32,10.26,1.42,9.9,0.66,24.71,1.39,9.79,1.22
20160324,14.64,1.12,24.0,0.95,,0.52,16.67,0.56,456.12,1.33,10.21,1.41,9.8,0.66,24.86,1.4,9.68,1.21
20160328,14.63,1.12,24.05,0.95,,0.51,16.77,0.57,461.78,1.34,10.14,1.4,9.81,0.66,24.76,1.39,9.69,1.21
20160329,14.72,1.13,24.15,0.96,,0.53,16.99,0.57,469.12,1.36,10.18,1.41,9.9,0.66,24.8,1.4,9.73,1.21
20160330,14.77,1.13,24.32,0.96,,0.53,17.24,0.58,477.82,1.39,10.29,1.42,9.86,0.66,24.75,1.39,9.69,1.21
20160331,14.73,1.13,24.33,0.96,,0.53,17.15,0.58,476.7,1.39,10.28,1.42,9.91,0.66,24.7,1.39,9.56,1.19
20160401,14.53,1.11,23.74,0.94,,0.52,16.8,0.57,466.25,1.36,10.08,1.39,9.83,0.66,24.71,1.39,9.39,1.17
20160404,14.57,1.11,23.63,0.94,,0.51,16.97,0.57,467.26,1.36,10.24,1.42,9.77,0.66,24.84,1.4,9.25,1.15
20160405,14.42,1.1,23.49,0.93,,0.51,17.03,0.58,460.87,1.34,9.99,1.38,9.74,0.65,24.74,1.39,9.26,1.15
20160406,14.5,1.11,23.76,0.94,,0.5,17.59,0.59,464.53,1.35,10.07,1.39,9.72,0.65,24.86,1.4,9.25,1.15
20160407,14.51,1.11,23.64,0.94,,0.52,17.61,0.59,467.78,1.36,10.02,1.38,9.75,0.65,24.89,1.4,9.27,1.15
20160408,14.5,1.11,23.68,0.94,,0.53,17.58,0.59,467.32,1.36,9.95,1.37,9.69,0.65,25.06,1.41,9.27,1.16
20160411,14.5,1.11,23.8,0.94,,0.54,17.94,0.61,465.25,1.35,10.04,1.39,9.59,0.64,24.78,1.4,9.28,1.16
20160412,14.6,1.12,24.44,0.97,,0.56,18.11,0.61,470.83,1.37,10.11,1.4,9.66,0.65,24.73,1.39,9.32,1.16
20160413,,,,,,,,,,,,,,,,,,
20160414,14.89,1.14,24.81,0.98,,0.59,18.78,0.63,486.06,1.41,10.25,1.42,10.12,0.68,24.89,1.4,9.49,1.18
20160415,14.88,1.14,24.42,0.97,,0.58,18.69,0.63,471.46,1.37,10.25,1.42,10.13,0.68,25.01,1.41,9.55,1.19
20160418,14.84,1.13,24.23,0.96,,0.57,18.65,0.63,471.43,1.37,10.21,1.41,9.9,0.66,25.19,1.42,9.59,1.2
20160419,14.84,1.13,24.86,0.98,,0.58,18.4,0.62,465.72,1.36,10.16,1.4,10.05,0.67,25.19,1.42,9.61,1.2
20160420,14.79,1.13,24.61,0.97,,0.57,18.39,0.62,459.99,1.34,10.19,1.41,10.06,0.67,25.17,1.42,9.51,1.19
20160421,14.92,1.14,24.99,0.99,,0.58,18.92,0.64,464.28,1.35,10.21,1.41,10.18,0.68,25.47,1.43,9.58,1.19
20160422,14.86,1.14,24.6,0.97,,0.57,18.84,0.64,456.41,1.33,10.12,1.4,10.23,0.69,25.54,1.44,9.55,1.19
20160425,14.85,1.14,24.74,0.98,,0.55,18.3,0.62,458.92,1.34,10.16,1.4,10.23,0.69,25.61,1.44,9.52,1.19
20160426,14.9,1.14,24.78,0.98,,0.56,18.11,0.61,450.71,1.31,10.26,1.42,10.13,0.68,25.75,1.45,9.64,1.2
20160427,14.88,1.14,24.69,0.98,,0.57,18.11,0.61,450.62,1.31,10.24,1.42,10.18,0.68,25.91,1.46,9.49,1.18
20160428,14.75,1.13,25.1,0.99,,0.57,18.34,0.62,446.88,1.3,10.02,1.38,10.07,0.68,25.7,1.45,9.52,1.19
20160429,14.69,1.12,25.34,1.0,,0.58,18.55,0.63,440.97,1.28,9.94,1.37,9.98,0.67,25.79,1.45,9.46,1.18
20160502,13.02,1.04,,1.1,,0.75,25.38,0.61,16.17,1.2,8.98,1.24,9.78,0.62,9.57,1.29,9.6,1.0
20160503,13.07,1.04,,1.1,,0.75,25.43,0.61,16.23,1.2,9.04,1.25,9.74,0.62,9.68,1.3,9.57,0.99
20160504,13.01,1.04,,1.06,,0.72,24.4,0.59,15.8,1.17,9.14,1.26,9.66,0.62,9.7,1.3,9.53,0.99
20160505,,,,,,,,,,,,,,,,,,
20160506,,,,,,,,,,,,,,,,,,
20160509,12.95,1.03,,1.04,,0.7,23.91,0.58,15.43,1.14,9.14,1.27,9.56,0.61,9.87,1.33,9.38,0.97
20160510,13.03,1.04,,1.05,,0.71,23.73,0.57,15.66,1.16,9.18,1.27,9.62,0.62,9.84,1.32,9.5,0.99
20160511,13.0,1.04,,1.03,,0.7,23.67,0.57,16.01,1.18,9.12,1.26,9.64,0.62,9.77,1.31,9.49,0.99
20160512,12.97,1.04,,1.03,,0.71,23.7,0.57,16.03,1.18,9.06,1.25,9.58,0.61,9.81,1.32,9.44,0.98
20160513,12.89,1.03,,1.04,,0.71,23.15,0.56,15.73,1.16,8.96,1.24,9.49,0.61,9.83,1.32,9.43,0.98
20160516,12.9,1.03,,1.04,,0.71,23.39,0.56,15.75,1.16,8.98,1.24,9.54,0.61,9.83,1.32,9.4,0.98
20160517,12.91,1.03,,1.02,,0.7,23.24,0.56,15.84,1.17,9.04,1.25,9.49,0.61,9.85,1.33,9.36,0.97
20160518,12.84,1.02,,1.01,,0.69,23.13,0.56,15.58,1.15,9.06,1.25,9.5,0.61,9.73,1.31,9.25,0.96
20160519,12.78,1.02,,0.98,,0.68,22.95,0.55,15.33,1.13,9.05,1.25,9.62,0.61,9.65,1.3,9.19,0.95
20160520,12.77,1.02,,0.99,,0.69,22.84,0.55,15.39,1.14,9.05,1.25,9.51,0.61,9.62,1.29,9.19,0.95
20160523,12.82,1.02,,0.98,,0.69,23.14,0.56,15.53,1.15,9.16,1.27,9.44,0.6,9.6,1.29,9.17,0.95
20160524,12.7,1.01,,0.97,,0.68,22.79,0.55,15.2,1.12,9.09,1.26,9.34,0.6,9.53,1.28,9.1,0.95
20160525,12.87,1.03,,0.99,,0.68,22.97,0.55,15.35,1.13,9.23,1.28,9.51,0.61,9.7,1.3,9.21,0.96
20160526,12.85,1.02,,0.98,,0.7,22.87,0.55,15.45,1.14,9.22,1.28,9.46,0.6,9.61,1.29,9.21,0.96
20160527,12.92,1.03,,1.0,,0.7,23.06,0.56,15.84,1.17,9.22,1.28,9.49,0.61,9.66,1.3,9.3,0.97
20160531,13.01,1.04,,1.01,,0.73,22.79,0.55,15.69,1.16,9.29,1.29,9.53,0.61,9.74,1.31,9.38,0.97
20160601,12.99,1.04,,1.0,,0.72,22.84,0.55,15.46,1.14,9.4,1.3,9.49,0.61,9.64,1.3,9.36,0.97
20160602,13.01,1.04,,0.99,,0.71,22.63,0.55,15.42,1.14,9.5,1.31,9.53,0.61,9.64,1.3,9.26,0.96
20160603,13.02,1.04,,0.99,,0.73,22.47,0.54,15.25,1.13,9.48,1.31,9.46,0.6,9.64,1.3,9.36,0.97
20160606,,,,,,,,,,,,,,,,,,
20160607,13.19,1.05,,1.02,,0.74,23.61,0.57,15.47,1.14,9.62,1.33,9.57,0.61,9.67,1.3,9.45,0.98
20160608,13.31,1.06,,1.02,,0.75,24.02,0.58,15.64,1.16,9.66,1.34,9.73,0.62,9.77,1.31,9.51,0.99
20160609,13.3,1.06,,1.02,,0.75,23.7,0.57,15.59,1.15,9.77,1.35,9.72,0.62,9.74,1.31,9.42,0.98
20160610,13.29,1.08,,1.03,,0.76,23.72,0.57,7.75,1.17,11.88,1.35,9.63,0.62,9.84,1.33,9.47,1.0
20160613,13.03,1.06,,1.01,,0.73,23.32,0.56,7.61,1.15,11.63,1.32,9.49,0.61,9.64,1.3,9.3,0.98
20160614,12.99,1.05,,0.99,,0.73,22.87,0.55,7.5,1.13,11.68,1.32,9.37,0.6,9.65,1.3,9.27,0.98
20160615,12.97,1.05,,0.98,,0.71,22.82,0.55,7.43,1.12,11.9,1.35,9.25,0.59,9.54,1.29,9.23,0.97
20160616,12.87,1.04,,0.97,,0.71,22.6,0.54,7.41,1.12,11.83,1.34,9.17,0.59,9.51,1.28,9.15,0.96
20160617,12.88,1.04,,0.97,,0.7,22.36,0.54,7.37,1.11,11.88,1.35,9.18,0.59,9.48,1.28,9.19,0.97
20160620,13.06,1.06,,0.99,,0.72,22.99,0.55,7.5,1.13,12.0,1.36,9.37,0.6,9.59,1.29,9.31,0.98
20160621,13.07,1.06,,0.98,,0.72,22.88,0.55,7.37,1.11,12.07,1.37,9.33,0.6,9.62,1.3,9.3,0.98
20160622,13.14,1.07,,1.0,,0.73,22.9,0.55,7.52,1.13,12.13,1.37,9.41,0.6,9.66,1.3,9.32,0.98
20160623,13.11,1.06,,1.0,,0.73,22.88,0.55,7.43,1.12,12.09,1.37,9.51,0.61,9.62,1.3,9.32,0.98
20160624,12.73,1.03,,0.95,,0.69,21.97,0.53,7.11,1.07,11.82,1.34,9.15,0.58,9.43,1.27,9.06,0.95
20160627,12.73,1.03,,0.95,,0.69,22.28,0.54,7.08,1.07,11.77,1.33,9.02,0.58,9.52,1.28,9.11,0.96
20160628,12.79,1.04,,0.95,,0.71,22.34,0.54,7.09,1.07,11.78,1.33,9.0,0.58,9.64,1.3,9.08,0.96
20160629,12.91,1.05,,0.97,,0.72,22.57,0.54,7.27,1.1,11.8,1.34,9.09,0.58,9.77,1.32,9.12,0.96
20160630,13.01,1.05,,0.98,,0.72,22.62,0.54,7.29,1.1,12.03,1.36,9.14,0.58,9.83,1.33,9.11,0.96
20160701,13.12,1.06,,0.99,,0.71,22.74,0.55,7.29,1.1,12.28,1.39,9.21,0.59,9.82,1.32,9.18,0.97
20160705,13.13,1.07,,0.99,,0.73,23.35,0.56,7.42,1.12,12.34,1.4,9.08,0.58,9.82,1.32,9.12,0.96
20160706,12.88,1.04,,0.97,,0.72,22.79,0.55,7.23,1.09,11.99,1.36,8.92,0.57,9.78,1.32,8.92,0.94
20160707,13.02,1.06,,0.98,,0.72,23.02,0.55,7.26,1.1,12.2,1.38,8.98,0.57,9.83,1.33,9.01,0.95
20160708,12.95,1.05,,0.97,,0.71,22.82,0.55,7.21,1.09,12.27,1.39,8.92,0.57,9.69,1.31,8.91,0.94
20160711,13.14,1.07,,0.98,,0.73,23.46,0.56,7.36,1.11,12.48,1.41,9.08,0.58,9.69,1.31,9.05,0.95
20160712,13.15,1.07,,0.99,,0.74,23.86,0.57,7.37,1.11,12.34,1.4,9.19,0.59,9.68,1.31,9.15,0.96
20160713,13.25,1.07,,1.0,,0.75,25.1,0.6,7.46,1.13,12.46,1.41,9.27,0.59,9.69,1.31,9.2,0.97
20160714,13.28,1.08,,1.0,,0.75,24.99,0.6,7.58,1.14,12.6,1.43,9.21,0.59,9.67,1.3,9.15,0.96
20160715,13.34,1.08,,1.0,,0.76,24.85,0.6,7.55,1.14,12.67,1.43,9.39,0.6,9.7,1.31,9.2,0.97
20160718,13.37,1.08,,1.0,,0.77,25.16,0.61,7.58,1.14,12.75,1.44,9.37,0.6,9.74,1.31,9.11,0.96
20160719,13.34,1.08,,0.99,,0.76,24.49,0.59,7.56,1.14,12.75,1.44,9.37,0.6,9.72,1.31,9.13,0.96
20160720,13.32,1.08,,1.0,,0.76,24.46,0.59,7.56,1.14,12.74,1.44,9.32,0.6,9.71,1.31,9.12,0.96
20160721,13.3,1.08,,1.01,,0.77,24.2,0.58,7.46,1.12,12.76,1.45,9.35,0.6,9.67,1.3,9.09,0.96
20160722,13.28,1.08,,1.02,,0.77,24.32,0.58,7.46,1.12,12.63,1.43,9.47,0.61,9.68,1.31,9.08,0.96
20160725,13.3,1.08,,1.02,,0.77,24.39,0.59,7.48,1.13,12.56,1.42,9.68,0.62,9.63,1.3,9.18,0.97
20160726,13.41,1.09,,1.03,,0.78,24.71,0.59,7.5,1.13,12.73,1.44,9.68,0.62,9.72,1.31,9.2,0.97
20160727,13.4,1.09,,1.04,,0.8,24.72,0.59,7.46,1.12,12.78,1.45,9.7,0.62,9.59,1.29,9.25,0.97
20160728,13.36,1.08,,1.06,,0.83,24.83,0.6,7.41,1.12,12.66,1.43,9.59,0.61,9.56,1.29,9.3,0.98
20160729,13.33,1.08,,1.06,,0.82,24.56,0.59,7.46,1.12,12.84,1.45,9.56,0.61,9.44,1.27,9.1,0.96
20160801,13.43,1.09,,1.05,,0.83,24.91,0.6,7.62,1.15,13.02,1.47,9.72,0.62,9.35,1.26,9.18,0.97
20160802,13.35,1.08,,1.04,,0.83,24.85,0.6,7.53,1.14,12.88,1.46,9.62,0.61,9.41,1.27,9.12,0.96
20160803,13.18,1.07,,1.03,,0.83,24.39,0.59,7.42,1.12,12.7,1.44,9.46,0.6,9.34,1.26,9.01,0.95
20160804,13.22,1.07,,1.04,,0.82,24.09,0.58,7.51,1.13,12.75,1.44,9.49,0.61,9.32,1.26,9.04,0.95
20160805,13.36,1.08,,1.06,,0.86,24.4,0.59,7.57,1.14,13.06,1.48,9.59,0.61,9.2,1.24,9.15,0.96
20160808,13.45,1.09,,1.06,,0.85,23.72,0.57,7.56,1.14,13.16,1.49,9.75,0.62,9.35,1.26,9.19,0.97
20160809,13.54,1.1,,1.07,,0.86,24.38,0.59,7.7,1.16,13.19,1.49,9.83,0.63,9.35,1.26,9.26,0.97
20160810,13.54,1.1,,1.06,,0.85,24.18,0.58,7.72,1.17,13.02,1.47,9.84,0.63,9.54,1.29,9.24,0.97
20160811,13.57,1.1,,1.05,,0.87,23.96,0.58,7.68,1.16,13.15,1.49,9.8,0.63,9.49,1.28,9.3,0.98
20160812,13.58,1.1,,1.07,,0.89,24.34,0.59,7.73,1.17,13.08,1.48,9.81,0.63,9.43,1.27,9.34,0.98
20160815,,,,,,,,,,,,,,,,,,
20160816,13.56,1.1,,1.07,,0.89,24.41,0.59,7.73,1.17,13.17,1.49,9.74,0.62,9.42,1.27,9.24,0.97
20160817,13.55,1.1,,1.06,,0.89,24.39,0.59,7.76,1.17,13.16,1.49,9.76,0.62,9.37,1.26,9.24,0.97
20160818,13.64,1.11,,1.06,,0.89,24.08,0.58,7.65,1.16,13.63,1.54,9.84,0.63,9.25,1.25,9.22,0.97
20160819,13.65,1.11,,1.08,,0.89,24.05,0.58,7.63,1.15,13.86,1.57,9.68,0.62,9.09,1.23,9.23,0.97
20160822,13.57,1.1,,1.07,,0.88,23.88,0.57,7.59,1.15,13.81,1.56,9.59,0.61,9.01,1.21,9.19,0.97
20160823,13.63,1.1,,1.08,,0.88,23.96,0.58,7.5,1.13,13.91,1.57,9.61,0.61,9.15,1.23,9.16,0.96
20160824,13.58,1.1,,1.06,,0.88,24.43,0.59,7.54,1.14,13.73,1.55,9.6,0.61,9.09,1.23,9.19,0.97
20160825,13.58,1.1,,1.07,,0.88,24.23,0.58,7.48,1.13,13.64,1.54,9.71,0.62,9.08,1.22,9.29,0.98
20160826,13.54,1.1,,1.06,,0.85,24.12,0.58,7.48,1.13,13.48,1.53,9.65,0.62,9.16,1.23,9.31,0.98
20160829,13.53,1.1,,1.04,,0.85,24.25,0.58,7.33,1.11,13.62,1.54,9.74,0.62,9.12,1.23,9.24,0.97
20160830,13.58,1.1,,1.04,,0.85,24.5,0.59,7.37,1.11,13.67,1.55,9.84,0.63,9.07,1.22,9.27,0.98
20160831,13.54,1.1,,1.04,,0.88,24.38,0.59,7.42,1.12,13.55,1.53,9.81,0.63,9.06,1.22,9.28,0.98
20160901,13.51,1.1,,1.05,,0.88,24.44,0.59,7.43,1.12,13.3,1.51,10.03,0.64,9.09,1.23,9.27,0.98
20160902,13.54,1.1,,1.04,,0.88,24.53,0.59,7.38,1.12,13.37,1.51,9.96,0.64,9.13,1.23,9.33,0.98
20160906,13.75,1.11,,1.05,,0.9,25.23,0.61,7.38,1.11,13.73,1.55,10.08,0.64,9.16,1.24,9.55,1.01
20160907,13.72,1.11,,1.04,,0.9,25.54,0.61,7.4,1.12,13.62,1.54,10.14,0.65,9.14,1.23,9.55,1.0
20160908,13.75,1.11,,1.04,,0.89,24.82,0.6,7.34,1.11,13.7,1.55,10.12,0.65,9.22,1.24,9.57,1.01
20160909,13.57,1.1,,1.04,,0.9,24.94,0.6,7.35,1.11,13.3,1.51,10.1,0.65,9.15,1.23,9.47,1.0
20160912,13.24,1.07,,1.01,,0.86,24.22,0.58,7.27,1.1,12.56,1.42,10.09,0.64,9.07,1.22,9.43,0.99
20160913,13.29,1.08,,1.0,,0.86,24.03,0.58,7.22,1.09,12.9,1.46,9.88,0.63,9.01,1.21,9.45,0.99
20160914,,,,,,,,,,,,,,,,,,
20160915,,,,,,,,,,,,,,,,,,
20160916,,,,,,,,,,,,,,,,,,
20160919,13.4,1.09,,1.01,,0.87,23.72,0.57,7.22,1.09,13.16,1.49,9.89,0.63,9.06,1.22,9.49,1.0
20160920,13.46,1.09,,1.0,,0.86,23.74,0.57,7.23,1.09,13.27,1.5,9.85,0.63,9.11,1.23,9.55,1.01
20160921,13.54,1.1,,1.01,,0.86,23.93,0.58,7.31,1.1,13.36,1.51,9.97,0.64,9.15,1.23,9.54,1.0
20160922,13.63,1.1,,1.03,,0.86,23.92,0.58,7.31,1.1,13.52,1.53,9.9,0.63,9.24,1.25,9.59,1.01
20160923,13.65,1.11,,1.03,,0.87,24.12,0.58,7.42,1.12,13.28,1.5,10.02,0.64,9.34,1.26,9.69,1.02
20160926,13.6,1.1,,1.03,,0.86,23.92,0.58,7.44,1.12,13.25,1.5,9.98,0.64,9.3,1.25,9.61,1.01
20160927,13.71,1.11,,1.05,,0.87,24.47,0.59,7.48,1.13,13.33,1.51,9.98,0.64,9.36,1.26,9.73,1.02
20160928,13.64,1.11,,1.04,,0.86,24.36,0.59,7.43,1.12,13.3,1.51,9.95,0.64,9.31,1.26,9.63,1.01
20160929,13.75,1.11,,1.06,,0.88,24.43,0.59,7.6,1.15,13.51,1.53,10.0,0.64,9.24,1.25,9.66,1.02
20160930,13.71,1.1,,1.05,,0.86,24.15,0.58,7.58,1.14,13.45,1.52,9.88,0.63,9.17,1.24,9.48,1.0
20161003,,,,,,,,,,,,,,,,,,
20161004,12.74,1.01,32.26,0.94,,0.89,17.65,0.58,7.86,1.03,17.23,1.4,9.49,0.59,9.37,1.21,10.14,0.92
20161005,12.73,1.01,32.2,0.94,,0.88,17.47,0.57,7.87,1.03,17.42,1.42,9.43,0.58,9.27,1.2,10.16,0.92
20161006,12.84,1.02,32.6,0.95,,0.9,17.42,0.57,7.78,1.02,17.57,1.43,9.49,0.59,9.13,1.18,10.16,0.92
20161007,12.78,1.02,32.72,0.96,,0.9,17.15,0.56,7.78,1.02,17.5,1.42,9.46,0.59,8.94,1.15,10.16,0.92
20161011,12.57,1.0,33.54,0.98,,0.91,17.61,0.58,7.95,1.04,17.07,1.39,9.74,0.6,9.03,1.17,10.07,0.91
20161012,12.57,1.0,33.56,0.98,,0.92,17.71,0.58,7.9,1.04,17.03,1.39,9.72,0.6,9.06,1.17,10.17,0.92
20161013,12.46,0.99,32.77,0.96,,0.91,17.28,0.57,7.74,1.02,16.87,1.37,9.59,0.59,9.0,1.16,10.01,0.91
20161014,12.52,0.99,33.06,0.97,,0.9,17.32,0.57,7.8,1.02,17.04,1.39,9.68,0.6,8.96,1.16,9.99,0.91
20161017,12.59,1.0,32.28,0.94,,0.9,17.32,0.57,7.92,1.04,17.15,1.4,9.93,0.62,9.0,1.16,9.96,0.9
20161018,12.68,1.01,32.93,0.96,,0.9,17.8,0.58,8.07,1.06,17.08,1.39,10.16,0.63,9.03,1.17,10.0,0.91
20161019,12.69,1.01,32.74,0.96,,0.89,17.75,0.58,8.08,1.06,16.94,1.38,10.19,0.64,8.97,1.16,9.93,0.9
20161020,12.71,1.01,32.54,0.95,,0.9,17.79,0.58,8.18,1.07,17.03,1.39,10.27,0.64,8.96,1.16,9.89,0.9
20161021,12.65,1.01,32.5,0.95,,0.91,17.75,0.58,8.13,1.07,16.92,1.38,10.28,0.64,8.96,1.16,9.88,0.9
20161024,12.76,1.01,33.05,0.97,,0.91,17.99,0.59,8.12,1.07,16.99,1.38,10.44,0.65,9.01,1.16,9.98,0.91
20161025,12.71,1.01,33.38,0.98,,0.91,17.91,0.59,8.09,1.06,17.02,1.38,10.5,0.65,8.76,1.13,10.08,0.91
20161026,12.56,1.0,32.61,0.95,,0.88,17.68,0.58,7.91,1.04,17.11,1.39,10.25,0.64,8.79,1.14,9.94,0.9
20161027,12.62,1.0,32.8,0.96,,0.88,17.68,0.58,7.95,1.04,17.12,1.39,10.34,0.64,8.88,1.15,9.96,0.9
20161028,12.61,1.0,31.97,0.93,,0.87,17.4,0.57,7.89,1.04,17.13,1.39,10.28,0.64,8.82,1.14,10.01,0.91
20161031,12.58,1.0,31.37,0.92,,0.87,17.41,0.57,7.83,1.03,17.0,1.38,10.31,0.64,8.72,1.13,9.96,0.9
20161101,12.59,1.0,31.28,0.91,,0.82,17.43,0.57,7.86,1.03,17.08,1.39,10.21,0.64,8.77,1.13,9.93,0.9
20161102,12.43,0.99,30.75,0.9,,0.81,17.34,0.57,7.81,1.03,16.81,1.37,10.09,0.63,8.63,1.12,9.8,0.89
20161103,12.44,0.99,31.24,0.91,,0.81,17.49,0.57,7.89,1.04,16.75,1.36,10.12,0.63,8.76,1.13,9.74,0.88
20161104,12.42,0.99,30.63,0.9,,0.8,17.56,0.58,7.88,1.04,16.64,1.35,10.1,0.63,8.74,1.13,9.71,0.88
20161107,12.52,1.0,30.95,0.9,,0.82,17.81,0.58,8.01,1.05,16.9,1.37,10.17,0.63,8.66,1.12,9.76,0.89
