날짜,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2011-04-01,down,107.94,1099.2,17.4,22.87,2.51,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-04,down,108.47,1085.2,17.5,21.94,2.41,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-05,down,108.34,1086.5,17.25,22.58,2.48,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-06,down,108.83,1087.2,16.9,22.91,2.51,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-07,neutral,110.3,1083.3,17.11,22.99,2.52,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-08,neutral,112.79,1087.7,17.87,23.24,2.55,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-11,neutral,109.92,1079.6,16.59,23.36,2.56,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-12,up,106.25,1087.0,17.09,22.86,2.51,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-13,neutral,107.11,1090.0,16.92,23.23,2.55,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-14,down,108.11,1088.3,16.27,23.52,2.58,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-15,down,109.66,1088.3,15.32,23.74,2.61,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-18,down,107.12,1089.3,16.96,24.55,2.69,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-19,neutral,108.15,1090.1,15.83,24.21,2.66,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-20,down,111.45,1084.3,15.07,24.86,2.73,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-21,down,112.29,1076.5,14.69,26.32,2.89,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-25,down,112.28,1080.8,15.77,26.53,2.91,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-26,down,112.21,1079.3,15.62,26.3,2.89,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-27,down,112.76,1078.1,15.35,15.77,2.28,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-28,down,112.86,1070.0,14.62,15.93,2.31,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-29,down,113.93,1068.8,14.75,15.45,2.24,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-05-02,down,113.52,1069.6,15.99,15.54,2.25,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-03,down,111.05,1068.0,16.7,14.97,2.17,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-04,down,109.24,1073.7,17.08,14.96,2.17,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-06,down,97.18,1083.7,18.4,14.51,2.1,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-09,down,102.55,1095.5,17.16,14.67,2.13,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-11,down,98.21,1077.7,16.95,15.06,2.18,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-12,down,98.97,1079.7,16.03,14.56,2.11,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-13,down,99.65,1086.9,17.07,14.34,2.08,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-16,down,97.37,1091.0,18.24,14.44,2.09,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-17,down,96.91,1095.6,17.55,14.55,2.11,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-18,down,100.1,1062.7,16.23,15.11,2.19,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-19,down,98.44,1087.8,15.52,14.83,2.15,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-20,down,99.49,1080.7,17.43,14.8,2.14,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-23,down,97.7,1087.0,18.27,14.11,2.04,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-24,down,99.59,1095.2,17.82,14.31,2.07,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-25,down,101.32,1093.1,17.07,13.87,2.01,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-26,down,100.23,1102.2,16.09,14.57,2.11,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-27,down,100.59,1084.9,15.98,14.5,2.1,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-31,down,102.7,1075.3,15.45,15.38,2.23,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-06-01,down,100.29,1073.4,18.3,15.45,2.24,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-02,down,100.4,1082.8,18.09,15.26,2.21,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-03,down,100.22,1076.6,17.95,14.86,2.16,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-07,down,99.09,1081.1,18.07,14.37,2.08,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-08,down,100.74,1079.9,18.79,14.35,2.08,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-09,down,101.93,1078.2,17.77,14.48,2.1,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-10,down,99.29,1083.6,18.86,14.17,2.08,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-13,down,97.3,1071.3,19.61,14.05,2.06,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-14,down,99.37,1081.2,18.26,14.49,2.13,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-15,down,94.81,1083.4,21.32,14.61,2.15,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-16,down,94.95,1084.4,22.73,14.24,2.09,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-17,down,93.01,1087.6,21.85,14.21,2.09,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-20,down,93.26,1087.7,19.99,13.73,2.02,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-21,down,93.4,1081.7,18.86,13.87,2.04,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-22,down,95.41,1079.3,18.52,14.08,2.07,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-23,down,91.02,1080.3,19.29,13.9,2.04,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-24,down,91.16,1074.8,21.1,13.85,2.03,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-27,down,90.61,1079.2,20.56,13.71,2.01,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-28,down,92.89,1081.9,19.17,13.68,2.01,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-29,down,94.77,1080.5,17.27,14.11,2.07,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-30,down,95.42,1068.9,16.52,14.06,2.07,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-07-01,down,94.94,1067.9,15.87,14.35,2.11,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-05,down,96.89,1060.2,16.06,14.45,2.12,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-06,down,96.65,1067.6,16.34,14.52,2.13,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-07,down,98.67,1065.8,15.95,14.71,2.16,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-08,down,96.2,1062.0,15.95,14.82,2.18,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-11,down,95.15,1059.6,18.39,14.58,2.14,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-12,down,97.43,1056.1,19.87,14.23,2.09,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-13,down,98.05,1067.8,19.91,14.52,2.13,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-14,down,95.69,1049.6,20.8,14.66,2.15,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-15,down,97.24,1057.1,19.53,14.75,2.17,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-18,down,95.93,1059.2,20.95,14.65,2.15,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-19,down,97.5,1056.3,19.21,14.28,2.1,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-20,down,98.14,1058.0,19.09,14.28,2.1,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-21,down,99.13,1048.0,17.56,14.17,2.08,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-22,down,99.87,1050.4,17.52,14.57,2.14,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-25,down,99.2,1032.3,19.35,14.31,2.1,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-26,down,99.59,1052.1,20.23,14.64,2.15,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-27,down,97.4,1048.3,22.98,14.83,2.18,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-28,down,97.44,1052.3,23.74,14.8,2.17,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-29,down,95.7,1049.0,25.25,14.46,2.12,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-08-01,down,94.89,1055.3,23.66,14.91,2.19,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-02,down,93.79,1046.8,24.79,14.53,2.14,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-03,down,91.93,1056.4,23.38,14.16,2.08,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-04,down,86.63,1056.9,31.66,13.21,1.94,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-05,down,86.88,1067.4,32.0,12.5,1.84,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-08,neutral,81.31,1056.5,48.0,12.03,1.77,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-09,up,79.3,1087.7,35.06,11.91,1.75,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-10,neutral,82.89,1076.7,42.99,11.52,1.69,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-11,up,85.72,1084.4,39.0,11.68,1.72,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-12,up,85.38,1077.7,36.36,11.1,1.63,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-16,neutral,86.65,1047.8,32.85,11.9,1.75,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-17,down,87.58,1069.2,31.58,11.95,1.76,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-18,neutral,82.38,1067.9,42.67,11.72,1.72,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-19,up,82.26,1075.8,43.05,10.37,1.52,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-22,up,84.12,1089.2,42.44,9.76,1.43,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-23,up,85.44,1084.5,36.27,10.74,1.58,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-24,up,85.16,1076.2,35.9,10.67,1.57,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-25,up,85.3,1082.7,39.76,10.71,1.57,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-26,neutral,85.37,1088.3,35.59,11.03,1.62,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-29,down,87.27,1076.6,32.28,11.7,1.72,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-30,down,88.9,1072.2,32.89,11.55,1.7,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-31,down,88.81,1071.8,31.62,11.83,1.74,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-09-01,down,88.93,1065.8,31.82,11.8,1.73,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-02,down,86.45,1062.5,33.92,11.62,1.71,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-06,up,86.02,1071.8,37.0,10.5,1.54,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-07,up,89.34,1076.0,33.38,11.0,1.61,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-08,neutral,89.05,1067.9,34.32,11.06,1.62,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-09,up,87.24,1078.5,38.52,10.91,1.6,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-14,up,88.91,1075.8,34.6,10.35,1.52,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-15,up,89.4,1104.3,31.97,10.6,1.56,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-16,neutral,87.96,1111.9,30.98,11.05,1.62,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-19,neutral,85.7,1117.5,32.73,10.78,1.58,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-20,neutral,86.89,1141.7,32.86,10.88,1.6,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-21,down,85.92,1140.3,37.32,11.18,1.64,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-22,neutral,80.51,1164.0,41.35,10.59,1.55,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-23,up,79.85,1176.1,41.25,9.84,1.45,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-26,up,80.24,1161.6,39.02,9.02,1.32,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-27,up,84.45,1180.6,37.71,9.68,1.42,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-28,up,81.21,1166.5,41.08,9.41,1.38,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-29,up,82.14,1179.7,38.84,9.74,1.43,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-30,up,79.2,1177.0,42.96,9.64,1.41,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-10-04,neutral,75.67,1187.2,40.82,8.79,1.29,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-05,up,79.68,1152.5,37.81,8.35,1.23,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-06,up,82.59,1184.9,36.27,8.89,1.31,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-07,up,82.98,1180.2,36.2,9.5,1.39,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-10,up,85.41,1163.8,33.02,9.6,1.41,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-11,neutral,85.81,1170.9,32.86,9.83,1.44,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-12,neutral,85.57,1171.8,31.26,9.96,1.46,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-13,neutral,84.23,1165.3,30.7,9.98,1.47,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-14,neutral,86.8,1157.2,28.24,10.12,1.49,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-17,down,86.38,1153.8,33.39,10.55,1.55,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-18,neutral,88.34,1150.4,31.56,10.47,1.54,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-19,neutral,86.11,1147.5,34.44,10.49,1.54,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-20,up,85.3,1133.6,34.78,9.77,1.43,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-21,up,87.4,1137.3,31.32,10.23,1.5,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-24,neutral,91.27,1148.4,29.26,10.61,1.56,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-25,neutral,93.17,1132.8,32.22,10.41,1.53,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-26,neutral,90.2,1131.1,29.86,10.7,1.57,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-27,neutral,93.96,1130.7,25.46,11.13,1.63,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-28,neutral,93.32,1106.3,24.53,11.16,1.64,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-31,neutral,93.19,1104.0,29.96,10.89,1.6,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-11-01,neutral,92.19,1116.9,34.77,10.77,1.58,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-02,neutral,92.51,1123.7,32.74,10.69,1.57,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-03,up,94.07,1124.8,30.5,10.35,1.52,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-04,neutral,94.26,1124.0,30.16,11.0,1.61,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-07,neutral,95.52,1106.4,29.85,10.99,1.61,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-08,neutral,96.8,1115.7,27.48,10.93,1.6,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-09,neutral,95.74,1113.9,36.16,10.93,1.6,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-10,up,97.78,1123.5,32.81,10.27,1.51,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-11,up,98.99,1130.3,30.04,10.63,1.56,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-14,up,98.14,1124.9,31.13,11.03,1.62,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-15,up,99.37,1125.5,31.22,10.8,1.59,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-16,up,102.59,1129.5,33.51,10.53,1.55,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-17,up,98.82,1139.0,34.51,10.74,1.58,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-18,up,97.41,1136.8,32.0,10.46,1.53,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-21,up,96.92,1137.4,32.91,10.13,1.49,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-22,up,98.01,1146.2,31.97,10.12,1.49,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-23,up,96.17,1144.8,33.98,9.8,1.44,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-25,up,96.77,1155.3,34.47,9.7,1.42,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-28,up,98.21,1155.6,32.13,9.92,1.46,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-29,up,99.79,1128.0,30.64,10.25,1.5,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-30,up,100.36,1140.3,27.8,10.07,1.48,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-12-01,up,100.2,1140.2,27.41,10.78,1.58,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-02,up,100.96,1127.2,27.52,10.76,1.58,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-05,up,100.99,1124.6,27.84,10.82,1.59,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-06,up,101.28,1130.5,28.13,10.66,1.56,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-07,up,100.49,1127.0,28.67,10.66,1.56,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-08,neutral,98.34,1127.1,30.59,10.62,1.56,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-09,up,99.41,1131.2,26.38,10.35,1.52,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-12,up,97.77,1145.6,25.67,10.46,1.53,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-13,up,100.14,1134.5,25.41,10.21,1.5,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-14,up,94.95,1163.3,26.04,10.12,1.48,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-15,up,93.87,1156.7,25.11,9.72,1.43,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-16,up,93.53,1154.9,24.29,9.86,1.45,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-19,up,93.88,1156.5,24.92,9.37,1.37,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-20,up,97.22,1175.8,23.22,9.45,1.39,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-21,up,98.67,1155.5,21.43,9.77,1.43,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-22,up,99.53,1150.0,21.16,9.72,1.43,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-23,up,99.68,1152.1,20.73,9.96,1.46,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-27,up,101.34,1147.5,21.91,9.67,1.43,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-28,up,99.36,1155.5,23.52,9.57,1.42,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-29,up,99.65,1155.7,22.65,9.57,1.41,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
