날짜,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2011-04-01,down,107.94,1099.2,17.4,17.97,1.29,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-04,down,108.47,1085.2,17.5,18.34,1.32,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-05,down,108.34,1086.5,17.25,18.27,1.31,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-06,down,108.83,1087.2,16.9,17.85,1.28,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-07,neutral,110.3,1083.3,17.11,17.84,1.28,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-08,neutral,112.79,1087.7,17.87,17.7,1.27,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-11,neutral,109.92,1079.6,16.59,17.45,1.25,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-12,up,106.25,1087.0,17.09,17.28,1.24,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-13,neutral,107.11,1090.0,16.92,17.38,1.25,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-14,down,108.11,1088.3,16.27,17.29,1.24,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-15,down,109.66,1088.3,15.32,17.29,1.24,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-18,down,107.12,1089.3,16.96,16.87,1.21,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-19,neutral,108.15,1090.1,15.83,16.73,1.2,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-20,down,111.45,1084.3,15.07,17.21,1.24,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-21,down,112.29,1076.5,14.69,16.93,1.22,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-25,down,112.28,1080.8,15.77,17.07,1.23,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-26,down,112.21,1079.3,15.62,17.04,1.22,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-27,down,112.76,1078.1,15.35,13.05,1.18,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-28,down,112.86,1070.0,14.62,12.98,1.17,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-04-29,down,113.93,1068.8,14.75,13.41,1.21,1686110.4,3.0,89.325,123.11,105.2,109.5,100.8,3.5,59.3,0.5,0.7
2011-05-02,down,113.52,1069.6,15.99,13.45,1.21,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-03,down,111.05,1068.0,16.7,13.4,1.21,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-04,down,109.24,1073.7,17.08,13.25,1.19,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-06,down,97.18,1083.7,18.4,13.1,1.18,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-09,down,102.55,1095.5,17.16,12.97,1.17,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-11,down,98.21,1077.7,16.95,13.08,1.18,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-12,down,98.97,1079.7,16.03,12.83,1.16,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-13,down,99.65,1086.9,17.07,12.56,1.13,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-16,down,97.37,1091.0,18.24,12.37,1.11,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-17,down,96.91,1095.6,17.55,12.42,1.12,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-18,down,100.1,1062.7,16.23,12.48,1.12,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-19,down,98.44,1087.8,15.52,12.25,1.1,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-20,down,99.49,1080.7,17.43,12.25,1.1,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-23,down,97.7,1087.0,18.27,12.12,1.09,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-24,down,99.59,1095.2,17.82,12.17,1.1,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-25,down,101.32,1093.1,17.07,12.06,1.09,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-26,down,100.23,1102.2,16.09,12.19,1.1,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-27,down,100.59,1084.9,15.98,12.16,1.1,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-05-31,down,102.7,1075.3,15.45,12.24,1.1,1694221.7,3.0,89.497,124.98,104.95,108.8,100.7,3.3,59.5,0.5,0.7
2011-06-01,down,100.29,1073.4,18.3,12.4,1.12,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-02,down,100.4,1082.8,18.09,12.24,1.1,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-03,down,100.22,1076.6,17.95,12.52,1.13,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-07,down,99.09,1081.1,18.07,12.65,1.13,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-08,down,100.74,1079.9,18.79,12.66,1.14,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-09,down,101.93,1078.2,17.77,12.44,1.12,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-10,down,99.29,1083.6,18.86,12.36,1.11,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-13,down,97.3,1071.3,19.61,12.45,1.12,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-14,down,99.37,1081.2,18.26,12.51,1.12,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-15,down,94.81,1083.4,21.32,12.51,1.12,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-16,down,94.95,1084.4,22.73,12.3,1.1,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-17,down,93.01,1087.6,21.85,12.12,1.09,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-20,down,93.26,1087.7,19.99,12.2,1.09,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-21,down,93.4,1081.7,18.86,12.57,1.13,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-22,down,95.41,1079.3,18.52,12.49,1.12,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-23,down,91.02,1080.3,19.29,12.53,1.12,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-24,down,91.16,1074.8,21.1,12.73,1.14,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-27,down,90.61,1079.2,20.56,12.61,1.13,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-28,down,92.89,1081.9,19.17,12.53,1.12,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-29,down,94.77,1080.5,17.27,12.64,1.13,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-06-30,down,95.42,1068.9,16.52,12.72,1.14,1697684.4,3.25,89.67,123.87,106.09,108.2,100.6,3.3,59.6,0.5,0.7
2011-07-01,down,94.94,1067.9,15.87,12.78,1.15,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-05,down,96.89,1060.2,16.06,13.01,1.17,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-06,down,96.65,1067.6,16.34,13.1,1.17,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-07,down,98.67,1065.8,15.95,13.1,1.17,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-08,down,96.2,1062.0,15.95,12.98,1.16,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-11,down,95.15,1059.6,18.39,12.89,1.16,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-12,down,97.43,1056.1,19.87,12.62,1.13,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-13,down,98.05,1067.8,19.91,12.72,1.14,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-14,down,95.69,1049.6,20.8,12.68,1.14,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-15,down,97.24,1057.1,19.53,12.77,1.14,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-18,down,95.93,1059.2,20.95,12.71,1.14,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-19,down,97.5,1056.3,19.21,12.75,1.14,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-20,down,98.14,1058.0,19.09,12.99,1.16,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-21,down,99.13,1048.0,17.56,13.06,1.17,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-22,down,99.87,1050.4,17.52,13.19,1.18,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-25,down,99.2,1032.3,19.35,11.85,1.12,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-26,down,99.59,1052.1,20.23,12.03,1.13,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-27,down,97.4,1048.3,22.98,12.05,1.14,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-28,down,97.44,1052.3,23.74,11.93,1.12,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-07-29,down,95.7,1049.0,25.25,11.79,1.11,1705385.6,3.25,90.102,122.42,107.68,107.6,100.5,3.3,59.4,0.5,0.0
2011-08-01,down,94.89,1055.3,23.66,11.93,1.12,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-02,down,93.79,1046.8,24.79,11.6,1.09,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-03,down,91.93,1056.4,23.38,11.32,1.07,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-04,down,86.63,1056.9,31.66,11.29,1.06,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-05,down,86.88,1067.4,32.0,10.99,1.04,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-08,neutral,81.31,1056.5,48.0,10.45,0.99,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-09,up,79.3,1087.7,35.06,9.88,0.93,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-10,neutral,82.89,1076.7,42.99,9.78,0.92,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-11,up,85.72,1084.4,39.0,9.66,0.91,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-12,up,85.38,1077.7,36.36,9.7,0.91,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-16,neutral,86.65,1047.8,32.85,10.22,0.96,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-17,down,87.58,1069.2,31.58,10.31,0.97,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-18,neutral,82.38,1067.9,42.67,10.21,0.96,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-19,up,82.26,1075.8,43.05,9.78,0.92,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-22,up,84.12,1089.2,42.44,9.84,0.93,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-23,up,85.44,1084.5,36.27,9.9,0.93,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-24,up,85.16,1076.2,35.9,9.61,0.91,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-25,up,85.3,1082.7,39.76,9.61,0.91,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-26,neutral,85.37,1088.3,35.59,9.73,0.92,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-29,down,87.27,1076.6,32.28,9.88,0.93,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-30,down,88.9,1072.2,32.89,10.01,0.94,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-08-31,down,88.81,1071.8,31.62,10.21,0.96,1719535.1,3.25,90.707,124.44,103.29,106.9,100.3,3.2,59.5,0.5,0.0
2011-09-01,down,88.93,1065.8,31.82,10.2,0.96,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-02,down,86.45,1062.5,33.92,10.08,0.95,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-06,up,86.02,1071.8,37.0,9.45,0.89,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-07,up,89.34,1076.0,33.38,9.73,0.92,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-08,neutral,89.05,1067.9,34.32,9.73,0.92,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-09,up,87.24,1078.5,38.52,9.49,0.89,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-14,up,88.91,1075.8,34.6,9.13,0.86,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-15,up,89.4,1104.3,31.97,9.04,0.85,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-16,neutral,87.96,1111.9,30.98,9.41,0.89,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-19,neutral,85.7,1117.5,32.73,9.4,0.89,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-20,neutral,86.89,1141.7,32.86,9.45,0.89,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-21,down,85.92,1140.3,37.32,9.52,0.9,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-22,neutral,80.51,1164.0,41.35,9.17,0.86,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-23,up,79.85,1176.1,41.25,8.51,0.8,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-26,up,80.24,1161.6,39.02,8.48,0.8,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-27,up,84.45,1180.6,37.71,9.0,0.85,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-28,up,81.21,1166.5,41.08,9.09,0.86,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-29,up,82.14,1179.7,38.84,9.34,0.88,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-09-30,up,79.2,1177.0,42.96,9.36,0.88,1729897.0,3.25,90.62,125.94,107.92,106.2,100.1,3.3,58.8,0.5,0.0
2011-10-04,neutral,75.67,1187.2,40.82,9.0,0.85,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-05,up,79.68,1152.5,37.81,8.93,0.84,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-06,up,82.59,1184.9,36.27,9.38,0.88,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-07,up,82.98,1180.2,36.2,9.63,0.91,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-10,up,85.41,1163.8,33.02,9.49,0.89,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-11,neutral,85.81,1170.9,32.86,9.62,0.91,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-12,neutral,85.57,1171.8,31.26,9.69,0.91,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-13,neutral,84.23,1165.3,30.7,9.88,0.93,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-14,neutral,86.8,1157.2,28.24,9.98,0.94,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-17,down,86.38,1153.8,33.39,9.93,0.94,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-18,neutral,88.34,1150.4,31.56,9.58,0.9,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-19,neutral,86.11,1147.5,34.44,9.63,0.91,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-20,up,85.3,1133.6,34.78,9.34,0.88,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-21,up,87.4,1137.3,31.32,9.43,0.89,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-24,neutral,91.27,1148.4,29.26,9.76,0.92,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-25,neutral,93.17,1132.8,32.22,9.8,0.92,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-26,neutral,90.2,1131.1,29.86,9.72,0.91,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-27,neutral,93.96,1130.7,25.46,9.96,0.94,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-28,neutral,93.32,1106.3,24.53,10.19,0.96,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-10-31,neutral,93.19,1104.0,29.96,10.01,0.94,1741703.8,3.25,90.448,118.92,105.41,105.4,99.9,3.2,59.5,0.5,1.1
2011-11-01,neutral,92.19,1116.9,34.77,9.96,0.94,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-02,neutral,92.51,1123.7,32.74,9.79,0.92,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-03,up,94.07,1124.8,30.5,9.64,0.91,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-04,neutral,94.26,1124.0,30.16,9.89,0.93,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-07,neutral,95.52,1106.4,29.85,9.85,0.93,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-08,neutral,96.8,1115.7,27.48,9.7,0.91,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-09,neutral,95.74,1113.9,36.16,9.73,0.91,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-10,up,97.78,1123.5,32.81,9.15,0.86,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-11,up,98.99,1130.3,30.04,9.39,0.88,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-14,up,98.14,1124.9,31.13,9.54,0.9,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-15,up,99.37,1125.5,31.22,9.42,0.88,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-16,up,102.59,1129.5,33.51,9.28,0.87,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-17,up,98.82,1139.0,34.51,9.32,0.87,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-18,up,97.41,1136.8,32.0,9.12,0.86,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-21,up,96.92,1137.4,32.91,9.08,0.85,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-22,up,98.01,1146.2,31.97,9.12,0.86,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-23,up,96.17,1144.8,33.98,8.9,0.84,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-25,up,96.77,1155.3,34.47,8.99,0.84,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-28,up,98.21,1155.6,32.13,9.2,0.86,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-29,up,99.79,1128.0,30.64,9.34,0.88,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-11-30,up,100.36,1140.3,27.8,9.36,0.88,1751343.0,3.25,90.534,118.36,105.43,104.7,99.7,3.3,59.4,0.5,1.1
2011-12-01,up,100.2,1140.2,27.41,9.76,0.92,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-02,up,100.96,1127.2,27.52,9.82,0.92,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-05,up,100.99,1124.6,27.84,9.79,0.92,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-06,up,101.28,1130.5,28.13,9.63,0.9,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-07,up,100.49,1127.0,28.67,9.71,0.91,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-08,neutral,98.34,1127.1,30.59,9.58,0.9,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-09,up,99.41,1131.2,26.38,9.34,0.88,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-12,up,97.77,1145.6,25.67,9.36,0.88,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-13,up,100.14,1134.5,25.41,9.18,0.86,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-14,up,94.95,1163.3,26.04,9.17,0.86,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-15,up,93.87,1156.7,25.11,8.99,0.84,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-16,up,93.53,1154.9,24.29,9.03,0.85,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-19,up,93.88,1156.5,24.92,8.79,0.82,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-20,up,97.22,1175.8,23.22,8.83,0.83,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-21,up,98.67,1155.5,21.43,9.18,0.86,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-22,up,99.53,1150.0,21.16,9.19,0.86,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-23,up,99.68,1152.1,20.73,9.26,0.87,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-27,up,101.34,1147.5,21.91,9.18,0.86,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-28,up,99.36,1155.5,23.52,9.03,0.85,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
2011-12-29,up,99.65,1155.7,22.65,8.99,0.84,1753606.2,3.25,90.879,126.45,106.88,104.1,99.6,3.2,59.4,0.5,1.1
