"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 06- 30","767.89","764.25","770.98","759.21","4.58M","0.74%"
"2023- 06- 29","762.22","769.83","774.01","762.22","5.16M","-1.74%"
"2023- 06- 28","775.75","784.85","786.13","774.73","3.63M","-0.93%"
"2023- 06- 27","783.01","777.04","786.04","776.56","7.63M","0.58%"
"2023- 06- 26","778.48","770.07","779.22","762.31","3.67M","1.27%"
"2023- 06- 23","768.73","777.09","778.13","768.18","4.12M","-1.36%"
"2023- 06- 22","779.36","781.05","781.44","776.91","3.23M","-0.11%"
"2023- 06- 21","780.19","788.60","788.60","778.38","5.03M","-0.87%"
"2023- 06- 20","787.04","792.72","798.36","785.63","3.90M","-0.38%"
"2023- 06- 19","790.01","798.24","798.79","787.52","4.24M","-1.06%"
"2023- 06- 16","798.51","795.93","802.99","795.13","5.42M","0.97%"
"2023- 06- 15","790.80","792.62","799.31","789.71","4.65M","0.04%"
"2023- 06- 14","790.45","797.28","797.73","789.15","5.29M","-1.11%"
"2023- 06- 13","799.31","803.68","805.09","797.68","4.04M","-0.24%"
"2023- 06- 12","801.24","810.45","810.45","798.77","4.14M","-1.12%"
"2023- 06- 09","810.35","812.64","820.36","808.96","4.78M","0.14%"
"2023- 06- 08","809.18","815.29","816.76","807.38","5.53M","-0.49%"
"2023- 06- 07","813.15","817.58","821.55","812.94","4.23M","-0.07%"
"2023- 06- 05","813.74","810.62","815.96","809.93","3.57M","0.79%"
"2023- 06- 02","807.40","807.07","808.06","803.52","3.73M","0.18%"
"2023- 06- 01","805.92","807.42","810.22","804.43","5.96M","0.13%"
"2023- 05- 31","804.84","804.05","811.97","803.68","8.92M","-0.03%"
"2023- 05- 30","805.08","817.88","817.97","804.90","4.26M","-1.33%"
"2023- 05- 26","815.92","816.07","817.79","812.68","2.81M","-0.30%"
"2023- 05- 25","818.37","820.64","824.86","817.97","3.43M","-0.87%"
"2023- 05- 24","825.57","826.81","829.48","823.56","3.36M","-0.35%"
"2023- 05- 23","828.46","827.87","830.99","825.32","3.40M","0.22%"
"2023- 05- 22","826.62","822.04","829.74","820.14","3.83M","0.66%"
"2023- 05- 19","821.17","819.79","823.49","818.07","3.79M","0.27%"
"2023- 05- 18","818.93","821.56","822.36","815.59","4.16M","-0.21%"
"2023- 05- 17","820.66","825.67","828.08","820.25","4.15M","-0.89%"
"2023- 05- 16","828.06","830.88","833.77","826.02","4.99M","-0.63%"
"2023- 05- 15","833.35","832.87","834.56","825.06","6.36M","0.01%"
"2023- 05- 12","833.29","837.23","837.23","827.27","6.76M","-0.75%"
"2023- 05- 11","839.60","843.99","847.77","839.60","5.13M","-0.44%"
"2023- 05- 10","843.29","842.45","850.61","840.77","4.96M","-0.08%"
"2023- 05- 09","844.00","844.38","847.27","840.95","3.77M","-0.25%"
"2023- 05- 08","846.11","840.09","848.24","839.62","3.65M","0.73%"
"2023- 05- 04","839.98","838.03","841.56","834.94","4.15M","-0.24%"
"2023- 05- 03","842.04","854.09","857.75","840.55","5.00M","-1.54%"
"2023- 05- 02","855.22","849.26","856.59","848.05","4.08M","0.40%"
"2023- 04- 28","851.79","841.83","852.65","836.09","3.80M","0.80%"
"2023- 04- 27","845.01","845.82","851.65","839.92","3.50M","-0.29%"
"2023- 04- 26","847.49","843.03","851.91","839.14","3.47M","0.38%"
"2023- 04- 25","844.29","851.47","853.31","842.28","4.16M","-1.08%"
"2023- 04- 24","853.54","861.82","863.13","841.40","6.59M","-1.16%"
"2023- 04- 21","863.60","878.77","878.89","861.09","5.51M","-2.42%"
"2023- 04- 20","885.04","886.53","887.41","881.95","4.37M","-0.31%"
"2023- 04- 19","887.83","884.54","892.33","884.06","5.28M","0.64%"
"2023- 04- 18","882.18","863.54","883.94","861.67","5.47M","1.73%"
"2023- 04- 17","867.22","870.01","870.28","862.06","4.65M","-0.12%"
"2023- 04- 14","868.28","866.44","875.27","866.44","4.61M","0.42%"
"2023- 04- 13","864.61","864.44","869.63","861.51","4.40M","-0.09%"
"2023- 04- 12","865.41","861.67","866.22","857.74","5.26M","0.32%"
"2023- 04- 11","862.63","852.60","867.21","848.82","4.48M","0.94%"
"2023- 04- 10","854.61","856.30","860.35","849.05","5.42M","-0.64%"
"2023- 04- 07","860.15","853.93","861.64","850.19","3.10M","0.25%"
"2023- 04- 06","857.97","860.50","865.90","856.31","3.95M","-0.29%"
"2023- 04- 05","860.48","864.09","871.91","859.90","3.27M","-0.46%"
"2023- 04- 04","864.44","859.34","864.58","855.70","3.37M","0.85%"
"2023- 04- 03","857.15","856.33","863.62","855.15","3.83M","-0.17%"
"2023- 03- 31","858.59","859.30","865.74","854.79","7.38M","0.22%"
"2023- 03- 30","856.72","854.56","859.91","850.72","4.57M","-0.48%"
"2023- 03- 29","860.88","855.16","862.39","854.19","5.30M","1.08%"
"2023- 03- 28","851.67","850.15","855.05","845.02","3.92M","0.43%"
"2023- 03- 27","848.00","846.45","848.86","836.27","3.54M","0.63%"
"2023- 03- 24","842.72","839.69","845.32","838.12","3.50M","-0.57%"
"2023- 03- 23","847.59","844.53","849.46","839.75","3.50M","0.30%"
"2023- 03- 22","845.09","858.11","858.58","843.86","3.30M","-1.02%"
"2023- 03- 21","853.76","853.20","855.67","846.60","3.42M","0.55%"
"2023- 03- 20","849.10","849.65","860.05","847.17","4.21M","0.34%"
"2023- 03- 17","846.21","835.59","848.36","834.26","6.35M","2.26%"
"2023- 03- 16","827.50","832.19","832.19","824.67","3.49M","-1.21%"
"2023- 03- 15","837.64","835.44","842.58","834.08","3.90M","0.82%"
"2023- 03- 14","830.79","838.28","838.84","830.16","4.13M","-1.62%"
"2023- 03- 13","844.45","845.79","846.11","831.81","3.63M","0.16%"
"2023- 03- 10","843.14","850.77","850.77","841.24","4.15M","-1.54%"
"2023- 03- 09","856.31","863.97","866.71","855.30","5.39M","-0.71%"
"2023- 03- 08","862.43","867.97","870.29","860.86","4.43M","-1.50%"
"2023- 03- 07","875.52","876.61","880.07","873.12","3.47M","-0.16%"
"2023- 03- 06","876.89","883.11","886.40","876.89","3.81M","-0.34%"
"2023- 03- 03","879.84","881.71","884.54","878.67","3.22M","-0.03%"
"2023- 03- 02","880.09","875.97","887.91","875.97","5.17M","0.62%"
"2023- 02- 28","874.67","883.88","884.08","874.60","4.82M","-0.75%"
"2023- 02- 27","881.29","885.67","885.67","869.36","5.46M","-1.21%"
"2023- 02- 24","892.08","890.12","896.75","889.10","4.04M","-0.16%"
"2023- 02- 23","893.51","886.53","897.98","886.39","3.66M","1.05%"
"2023- 02- 22","884.20","888.81","891.92","882.32","4.08M","-1.04%"
"2023- 02- 21","893.50","897.28","899.18","892.02","3.84M","-0.30%"
"2023- 02- 20","896.19","885.40","897.80","883.92","3.40M","1.28%"
"2023- 02- 17","884.87","886.19","891.69","879.37","3.55M","-0.69%"
"2023- 02- 16","891.04","891.80","895.39","888.64","4.52M","0.29%"
"2023- 02- 15","888.45","902.93","903.82","887.34","6.83M","-1.62%"
"2023- 02- 14","903.09","902.08","904.67","898.94","4.16M","0.48%"
"2023- 02- 13","898.77","897.73","900.76","888.76","3.76M","-0.22%"
"2023- 02- 10","900.71","900.68","902.19","893.47","4.31M","-0.22%"
"2023- 02- 09","902.67","899.69","910.78","899.67","5.02M","-0.14%"
"2023- 02- 08","903.94","899.13","903.94","897.86","4.85M","0.64%"
"2023- 02- 07","898.18","900.54","902.99","893.41","4.56M","-0.25%"
"2023- 02- 06","900.44","906.75","907.19","895.52","4.17M","-0.65%"
"2023- 02- 03","906.36","900.21","907.94","895.61","4.90M","0.33%"
"2023- 02- 02","903.41","908.62","914.41","902.36","6.88M","0.30%"
"2023- 02- 01","900.70","907.77","907.89","896.35","5.55M","-1.69%"
"2023- 01- 31","916.22","919.32","925.02","913.41","5.35M","-0.19%"
"2023- 01- 30","917.92","927.40","931.90","916.42","3.88M","-1.07%"
"2023- 01- 27","927.85","917.30","929.98","911.62","4.44M","0.81%"
"2023- 01- 26","920.43","920.50","922.50","914.07","3.98M","-0.03%"
"2023- 01- 25","920.71","929.19","931.41","918.54","4.03M","-0.72%"
"2023- 01- 20","927.42","925.04","928.58","920.67","3.40M","0.05%"
"2023- 01- 19","926.93","910.30","927.70","908.34","4.27M","1.41%"
"2023- 01- 18","914.00","911.54","914.00","902.33","3.51M","0.27%"
"2023- 01- 17","911.52","914.00","914.92","906.36","3.49M","-0.16%"
"2023- 01- 16","912.99","906.21","918.76","903.75","3.68M","0.85%"
"2023- 01- 13","905.27","903.87","909.63","901.23","3.63M","0.86%"
"2023- 01- 12","897.57","906.52","906.96","897.10","5.60M","-0.94%"
"2023- 01- 11","906.08","902.71","913.32","899.66","4.35M","0.45%"
"2023- 01- 10","902.05","911.52","912.68","896.44","4.35M","-0.99%"
"2023- 01- 09","911.09","895.99","911.66","892.59","5.13M","2.88%"
"2023- 01- 06","885.57","880.68","891.46","880.18","4.29M","-0.03%"
"2023- 01- 05","885.82","881.01","889.13","880.50","4.95M","0.87%"
"2023- 01- 04","878.15","882.95","884.18","874.02","4.14M","-1.00%"
"2023- 01- 03","887.00","895.80","897.33","879.52","4.55M","-0.67%"
"2023- 01- 02","893.00","913.55","914.56","887.71","8.47M","-3.33%"
"2022- 12- 29","923.77","935.24","937.52","923.72","6.18M","-2.09%"
"2022- 12- 28","943.49","927.30","947.13","925.24","8.18M","0.05%"
"2022- 12- 27","943.06","937.12","945.48","933.97","6.78M","1.33%"
"2022- 12- 26","930.66","933.77","935.91","922.79","4.15M","-0.40%"
"2022- 12- 23","934.38","931.52","941.52","931.52","5.75M","-0.41%"
"2022- 12- 22","938.26","930.87","938.26","923.93","4.76M","0.75%"
"2022- 12- 21","931.24","925.57","933.28","923.18","4.96M","1.26%"
"2022- 12- 20","919.62","914.82","923.79","912.68","3.85M","0.52%"
"2022- 12- 19","914.90","915.97","918.98","912.32","3.80M","-0.42%"
"2022- 12- 16","918.72","909.68","922.13","906.04","8.68M","0.63%"
"2022- 12- 15","912.93","918.07","923.66","912.11","4.03M","-0.77%"
"2022- 12- 14","920.04","920.35","921.35","913.76","3.31M","0.36%"
"2022- 12- 13","916.77","922.85","922.85","912.79","3.09M","-0.22%"
"2022- 12- 12","918.82","927.34","930.97","917.70","4.36M","-1.05%"
"2022- 12- 09","928.57","905.19","929.33","903.90","8.43M","3.18%"
"2022- 12- 08","899.96","903.91","905.24","890.91","5.65M","-0.29%"
"2022- 12- 07","902.60","902.21","911.44","899.84","4.48M","0.37%"
"2022- 12- 06","899.28","901.16","909.66","898.27","4.45M","-0.77%"
"2022- 12- 05","906.29","897.62","907.30","895.23","4.96M","1.58%"
"2022- 12- 02","892.20","891.40","898.81","887.38","5.64M","-0.27%"
"2022- 12- 01","894.64","908.31","910.42","893.00","4.58M","-0.95%"
"2022- 11- 30","903.26","890.00","905.60","890.00","12.29M","1.30%"
"2022- 11- 29","891.69","873.92","894.34","872.24","4.54M","2.12%"
"2022- 11- 28","873.22","871.24","880.06","864.65","3.76M","-0.50%"
"2022- 11- 25","877.57","876.15","881.25","869.86","3.51M","0.45%"
"2022- 11- 24","873.67","875.22","877.36","870.13","2.75M","0.38%"
"2022- 11- 23","870.36","864.39","872.98","863.07","3.96M","0.99%"
"2022- 11- 22","861.81","865.47","867.27","859.84","3.06M","-0.60%"
"2022- 11- 21","867.01","877.19","877.43","861.13","3.66M","-0.89%"
"2022- 11- 18","874.78","877.49","882.91","873.71","4.28M","-0.33%"
"2022- 11- 17","877.66","884.75","886.37","877.01","4.00M","-0.57%"
"2022- 11- 16","882.72","880.01","885.56","873.44","5.32M","0.39%"
"2022- 11- 15","879.25","873.39","879.58","868.88","5.25M","1.30%"
"2022- 11- 14","867.93","860.02","878.65","857.67","7.09M","1.42%"
"2022- 11- 11","855.74","853.04","860.24","848.00","8.32M","1.85%"
"2022- 11- 10","840.16","838.77","846.16","834.13","5.79M","-0.14%"
"2022- 11- 09","841.32","833.61","843.82","831.16","8.61M","1.47%"
"2022- 11- 08","829.17","829.57","833.12","819.85","5.47M","0.79%"
"2022- 11- 07","822.69","823.49","825.97","815.17","4.38M","-0.61%"
"2022- 11- 04","827.76","803.48","827.76","802.89","4.90M","3.26%"
"2022- 11- 03","801.66","802.45","806.80","798.25","3.79M","-1.15%"
"2022- 11- 02","811.00","798.93","812.83","795.95","4.47M","1.04%"
"2022- 11- 01","802.64","798.60","809.57","797.39","5.14M","0.70%"
"2022- 10- 31","797.07","800.06","800.49","791.64","3.86M","0.25%"
"2022- 10- 28","795.06","795.44","800.87","789.86","3.91M","-0.22%"
"2022- 10- 27","796.83","788.47","797.20","786.98","3.94M","1.47%"
"2022- 10- 26","785.32","784.29","788.74","780.61","4.67M","-0.15%"
"2022- 10- 25","786.47","789.23","789.37","781.26","2.92M","-0.05%"
"2022- 10- 24","786.84","795.76","798.79","784.58","3.27M","-0.41%"
"2022- 10- 21","790.05","787.29","791.37","783.86","3.76M","0.07%"
"2022- 10- 20","789.49","791.02","792.16","783.48","4.83M","-0.59%"
"2022- 10- 19","794.16","798.48","803.19","792.92","3.34M","-0.40%"
"2022- 10- 18","797.36","800.82","800.84","790.54","3.28M","0.58%"
"2022- 10- 17","792.74","784.95","793.06","776.48","3.46M","0.07%"
"2022- 10- 14","792.18","784.59","796.18","783.42","4.55M","1.70%"
"2022- 10- 13","778.90","796.45","797.24","778.90","5.61M","-2.50%"
"2022- 10- 12","798.91","802.26","802.28","789.27","4.37M","-0.74%"
"2022- 10- 11","804.90","820.27","822.61","800.46","5.02M","-2.97%"
"2022- 10- 07","829.52","825.76","830.59","823.39","3.83M","-0.04%"
"2022- 10- 06","829.88","830.11","834.75","826.23","3.14M","0.64%"
"2022- 10- 05","824.59","833.31","834.15","820.54","4.13M","-0.54%"
"2022- 10- 04","829.03","832.56","834.08","822.18","4.05M","-0.15%"
"2022- 09- 30","830.27","837.43","843.58","827.79","6.89M","-1.02%"
"2022- 09- 29","838.86","843.62","848.04","835.50","4.29M","0.05%"
"2022- 09- 28","838.48","847.99","856.73","831.94","4.89M","-2.00%"
"2022- 09- 27","855.58","839.20","855.58","838.76","4.44M","2.14%"
"2022- 09- 26","837.62","844.91","844.91","834.37","5.96M","-1.45%"
"2022- 09- 23","849.94","871.20","872.81","847.97","3.92M","-2.32%"
"2022- 09- 22","870.12","863.17","874.37","862.66","5.00M","0.45%"
"2022- 09- 21","866.18","858.79","874.70","858.70","3.81M","0.43%"
"2022- 09- 20","862.48","858.38","862.64","853.52","3.52M","1.37%"
"2022- 09- 19","850.81","854.77","856.74","847.33","3.62M","-0.20%"
"2022- 09- 16","852.49","847.53","853.15","841.80","4.31M","0.34%"
"2022- 09- 15","849.63","850.95","860.70","849.63","3.00M","0.03%"
"2022- 09- 14","849.40","847.17","852.69","840.31","3.62M","-1.29%"
"2022- 09- 13","860.52","855.72","863.22","855.71","3.88M","1.78%"
"2022- 09- 08","845.43","849.14","850.92","840.97","3.42M","0.33%"
"2022- 09- 07","842.61","852.50","854.52","840.34","3.79M","-1.53%"
"2022- 09- 06","855.72","855.25","860.09","852.71","2.63M","0.28%"
"2022- 09- 05","853.31","860.69","865.07","850.25","2.97M","-0.83%"
"2022- 09- 02","860.47","865.76","866.97","857.50","5.21M","-0.34%"
"2022- 09- 01","863.39","873.97","873.97","863.39","4.11M","-1.83%"
"2022- 08- 31","879.44","875.21","879.54","871.38","5.24M","0.23%"
"2022- 08- 30","877.43","872.24","879.46","869.56","3.52M","0.91%"
"2022- 08- 29","869.52","866.66","871.94","862.87","3.45M","-1.27%"
"2022- 08- 26","880.72","886.02","887.28","878.93","3.68M","-0.19%"
"2022- 08- 25","882.44","870.57","883.38","870.37","3.50M","1.59%"
"2022- 08- 24","868.59","872.42","875.04","862.48","5.67M","-0.22%"
"2022- 08- 23","870.51","884.36","884.36","868.03","5.07M","-1.94%"
"2022- 08- 22","887.71","890.12","891.08","883.39","3.23M","-0.73%"
"2022- 08- 19","894.25","898.30","898.81","892.76","2.91M","-0.39%"
"2022- 08- 18","897.73","892.70","900.08","890.26","3.35M","0.27%"
"2022- 08- 17","895.29","900.14","903.64","894.16","4.39M","-0.22%"
"2022- 08- 16","897.26","901.78","902.47","894.27","4.21M","-0.25%"
"2022- 08- 12","899.55","898.85","903.37","895.90","4.09M","0.10%"
"2022- 08- 11","898.66","901.18","901.24","895.42","4.36M","0.35%"
"2022- 08- 10","895.51","900.84","902.08","894.38","3.53M","-0.31%"
"2022- 08- 09","898.33","891.43","901.07","890.89","4.05M","0.79%"
"2022- 08- 08","891.33","889.68","891.99","882.91","3.66M","0.08%"
"2022- 08- 05","890.62","891.29","894.40","886.65","2.94M","0.14%"
"2022- 08- 04","889.37","895.72","897.07","887.04","3.31M","-0.30%"
"2022- 08- 03","892.05","891.18","895.51","887.72","3.34M","0.31%"
"2022- 08- 02","889.31","895.55","896.16","887.42","3.24M","-0.67%"
"2022- 08- 01","895.34","900.06","901.90","893.79","3.22M","-0.99%"
"2022- 07- 29","904.26","903.73","907.77","898.79","3.72M","1.08%"
"2022- 07- 28","894.60","910.90","915.41","890.05","3.73M","-1.51%"
"2022- 07- 27","908.30","900.42","911.06","893.18","3.15M","0.86%"
"2022- 07- 26","900.59","897.17","901.28","895.67","2.88M","0.28%"
"2022- 07- 25","898.10","891.05","899.87","889.93","2.37M","0.68%"
"2022- 07- 22","892.06","890.83","901.43","890.55","2.75M","-0.10%"
"2022- 07- 21","892.98","892.64","895.93","888.94","3.21M","-0.17%"
"2022- 07- 20","894.53","891.96","896.59","887.10","4.50M","0.89%"
"2022- 07- 19","886.68","882.94","886.76","879.20","3.12M","0.48%"
"2022- 07- 18","882.45","880.88","886.68","880.10","3.05M","0.32%"
"2022- 07- 15","879.64","888.57","889.75","868.35","4.15M","-0.69%"
"2022- 07- 14","885.71","884.36","893.77","882.79","4.25M","-0.43%"
"2022- 07- 13","889.56","885.78","893.96","882.67","3.62M","0.71%"
"2022- 07- 12","883.33","877.48","883.33","873.58","3.60M","0.50%"
"2022- 07- 11","878.93","889.73","890.76","874.02","3.60M","-1.14%"
"2022- 07- 08","889.10","893.97","897.33","887.98","3.05M","-0.38%"
"2022- 07- 07","892.47","886.31","896.59","883.61","3.16M","1.70%"
"2022- 07- 06","877.57","885.54","896.90","876.95","5.29M","-1.76%"
"2022- 07- 05","893.28","894.14","895.08","884.68","3.75M","0.55%"
"2022- 07- 04","888.43","891.49","894.27","879.11","3.68M","-0.21%"
"2022- 07- 01","890.34","891.63","895.08","882.22","4.11M","0.56%"
"2022- 06- 30","885.34","899.38","899.38","884.91","4.83M","-1.67%"
"2022- 06- 29","900.35","884.38","902.70","884.38","4.57M","1.10%"
"2022- 06- 28","890.57","889.72","890.81","880.14","5.43M","0.16%"
"2022- 06- 27","889.17","878.80","892.30","874.23","5.93M","1.85%"
"2022- 06- 24","873.06","866.58","876.69","860.25","5.51M","1.65%"
"2022- 06- 23","858.90","862.30","873.52","856.01","5.59M","0.07%"
"2022- 06- 22","858.29","874.92","877.72","858.29","4.80M","-2.39%"
"2022- 06- 21","879.29","878.58","882.01","870.26","3.37M","0.65%"
"2022- 06- 20","873.60","889.99","891.24","869.37","5.41M","-1.36%"
"2022- 06- 17","885.66","872.66","889.27","867.96","6.61M","0.58%"
"2022- 06- 16","880.57","894.69","900.81","879.85","5.67M","-0.72%"
"2022- 06- 15","886.92","894.18","897.04","879.94","5.96M","-0.45%"
"2022- 06- 14","890.93","886.06","893.91","878.95","5.23M","-0.35%"
"2022- 06- 13","894.04","906.20","909.36","893.99","5.21M","-2.33%"
"2022- 06- 10","915.35","921.68","921.84","912.05","4.18M","-1.46%"
"2022- 06- 09","928.94","930.09","932.77","922.83","5.02M","-0.65%"
"2022- 06- 08","935.05","934.45","936.18","929.24","4.92M","0.14%"
"2022- 06- 07","933.76","943.79","944.54","931.96","4.44M","-1.49%"
"2022- 06- 03","947.91","945.69","948.18","940.62","3.23M","0.80%"
"2022- 06- 02","940.40","945.10","945.42","938.02","3.82M","-0.73%"
"2022- 05- 31","947.32","944.42","948.34","942.57","6.62M","0.59%"
"2022- 05- 30","941.72","943.52","950.12","941.14","4.24M","0.28%"
"2022- 05- 27","939.08","937.02","939.69","932.67","3.41M","0.72%"
"2022- 05- 26","932.38","934.18","940.20","928.89","4.44M","-0.17%"
"2022- 05- 25","934.01","934.01","936.94","929.75","4.34M","0.54%"
"2022- 05- 24","929.01","930.16","937.50","927.98","8.20M","-0.14%"
"2022- 05- 23","930.27","924.98","930.27","919.49","3.17M","0.81%"
"2022- 05- 20","922.78","918.10","923.75","915.31","3.78M","0.89%"
"2022- 05- 19","914.61","909.32","917.74","906.02","5.25M","-1.04%"
"2022- 05- 18","924.25","930.76","932.99","922.27","4.57M","-0.64%"
"2022- 05- 17","930.24","937.61","938.58","927.66","6.21M","-0.89%"
"2022- 05- 16","938.58","944.13","947.18","936.52","3.91M","0.07%"
"2022- 05- 13","937.92","935.11","938.19","929.28","5.04M","1.03%"
"2022- 05- 12","928.39","933.85","942.14","925.61","6.64M","-2.49%"
"2022- 05- 11","952.05","947.78","962.82","946.37","4.50M","-0.18%"
"2022- 05- 10","953.81","944.23","955.52","935.98","6.23M","0.49%"
"2022- 05- 09","949.20","958.66","960.98","946.14","5.08M","-1.29%"
"2022- 05- 06","961.64","964.15","966.59","956.52","5.87M","-1.13%"
"2022- 05- 04","972.66","973.92","976.00","969.57","6.80M","-0.29%"
"2022- 05- 03","975.49","992.33","995.21","974.61","4.74K","-1.91%"
"2022- 05- 02","994.50","991.23","996.73","989.33","4.35M","-0.19%"
"2022- 04- 29","996.42","994.81","1,000.65","990.70","7.38M","0.34%"
"2022- 04- 28","993.06","970.34","993.06","968.05","9.84M","3.13%"
"2022- 04- 27","962.94","956.85","966.65","952.18","5.02M","-0.65%"
"2022- 04- 26","969.25","968.74","971.28","963.21","3.90K","0.38%"
"2022- 04- 25","965.54","975.73","980.86","965.22","5.48M","-1.95%"
"2022- 04- 22","984.79","980.30","987.26","974.20","4.15M","-0.13%"
"2022- 04- 21","986.04","984.61","990.32","984.13","4.17M","0.64%"
"2022- 04- 20","979.78","971.88","985.66","969.49","8.38M","0.67%"
"2022- 04- 19","973.22","976.72","977.11","969.82","3.99M","0.13%"
"2022- 04- 18","972.00","955.93","980.54","954.58","4.55M","1.51%"
"2022- 04- 15","957.53","962.62","963.70","956.66","3.97M","-1.04%"
"2022- 04- 14","967.64","966.45","969.78","961.00","5.02M","0.13%"
"2022- 04- 13","966.34","961.81","968.03","958.70","3.12M","0.90%"
"2022- 04- 12","957.69","956.59","959.68","948.36","3.67M","-0.34%"
"2022- 04- 11","960.95","947.40","962.90","946.38","3.47M","0.70%"
"2022- 04- 08","954.31","958.17","960.10","950.18","3.77M","-0.19%"
"2022- 04- 07","956.12","965.71","968.96","956.10","6.19M","-1.57%"
"2022- 04- 06","971.37","977.70","984.77","970.81","4.16M","-0.98%"
"2022- 04- 05","981.02","981.31","983.40","972.09","3.52M","-0.08%"
"2022- 04- 04","981.78","975.80","981.78","973.94","4.94M","1.02%"
"2022- 04- 01","971.91","955.34","972.53","954.30","6.08M","1.71%"
"2022- 03- 31","955.59","955.71","960.10","954.16","4.18M","-0.03%"
"2022- 03- 30","955.83","957.73","959.55","951.95","4.04K","0.37%"
"2022- 03- 29","952.29","948.75","955.50","945.99","6.28M","0.54%"
"2022- 03- 28","947.21","948.06","948.74","938.13","3.91M","-0.59%"
"2022- 03- 25","952.83","952.97","955.09","948.67","4.11M","-0.32%"
"2022- 03- 24","955.93","948.32","955.93","945.71","5.91M","0.48%"
"2022- 03- 23","951.33","950.34","954.24","946.61","4.68M","0.37%"
"2022- 03- 22","947.83","944.32","949.94","942.60","4.74M","0.57%"
"2022- 03- 21","942.50","944.23","948.50","940.70","8.71M","-0.11%"
"2022- 03- 18","943.58","947.44","948.60","940.10","6.49M","-0.67%"
"2022- 03- 17","949.92","958.27","959.02","949.01","7.55M","0.15%"
"2022- 03- 16","948.46","942.25","949.40","937.63","4.82M","0.97%"
"2022- 03- 15","939.32","935.74","944.18","932.00","5.04M","-0.51%"
"2022- 03- 14","944.11","967.30","967.30","942.53","7.92M","-2.82%"
"2022- 03- 11","971.54","965.91","973.00","961.22","8.43M","-0.15%"
"2022- 03- 10","972.99","976.68","980.65","965.35","12.10M","1.17%"
"2022- 03- 08","961.77","965.84","970.39","960.00","6.77M","-1.31%"
"2022- 03- 07","974.49","982.52","984.04","965.34","7.57M","-1.70%"
"2022- 03- 04","991.32","994.66","996.88","985.61","6.76M","-0.37%"
"2022- 03- 03","995.03","985.25","995.26","982.77","8.96M","1.41%"
"2022- 03- 02","981.19","982.06","986.01","977.32","7.19M","-0.08%"
"2022- 02- 28","981.95","970.07","982.41","965.95","12.41M","1.76%"
"2022- 02- 25","964.93","975.54","976.95","961.46","7.08M","-0.70%"
"2022- 02- 24","971.75","974.86","977.30","961.76","8.10M","-1.16%"
"2022- 02- 23","983.14","992.90","994.15","977.03","5.14M","-0.63%"
"2022- 02- 22","989.38","987.38","994.93","982.73","5.83M","-0.84%"
"2022- 02- 21","997.79","988.01","999.30","984.34","5.85M","-0.14%"
"2022- 02- 18","999.14","981.76","1,000.89","980.60","7.62M","1.17%"
"2022- 02- 17","987.57","974.65","993.63","970.97","6.46M","1.36%"
"2022- 02- 16","974.29","970.87","976.21","967.10","3.95M","0.99%"
"2022- 02- 15","964.78","962.94","973.63","957.20","5.03M","0.28%"
"2022- 02- 14","962.12","962.25","966.70","954.63","8.10M","-0.91%"
"2022- 02- 11","971.00","973.28","981.20","969.18","5.31M","-1.46%"
"2022- 02- 10","985.42","970.15","985.42","969.47","7.15M","1.93%"
"2022- 02- 09","966.72","965.95","969.73","960.30","4.84M","0.44%"
"2022- 02- 08","962.46","969.12","976.17","953.52","5.78M","0.12%"
"2022- 02- 07","961.27","955.36","964.16","948.38","6.25M","0.47%"
"2022- 02- 04","956.76","936.73","959.38","934.92","4.86M","2.26%"
"2022- 02- 03","935.66","934.73","945.73","934.66","4.00M","1.14%"
"2022- 01- 28","925.09","906.46","926.48","902.30","4.70M","3.06%"
"2022- 01- 27","897.62","926.31","933.86","897.10","6.01M","-3.10%"
"2022- 01- 26","926.31","923.38","932.63","920.89","3.52M","0.42%"
"2022- 01- 25","922.44","938.76","939.06","915.78","5.78M","-1.84%"
"2022- 01- 24","939.72","952.40","954.18","936.49","3.53M","-1.11%"
"2022- 01- 21","950.24","943.98","954.03","941.16","2.87M","0.39%"
"2022- 01- 20","946.55","942.58","949.29","940.81","2.82M","0.86%"
"2022- 01- 19","938.51","935.81","943.69","929.72","3.14M","0.20%"
"2022- 01- 18","936.64","945.54","947.53","934.70","3.46M","-0.87%"
"2022- 01- 17","944.82","951.90","953.71","941.03","2.87M","-0.79%"
"2022- 01- 14","952.38","957.66","959.21","951.56","3.95M","-1.35%"
"2022- 01- 13","965.37","958.57","969.52","957.46","4.31M","0.65%"
"2022- 01- 12","959.11","953.67","960.02","953.21","3.36M","0.80%"
"2022- 01- 11","951.46","952.85","959.43","947.16","3.59M","-0.41%"
"2022- 01- 10","955.41","970.00","971.26","944.02","4.03M","-3.20%"
"2022- 01- 07","986.98","977.72","989.29","976.36","3.25M","0.72%"
"2022- 01- 06","979.92","977.03","986.78","976.27","4.27M","-0.14%"
"2022- 01- 05","981.33","988.83","990.39","975.80","4.17M","-1.22%"
"2022- 01- 04","993.50","995.95","997.32","990.13","3.97M","-0.61%"
"2022- 01- 03","999.57","1,002.97","1,005.17","993.42","3.10M","0.06%"
"2021- 12- 30","998.97","1,007.62","1,008.82","996.41","3.90M","-1.14%"
"2021- 12- 29","1,010.52","1,013.78","1,016.46","1,009.86","5.97M","-1.98%"
