"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 01- 15","1,900.80","1,949.69","1,975.51","1,897.70","24.70M","-2.24%"
"2021- 01- 14","1,944.43","1,953.00","1,961.80","1,913.98","30.26M","-0.28%"
"2021- 01- 13","1,949.93","1,930.66","1,992.53","1,888.56","33.25M","1.06%"
"2021- 01- 12","1,929.57","1,956.90","1,965.84","1,876.10","37.73M","-1.65%"
"2021- 01- 11","1,961.95","1,954.95","2,091.10","1,917.78","55.37M","1.26%"
"2021- 01- 08","1,937.61","1,755.46","2,006.72","1,755.46","96.54M","10.41%"
"2021- 01- 07","1,755.00","1,707.37","1,777.43","1,707.37","26.30M","2.90%"
"2021- 01- 06","1,705.56","1,745.18","1,758.05","1,699.60","20.27M","-2.27%"
"2021- 01- 05","1,745.15","1,730.84","1,753.03","1,710.30","24.40M","0.78%"
"2021- 01- 04","1,731.68","1,650.87","1,751.37","1,650.62","33.47M","4.88%"
"2020- 12- 30","1,651.06","1,634.74","1,659.09","1,630.37","14.16M","1.08%"
"2020- 12- 29","1,633.48","1,641.52","1,645.13","1,619.74","12.44M","-0.35%"
"2020- 12- 28","1,639.27","1,633.30","1,647.36","1,621.62","15.44M","0.59%"
"2020- 12- 24","1,629.58","1,620.67","1,640.34","1,616.27","15.99M","0.76%"
"2020- 12- 23","1,617.23","1,583.45","1,626.27","1,581.65","24.97M","2.05%"
"2020- 12- 22","1,584.71","1,597.91","1,606.18","1,583.31","14.84M","-1.04%"
"2020- 12- 21","1,601.33","1,611.86","1,614.03","1,584.34","11.65M","-0.77%"
"2020- 12- 18","1,613.68","1,612.90","1,622.35","1,607.10","12.43M","0.07%"
"2020- 12- 17","1,612.59","1,625.63","1,625.68","1,603.10","11.56M","-0.81%"
"2020- 12- 16","1,625.70","1,627.96","1,643.53","1,620.93","11.30M","0.22%"
"2020- 12- 15","1,622.21","1,624.61","1,633.19","1,605.46","13.91M","-0.22%"
"2020- 12- 14","1,625.77","1,625.34","1,639.59","1,607.90","14.63M","0.00%"
"2020- 12- 11","1,625.70","1,612.14","1,632.07","1,612.14","16.16M","0.95%"
"2020- 12- 10","1,610.43","1,612.52","1,624.25","1,591.54","21.72M","-0.14%"
"2020- 12- 09","1,612.72","1,587.81","1,616.37","1,587.57","16.31M","1.67%"
"2020- 12- 08","1,586.25","1,607.50","1,609.50","1,583.01","15.53M","-1.31%"
"2020- 12- 07","1,607.34","1,618.09","1,620.07","1,587.94","17.00M","-1.05%"
"2020- 12- 04","1,624.40","1,632.14","1,645.06","1,617.50","20.35M","-0.07%"
"2020- 12- 03","1,625.58","1,573.78","1,625.58","1,562.18","22.06M","3.50%"
"2020- 12- 02","1,570.58","1,557.65","1,576.74","1,555.08","19.64M","0.53%"
"2020- 12- 01","1,562.35","1,552.83","1,563.67","1,545.09","19.17M","1.69%"
"2020- 11- 30","1,536.35","1,561.40","1,578.17","1,536.32","22.25M","-1.14%"
"2020- 11- 27","1,554.10","1,542.36","1,555.50","1,535.39","12.16M","0.59%"
"2020- 11- 26","1,545.04","1,554.99","1,558.23","1,534.52","13.22M","-0.84%"
"2020- 11- 25","1,558.18","1,578.37","1,584.43","1,542.53","20.31M","-0.60%"
"2020- 11- 24","1,567.60","1,565.53","1,568.74","1,554.16","17.46M","0.75%"
"2020- 11- 23","1,555.95","1,528.15","1,558.23","1,521.77","15.51M","1.32%"
"2020- 11- 20","1,535.64","1,538.01","1,542.24","1,529.65","15.77M","-0.56%"
"2020- 11- 19","1,544.25","1,531.01","1,549.84","1,525.40","26.97M","0.59%"
"2020- 11- 18","1,535.15","1,550.35","1,557.60","1,529.32","13.96M","-0.59%"
"2020- 11- 17","1,544.30","1,538.84","1,563.58","1,532.22","19.01M","-0.01%"
"2020- 11- 16","1,544.43","1,540.90","1,547.99","1,526.48","18.12M","1.28%"
"2020- 11- 13","1,524.90","1,516.75","1,542.04","1,516.41","20.09M","0.42%"
"2020- 11- 12","1,518.58","1,516.46","1,534.62","1,506.02","19.94M","-0.70%"
"2020- 11- 11","1,529.31","1,490.55","1,532.12","1,490.55","27.98M","2.93%"
"2020- 11- 10","1,485.73","1,472.13","1,486.43","1,456.57","24.67M","2.27%"
"2020- 11- 09","1,452.77","1,454.44","1,469.46","1,449.87","11.78M","0.86%"
"2020- 11- 06","1,440.41","1,462.10","1,470.74","1,435.46","12.71M","-1.29%"
"2020- 11- 05","1,459.25","1,440.51","1,459.34","1,437.11","11.52M","2.04%"
"2020- 11- 04","1,430.07","1,433.14","1,453.20","1,424.28","12.99M","0.64%"
"2020- 11- 03","1,421.04","1,426.40","1,428.47","1,413.07","10.60M","0.21%"
"2020- 11- 02","1,418.12","1,403.26","1,422.29","1,401.23","10.14M","2.04%"
"2020- 10- 30","1,389.77","1,427.47","1,427.47","1,387.56","14.90M","-3.30%"
"2020- 10- 29","1,437.26","1,444.71","1,449.23","1,427.13","15.04M","-2.50%"
"2020- 10- 28","1,474.11","1,453.06","1,475.83","1,434.05","12.81M","1.00%"
"2020- 10- 27","1,459.48","1,456.49","1,487.21","1,449.25","27.96M","0.83%"
"2020- 10- 26","1,447.41","1,410.51","1,466.14","1,406.59","24.91M","2.67%"
"2020- 10- 23","1,409.81","1,404.32","1,415.83","1,395.48","13.26M","1.14%"
"2020- 10- 22","1,393.98","1,388.60","1,394.06","1,376.11","12.38M","-0.59%"
"2020- 10- 21","1,402.23","1,402.54","1,414.05","1,391.52","13.80M","-0.56%"
"2020- 10- 20","1,410.06","1,350.48","1,410.06","1,350.48","18.49M","0.95%"
"2020- 10- 19","1,396.78","1,402.46","1,416.40","1,395.58","13.97M","-0.68%"
"2020- 10- 16","1,406.38","1,435.51","1,436.93","1,393.99","14.82M","-1.73%"
"2020- 10- 15","1,431.09","1,433.11","1,445.16","1,421.91","10.45M","-0.67%"
"2020- 10- 14","1,440.74","1,470.04","1,473.76","1,437.02","12.48M","-1.36%"
"2020- 10- 13","1,460.67","1,461.18","1,463.71","1,436.90","14.87M","0.39%"
"2020- 10- 12","1,454.99","1,440.83","1,462.63","1,439.07","16.96M","0.47%"
"2020- 10- 08","1,448.13","1,471.65","1,471.78","1,440.74","14.49M","-0.66%"
"2020- 10- 07","1,457.70","1,435.58","1,459.82","1,428.60","12.08M","0.36%"
"2020- 10- 06","1,452.53","1,477.47","1,479.27","1,446.99","15.14M","-1.11%"
"2020- 10- 05","1,468.87","1,440.90","1,471.79","1,438.06","17.71M","3.35%"
"2020- 09- 29","1,421.19","1,420.12","1,423.18","1,408.97","11.86M","1.66%"
"2020- 09- 28","1,397.94","1,379.90","1,402.75","1,376.15","11.21M","2.59%"
"2020- 09- 25","1,362.60","1,376.44","1,382.58","1,347.65","13.27M","-0.08%"
"2020- 09- 24","1,363.71","1,386.15","1,389.04","1,358.21","17.95M","-3.58%"
"2020- 09- 23","1,414.30","1,432.48","1,434.18","1,380.26","21.49M","-0.42%"
"2020- 09- 22","1,420.28","1,464.05","1,464.70","1,412.14","23.08M","-3.26%"
"2020- 09- 21","1,468.18","1,457.09","1,492.76","1,453.58","23.75M","0.98%"
"2020- 09- 18","1,453.95","1,466.49","1,472.69","1,440.98","16.54M","-1.03%"
"2020- 09- 17","1,469.15","1,463.97","1,493.55","1,459.51","33.03M","0.70%"
"2020- 09- 16","1,458.99","1,431.73","1,469.06","1,424.16","17.79M","1.67%"
"2020- 09- 15","1,435.08","1,449.39","1,449.39","1,427.92","15.25M","-0.03%"
"2020- 09- 14","1,435.45","1,406.04","1,435.47","1,401.47","19.60M","3.32%"
"2020- 09- 11","1,389.31","1,368.85","1,390.73","1,368.40","11.53M","1.15%"
"2020- 09- 10","1,373.51","1,380.71","1,382.98","1,371.08","12.82M","0.30%"
"2020- 09- 09","1,369.37","1,367.69","1,388.08","1,364.84","13.14M","-1.00%"
"2020- 09- 08","1,383.22","1,394.20","1,400.36","1,380.18","17.40M","-0.10%"
"2020- 09- 07","1,384.62","1,381.27","1,392.13","1,375.89","12.48M","-0.38%"
"2020- 09- 04","1,389.92","1,369.30","1,392.72","1,367.35","17.48M","-1.67%"
"2020- 09- 03","1,413.55","1,415.92","1,421.89","1,405.52","14.67M","0.00%"
"2020- 09- 02","1,413.50","1,420.40","1,425.02","1,396.86","17.38M","-0.78%"
"2020- 09- 01","1,424.68","1,398.11","1,429.13","1,389.27","17.06M","2.62%"
"2020- 08- 31","1,388.34","1,420.98","1,434.43","1,388.24","27.24M","-0.20%"
"2020- 08- 28","1,391.17","1,365.75","1,416.16","1,362.58","22.38M","2.75%"
"2020- 08- 27","1,353.89","1,391.28","1,392.12","1,353.88","16.71M","-2.47%"
"2020- 08- 26","1,388.21","1,394.91","1,400.67","1,363.43","26.98M","-0.19%"
"2020- 08- 25","1,390.92","1,384.20","1,408.85","1,380.01","39.56M","2.36%"
"2020- 08- 24","1,358.86","1,342.20","1,360.87","1,317.50","15.51M","1.62%"
"2020- 08- 21","1,337.14","1,335.53","1,353.08","1,317.18","19.62M","1.68%"
"2020- 08- 20","1,315.11","1,360.35","1,380.88","1,309.72","19.69M","-5.08%"
"2020- 08- 19","1,385.47","1,366.89","1,392.98","1,358.37","19.33M","2.09%"
"2020- 08- 18","1,357.05","1,399.93","1,417.27","1,344.55","23.92M","-4.76%"
"2020- 08- 14","1,424.89","1,440.12","1,452.43","1,388.58","25.88M","-1.08%"
"2020- 08- 13","1,440.41","1,463.07","1,466.15","1,418.61","41.77M","0.32%"
"2020- 08- 12","1,435.84","1,419.29","1,446.36","1,414.34","52.52M","-0.22%"
"2020- 08- 11","1,438.94","1,415.66","1,443.79","1,380.46","28.02M","2.85%"
"2020- 08- 10","1,399.04","1,324.56","1,411.73","1,324.56","31.21M","6.88%"
"2020- 08- 07","1,308.93","1,310.19","1,325.19","1,292.43","19.25M","0.46%"
"2020- 08- 06","1,302.96","1,267.56","1,305.71","1,267.56","19.14M","3.96%"
"2020- 08- 05","1,253.29","1,242.10","1,254.73","1,240.83","16.93M","0.90%"
"2020- 08- 04","1,242.10","1,228.55","1,249.56","1,225.52","16.28M","2.36%"
"2020- 08- 03","1,213.42","1,226.10","1,226.26","1,203.54","18.77M","-1.02%"
"2020- 07- 31","1,225.92","1,249.55","1,252.85","1,224.04","40.64M","-1.62%"
"2020- 07- 30","1,246.14","1,239.57","1,257.20","1,235.68","30.38M","1.33%"
"2020- 07- 29","1,229.79","1,194.67","1,231.70","1,186.40","15.60M","2.08%"
"2020- 07- 28","1,204.71","1,205.47","1,214.79","1,197.72","11.95M","0.23%"
"2020- 07- 27","1,201.96","1,195.74","1,220.11","1,194.91","11.54M","0.66%"
"2020- 07- 24","1,194.11","1,197.53","1,225.12","1,192.15","14.12M","-1.56%"
"2020- 07- 23","1,212.99","1,196.90","1,220.73","1,183.56","16.67M","0.58%"
"2020- 07- 22","1,206.04","1,225.07","1,236.73","1,205.12","13.90M","-1.59%"
"2020- 07- 21","1,225.49","1,234.61","1,243.96","1,215.80","15.97M","-0.70%"
"2020- 07- 20","1,234.13","1,229.31","1,248.13","1,218.18","16.35M","1.17%"
"2020- 07- 17","1,219.86","1,187.60","1,223.99","1,187.60","14.75M","2.81%"
"2020- 07- 16","1,186.56","1,193.89","1,204.55","1,181.75","14.68M","0.14%"
"2020- 07- 15","1,184.96","1,173.79","1,202.37","1,173.79","18.82M","2.81%"
"2020- 07- 14","1,152.58","1,136.41","1,153.13","1,127.89","9.47M","0.69%"
"2020- 07- 13","1,144.68","1,116.47","1,145.99","1,111.82","10.53M","3.21%"
"2020- 07- 10","1,109.13","1,128.54","1,128.54","1,105.60","11.88M","-2.10%"
"2020- 07- 09","1,132.90","1,141.82","1,148.23","1,132.48","12.95M","-0.54%"
"2020- 07- 08","1,139.07","1,136.81","1,151.04","1,136.81","11.31M","0.10%"
"2020- 07- 07","1,137.92","1,157.04","1,161.37","1,135.92","14.86M","-1.36%"
"2020- 07- 06","1,153.56","1,131.98","1,158.98","1,123.20","13.51M","2.14%"
"2020- 07- 03","1,129.37","1,135.68","1,139.96","1,122.94","8.74M","-0.06%"
"2020- 07- 02","1,130.07","1,123.93","1,131.88","1,121.64","10.80M","1.06%"
"2020- 07- 01","1,118.17","1,130.32","1,134.38","1,114.39","16.61M","-0.17%"
"2020- 06- 30","1,120.05","1,124.45","1,135.36","1,119.32","31.93M","0.96%"
"2020- 06- 29","1,109.37","1,116.63","1,125.51","1,106.68","13.61M","-2.30%"
"2020- 06- 26","1,135.51","1,132.13","1,140.69","1,123.50","31.89M","1.15%"
"2020- 06- 25","1,122.62","1,134.20","1,141.03","1,121.67","11.55M","-3.34%"
"2020- 06- 24","1,161.45","1,141.34","1,176.43","1,140.53","12.37M","2.77%"
"2020- 06- 23","1,130.10","1,131.50","1,146.45","1,111.67","12.78M","0.80%"
"2020- 06- 22","1,121.10","1,132.26","1,136.93","1,121.00","10.11M","-1.78%"
"2020- 06- 19","1,141.42","1,166.49","1,167.18","1,138.11","11.35M","-0.95%"
"2020- 06- 18","1,152.34","1,143.99","1,167.53","1,136.07","10.57M","-0.26%"
"2020- 06- 17","1,155.30","1,162.05","1,170.22","1,140.68","14.23M","-1.29%"
"2020- 06- 16","1,170.42","1,141.62","1,170.52","1,133.64","15.39M","5.90%"
"2020- 06- 15","1,105.21","1,154.83","1,161.84","1,105.21","20.99M","-5.79%"
"2020- 06- 12","1,173.12","1,148.18","1,173.88","1,143.38","19.00M","-2.66%"
"2020- 06- 11","1,205.12","1,213.19","1,229.16","1,189.51","23.31M","-1.80%"
"2020- 06- 10","1,227.22","1,226.41","1,228.81","1,213.70","15.37M","-0.62%"
"2020- 06- 09","1,234.88","1,255.73","1,264.51","1,223.61","22.86M","-0.98%"
"2020- 06- 08","1,247.12","1,264.40","1,266.93","1,239.70","26.21M","0.70%"
"2020- 06- 05","1,238.39","1,220.12","1,243.76","1,206.28","19.40M","1.35%"
"2020- 06- 04","1,221.90","1,251.57","1,256.11","1,213.37","25.02M","-0.38%"
"2020- 06- 03","1,226.52","1,207.31","1,242.00","1,206.76","27.94M","3.33%"
"2020- 06- 02","1,187.05","1,149.01","1,194.70","1,145.45","20.33M","2.65%"
"2020- 06- 01","1,156.36","1,132.10","1,159.58","1,130.40","16.22M","2.31%"
"2020- 05- 29","1,130.24","1,107.30","1,139.90","1,102.47","23.76M","1.81%"
"2020- 05- 28","1,110.10","1,131.66","1,134.18","1,103.43","19.93M","-1.84%"
"2020- 05- 27","1,130.94","1,130.37","1,136.87","1,120.57","20.47M","0.42%"
"2020- 05- 26","1,126.16","1,094.01","1,127.80","1,093.91","17.48M","3.13%"
"2020- 05- 25","1,091.99","1,089.61","1,093.03","1,074.14","10.37M","0.81%"
"2020- 05- 22","1,083.26","1,104.70","1,108.00","1,077.28","13.54M","-1.94%"
"2020- 05- 21","1,104.64","1,115.42","1,116.91","1,099.40","18.94M","0.31%"
"2020- 05- 20","1,101.21","1,093.40","1,106.33","1,092.76","21.67M","-0.54%"
"2020- 05- 19","1,107.14","1,079.27","1,108.53","1,075.47","39.98M","6.01%"
"2020- 05- 18","1,044.41","1,048.85","1,048.85","1,033.22","15.66M","-0.04%"
"2020- 05- 15","1,044.84","1,043.59","1,045.08","1,030.40","11.65M","0.49%"
"2020- 05- 14","1,039.74","1,045.70","1,046.19","1,031.88","13.94M","-1.17%"
"2020- 05- 13","1,052.00","1,030.14","1,052.27","1,028.68","15.39M","0.40%"
"2020- 05- 12","1,047.77","1,069.00","1,069.82","1,042.30","19.70M","-2.25%"
"2020- 05- 11","1,071.85","1,089.31","1,094.93","1,069.87","19.45M","-0.97%"
"2020- 05- 08","1,082.35","1,070.33","1,089.55","1,067.49","18.71M","2.37%"
"2020- 05- 07","1,057.26","1,059.63","1,065.41","1,051.96","11.13M","-1.11%"
"2020- 05- 06","1,069.08","1,066.24","1,073.81","1,052.80","12.52M","2.04%"
"2020- 05- 04","1,047.71","1,051.42","1,064.77","1,043.06","16.10M","-2.90%"
"2020- 04- 29","1,079.03","1,066.03","1,082.89","1,059.73","17.88M","1.37%"
"2020- 04- 28","1,064.45","1,053.07","1,069.91","1,047.11","18.47M","1.91%"
"2020- 04- 27","1,044.52","1,029.40","1,052.25","1,028.02","13.47M","1.79%"
"2020- 04- 24","1,026.11","1,048.26","1,050.70","1,023.60","14.89M","-2.40%"
"2020- 04- 23","1,051.29","1,047.14","1,065.17","1,043.13","17.73M","0.69%"
"2020- 04- 22","1,044.08","1,022.99","1,046.80","1,009.39","20.33M","-0.08%"
"2020- 04- 21","1,044.92","1,056.07","1,058.81","1,023.28","20.54M","-1.76%"
"2020- 04- 20","1,063.69","1,068.41","1,082.22","1,059.03","19.15M","-0.81%"
"2020- 04- 17","1,072.41","1,064.28","1,084.17","1,062.13","22.39M","2.54%"
"2020- 04- 16","1,045.87","1,041.64","1,052.44","1,025.45","16.32M","-0.75%"
"2020- 04- 14","1,053.73","1,049.77","1,062.59","1,039.98","12.83M","1.42%"
"2020- 04- 13","1,038.95","1,054.84","1,060.42","1,038.90","15.95M","-3.11%"
"2020- 04- 10","1,072.26","1,051.83","1,074.62","1,043.69","20.85M","2.25%"
"2020- 04- 09","1,048.67","1,021.21","1,050.77","1,016.97","24.99M","4.66%"
"2020- 04- 08","1,002.01","999.71","1,026.11","989.26","20.66M","-0.38%"
"2020- 04- 07","1,005.84","1,001.41","1,015.28","983.55","31.69M","2.93%"
"2020- 04- 06","977.18","943.92","978.95","939.99","25.18M","4.42%"
"2020- 04- 03","935.81","936.55","944.82","926.48","12.75M","-0.77%"
"2020- 04- 02","943.04","933.93","946.19","914.04","16.66M","1.10%"
"2020- 04- 01","932.77","949.61","968.91","928.93","18.46M","-3.24%"
"2020- 03- 31","963.96","956.03","963.96","939.47","23.32M","2.69%"
"2020- 03- 30","938.72","924.00","949.58","910.85","15.89M","-1.87%"
"2020- 03- 27","956.63","990.63","990.63","932.81","20.73M","1.52%"
"2020- 03- 26","942.30","944.05","983.73","927.85","25.79M","-0.59%"
"2020- 03- 25","947.92","884.51","950.61","884.04","28.28M","10.88%"
"2020- 03- 24","854.89","814.44","854.99","801.12","20.65M","8.04%"
"2020- 03- 23","791.25","798.05","817.22","780.21","19.16M","-7.28%"
"2020- 03- 20","853.33","818.93","853.52","784.37","26.65M","6.38%"
"2020- 03- 19","802.18","902.58","903.95","791.02","26.30M","-9.10%"
"2020- 03- 18","882.50","944.73","946.74","880.35","18.59M","-6.21%"
"2020- 03- 17","940.89","920.92","963.33","920.33","19.34M","-2.80%"
"2020- 03- 16","968.03","1,024.24","1,024.24","966.92","16.45M","-3.59%"
"2020- 03- 13","1,004.12","1,002.43","1,023.46","959.27","29.92M","-5.53%"
"2020- 03- 12","1,062.92","1,117.16","1,119.11","1,052.97","22.34M","-4.61%"
"2020- 03- 11","1,114.29","1,137.75","1,142.19","1,107.78","13.54M","-1.50%"
"2020- 03- 10","1,131.23","1,138.14","1,148.34","1,126.06","15.99M","-1.04%"
"2020- 03- 09","1,143.14","1,161.73","1,164.65","1,138.91","15.49M","-4.15%"
"2020- 03- 06","1,192.64","1,214.83","1,218.05","1,188.25","15.52M","-2.92%"
"2020- 03- 05","1,228.45","1,225.90","1,232.79","1,215.46","28.91M","1.40%"
"2020- 03- 04","1,211.46","1,196.55","1,217.10","1,194.55","11.77M","1.76%"
"2020- 03- 03","1,190.49","1,219.98","1,224.03","1,186.73","11.82M","-0.32%"
"2020- 03- 02","1,194.36","1,190.78","1,209.00","1,187.25","13.27M","-0.76%"
"2020- 02- 28","1,203.52","1,226.19","1,233.63","1,198.01","17.52M","-3.84%"
"2020- 02- 27","1,251.61","1,263.11","1,267.98","1,247.07","10.50M","-0.67%"
"2020- 02- 26","1,260.11","1,245.26","1,269.20","1,243.23","12.49M","-0.42%"
"2020- 02- 25","1,265.37","1,254.69","1,278.18","1,253.19","11.81M","0.77%"
"2020- 02- 24","1,255.71","1,276.60","1,283.58","1,254.64","14.53M","-4.18%"
"2020- 02- 21","1,310.42","1,313.40","1,325.51","1,306.15","15.34M","-1.56%"
"2020- 02- 20","1,331.15","1,357.54","1,358.43","1,329.37","10.18M","-1.56%"
"2020- 02- 19","1,352.27","1,366.72","1,369.69","1,346.17","8.92M","-0.49%"
"2020- 02- 18","1,358.90","1,368.51","1,377.77","1,354.79","9.18M","-1.31%"
"2020- 02- 17","1,376.98","1,383.72","1,385.01","1,361.30","8.93M","-0.47%"
"2020- 02- 14","1,383.48","1,375.37","1,396.81","1,372.01","10.01M","-0.27%"
"2020- 02- 13","1,387.20","1,404.86","1,412.02","1,384.89","13.33M","-1.44%"
"2020- 02- 12","1,407.41","1,383.80","1,412.10","1,382.89","18.09M","1.70%"
"2020- 02- 11","1,383.86","1,365.41","1,396.36","1,364.27","10.94M","2.18%"
"2020- 02- 10","1,354.37","1,343.21","1,360.28","1,339.96","7.65M","-0.46%"
"2020- 02- 07","1,360.59","1,363.07","1,364.94","1,347.85","30.44M","-0.95%"
"2020- 02- 06","1,373.69","1,330.96","1,378.68","1,330.55","13.38M","4.33%"
"2020- 02- 05","1,316.68","1,324.52","1,326.21","1,313.74","11.36M","-0.49%"
"2020- 02- 04","1,323.18","1,316.36","1,328.89","1,309.07","11.38M","0.70%"
"2020- 02- 03","1,314.02","1,300.81","1,322.69","1,289.93","12.82M","-0.92%"
"2020- 01- 31","1,326.24","1,358.92","1,362.92","1,326.24","10.76M","-1.93%"
"2020- 01- 30","1,352.38","1,372.11","1,376.94","1,346.78","10.78M","-1.69%"
"2020- 01- 29","1,375.63","1,381.08","1,383.46","1,360.54","10.99M","-0.14%"
"2020- 01- 28","1,377.57","1,388.76","1,394.60","1,373.67","16.83M","-2.98%"
"2020- 01- 23","1,419.82","1,413.01","1,426.26","1,402.41","14.28M","1.41%"
"2020- 01- 22","1,400.09","1,363.77","1,400.86","1,360.83","11.93M","3.02%"
"2020- 01- 21","1,359.06","1,372.60","1,373.66","1,357.69","7.44M","-1.10%"
"2020- 01- 20","1,374.15","1,383.65","1,387.71","1,371.58","9.01M","-0.23%"
"2020- 01- 17","1,377.31","1,379.94","1,393.08","1,375.70","10.01M","-0.20%"
"2020- 01- 16","1,380.05","1,373.96","1,383.06","1,371.39","18.45M","0.74%"
"2020- 01- 15","1,369.87","1,365.82","1,373.75","1,360.87","8.28M","0.12%"
"2020- 01- 14","1,368.18","1,368.53","1,373.37","1,361.47","10.37M","0.55%"
"2020- 01- 13","1,360.65","1,344.91","1,363.09","1,344.78","9.48M","0.89%"
"2020- 01- 10","1,348.67","1,349.64","1,356.80","1,343.52","9.92M","0.07%"
"2020- 01- 09","1,347.76","1,353.69","1,362.35","1,337.85","12.29M","0.28%"
"2020- 01- 08","1,343.98","1,353.70","1,363.30","1,338.75","10.44M","-2.32%"
"2020- 01- 07","1,375.88","1,369.18","1,379.75","1,366.27","7.52M","1.22%"
"2020- 01- 06","1,359.28","1,361.99","1,369.49","1,355.60","6.92M","-0.72%"
"2020- 01- 03","1,369.16","1,378.86","1,383.82","1,359.80","10.70M","-0.35%"
"2020- 01- 02","1,373.93","1,402.44","1,404.18","1,372.15","7.68M","-1.96%"
"2019- 12- 30","1,401.43","1,401.72","1,411.25","1,397.96","6.00M","0.18%"
"2019- 12- 27","1,398.94","1,388.88","1,410.96","1,383.42","7.07M","-0.64%"
"2019- 12- 26","1,407.92","1,404.95","1,410.13","1,397.66","5.61M","0.34%"
"2019- 12- 24","1,403.16","1,411.03","1,411.54","1,400.44","5.93M","-0.60%"
"2019- 12- 23","1,411.66","1,416.79","1,419.87","1,407.91","9.64M","-0.24%"
"2019- 12- 20","1,415.10","1,416.90","1,417.02","1,403.26","7.12M","0.23%"
"2019- 12- 19","1,411.87","1,407.37","1,412.07","1,396.43","6.43M","0.13%"
"2019- 12- 18","1,410.04","1,398.39","1,413.03","1,396.82","7.77M","0.66%"
"2019- 12- 17","1,400.78","1,397.56","1,405.79","1,391.54","8.99M","0.64%"
"2019- 12- 16","1,391.92","1,400.20","1,400.59","1,389.47","6.98M","-0.44%"
"2019- 12- 13","1,398.04","1,401.59","1,409.85","1,390.98","8.52M","0.49%"
"2019- 12- 12","1,391.27","1,377.04","1,392.95","1,375.94","17.28M","1.14%"
"2019- 12- 11","1,375.64","1,370.23","1,379.92","1,366.44","7.35M","0.01%"
"2019- 12- 10","1,375.57","1,356.34","1,379.16","1,354.89","5.61M","0.94%"
"2019- 12- 09","1,362.80","1,364.20","1,368.46","1,360.41","6.91M","-0.19%"
"2019- 12- 06","1,365.46","1,364.98","1,366.20","1,355.39","6.03M","0.54%"
"2019- 12- 05","1,358.12","1,372.14","1,379.01","1,353.14","7.41M","-1.11%"
"2019- 12- 04","1,373.31","1,359.80","1,378.07","1,355.69","6.83M","0.13%"
"2019- 12- 03","1,371.49","1,360.46","1,371.49","1,353.57","5.83M","0.25%"
"2019- 12- 02","1,368.08","1,364.44","1,368.08","1,354.20","6.11M","0.37%"
"2019- 11- 29","1,362.97","1,396.87","1,397.95","1,359.24","7.34M","-2.04%"
"2019- 11- 28","1,391.36","1,379.82","1,394.17","1,377.16","6.78M","0.19%"
"2019- 11- 27","1,388.76","1,390.73","1,396.74","1,386.42","8.40M","0.55%"
"2019- 11- 26","1,381.19","1,399.93","1,399.96","1,380.64","11.53M","-1.60%"
"2019- 11- 25","1,403.65","1,387.91","1,405.19","1,386.22","7.49M","1.52%"
"2019- 11- 22","1,382.63","1,380.98","1,390.57","1,375.89","8.73M","0.09%"
"2019- 11- 21","1,381.43","1,392.86","1,396.38","1,372.28","9.58M","-0.79%"
"2019- 11- 20","1,392.41","1,391.68","1,400.72","1,386.27","8.26M","-0.61%"
"2019- 11- 19","1,400.91","1,405.38","1,413.90","1,398.43","9.17M","-0.72%"
"2019- 11- 18","1,411.03","1,407.40","1,414.47","1,404.04","6.74M","-0.28%"
"2019- 11- 15","1,415.04","1,396.94","1,419.73","1,391.86","8.98M","1.31%"
"2019- 11- 14","1,396.81","1,388.17","1,396.81","1,383.04","7.58M","1.05%"
"2019- 11- 13","1,382.34","1,391.44","1,400.41","1,381.88","7.74M","-0.91%"
"2019- 11- 12","1,394.99","1,387.81","1,396.05","1,377.53","9.03M","0.99%"
"2019- 11- 11","1,381.30","1,388.00","1,392.07","1,378.88","5.94M","-0.47%"
"2019- 11- 08","1,387.81","1,394.12","1,395.31","1,383.38","6.56M","-0.45%"
"2019- 11- 07","1,394.09","1,387.61","1,398.30","1,385.36","7.25M","0.23%"
"2019- 11- 06","1,390.89","1,394.14","1,406.05","1,390.85","8.68M","-0.13%"
"2019- 11- 05","1,392.69","1,389.34","1,395.04","1,384.39","8.00M","0.55%"
"2019- 11- 04","1,385.07","1,377.62","1,387.39","1,373.76","8.08M","0.92%"
"2019- 11- 01","1,372.41","1,355.99","1,374.44","1,354.18","7.36M","1.12%"
"2019- 10- 31","1,357.23","1,352.43","1,371.14","1,352.10","8.43M","0.19%"
"2019- 10- 30","1,354.71","1,366.05","1,366.77","1,351.33","7.56M","-0.33%"
"2019- 10- 29","1,359.26","1,353.61","1,362.56","1,350.92","8.35M","0.87%"
"2019- 10- 28","1,347.48","1,357.07","1,361.59","1,346.35","9.59M","-0.20%"
"2019- 10- 25","1,350.13","1,347.48","1,353.10","1,339.06","9.83M","0.46%"
"2019- 10- 24","1,343.95","1,335.92","1,345.71","1,331.40","9.30M","0.42%"
"2019- 10- 23","1,338.37","1,339.37","1,344.14","1,328.37","6.82M","-0.31%"
"2019- 10- 22","1,342.49","1,336.89","1,346.29","1,329.65","8.13M","0.47%"
"2019- 10- 21","1,336.17","1,343.14","1,343.14","1,333.24","5.29M","-0.33%"
"2019- 10- 18","1,340.55","1,353.02","1,355.70","1,337.16","7.08M","-0.13%"
"2019- 10- 17","1,342.34","1,342.26","1,355.93","1,338.76","7.20M","-0.03%"
