"날짜","종가","시가","고가","저가","거래량","변동 %"
"2015- 01- 02","911.01","893.12","913.77","892.82","1.58K","2.23%"
"2014- 12- 30","891.11","901.63","905.69","889.48","1.54K","-1.31%"
"2014- 12- 29","902.97","909.61","912.23","898.37","1.33K","-1.19%"
"2014- 12- 26","913.80","907.78","917.32","906.21","2.59K","0.52%"
"2014- 12- 24","909.11","899.92","909.38","898.29","1.38K","0.55%"
"2014- 12- 23","904.12","901.99","907.05","899.24","1.24K","-0.23%"
"2014- 12- 22","906.24","899.38","907.78","897.80","1.25K","0.83%"
"2014- 12- 19","898.76","893.32","901.05","888.55","1.84K","1.30%"
"2014- 12- 18","887.26","901.13","901.69","882.06","1.94K","-0.45%"
"2014- 12- 17","891.24","890.51","896.09","883.04","1.70K","0.64%"
"2014- 12- 16","885.59","891.63","896.75","883.47","1.81K","-1.43%"
"2014- 12- 15","898.43","885.67","900.62","884.17","1.48K","0.41%"
"2014- 12- 12","894.76","900.78","902.00","893.35","1.59K","-0.39%"
"2014- 12- 11","898.23","898.35","904.61","891.62","2.11K","-0.80%"
"2014- 12- 10","905.45","914.02","917.20","901.33","1.59K","-0.85%"
"2014- 12- 09","913.19","916.66","919.29","910.73","1.76K","-0.77%"
"2014- 12- 08","920.25","925.09","926.30","918.32","1.57K","-0.66%"
"2014- 12- 05","926.36","925.02","926.66","920.72","2.07K","-0.08%"
"2014- 12- 04","927.07","918.83","929.67","918.73","1.59K","1.16%"
"2014- 12- 03","916.46","920.39","926.10","916.05","1.55K","-0.11%"
"2014- 12- 02","917.49","908.08","919.41","907.56","2.00K","1.47%"
"2014- 12- 01","904.19","917.41","917.41","903.80","2.36K","-2.54%"
"2014- 11- 28","927.77","923.15","928.08","921.27","1.81K","0.00%"
"2014- 11- 27","927.77","937.78","937.97","921.17","1.99K","-1.35%"
"2014- 11- 26","940.42","945.49","945.49","937.96","1.35K","-0.43%"
"2014- 11- 25","944.47","963.03","963.80","944.10","2.21K","-1.83%"
"2014- 11- 24","962.12","947.47","964.11","945.86","3.38K","3.71%"
"2014- 11- 21","927.66","927.34","929.43","924.43","1.73K","0.31%"
"2014- 11- 20","924.81","928.67","930.84","922.05","1.64K","-0.40%"
"2014- 11- 19","928.52","928.55","932.01","924.15","4.56K","-0.87%"
"2014- 11- 18","936.64","935.68","941.18","931.01","1.58K","0.62%"
"2014- 11- 17","930.84","922.78","938.35","920.26","2.05K","0.83%"
"2014- 11- 14","923.22","927.05","928.41","919.64","1.40K","-0.57%"
"2014- 11- 13","928.52","933.50","936.41","925.26","1.70K","-0.67%"
"2014- 11- 12","934.76","927.09","937.17","922.02","2.15K","0.85%"
"2014- 11- 11","926.91","931.78","931.85","920.91","1.98K","-0.77%"
"2014- 11- 10","934.09","929.79","936.65","929.75","1.75K","0.86%"
"2014- 11- 07","926.11","919.92","934.12","917.17","2.32K","1.16%"
"2014- 11- 06","915.52","910.18","922.55","901.64","2.58K","1.14%"
"2014- 11- 05","905.21","898.84","909.39","898.46","2.42K","0.56%"
"2014- 11- 04","900.15","918.32","924.31","889.23","3.33K","-2.49%"
"2014- 11- 03","923.13","917.07","924.31","916.25","1.77K","0.15%"
"2014- 10- 31","921.71","934.53","934.53","916.25","2.17K","-1.71%"
"2014- 10- 30","937.72","955.13","957.03","931.94","1.87K","-1.90%"
"2014- 10- 29","955.92","947.31","966.08","943.47","2.55K","1.50%"
"2014- 10- 28","941.81","946.51","948.39","935.06","1.45K","-0.67%"
"2014- 10- 27","948.12","942.28","957.51","942.28","2.02K","1.40%"
"2014- 10- 24","935.02","950.58","951.57","929.41","2.08K","-1.11%"
"2014- 10- 23","945.49","935.20","949.60","935.20","1.49K","0.30%"
"2014- 10- 22","942.69","933.70","944.38","933.14","1.58K","1.91%"
"2014- 10- 21","925.00","932.52","932.52","918.46","1.62K","-0.97%"
"2014- 10- 20","934.10","933.94","938.70","932.52","1.68K","0.41%"
"2014- 10- 17","930.27","927.59","930.27","920.53","2.32K","0.78%"
"2014- 10- 16","923.09","916.19","924.01","909.96","2.02K","0.18%"
"2014- 10- 15","921.39","923.44","923.60","911.84","1.79K","-0.32%"
"2014- 10- 14","924.38","916.60","931.62","913.74","3.00K","1.60%"
"2014- 10- 13","909.81","903.59","911.00","890.10","1.65K","-0.79%"
"2014- 10- 10","917.02","916.47","917.02","907.59","1.70K","-0.61%"
"2014- 10- 08","922.62","914.19","923.93","912.51","1.34K","0.35%"
"2014- 10- 07","919.38","922.52","923.12","913.60","1.59K","0.36%"
"2014- 10- 06","916.12","932.92","932.92","913.88","2.32K","-1.20%"
"2014- 10- 02","927.27","931.56","933.75","923.13","2.38K","-1.25%"
"2014- 10- 01","939.01","956.52","956.52","936.52","2.33K","-2.43%"
"2014- 09- 30","962.37","948.54","962.60","947.64","1.86K","1.41%"
"2014- 09- 29","948.99","973.90","973.90","942.72","2.49K","-2.77%"
"2014- 09- 26","976.04","970.37","978.63","970.36","1.19K","-0.53%"
"2014- 09- 25","981.20","997.17","997.17","977.21","1.81K","-1.39%"
"2014- 09- 24","995.07","979.19","995.60","967.38","1.93K","1.48%"
"2014- 09- 23","980.55","991.02","994.04","975.90","1.94K","-1.67%"
"2014- 09- 22","997.18","1,001.86","1,001.96","991.60","1.57K","-0.77%"
"2014- 09- 19","1,004.96","1,007.10","1,009.70","1,003.16","2.70K","0.49%"
"2014- 09- 18","1,000.03","1,003.46","1,009.16","998.16","2.56K","-0.32%"
"2014- 09- 17","1,003.21","1,004.21","1,010.04","999.80","2.04K","0.62%"
"2014- 09- 16","997.05","1,004.27","1,006.16","995.92","1.96K","-0.69%"
"2014- 09- 15","1,004.02","1,006.13","1,007.86","998.42","1.52K","-0.89%"
"2014- 09- 12","1,013.02","1,001.70","1,014.86","999.38","2.34K","1.84%"
"2014- 09- 11","994.68","1,002.70","1,003.83","988.67","2.57K","-1.35%"
"2014- 09- 05","1,008.29","993.51","1,009.74","992.94","2.04K","1.72%"
"2014- 09- 04","991.22","990.43","995.56","986.30","2.12K","0.54%"
"2014- 09- 03","985.94","982.60","988.19","979.12","2.00K","0.03%"
"2014- 09- 02","985.64","992.07","994.58","981.37","2.34K","-0.90%"
"2014- 09- 01","994.61","994.41","996.94","987.92","1.82K","-0.21%"
"2014- 08- 29","996.72","1,000.17","1,005.47","991.39","3.41K","-0.94%"
"2014- 08- 28","1,006.16","1,007.74","1,013.28","1,003.92","1.87K","-0.08%"
"2014- 08- 27","1,006.96","1,022.49","1,023.45","1,005.43","1.84K","-0.90%"
"2014- 08- 26","1,016.11","1,013.07","1,017.02","1,009.40","2.33K","0.41%"
"2014- 08- 25","1,011.96","1,012.64","1,015.60","1,007.21","2.61K","-0.16%"
"2014- 08- 22","1,013.61","1,008.48","1,014.76","1,006.56","1.95K","0.76%"
"2014- 08- 21","1,005.97","1,022.11","1,022.11","1,003.06","2.33K","-1.48%"
"2014- 08- 20","1,021.06","1,017.57","1,021.20","1,011.62","2.94K","0.19%"
"2014- 08- 19","1,019.17","1,002.54","1,021.17","1,002.54","2.21K","1.80%"
"2014- 08- 18","1,001.19","1,011.08","1,013.31","999.45","1.90K","-0.68%"
"2014- 08- 14","1,008.03","1,002.63","1,010.40","1,001.44","2.25K","0.31%"
"2014- 08- 13","1,004.96","1,000.76","1,005.42","998.96","2.66K","0.74%"
"2014- 08- 12","997.59","995.74","997.96","988.62","2.26K","0.32%"
"2014- 08- 11","994.45","1,003.00","1,003.05","994.16","2.41K","0.20%"
"2014- 08- 08","992.51","992.80","995.26","984.42","3.07K","-0.46%"
"2014- 08- 07","997.06","999.83","1,001.07","992.18","4.00K","-0.31%"
"2014- 08- 06","1,000.20","986.65","1,000.20","986.01","2.96K","1.58%"
"2014- 08- 05","984.62","994.30","994.30","976.06","3.06K","-1.10%"
"2014- 08- 04","995.53","997.48","999.61","981.33","2.79K","-0.30%"
"2014- 08- 01","998.56","987.96","999.86","985.56","2.40K","0.79%"
"2014- 07- 31","990.74","983.75","992.07","978.70","3.15K","1.17%"
"2014- 07- 30","979.24","985.91","996.10","975.75","3.38K","-0.79%"
"2014- 07- 29","987.06","990.40","991.22","980.23","3.48K","0.12%"
"2014- 07- 28","985.88","975.09","992.33","975.09","5.23K","1.45%"
"2014- 07- 25","971.76","959.45","973.86","959.37","2.45K","1.69%"
"2014- 07- 24","955.61","948.70","962.26","946.53","2.76K","0.67%"
"2014- 07- 23","949.22","948.48","954.70","946.41","2.65K","0.18%"
"2014- 07- 22","947.49","932.98","947.49","928.70","2.29K","1.56%"
"2014- 07- 21","932.95","938.00","941.16","931.09","1.58K","-0.09%"
"2014- 07- 18","933.81","933.83","938.79","933.45","1.81K","-0.44%"
"2014- 07- 17","937.97","937.19","944.07","934.82","2.50K","0.12%"
"2014- 07- 16","936.82","935.72","937.77","929.67","3.06K","0.44%"
"2014- 07- 15","932.76","939.29","947.64","932.76","4.06K","-0.77%"
"2014- 07- 14","940.04","944.21","947.28","932.77","2.49K","-0.62%"
"2014- 07- 11","945.94","945.10","949.60","940.25","2.28K","-0.05%"
"2014- 07- 10","946.37","939.00","950.07","933.21","2.86K","1.24%"
"2014- 07- 09","934.74","931.96","937.19","922.75","3.01K","-0.30%"
"2014- 07- 08","937.57","938.41","940.22","931.95","1.89K","-0.18%"
"2014- 07- 07","939.27","941.77","941.78","935.11","1.62K","-0.01%"
"2014- 07- 04","939.40","942.06","944.34","938.28","2.28K","0.20%"
"2014- 07- 03","937.54","931.71","939.51","929.70","2.48K","0.69%"
"2014- 07- 02","931.11","926.98","931.66","922.56","2.66K","0.72%"
"2014- 07- 01","924.45","924.93","925.34","919.27","2.10K","-0.28%"
"2014- 06- 30","927.03","923.95","928.53","922.46","1.48K","0.91%"
"2014- 06- 27","918.68","926.60","926.65","917.25","1.72K","-0.57%"
"2014- 06- 26","923.93","913.25","923.93","913.25","2.08K","1.43%"
"2014- 06- 25","910.86","916.89","921.61","908.06","1.78K","-0.32%"
"2014- 06- 24","913.75","909.94","917.24","909.94","1.81K","0.15%"
"2014- 06- 23","912.38","897.80","914.30","896.90","2.18K","1.81%"
"2014- 06- 20","896.19","907.57","908.16","893.69","2.48K","-0.74%"
"2014- 06- 19","902.85","893.92","906.72","893.92","2.54K","1.74%"
"2014- 06- 18","887.44","895.18","896.61","885.21","2.07K","-0.60%"
"2014- 06- 17","892.81","899.55","900.89","891.72","2.80K","-0.54%"
"2014- 06- 16","897.70","890.59","900.10","890.59","2.08K","0.19%"
"2014- 06- 13","895.96","897.27","897.27","889.07","2.32K","-0.59%"
"2014- 06- 12","901.25","900.51","901.55","894.44","3.35K","-0.22%"
"2014- 06- 11","903.25","897.48","903.95","893.41","3.33K","0.71%"
"2014- 06- 10","896.87","888.99","897.90","886.49","2.11K","1.17%"
"2014- 06- 09","886.50","876.25","894.50","876.25","3.39K","1.44%"
"2014- 06- 05","873.90","875.80","880.06","870.38","3.81K","-0.89%"
"2014- 06- 03","881.74","873.93","881.96","868.42","2.43K","-0.16%"
"2014- 06- 02","883.13","887.11","890.95","877.63","2.32K","-0.07%"
"2014- 05- 30","883.79","889.42","893.85","883.79","2.07K","-0.65%"
"2014- 05- 29","889.55","891.41","892.58","885.32","2.11K","-0.19%"
"2014- 05- 28","891.24","883.28","893.94","878.99","2.58K","0.89%"
"2014- 05- 27","883.39","897.81","897.81","880.00","1.39K","-1.24%"
"2014- 05- 26","894.47","896.18","898.69","892.91","1.51K","-0.23%"
"2014- 05- 23","896.56","898.56","903.81","894.37","1.87K","0.14%"
"2014- 05- 22","895.31","887.30","904.22","886.47","2.36K","1.36%"
"2014- 05- 21","883.32","869.99","888.30","868.74","2.72K","1.05%"
"2014- 05- 20","874.16","880.26","884.85","872.98","2.35K","-1.03%"
"2014- 05- 19","883.26","883.58","884.82","876.39","2.21K","0.09%"
"2014- 05- 16","882.47","879.54","889.09","879.04","1.96K","0.39%"
"2014- 05- 15","879.00","879.07","884.48","877.90","1.89K","-0.05%"
"2014- 05- 14","879.40","875.26","880.53","872.55","1.69K","0.48%"
"2014- 05- 13","875.16","867.23","880.69","860.94","2.24K","2.06%"
"2014- 05- 12","857.50","857.11","859.52","852.20","2.67K","0.06%"
"2014- 05- 09","857.00","848.11","858.17","848.11","1.43K","1.21%"
"2014- 05- 08","846.74","846.59","848.52","841.49","2.08K","0.13%"
"2014- 05- 07","845.62","859.80","861.28","844.39","2.10K","-1.26%"
"2014- 05- 02","856.43","860.80","860.80","851.58","1.58K","-0.90%"
"2014- 04- 30","864.23","859.29","866.10","858.34","1.72K","0.55%"
"2014- 04- 29","859.46","859.13","862.88","857.81","1.65K","0.75%"
"2014- 04- 28","853.05","844.00","857.16","844.00","1.65K","1.68%"
"2014- 04- 25","838.98","849.87","852.02","838.98","3.23K","-1.58%"
"2014- 04- 24","852.47","851.92","856.13","849.86","3.83K","-0.54%"
"2014- 04- 23","857.07","865.69","866.40","855.75","2.23K","-0.83%"
"2014- 04- 22","864.21","864.87","865.51","857.90","1.66K","-0.16%"
"2014- 04- 21","865.62","876.28","876.32","862.04","1.25K","-1.28%"
"2014- 04- 18","876.80","876.39","881.59","875.40","1.20K","0.32%"
"2014- 04- 17","873.97","878.39","878.39","869.25","1.59K","0.22%"
"2014- 04- 16","872.09","882.76","882.76","869.14","1.78K","-1.53%"
"2014- 04- 15","885.68","894.21","894.57","882.67","1.57K","-0.37%"
"2014- 04- 14","888.96","890.26","893.15","887.32","1.87K","-0.58%"
"2014- 04- 11","894.16","892.98","895.00","887.06","2.63K","-0.62%"
"2014- 04- 10","899.75","905.48","908.52","892.15","2.53K","0.12%"
"2014- 04- 09","898.69","879.65","902.82","878.77","3.80K","2.83%"
"2014- 04- 08","873.94","867.82","877.01","867.82","1.68K","-0.04%"
"2014- 04- 07","874.32","863.57","874.32","863.00","1.60K","1.17%"
"2014- 04- 04","864.19","861.70","868.71","860.57","1.76K","0.22%"
"2014- 04- 03","862.31","868.57","870.12","860.11","1.70K","-0.60%"
"2014- 04- 02","867.54","871.62","872.00","864.64","2.13K","-0.23%"
"2014- 04- 01","869.51","864.32","872.26","858.01","1.97K","0.73%"
"2014- 03- 31","863.19","860.37","868.23","860.01","1.78K","0.17%"
"2014- 03- 28","861.70","865.71","865.74","857.92","1.92K","-0.97%"
"2014- 03- 27","870.11","865.50","870.11","861.47","1.97K","0.20%"
"2014- 03- 26","868.34","873.48","873.65","865.22","2.20K","-0.11%"
"2014- 03- 25","869.33","859.07","870.68","856.68","2.30K","0.95%"
"2014- 03- 24","861.15","849.92","866.23","849.92","2.12K","1.64%"
"2014- 03- 21","847.29","838.05","847.29","837.48","1.76K","1.26%"
"2014- 03- 20","836.71","846.30","846.86","833.04","1.77K","-1.35%"
"2014- 03- 19","848.14","847.50","850.86","844.52","1.91K","0.60%"
"2014- 03- 18","843.06","845.94","850.25","839.36","1.98K","0.38%"
"2014- 03- 17","839.86","834.94","840.95","833.41","2.01K","0.78%"
"2014- 03- 14","833.33","832.57","838.10","832.21","2.66K","-0.55%"
"2014- 03- 13","837.96","838.56","846.69","833.82","2.89K","0.54%"
"2014- 03- 12","833.44","849.13","849.61","831.15","3.11K","-2.46%"
"2014- 03- 11","854.42","853.02","854.42","845.93","1.85K","0.29%"
"2014- 03- 10","851.93","855.80","855.80","847.63","1.92K","-0.79%"
"2014- 03- 07","858.71","861.37","862.46","854.27","1.93K","0.16%"
"2014- 03- 06","857.32","851.83","858.04","850.89","2.42K","1.15%"
"2014- 03- 05","847.56","841.89","854.04","841.89","2.76K","1.45%"
"2014- 03- 04","835.48","841.22","842.77","833.10","2.37K","-0.20%"
"2014- 03- 03","837.19","836.31","842.10","831.04","2.02K","-0.56%"
"2014- 02- 28","841.91","851.63","854.92","841.61","3.26K","-1.03%"
"2014- 02- 27","850.70","857.66","861.95","850.46","2.72K","-0.80%"
"2014- 02- 26","857.57","866.12","867.64","853.40","3.80K","-1.45%"
"2014- 02- 25","870.19","887.84","890.75","869.21","3.76K","-1.35%"
"2014- 02- 24","882.11","890.19","891.12","879.54","1.98K","-0.77%"
"2014- 02- 21","888.96","888.93","891.00","882.94","1.78K","0.60%"
"2014- 02- 20","883.65","886.60","891.95","882.42","2.05K","-1.05%"
"2014- 02- 19","893.06","890.12","894.98","887.74","2.01K","0.08%"
"2014- 02- 18","892.37","891.67","898.08","884.33","1.60K","0.22%"
"2014- 02- 17","890.41","891.22","894.24","888.57","1.91K","1.30%"
"2014- 02- 14","879.02","879.08","887.22","879.02","1.92K","0.35%"
"2014- 02- 13","875.96","886.70","891.28","873.79","2.22K","-1.15%"
"2014- 02- 12","886.18","871.76","887.88","868.52","2.58K","2.50%"
"2014- 02- 11","864.56","861.26","868.61","856.57","2.20K","0.35%"
"2014- 02- 10","861.56","856.90","864.33","855.53","2.11K","1.25%"
"2014- 02- 07","850.91","847.35","851.63","837.83","3.11K","0.55%"
"2014- 02- 06","846.24","839.66","846.24","839.66","1.87K","0.85%"
"2014- 02- 05","839.07","839.43","841.99","831.15","1.86K","0.46%"
"2014- 02- 04","835.23","837.13","838.43","829.01","2.64K","-1.56%"
"2014- 02- 03","848.49","859.27","859.82","842.46","2.11K","-1.70%"
"2014- 01- 29","863.16","851.57","867.65","851.26","2.20K","1.50%"
"2014- 01- 28","850.40","851.36","851.59","840.12","1.81K","-0.28%"
"2014- 01- 27","852.81","853.03","859.51","850.74","3.19K","-1.53%"
"2014- 01- 24","866.04","866.50","867.64","859.48","3.42K","-0.08%"
"2014- 01- 23","866.70","874.59","875.43","863.57","1.85K","-0.93%"
"2014- 01- 22","874.87","871.87","874.91","867.40","1.70K","0.17%"
"2014- 01- 21","873.39","876.16","878.80","868.48","1.47K","-0.45%"
"2014- 01- 20","877.34","868.58","877.34","865.36","1.15K","0.73%"
"2014- 01- 17","871.01","871.07","877.31","869.98","1.36K","0.35%"
"2014- 01- 16","867.94","866.41","871.40","865.42","2.01K","0.25%"
"2014- 01- 15","865.79","861.04","865.79","858.28","1.43K","0.91%"
"2014- 01- 14","857.95","861.43","862.51","854.69","1.71K","-0.77%"
"2014- 01- 13","864.57","861.67","867.56","859.93","1.70K","0.81%"
"2014- 01- 10","857.59","855.98","863.20","850.90","2.21K","0.53%"
"2014- 01- 09","853.11","869.47","869.54","853.11","3.25K","-1.89%"
"2014- 01- 08","869.58","874.15","875.29","866.08","2.48K","-0.38%"
"2014- 01- 07","872.93","870.27","876.64","868.68","1.26K","-0.15%"
"2014- 01- 06","874.21","877.20","880.88","872.53","1.41K","-0.78%"
"2014- 01- 03","881.06","883.05","887.55","875.29","1.91K","-0.11%"
"2014- 01- 02","882.03","900.57","902.64","882.03","2.00K","-1.80%"
"2013- 12- 30","898.19","902.00","902.75","895.67","1.56K","-0.24%"
"2013- 12- 27","900.39","889.42","903.10","886.73","1.75K","0.59%"
"2013- 12- 26","895.07","892.69","900.62","891.85","2.79K","0.73%"
"2013- 12- 24","888.60","886.64","895.34","884.20","1.46K","0.03%"
"2013- 12- 23","888.31","884.65","891.33","880.44","1.58K","0.89%"
"2013- 12- 20","880.44","876.03","882.69","874.85","1.32K","0.15%"
"2013- 12- 19","879.12","883.04","885.35","874.70","1.62K","0.73%"
"2013- 12- 18","872.74","867.82","875.66","864.31","1.77K","0.89%"
"2013- 12- 17","865.01","865.55","869.41","862.07","1.68K","0.90%"
"2013- 12- 16","857.33","857.36","862.43","853.78","1.36K","-0.40%"
"2013- 12- 13","860.78","856.20","863.09","853.04","1.28K","-0.26%"
"2013- 12- 12","863.00","857.13","863.96","854.57","1.50K","0.05%"
"2013- 12- 11","862.55","866.09","874.32","860.34","2.10K","-0.58%"
"2013- 12- 10","867.62","867.95","869.81","863.29","2.05K","-0.24%"
"2013- 12- 09","869.70","870.38","873.56","868.22","1.54K","0.68%"
"2013- 12- 06","863.85","862.03","867.59","860.16","1.67K","-0.44%"
"2013- 12- 05","867.65","869.69","872.29","864.30","1.47K","0.24%"
"2013- 12- 04","865.59","867.11","869.75","860.00","1.61K","-0.52%"
"2013- 12- 03","870.14","871.25","874.99","867.36","2.02K","-0.70%"
"2013- 12- 02","876.31","879.83","886.99","874.86","2.05K","0.03%"
"2013- 11- 29","876.09","872.28","877.82","869.70","1.37K","0.49%"
"2013- 11- 28","871.79","873.05","874.68","868.90","1.56K","0.31%"
"2013- 11- 27","869.12","860.92","869.12","858.58","1.37K","0.52%"
"2013- 11- 26","864.65","862.13","865.84","853.84","1.85K","-0.32%"
"2013- 11- 25","867.39","870.09","874.44","865.54","1.52K","0.28%"
"2013- 11- 22","864.96","866.56","866.92","860.60","1.42K","0.25%"
"2013- 11- 21","862.77","876.99","876.99","859.35","2.02K","-1.68%"
"2013- 11- 20","877.49","871.88","881.92","870.94","2.38K","0.07%"
"2013- 11- 19","876.92","877.95","886.82","874.30","2.21K","-0.55%"
"2013- 11- 18","881.74","884.68","892.53","881.74","1.42K","-0.03%"
"2013- 11- 15","882.01","870.96","882.93","870.71","1.92K","2.07%"
"2013- 11- 14","864.14","869.38","870.49","860.53","1.89K","0.02%"
"2013- 11- 13","863.99","880.52","881.12","862.40","1.71K","-2.24%"
"2013- 11- 12","883.75","877.95","887.31","877.28","1.70K","0.98%"
"2013- 11- 11","875.20","891.30","891.46","873.91","1.78K","-1.16%"
"2013- 11- 08","885.44","891.33","893.59","885.44","2.33K","-1.41%"
"2013- 11- 07","898.07","901.98","910.47","898.07","2.11K","-0.72%"
"2013- 11- 06","904.57","896.20","909.02","895.96","2.48K","1.00%"
"2013- 11- 05","895.65","903.53","908.36","895.65","2.70K","-0.52%"
"2013- 11- 04","900.34","906.65","906.65","899.27","2.45K","-0.79%"
"2013- 11- 01","907.53","907.86","910.65","905.76","3.04K","0.37%"
"2013- 10- 31","904.21","910.87","913.56","903.82","2.35K","-1.06%"
"2013- 10- 30","913.92","918.53","919.82","909.42","3.35K","0.28%"
"2013- 10- 29","911.40","905.85","918.81","903.69","2.61K","0.43%"
"2013- 10- 28","907.48","909.91","909.91","897.50","1.88K","-0.20%"
"2013- 10- 25","909.29","918.60","918.91","903.61","2.61K","-0.92%"
"2013- 10- 24","917.73","909.40","917.73","906.40","2.60K","0.90%"
"2013- 10- 23","909.57","921.01","925.78","907.99","3.37K","-0.21%"
"2013- 10- 22","911.51","906.04","914.50","904.98","2.63K","0.99%"
"2013- 10- 21","902.53","906.77","906.87","901.96","2.55K","-0.35%"
"2013- 10- 18","905.70","898.88","908.08","893.51","4.53K","1.59%"
"2013- 10- 17","891.53","898.73","900.75","882.45","6.24K","0.85%"
"2013- 10- 16","884.03","885.81","898.05","884.03","4.37K","-0.21%"
"2013- 10- 15","885.93","890.69","895.47","883.03","4.05K","0.41%"
"2013- 10- 14","882.29","889.98","890.85","882.29","3.36K","-0.77%"
"2013- 10- 11","889.11","886.88","894.73","884.40","2.87K","1.28%"
"2013- 10- 10","877.91","886.03","892.63","876.03","2.83K","-0.72%"
"2013- 10- 08","884.26","877.85","884.26","871.57","2.22K","0.70%"
"2013- 10- 07","878.08","884.80","889.08","875.78","1.75K","-1.24%"
"2013- 10- 04","889.11","881.01","891.78","877.00","2.08K","0.55%"
"2013- 10- 02","884.21","894.46","895.73","884.21","2.77K","-0.82%"
"2013- 10- 01","891.50","907.41","911.00","883.91","2.80K","-1.87%"
"2013- 09- 30","908.48","912.35","912.35","904.92","2.88K","-1.19%"
"2013- 09- 27","919.40","920.63","920.89","911.27","26.73K","0.15%"
"2013- 09- 26","918.04","903.09","918.87","901.82","20.64K","1.69%"
"2013- 09- 25","902.82","911.78","913.64","899.84","20.26K","-1.00%"
"2013- 09- 24","911.96","914.28","916.01","904.16","45.67K","-0.53%"
"2013- 09- 23","916.84","926.67","927.63","913.05","5.18K","-0.64%"
"2013- 09- 17","922.77","925.19","925.19","916.39","4.98K","-0.30%"
"2013- 09- 16","925.54","908.68","925.54","908.68","5.43K","2.87%"
"2013- 09- 13","899.68","908.36","910.42","896.16","9.10K","-1.59%"
"2013- 09- 12","914.19","921.28","923.00","912.82","8.10K","-1.31%"
"2013- 09- 11","926.29","920.64","928.31","919.26","3.87K","0.89%"
"2013- 09- 10","918.12","907.31","920.25","907.31","4.23K","1.94%"
"2013- 09- 09","900.64","895.39","901.95","894.64","3.26K","1.38%"
"2013- 09- 06","888.34","884.59","895.34","882.96","4.21K","0.47%"
"2013- 09- 05","884.16","876.95","887.26","873.35","2.67K","0.83%"
"2013- 09- 04","876.92","883.58","884.13","875.47","3.16K","-0.42%"
"2013- 09- 03","880.60","875.51","882.66","875.12","2.94K","1.01%"
"2013- 09- 02","871.77","859.37","871.77","857.83","2.25K","1.04%"
"2013- 08- 30","862.81","866.48","867.34","856.60","2.27K","0.07%"
"2013- 08- 29","862.20","857.97","867.72","857.75","2.42K","0.71%"
"2013- 08- 28","856.11","851.58","859.69","848.67","2.70K","0.04%"
"2013- 08- 27","855.73","849.45","862.90","848.35","3.17K","0.17%"
"2013- 08- 26","854.25","841.38","855.49","841.35","2.22K","2.27%"
"2013- 08- 23","835.28","832.40","840.84","828.54","2.48K","1.21%"
"2013- 08- 22","825.28","822.83","830.93","815.67","3.76K","-1.63%"
"2013- 08- 21","838.97","852.70","855.16","830.09","3.69K","-1.21%"
"2013- 08- 20","849.25","870.62","873.80","848.54","4.97K","-3.20%"
"2013- 08- 19","877.35","876.17","880.56","872.65","2.71K","0.32%"
"2013- 08- 16","874.58","858.12","879.72","856.83","4.16K","1.53%"
"2013- 08- 14","861.41","856.45","864.21","853.64","2.43K","0.31%"
"2013- 08- 13","858.77","857.87","862.46","855.23","2.52K","0.94%"
"2013- 08- 12","850.80","835.46","851.73","835.35","2.19K","2.18%"
"2013- 08- 09","832.68","840.69","841.81","830.54","2.53K","-0.59%"
"2013- 08- 08","837.58","841.40","844.10","836.38","1.95K","0.10%"
"2013- 08- 07","836.72","835.70","841.21","833.03","2.34K","-0.78%"
"2013- 08- 06","843.28","857.18","857.18","839.65","2.85K","-1.67%"
"2013- 08- 05","857.59","863.89","866.56","856.73","1.90K","-0.55%"
"2013- 08- 02","862.33","856.75","867.53","855.48","4.34K","1.71%"
"2013- 08- 01","847.87","839.75","849.29","836.24","3.03K","0.93%"
"2013- 07- 31","840.09","838.61","844.76","838.02","3.68K","-0.23%"
"2013- 07- 30","842.03","840.06","844.76","834.71","3.28K","0.31%"
"2013- 07- 29","839.40","847.50","847.51","838.54","2.77K","-1.00%"
"2013- 07- 26","847.86","852.08","852.08","843.38","2.81K","-0.52%"
"2013- 07- 25","852.28","846.72","855.96","845.92","2.18K","0.00%"
"2013- 07- 24","852.27","846.87","854.52","844.69","2.94K","0.31%"
"2013- 07- 23","849.62","836.98","853.28","834.65","3.88K","2.80%"
"2013- 07- 22","826.45","820.47","827.58","818.60","3.08K","1.41%"
"2013- 07- 19","814.92","817.55","819.84","808.00","2.56K","0.05%"
"2013- 07- 18","814.48","817.75","819.01","810.06","2.42K","-0.97%"
"2013- 07- 17","822.43","821.44","825.87","810.52","2.76K","0.95%"
"2013- 07- 16","814.72","828.24","828.42","812.88","3.01K","-1.05%"
"2013- 07- 15","823.35","817.30","823.35","802.03","9.65K","0.67%"
"2013- 07- 12","817.91","818.49","825.72","813.91","4.06K","-0.10%"
"2013- 07- 11","818.73","798.15","818.73","797.69","3.19K","4.14%"
"2013- 07- 10","786.18","790.94","796.58","786.18","4.33K","-0.66%"
"2013- 07- 09","791.43","789.49","792.76","782.40","3.43K","1.10%"
"2013- 07- 08","782.83","777.63","784.12","774.09","4.82K","0.45%"
"2013- 07- 05","779.33","780.63","783.28","777.16","3.61K","0.95%"
"2013- 07- 04","772.02","771.74","775.46","763.96","5.26K","0.38%"
"2013- 07- 03","769.09","793.71","797.58","767.46","5.98K","-3.61%"
